racedate,racetime,track,race_name,race_restrictions_age,race_class,major,race_distance,prize_money,going_description,number_of_runners,place,distbt,horse_name,stall,trainer,horse_age,jockey_name,jockeys_claim,pounds,odds,fav,official_rating,comptime,comptime_numeric,TotalDstBt,MedianOR,Dist_Furlongs,placing_numerical,RCode,BFSP,BFSP_Place,PlcsPaid,BFPlcsPaid,Yards,RailMove,RaceType,Comment,CardNo,StallPositioning,TrackDirection,Headgear,dayssincelr,careerruns,stallion,surfacetype,horse_prizewin,HorseSex,dam,damstallion,MaxORinRace,
"2023-09-30","16:57:00","Chelmsford City","Illuminate Christmas Ball Nursery","2yo","Class 6",,"7f ","4004","Standard","9","1st",,"Desert Raider","1","Johnston, Charlie","2","Stott, Kevin","0","136","3","(Fav)","56","1 mins 26.16s","86.16",,"51","7","1","All Weather","3.90027401","1.8958976","3","3","1540","0","Handicap Nursery","in leading pair, ridden into sole lead 2f out, ran on well, just held on","1","Inside","Left Handed","Vsor","19","4","Advertise","Polytrack","4004","Colt","Sahara Sky (IRE)","Danehill (USA)","56",
"2023-09-30","16:57:00","Chelmsford City","Illuminate Christmas Ball Nursery","2yo","Class 6",,"7f ","4004","Standard","9","2nd","NSE","Palazzo Persico (IRE)","3","Dunlop, E A L","2","Loughnane, Mr Billy","0","135","10",,"55","1 mins 26.16s","86.16","0.03","51","7","2","All Weather","11.75322295","3.51226231","3","3","1540","0","Handicap Nursery","held up, ridden over 2f out, headway 2f out, ran on well inside final furlong, just denied","3","Inside","Left Handed",,"71","3","Profitable (IRE)","Polytrack","1879","Gelding","Little Italy (USA)","Proud Citizen (USA)","56",
"2023-09-30","16:57:00","Chelmsford City","Illuminate Christmas Ball Nursery","2yo","Class 6",,"7f ","4004","Standard","9","3rd","0.75","Serendipitous Lady (IRE)","11","Bell, M L W","2","Hogan, D E","0","131","4",,"51","1 mins 26.16s","86.16","0.78","51","7","3","All Weather","5.49444","2.119872","3","3","1540","0","Handicap Nursery","held up, ridden 2f out, headway 1f out, ran on","6","Inside","Left Handed","Vsor","35","3","Advertise","Polytrack","939","Filly","Silver Cape (FR)","Silver Frost (IRE)","56",
"2023-09-30","16:57:00","Chelmsford City","Illuminate Christmas Ball Nursery","2yo","Class 6",,"7f ","4004","Standard","9","4th","1","Heads Gone Pal","2","Carroll, A W","2","Carson, William","0","125","40",,"45","1 mins 26.16s","86.16","1.78","51","7","4","All Weather","55.84967586","10.6170513","3","3","1540","0","Handicap Nursery","chased leaders, ridden over 2f out, ran on","10","Inside","Left Handed","CkPc","14","5","Stimulation (IRE)","Polytrack","470","Gelding","Despacito","Equiano (FR)","56",
"2023-09-30","16:57:00","Chelmsford City","Illuminate Christmas Ball Nursery","2yo","Class 6",,"7f ","4004","Standard","9","5th","2.5","Profectus","8","Margarson, G G","2","Queally, T P","0","133","11",,"53","1 mins 26.16s","86.16","4.28","51","7","5","All Weather","11.90462","3.73883701","3","3","1540","0","Handicap Nursery","never better than midfield","5","Inside","Left Handed",,"26","3","Profitable (IRE)","Polytrack","234","Colt","Aussie View (IRE)","Australia","56",
"2023-09-30","16:57:00","Chelmsford City","Illuminate Christmas Ball Nursery","2yo","Class 6",,"7f ","4004","Standard","9","6th","2.75","Mist Of Lir (IRE)","6","Murphy, Amy","2","Larson, Frederick","3","122","7",,"45","1 mins 26.16s","86.16","7.03","51","7","6","All Weather","7.72276537","2.60861046","3","3","1540","0","Handicap Nursery","in leading pair, ridden and headed 2f out, weakened","9","Inside","Left Handed","CkPc","12","11","Prince Of Lir (IRE)","Polytrack","0","Gelding","Misty Dawn (IRE)","Dawn Approach (IRE)","56",
"2023-09-30","16:57:00","Chelmsford City","Illuminate Christmas Ball Nursery","2yo","Class 6",,"7f ","4004","Standard","9","7th","0.5","Birkie Boy (IRE)","9","Moore, J S","2","Tubb, Olivia","7","118","4.5",,"45","1 mins 26.16s","86.16","7.53","51","7","7","All Weather","6.3900856","2.033728","3","3","1540","0","Handicap Nursery","always towards rear","8","Inside","Left Handed",,"14","10","Kuroshio (AUS)","Polytrack","0","Gelding","Morazie (IRE)","Iffraaj","56",
"2023-09-30","16:57:00","Chelmsford City","Illuminate Christmas Ball Nursery","2yo","Class 6",,"7f ","4004","Standard","9","8th","NK","Search","4","Butler, John","2","Keenan, Darragh","0","136","9",,"56","1 mins 26.16s","86.16","7.68","51","7","8","All Weather","12.60068047","3.024384","3","3","1540","0","Handicap Nursery","chased leaders, ridden 2f out, weakened","2","Inside","Left Handed","Blnk","7","8","Pearl Secret","Polytrack","0","Gelding","Midnight (IRE)","Galileo (IRE)","56",
"2023-09-30","16:57:00","Chelmsford City","Illuminate Christmas Ball Nursery","2yo","Class 6",,"7f ","4004","Standard","9","9th","8.5","Majolica","7","Balding, A M","2","Hutchinson, Callum","3","122","33",,"45","1 mins 26.16s","86.16","16.18","51","7","9","All Weather","47.2624092","10.76330643","3","3","1540","0","Handicap Nursery","chased leaders, ridden and weakened 2f out","11","Inside","Left Handed",,"19","3","Expert Eye","Polytrack",,"Filly","Macnamara","Dylan Thomas (IRE)","56",
"2023-09-30","17:30:00","Chelmsford City","EBF Restricted Novice Stakes (GBB Race)","2yo","Class 4",,"1m2f ","5400","Standard","4","1st",,"Prince Rasam","2","Bell, M L W","2","Shepherd, Callum","0","133","5.5",,"0","2 mins 5.87s","125.87",,"0","10","1","All Weather","7.80441562","1.60265664","1","2","2200","0","Novices","chased leaders, ridden 2f out, ran on well to lead inside final furlong","3","Inside","Left Handed",,"None","0","Masar (IRE)","Polytrack","5400","Colt","Exceed Sensazione","Exceed And Excel (AUS)","0",
