racedate,racetime,track,race_name,race_restrictions_age,race_class,major,race_distance,prize_money,going_description,number_of_runners,place,distbt,horse_name,stall,trainer,horse_age,jockey_name,jockeys_claim,pounds,odds,fav,official_rating,comptime,comptime_numeric,TotalDstBt,MedianOR,Dist_Furlongs,placing_numerical,RCode,BFSP,BFSP_Place,PlcsPaid,BFPlcsPaid,Yards,RailMove,RaceType,Comment,CardNo,StallPositioning,TrackDirection,Headgear,dayssincelr,careerruns,stallion,surfacetype,horse_prizewin,HorseSex,dam,damstallion,MaxORinRace,
"2023-07-11","18:00:00","Brighton","At The Races App Form Study Classified Stakes","3yo+","Class 6",,"5.5f ","3245","Good To Firm","7","1st",,"Kodi Dancer (IRE)","6","Murphy, Mike / Keady, Michael","3","Levey, S M","0","128","4.5",,"49","1 mins 3.40s","63.4",,"45","5.5","1","Flat","0","0","2","0","1160","6","Non-Handicap","missed break, in rear, switched right and plenty to do 2f out, ridden over 1f out, stayed on strongly to lead final 50yds","6","Centre","Left Handed","Blnk","5","19","Kodiac","Very Undulating","3245","Filly","Nijah (IRE)","Pivotal","50",
"2023-07-11","18:00:00","Brighton","At The Races App Form Study Classified Stakes","3yo+","Class 6",,"5.5f ","3245","Good To Firm","7","2nd","0.5","Tilsworth Ony Ta","5","Jenkins, J R","4","Planas, Connor","5","128","4",,"45","1 mins 3.40s","63.4","0.5","45","5.5","2","Flat","0","0","2","0","1160","6","Non-Handicap","midfield, headway 3f out, ridden over 1f out, kept on to challenge inside final furlong, went second final 50yds","4","Centre","Left Handed",,"11","28","Ardad (IRE)","Very Undulating","1523","Gelding","Pallas","Statue Of Liberty (USA)","50",
"2023-07-11","18:00:00","Brighton","At The Races App Form Study Classified Stakes","3yo+","Class 6",,"5.5f ","3245","Good To Firm","7","3rd","1","Notre Maison","1","Kittow, W S","4","Callan, N","0","133","1.1","(Fav)","50","1 mins 3.40s","63.4","1.5","45","5.5","3","Flat","0","0","2","0","1160","6","Non-Handicap","missed break, chased leaders, nudged along over 2f out, ridden to lead over 1f out, no extra and headed final 50yds","3","Centre","Left Handed","CkPc","16","17","Coach House (IRE)","Very Undulating","761","Filly","Our Piccadilly (IRE)","Piccolo","50",
"2023-07-11","18:00:00","Brighton","At The Races App Form Study Classified Stakes","3yo+","Class 6",,"5.5f ","3245","Good To Firm","7","4th","HD","Arzaak (IRE)","4","Wallis, Charlie","9","Wood, George","0","133","10",,"46","1 mins 3.40s","63.4","1.6","45","5.5","4","Flat","0","0","2","0","1160","6","Non-Handicap","chased leaders, edged right and pushed along to challenge 2f out, kept on one pace final furlong","1","Centre","Left Handed","CkPc","28","86","Casamento (IRE)","Very Undulating","381","Gelding","Dixieland Kiss (USA)","Dixie Union (USA)","50",
"2023-07-11","18:00:00","Brighton","At The Races App Form Study Classified Stakes","3yo+","Class 6",,"5.5f ","3245","Good To Firm","7","5th","1.5","Ellie Piper","3","McEntee, P S","5","Whelan, Trevor","0","133","9",,"44","1 mins 3.40s","63.4","3.1","45","5.5","5","Flat","0","0","2","0","1160","6","Non-Handicap","midfield, bumped when pushed along 2f out, ridden over 1f out, no extra final furlong","2","Centre","Left Handed","Hood","6","24","Acclamation","Very Undulating","190","Mare","Corncockle","Invincible Spirit (IRE)","50",
"2023-07-11","18:00:00","Brighton","At The Races App Form Study Classified Stakes","3yo+","Class 6",,"5.5f ","3245","Good To Firm","7","6th","3.25","Darlo Pride","7","Carson, Anthony","3","Carson, William","0","128","40",,"42","1 mins 3.40s","63.4","6.35","45","5.5","6","Flat","0","0","2","0","1160","6","Non-Handicap","prominent, ridden to challenge 2f out, soon lost place, weakened 1f out","5","Centre","Left Handed","Blnk TT","11","7","Outstrip","Very Undulating","0","Gelding","Doric Lady","Kyllachy","50",
"2023-07-11","18:00:00","Brighton","At The Races App Form Study Classified Stakes","3yo+","Class 6",,"5.5f ","3245","Good To Firm","7","7th","NK","Northern Chancer","2","Kirby, P A","3","Loughnane, Mr Billy","3","125","16",,"41","1 mins 3.40s","63.4","6.5","45","5.5","7","Flat","0","0","2","0","1160","6","Non-Handicap","quickly away, took keen hold, led at decent pace, pushed along and headed over 1f out, soon ridden, faded inside final furlong","7","Centre","Left Handed","Vsor","15","11","Brazen Beau (AUS)","Very Undulating","0","Gelding","Marmot Bay (IRE)","Kodiac","50",
"2023-07-11","18:30:00","Brighton","Download The At The Races App EBF Restricted Maiden Stakes (GBB Race)","2yo","Class 5",,"7f ","3672","Good To Firm","4","1st",,"The African Queen","3","Johnston, Charlie","2","Callan, N","0","128","1.38","(Fav)","0","1 mins 24.50s","84.5",,"35","7","1","Flat","0","0","1","0","1530","6","Maiden","made all, pushed along 2f out, ridden over 1f out, ran on","4","Centre","Left Handed",,"None","0","The Last Lion (IRE)","Very Undulating","3672","Filly","Burgonet","Helmet (AUS)","72",
"2023-07-11","18:30:00","Brighton","Download The At The Races App EBF Restricted Maiden Stakes (GBB Race)","2yo","Class 5",,"7f ","3672","Good To Firm","4","2nd","1.75","Lady Ava (IRE)","2","Dunlop, E A L","2","Watson, Jason","0","128","7",,"0","1 mins 24.50s","84.5","1.75","35","7","2","Flat","0","0","1","0","1530","6","Maiden","dwelt, close up in rear, pushed along and hung right over 1f out, straightened and ran on to go 2nd towards finish","3","Centre","Left Handed",,"33","2","New Bay","Very Undulating","1724","Filly","Ladysiy (FR)","Siyouni (FR)","72",
"2023-07-11","18:30:00","Brighton","Download The At The Races App EBF Restricted Maiden Stakes (GBB Race)","2yo","Class 5",,"7f ","3672","Good To Firm","4","3rd","1","Vice Captain","1","Scott, George","2","Loughnane, Mr Billy","3","130","3",,"72","1 mins 24.50s","84.5","2.75","35","7","3","Flat","0","0","1","0","1530","6","Maiden","tracked leaders, pushed along to chase winner over 1f out, one pace and lost 2nd towards finish","2","Centre","Left Handed",,"3","4","Land Force (IRE)","Very Undulating","862","Gelding","Foundation Filly","Lando (GER)","72",
"2023-07-11","18:30:00","Brighton","Download The At The Races App EBF Restricted Maiden Stakes (GBB Race)","2yo","Class 5",,"7f ","3672","Good To Firm","4","4th","1","Etihad Rail (IRE)","4","Haynes, Alice","2","ONeill, K T","0","133","2.5",,"70","1 mins 24.50s","84.5","3.75","35","7","4","Flat","0","0","1","0","1530","6","Maiden","keen, tracked winner, hung right after 2f out, pushed along 3f out, ridden over 1f out, weakened final furlong","1","Centre","Left Handed",,"22","3","Fast Company (IRE)","Very Undulating","431","Colt","Designation (IRE)","Acclamation","72",
"2023-07-11","19:00:00","Brighton","Sky Sports Racing HD Virgin 519 Handicap","4yo+","Class 5",,"1m2f ","4606","Good To Firm","6","1st",,"Chips And Rice","3","Fanshawe, J R","4","Levey, S M","0","137","1","(Fav)","72","2 mins 6.00s","126",,"65","10","1","Flat","0","0","2","0","2187","6","Handicap","in touch, pushed along 3f out, headway over 1f out, ridden to lead approaching final furlong, ran on","1","Outside","Left Handed",,"13","10","Golden Horn","Very Undulating","4606","Filly","Semaral (IRE)","High Chaparral (IRE)","72",
"2023-07-11","19:00:00","Brighton","Sky Sports Racing HD Virgin 519 Handicap","4yo+","Class 5",,"1m2f ","4606","Good To Firm","6","2nd","3.5","Giovanni Baglione (IRE)","6","Parr, Joseph","4","Callan, N","0","132","5.5",,"67","2 mins 6.00s","126","3.5","65","10","2","Flat","0","0","2","0","2187","6","Handicap","close up, ridden over 1f out, stayed on to chase clear winner towards finish","4","Outside","Left Handed",,"11","13","Caravaggio (USA)","Very Undulating","2161","Gelding","Like A Star (IRE)","Galileo (IRE)","72",
"2023-07-11","19:00:00","Brighton","Sky Sports Racing HD Virgin 519 Handicap","4yo+","Class 5",,"1m2f ","4606","Good To Firm","6","3rd","0.75","Mrembo","7","Portman, J G","4","Tubb, Olivia","7","115","4",,"57","2 mins 6.00s","126","4.25","65","10","3","Flat","0","0","2","0","2187","6","Handicap","tracked leaders, ridden over 1f out, kept on one pace final furlong","7","Outside","Left Handed","CkPc","14","16","Albaasil (IRE)","Very Undulating","1080","Filly","Shesha Bear","Tobougg (IRE)","72",
"2023-07-11","19:00:00","Brighton","Sky Sports Racing HD Virgin 519 Handicap","4yo+","Class 5",,"1m2f ","4606","Good To Firm","6","4th","0.5","How Hard Can It Be","2","Carroll, A W","5","Carson, William","0","125","20",,"60","2 mins 6.00s","126","4.75","65","10","4","Flat","0","0","2","0","2187","6","Handicap","in touch in rear, ridden 2f out, kept on inside final furlong, not trouble leaders","6","Outside","Left Handed",,"27","19","Style Vendome (FR)","Very Undulating","540","Mare","Louya (IRE)","Verglas (IRE)","72",
"2023-07-11","19:00:00","Brighton","Sky Sports Racing HD Virgin 519 Handicap","4yo+","Class 5",,"1m2f ","4606","Good To Firm","6","5th","1.25","Ermin Street (IRE)","1","Loughnane, Daniel Mark","4","Loughnane, Mr Billy","3","125","9",,"63","2 mins 6.00s","126","6","65","10","5","Flat","0","0","2","0","2187","6","Handicap","led, headed 7f out, tracked leader, ridden and every chance when hung left over 1f out, weakened inside final furlong","5","Outside","Left Handed","Blnk TT","26","16","Belardo (IRE)","Very Undulating","269","Gelding","Ragtime Dancer","Medicean","72",
"2023-07-11","19:00:00","Brighton","Sky Sports Racing HD Virgin 519 Handicap","4yo+","Class 5",,"1m2f ","4606","Good To Firm","6","6th","HD","Queens Company","5","Feilden, Miss J","4","Hogan, D E","0","132","7",,"67","2 mins 6.00s","126","6.1","65","10","6","Flat","0","0","2","0","2187","6","Handicap","prominent, led 7f out, pushed along 2f out, ridden and headed approaching final furlong, soon weakened","3","Outside","Left Handed",,"10","12","Siyouni (FR)","Very Undulating","0","Filly","Queens Charter","Oasis Dream","72",
"2023-07-11","19:30:00","Brighton","Sky Sports Racing Sky 415 Classified Stakes","3yo+","Class 6",,"1m ","5234","Good To Firm","10","1st",,"Reel Power","5","McGrath, M J","4","Queally, T P","0","137","33",,"46","1 mins 35.56s","95.56",,"48","8","1","Flat","0","0","3","0","1756","6","Non-Handicap","keen close up, ridden to chase leaders over 1f out, led inside final furlong, ran on","5","Inside","Left Handed","Vsor","17","8","Highland Reel (IRE)","Very Undulating","5234","Gelding","Ensaya (IRE)","Alhaarth (IRE)","50",
"2023-07-11","19:30:00","Brighton","Sky Sports Racing Sky 415 Classified Stakes","3yo+","Class 6",,"1m ","5234","Good To Firm","10","2nd","2.5","Madrinho (IRE)","7","Carroll, A W","10","Levey, S M","0","137","10",,"50","1 mins 35.56s","95.56","2.5","48","8","2","Flat","0","0","3","0","1756","6","Non-Handicap","towards rear, ridden and headway over 1f out, stayed on to go 2nd final strides","3","Inside","Left Handed","CkPc","16","99","Frozen Power (IRE)","Very Undulating","2456","Gelding","Perfectly Clear (USA)","Woodman (USA)","50",
"2023-07-11","19:30:00","Brighton","Sky Sports Racing Sky 415 Classified Stakes","3yo+","Class 6",,"1m ","5234","Good To Firm","10","3rd","NSE","Ceilidh","6","Baker, George","3","Callan, N","0","128","4",,"50","1 mins 35.56s","95.56","2.53","48","8","3","Flat","0","0","3","0","1756","6","Non-Handicap","keen prominent, ridden to lead over 1f out, headed inside final furlong, lost 2nd final strides","9","Inside","Left Handed","Blnk","13","7","Highland Reel (IRE)","Very Undulating","1227","Gelding","Rainbows Arch (IRE)","Dubawi (IRE)","50",
"2023-07-11","19:30:00","Brighton","Sky Sports Racing Sky 415 Classified Stakes","3yo+","Class 6",,"1m ","5234","Good To Firm","10","4th","0.5","Shabs","3","Parr, Joseph","4","Watson, Jason","0","137","5",,"49","1 mins 35.56s","95.56","3.03","48","8","4","Flat","0","0","3","0","1756","6","Non-Handicap","towards rear, ridden and headway approaching final furlong, ran on inside final furlong, nearest finish","7","Inside","Left Handed","CkPc","13","22","Aclaim (IRE)","Very Undulating","614","Gelding","Inagh River","Fasliyev (USA)","50",
"2023-07-11","19:30:00","Brighton","Sky Sports Racing Sky 415 Classified Stakes","3yo+","Class 6",,"1m ","5234","Good To Firm","10","5th","5","Hector Loza","4","Dow, S","6","Bradley, Paddy","3","134","14",,"48","1 mins 35.56s","95.56","8.03","48","8","5","Flat","0","0","3","0","1756","6","Non-Handicap","keen, led, ridden and headed over 1f out, weakened inside final furlong","1","Inside","Left Handed","Hood","7","33","Kodiac","Very Undulating","306","Gelding","Queen Sarra","Shamardal (USA)","50",
"2023-07-11","19:30:00","Brighton","Sky Sports Racing Sky 415 Classified Stakes","3yo+","Class 6",,"1m ","5234","Good To Firm","10","6th","1","Willing To Please","11","Kirby, P A","6","Loughnane, Mr Billy","3","134","1.5","(Fav)","50","1 mins 35.56s","95.56","9.03","48","8","6","Flat","0","0","3","0","1756","6","Non-Handicap","raced wide, tracked leaders, pushed along 3f out, ridden 2f out, weakened approaching final furlong","8","Inside","Left Handed",,"17","39","Iffraaj","Very Undulating","0","Mare","Tebees Oasis","Oasis Dream","50",
"2023-07-11","19:30:00","Brighton","Sky Sports Racing Sky 415 Classified Stakes","3yo+","Class 6",,"1m ","5234","Good To Firm","10","7th","0.75","Tranquillity","1","Morrison, H","3","Davies, Harry","3","125","8",,"47","1 mins 35.56s","95.56","9.78","48","8","7","Flat","0","0","3","0","1756","6","Non-Handicap","in touch, pushed along over 2f out, not trouble leaders","11","Inside","Left Handed"," TT","16","7","Massaat (IRE)","Very Undulating","0","Filly","Tranquil Flight","Oasis Dream","50",
"2023-07-11","19:30:00","Brighton","Sky Sports Racing Sky 415 Classified Stakes","3yo+","Class 6",,"1m ","5234","Good To Firm","10","8th","4","Runner Bean","2","De Giles, Ed","4","Whelan, Trevor","0","137","28",,"46","1 mins 35.56s","95.56","13.78","48","8","8","Flat","0","0","3","0","1756","6","Non-Handicap","dwelt, tracked leaders after 2f, ridden over 1f out, weakened final furlong","6","Inside","Left Handed",,"53","8","Heeraat (IRE)","Very Undulating","0","Filly","Miss Meticulous","Bahamian Bounty","50",
"2023-07-11","19:30:00","Brighton","Sky Sports Racing Sky 415 Classified Stakes","3yo+","Class 6",,"1m ","5234","Good To Firm","10","9th","HD","Centerstage (IRE)","8","Dunlop, E A L","3","Planas, Connor","5","123","12",,"48","1 mins 35.56s","95.56","13.879999999999999","48","8","9","Flat","0","0","3","0","1756","6","Non-Handicap","close up, pushed along 3f out, weakened over 1f out","10","Inside","Left Handed","Vsor","8","9","Showcasing","Very Undulating",,"Gelding","Landmark (USA)","Arch (USA)","50",
