racedate,racetime,track,race_name,race_restrictions_age,race_class,major,race_distance,prize_money,going_description,number_of_runners,place,distbt,horse_name,stall,trainer,horse_age,jockey_name,jockeys_claim,pounds,odds,fav,official_rating,comptime,comptime_numeric,TotalDstBt,MedianOR,Dist_Furlongs,placing_numerical,RCode,BFSP,BFSP_Place,PlcsPaid,BFPlcsPaid,Yards,RailMove,RaceType,Comment,CardNo,StallPositioning,TrackDirection,Headgear,dayssincelr,careerruns,stallion,surfacetype,horse_prizewin,HorseSex,dam,damstallion,
"2023-04-21","13:15:00","Ayr","Remus Uomo Handicap Hurdle","4yo+","Class 3",,"2m ","9506","Good To Soft","15","1st",,"Afadil (FR)","0","Nicholls, P F","4","Cobden, Harry","0","155","4.5",,"122","3 mins 42.97s","222.97",,"117","16","1","National Hunt","6.52617214","2.54","3","3","3520","30","Handicap Hurdle","mid-division, headway after 3 out, challenging when mistake 2 out, led last, stayed on well, clear towards finish","10","None","Left Handed",,"19","5","Camelot","Flat","9506","Gelding","Afsheen (FR)","Invincible Spirit (IRE)",
"2023-04-21","13:15:00","Ayr","Remus Uomo Handicap Hurdle","4yo+","Class 3",,"2m ","9506","Good To Soft","15","2nd","2","Bythesametoken (IRE)","0","OSullivan, Ross","9","Dunne, R T","0","158","50",,"117","3 mins 42.97s","222.97","2","117","16","2","National Hunt","98.2783973","20.54704882","3","3","3520","30","Handicap Hurdle","held up towards rear, headway 3 out, stayed on flat, went 2nd towards finish, unable to trouble winner","6","None","Left Handed"," TT","47","38","Fame And Glory","Flat","4374","Gelding","Moscow Mo Chuisle (IRE)","Moscow Society (USA)",
"2023-04-21","13:15:00","Ayr","Remus Uomo Handicap Hurdle","4yo+","Class 3",,"2m ","9506","Good To Soft","15","3rd","1.25","Traprain Law (FR)","0","Russell, Miss Lucinda V","5","Wadge, P","5","155","2.5","(Fav)","119","3 mins 42.97s","222.97","3.25","117","16","3","National Hunt","4.2","1.76721095","3","3","3520","30","Handicap Hurdle","led after 1st, headed and mistake last, lost 2nd towards finish","5","None","Left Handed"," TT","41","6","Martaline","Flat","2187","Gelding","Pina (FR)","Kapgarde (FR)",
"2023-04-21","13:15:00","Ayr","Remus Uomo Handicap Hurdle","4yo+","Class 3",,"2m ","9506","Good To Soft","15","4th","1.25","Scots Poet","0","Whillans, Ewan","7","Nichol, Craig","0","144","9",,"103","3 mins 42.97s","222.97","4.5","117","16","4","National Hunt","13.40515061","3.7","3","3","3520","30","Handicap Hurdle","held up in rear, headway when not fluent 3 out, mistake 2 out, stayed on, went 4th close home","13","None","Left Handed"," TT","28","14","Yeats (IRE)","Flat","1094","Gelding","Blue Nymph","Selkirk (USA)",
"2023-04-21","13:15:00","Ayr","Remus Uomo Handicap Hurdle","4yo+","Class 3",,"2m ","9506","Good To Soft","15","5th","SH","Caroles Pass (FR)","0","Murphy, Amy","5","Quinlan, Jack","0","167","33",,"126","3 mins 42.97s","222.97","4.55","117","16","5","National Hunt","44.78773715","12","3","3","3520","30","Handicap Hurdle","prominent, ridden 3 out, held last, no extra towards finish","2","None","Left Handed","CkPc","146","3","Authorized (IRE)","Flat","545","Mare","Caroles Spirit","Hernando (FR)",
"2023-04-21","13:15:00","Ayr","Remus Uomo Handicap Hurdle","4yo+","Class 3",,"2m ","9506","Good To Soft","15","6th","2.25","First Impression (IRE)","0","Quinn, J J","6","Brooke, Henry","0","168","18",,"127","3 mins 42.97s","222.97","6.8","117","16","6","National Hunt","22.6090071","6.32111179","3","3","3520","30","Handicap Hurdle","mid-division, headway 3 out, ridden before 2 out, no impression flat","1","None","Left Handed",,"35","36","Make Believe","Flat","0","Gelding","Charmgoer (USA)","Nureyev (USA)",
"2023-04-21","13:15:00","Ayr","Remus Uomo Handicap Hurdle","4yo+","Class 3",,"2m ","9506","Good To Soft","15","7th","0.75","War Soldier (IRE)","0","Thomson, A M","6","Mania, Ryan","0","162","9",,"121","3 mins 42.97s","222.97","7.55","117","16","7","National Hunt","12.5","4.14053912","3","3","3520","30","Handicap Hurdle","chased leaders, outpaced 3 out, no impression 2 out","4","None","Left Handed",,"34","7","Soldier Of Fortune (IRE)","Flat","0","Gelding","After Dark (IRE)","Kings Theatre (IRE)",
"2023-04-21","13:15:00","Ayr","Remus Uomo Handicap Hurdle","4yo+","Class 3",,"2m ","9506","Good To Soft","15","8th","0.75","Shelikesthelights (IRE)","0","OBrien, Fergal","5","Brennan, P J","0","149","3",,"108","3 mins 42.97s","222.97","8.3","117","16","8","National Hunt","4.4","1.89821536","3","3","3520","30","Handicap Hurdle","not always fluent, tracked leaders, pecked 1st, challenged after 6th until last, weakened flat","12","None","Left Handed"," TT","9","6","Kayf Tara","Flat","0","Mare","Unify","Midnight Legend",
"2023-04-21","13:15:00","Ayr","Remus Uomo Handicap Hurdle","4yo+","Class 3",,"2m ","9506","Good To Soft","15","9th","6.5","Rattle Owl","0","OKeeffe, Jedd","7","OFarrell, C","0","157","33",,"116","3 mins 42.97s","222.97","14.8","117","16","9","National Hunt","64.51609522","14","3","3","3520","30","Handicap Hurdle","in rear, well beaten 3 out, mistake 2 out, never involved","7","None","Left Handed",,"477","9","Kayf Tara","Flat",,"Gelding","Rattlin","Bollin Eric",
"2023-04-21","13:15:00","Ayr","Remus Uomo Handicap Hurdle","4yo+","Class 3",,"2m ","9506","Good To Soft","15","10th","NK","Well Educated (IRE)","0","Bewley, G T","7","Bewley, Jonathon","3","154","33",,"116","3 mins 42.97s","222.97","14.95","117","16","10","National Hunt","60.33681184","11.0570727","3","3","3520","30","Handicap Hurdle","mid-division, headway on outside before 5th, outpaced 3 out, well held 2 out","8","None","Left Handed",,"28","17","Getaway (GER)","Flat",,"Gelding","Collegeofknowledge","Presenting",
"2023-04-21","13:15:00","Ayr","Remus Uomo Handicap Hurdle","4yo+","Class 3",,"2m ","9506","Good To Soft","15","11th","2.5","Dr Sanderson (IRE)","0","Haslam, B M R","9","McLernon, R P","0","152","25",,"111","3 mins 42.97s","222.97","17.45","117","16","11","National Hunt","30.28032181","9","3","3","3520","30","Handicap Hurdle","always towards rear","11","None","Left Handed",,"35","35","Jeremy (USA)","Flat",,"Gelding","Guydus (IRE)","Old Vic",
"2023-04-21","13:15:00","Ayr","Remus Uomo Handicap Hurdle","4yo+","Class 3",,"2m ","9506","Good To Soft","15","12th","5.5","Medyaf","0","Skelton, Daniel","4","Andrews, Bridget","0","156","18",,"123","3 mins 42.97s","222.97","22.95","117","16","12","National Hunt","26.10180157","7.6","3","3","3520","30","Handicap Hurdle","chased leaders, outpaced after 6th, well beaten before 3 out","9","None","Left Handed",,"115","8","Sea The Moon (GER)","Flat",,"Gelding","Questabella (GER)","Rock Of Gibraltar (IRE)",
"2023-04-21","13:15:00","Ayr","Remus Uomo Handicap Hurdle","4yo+","Class 3",,"2m ","9506","Good To Soft","15","13th","8","Ten Ten Twenty (IRE)","0","Jeffreys, D J","5","Bellamy, Tom","0","142","100",,"101","3 mins 42.97s","222.97","30.95","117","16","13","National Hunt","203.07932937","42.328679","3","3","3520","30","Handicap Hurdle","rear of mid-division, jumped left at times, well beaten after 6th","14","None","Left Handed",,"55","20","Vadamos (FR)","Flat",,"Gelding","Echo River (USA)","Irish River (FR)",
"2023-04-21","13:15:00","Ayr","Remus Uomo Handicap Hurdle","4yo+","Class 3",,"2m ","9506","Good To Soft","15","14th","37","Forcing Bull (FR)","0","McCain Jnr, D","6","Hughes, Brian","0","164","18",,"123","3 mins 42.97s","222.97","67.95","117","16","14","National Hunt","30.70552519","6.13955303","3","3","3520","30","Handicap Hurdle","led until after 1st, prominent, not fluent 5th, weakened after next, tailed off","3","None","Left Handed"," TT","29","3","Papal Bull","Flat",,"Gelding","Florice (GER)","Lord Of England (GER)",
"2023-04-21","13:15:00","Ayr","Remus Uomo Handicap Hurdle","4yo+","Class 3",,"2m ","9506","Good To Soft","15","15th","2.75","Super Stars (IRE)","0","Keatley, Adrian Paul","4","Doyle, Alan","5","137","33",,"109","3 mins 42.97s","222.97","70.7","117","16","15","National Hunt","65","12.00730633","3","3","3520","30","Handicap Hurdle","always well behind, tailed off","15","None","Left Handed",,"15","15","Sea The Stars (IRE)","Flat",,"Gelding","Valais Girl","Holy Roman Emperor (IRE)",
"2023-04-21","13:50:00","Ayr","Largs Ladies LWOB Novices Handicap Hurdle (GBB Race)","4yo+","Class 3",,"3m.5f ","8450","Good To Soft","8","1st",,"Imperial Merlin (IRE)","0","Quinn, J J","6","Brooke, Henry","0","165","7",,"121","5 mins 59.30s","359.3",,"118","24.5","1","National Hunt","9.2","2.79220568","3","3","5350","60","Handicap Novices Hurdle","held up rear of mid-division, closed 8th, led 2 out, ridden flat, stayed on well","4","None","Left Handed",,"58","6","Kalanisi (IRE)","Flat","8450","Gelding","Silver Charmer","Charmer (IRE)",
"2023-04-21","13:50:00","Ayr","Largs Ladies LWOB Novices Handicap Hurdle (GBB Race)","4yo+","Class 3",,"3m.5f ","8450","Good To Soft","8","2nd","1.5","Langdale Lane (IRE)","0","Crawford, S R B","6","Mullins, D E","0","159","11",,"115","5 mins 59.30s","359.3","1.5","118","24.5","2","National Hunt","15.42358317","3.90453617","3","3","5350","60","Handicap Novices Hurdle","held up in rear, mistake 2nd, closed on outside next, went 2nd 5th, not fluent 4 out, led 3 out, hanging left and headed 2 out, held flat, stayed on","8","None","Left Handed",,"66","7","Kalanisi (IRE)","Flat","3888","Gelding","Boarding Pass (IRE)","Accordion (IRE)",
"2023-04-21","13:50:00","Ayr","Largs Ladies LWOB Novices Handicap Hurdle (GBB Race)","4yo+","Class 3",,"3m.5f ","8450","Good To Soft","8","3rd","SH","Twin Power (IRE)","0","Nicholls, P F","6","Heskin, A P","0","162","3.33",,"118","5 mins 59.30s","359.3","1.55","118","24.5","3","National Hunt","5.12782574","1.98","3","3","5350","60","Handicap Novices Hurdle","chased leader until 5th, ridden 3 out, held by winner flat, stayed on","6","None","Left Handed"," TT","41","7","Milan","Flat","1944","Gelding","Knockfierna (IRE)","Flemensfirth (USA)",
"2023-04-21","13:50:00","Ayr","Largs Ladies LWOB Novices Handicap Hurdle (GBB Race)","4yo+","Class 3",,"3m.5f ","8450","Good To Soft","8","4th","4.5","Young Buster (IRE)","0","OBrien, Fergal","7","Brennan, P J","0","157","3","(Fav)","113","5 mins 59.30s","359.3","6.05","118","24.5","4","National Hunt","4.60450553","1.91537302","3","3","5350","60","Handicap Novices Hurdle","held up towards rear on inside, pecked 3rd, not fluent 6th, switched right after 4 out, not much room before 3 out, closed before 2 out, mistake last, no extra flat","9","None","Left Handed",,"47","3","Yeats (IRE)","Flat","973","Gelding","Shatani (IRE)","Shahrastani (USA)",
"2023-04-21","13:50:00","Ayr","Largs Ladies LWOB Novices Handicap Hurdle (GBB Race)","4yo+","Class 3",,"3m.5f ","8450","Good To Soft","8","5th","2.5","Swallows Song","0","Jardine, I","5","Johnston, Dylan","7","147","4.5",,"110","5 mins 59.30s","359.3","8.55","118","24.5","5","National Hunt","6.3155836","2.18678459","3","3","5350","60","Handicap Novices Hurdle","held up towards rear, pushed along after 7th, headway on outside 9th, outpaced and no impression from 3 out","10","None","Left Handed",,"63","4","Kayf Tara","Flat","485","Gelding","One Gulp","Hernando (FR)",
"2023-04-21","13:50:00","Ayr","Largs Ladies LWOB Novices Handicap Hurdle (GBB Race)","4yo+","Class 3",,"3m.5f ","8450","Good To Soft","8","6th","8","Brandy Mcqueen (IRE)","0","Graham, Harriet/Rutherford, Gary","6","Austin, Edward","5","160","7.5",,"121","5 mins 59.30s","359.3","16.55","118","24.5","6","National Hunt","9.6","2.9604806","3","3","5350","60","Handicap Novices Hurdle","led until 3 out, weakened 2 out","3","None","Left Handed",,"36","18","Yeats (IRE)","Flat","0","Gelding","Down Ace (IRE)","Generous (IRE)",
"2023-04-21","13:50:00","Ayr","Largs Ladies LWOB Novices Handicap Hurdle (GBB Race)","4yo+","Class 3",,"3m.5f ","8450","Good To Soft","8","7th","5","Prairie Wolf (IRE)","0","Smith, Mrs S J","6","Chapman, Ross","0","162","10",,"118","5 mins 59.30s","359.3","21.55","118","24.5","7","National Hunt","11","3.20704878","3","3","5350","60","Handicap Novices Hurdle","tracked leaders, lost place 4th, outpaced before 3 out, soon weakened","7","None","Left Handed","CkPc","27","12","Sageburg (IRE)","Flat","0","Gelding","Applause For Amy (IRE)","Kings Theatre (IRE)",
"2023-04-21","13:50:00","Ayr","Largs Ladies LWOB Novices Handicap Hurdle (GBB Race)","4yo+","Class 3",,"3m.5f ","8450","Good To Soft","8","8th","57","Rocky Man (FR)","0","Skelton, Daniel","5","Andrews, Bridget","0","167","12",,"123","5 mins 59.30s","359.3","78.55","118","24.5","8","National Hunt","15.34756089","4.3","3","3","5350","60","Handicap Novices Hurdle","tracked leaders, took keen hold, lost place after 3 out, well beaten 2 out","2","None","Left Handed","CkPc","19","7","Doctor Dino (FR)","Flat","0","Horse","Lady Speedy (IRE)","Speedmaster (GER)",
"2023-04-21","14:25:00","Ayr","Quiz Clothing Novices Hurdle (GBB Race)","4yo+","Class 3",,"2m4.5f ","8168","Good To Soft","5","1st",,"Hugos New Horse (FR)","0","Nicholls, P F","6","Cobden, Harry","0","166","2","(Fav)","130","4 mins 56.45s","296.45",,"128","20.5","1","National Hunt","3.20429808","1.82","2","2","4500","45","Novices Hurdle","not always fluent, prominent, driven after 3 out, picked up well from last, led flat, stayed on strongly","2","None","Left Handed",,"41","8","Coastal Path","Flat","8168","Gelding","Pour Le Meilleur (FR)","Video Rock (FR)",
"2023-04-21","14:25:00","Ayr","Quiz Clothing Novices Hurdle (GBB Race)","4yo+","Class 3",,"2m4.5f ","8168","Good To Soft","5","2nd","2.25","Persian Time","0","Henderson, N J","5","Heskin, A P","0","166","4.5",,"128","4 mins 56.45s","296.45","2.25","128","20.5","2","National Hunt","6.29339874","2.72514081","2","2","4500","45","Novices Hurdle","held up behind leaders, closed before 7th, led after 4 out, ridden when jumped left and not fluent last, headed flat, no impression on winner towards finish","4","None","Left Handed",,"37","3","Califet (FR)","Flat","3763","Gelding","Persian Forest","Presenting",
"2023-04-21","14:25:00","Ayr","Quiz Clothing Novices Hurdle (GBB Race)","4yo+","Class 3",,"2m4.5f ","8168","Good To Soft","5","3rd","1.25","Hourvari (FR)","0","Murphy, Olly","6","Coleman, A","0","166","3.5",,"128","4 mins 56.45s","296.45","3.5","128","20.5","3","National Hunt","5.2","2.71612663","2","2","4500","45","Novices Hurdle","led until 1st, tracked leaders, not fluent 8th, went 3rd after 3 out, ridden before 2 out, held from last, kept on","1","None","Left Handed",,"40","7","My Risk (FR)","Flat","1881","Gelding","Ty Perrine (FR)","Assessor (IRE)",
"2023-04-21","14:25:00","Ayr","Quiz Clothing Novices Hurdle (GBB Race)","4yo+","Class 3",,"2m4.5f ","8168","Good To Soft","5","4th","7","Passing Well (FR)","0","Snowden, Jamie","6","Sheehan, Gavin","0","166","7",,"126","4 mins 56.45s","296.45","10.5","128","20.5","4","National Hunt","9.3812746","4.2","2","2","4500","45","Novices Hurdle","some slow jumps in rear, headway after 4 out, outpaced and no impression from 3 out","3","None","Left Handed"," TT","62","7","Coastal Path","Flat","942","Gelding","Passing Lore (FR)","Passing Sale (FR)",
"2023-04-21","14:25:00","Ayr","Quiz Clothing Novices Hurdle (GBB Race)","4yo+","Class 3",,"2m4.5f ","8168","Good To Soft","5","5th","7.5","Idalko Bihoue (FR)","0","Twiston-Davies, N A","5","Twiston-Davies, Sam","0","162","3.33",,"131","4 mins 56.45s","296.45","18","128","20.5","5","National Hunt","4.48231092","2.11053936","2","2","4500","45","Novices Hurdle","led 1st, headed after 4 out, weakened before 2 out","5","None","Left Handed",,"35","4","Balko (FR)","Flat","0","Gelding","Vann Bihouee (FR)","Robin Des Champs (FR)",
"2023-04-21","15:00:00","Ayr","Hillhouse Quarry Handicap Chase (GBB Race)","5yo+","Class 2",,"2m4.5f ","26015","Good To Soft","7","1st",,"Richmond Lake (IRE)","0","McCain Jnr, D","7","Hughes, Brian","0","158","3.5",,"140","5 mins 6.65s","306.65",,"140","20.5","1","National Hunt","5.9","2.96","2","2","4510","0","Handicap Chase","mid-division, mistake 2nd, closed 5th, not fluent 8th, challenged 2 out, stayed on well flat, led towards finish","3","None","Left Handed",,"30","11","Westerner","Flat","26015","Gelding","Chic Milan (IRE)","Milan",
"2023-04-21","15:00:00","Ayr","Hillhouse Quarry Handicap Chase (GBB Race)","5yo+","Class 2",,"2m4.5f ","26015","Good To Soft","7","2nd","0.5","Dubai Days (IRE)","0","Alexander, N W","9","Lynn, Bruce","3","143","3","(Fav)","128","5 mins 6.65s","306.65","0.5","140","20.5","2","National Hunt","4.25155238","2.12741658","2","2","4510","0","Handicap Chase","held up in rear, headway when not clear run before 4 out, every chance when mistake 2 out, stayed on flat, went 2nd close home","8","None","Left Handed","Hood","33","25","Dubai Destination (USA)","Flat","11960","Gelding","Comeragh Girl (IRE)","Imperial Ballet (IRE)",
"2023-04-21","15:00:00","Ayr","Hillhouse Quarry Handicap Chase (GBB Race)","5yo+","Class 2",,"2m4.5f ","26015","Good To Soft","7","3rd","HD","Saint Calvados (FR)","0","Nicholls, P F","10","Cobden, Harry","0","168","6",,"150","5 mins 6.65s","306.65","0.6","140","20.5","3","National Hunt","7.39846437","3.80443599","2","2","4510","0","Handicap Chase","led, hard pressed from 2 out, driven approaching last, headed towards finish, lost 2nd close home","1","None","Left Handed"," TT","55","21","Saint Des Saints (FR)","Flat","5980","Gelding","Lamorrese (FR)","Pistolet Bleu (IRE)",
"2023-04-21","15:00:00","Ayr","Hillhouse Quarry Handicap Chase (GBB Race)","5yo+","Class 2",,"2m4.5f ","26015","Good To Soft","7","4th","5.5","Christopher Wood (IRE)","0","Williams, Miss Venetia","8","Deutsch, Charlie","0","150","3.5",,"132","5 mins 6.65s","306.65","6.1","140","20.5","4","National Hunt","4.98115137","3.05071764","2","2","4510","0","Handicap Chase","chased leader until 2nd, hit 5th and lost ground, slow next, closed after 14th, outpaced 3 out, no impression 2 out","7","None","Left Handed",,"80","36","Fast Company (IRE)","Flat","2990","Gelding","Surf The Web (IRE)","Ela-Mana-Mou (IRE)",
"2023-04-21","15:00:00","Ayr","Hillhouse Quarry Handicap Chase (GBB Race)","5yo+","Class 2",,"2m4.5f ","26015","Good To Soft","7","5th","7","Killer Clown (IRE)","0","Lavelle, Miss E C","9","Bellamy, Tom","0","160","12",,"142","5 mins 6.65s","306.65","13.1","140","20.5","5","National Hunt","15.39427328","7.20042234","2","2","4510","0","Handicap Chase","chased leader from 2nd, driven before 3 out, weakened 2 out","2","None","Left Handed"," TT","55","19","Getaway (GER)","Flat","1495","Gelding","Our Soiree (IRE)","Milan",
"2023-04-21","15:00:00","Ayr","Hillhouse Quarry Handicap Chase (GBB Race)","5yo+","Class 2",,"2m4.5f ","26015","Good To Soft","7","PU",,"Baron De Midleton (IRE)","0","Ellison, B","10","Wadge, P","5","147","12",,"134","5 mins 6.65s","306.65",,"140","20.5","PU","National Hunt","13.63760642","5.56595866","2","2","4510","0","Handicap Chase","held up towards rear, not fluent 2nd, mistake 7th, headway 10th, mistake 13th, well beaten after next, tailed off 4 out, pulled up after","6","None","Left Handed","Blnk","33","26","Brian Boru","Flat",,"Gelding","Present Climate (IRE)","Presenting",
"2023-04-21","15:00:00","Ayr","Hillhouse Quarry Handicap Chase (GBB Race)","5yo+","Class 2",,"2m4.5f ","26015","Good To Soft","7","UR",,"Bass Rock (FR)","0","Thomson, A M","7","Mania, Ryan","0","158","6",,"140","5 mins 6.65s","306.65",,"140","20.5","UR","National Hunt","8.41242385","4.16540299","2","2","4510","0","Handicap Chase","held up rear of mid-division, hampered 3rd, behind 10th, mistake 12th, stayed on from 2 out, no impression on leaders but pressing for 4th when blundered and unseated rider last","4","None","Left Handed"," TT","53","12","Martaline","Flat",,"Gelding","Horta (FR)","Assessor (IRE)",
"2023-04-21","15:35:00","Ayr","Coral Racing Club Seafield Trophy Mares Handicap Hurdle (GBB Race)","4yo+","Class 2",,"3m.5f ","15609","Good To Soft","7","1st",,"Sabrina (IRE)","0","Nicholls, P F","8","Cobden, Harry","0","153","8",,"119","5 mins 57.56s","357.56",,"114","24.5","1","National Hunt","8.6697","2.661919","2","3","5350","60","Handicap Hurdle","tracked leaders, went 2nd before 7th, led 3 out, clear 2 out, wandered before last, stayed on well, comfortably","4","None","Left Handed"," TT","42","14","Yeats (IRE)","Flat","15609","Mare","En Vedette (FR)","Astarabad (USA)",
"2023-04-21","15:35:00","Ayr","Coral Racing Club Seafield Trophy Mares Handicap Hurdle (GBB Race)","4yo+","Class 2",,"3m.5f ","15609","Good To Soft","7","2nd","5.5","Great Snow (FR)","0","Mulholland, N P","6","McMenamin, Daniel","0","148","3","(Fav)","114","5 mins 57.56s","357.56","5.5","114","24.5","2","National Hunt","3.72928017","1.59102831","2","3","5350","60","Handicap Hurdle","in touch in mid-division, closed 8th, went 2nd when not fluent 2 out, not fluent last, no impression on winner","6","None","Left Handed",,"27","6","Great Pretender (IRE)","Flat","7176","Mare","Snow Berry (FR)","Dream Well (fr)",
"2023-04-21","15:35:00","Ayr","Coral Racing Club Seafield Trophy Mares Handicap Hurdle (GBB Race)","4yo+","Class 2",,"3m.5f ","15609","Good To Soft","7","3rd","5","Aurora Thunder","0","Russell, Miss Lucinda V","9","Wadge, P","5","140","6",,"111","5 mins 57.56s","357.56","10.5","114","24.5","3","National Hunt","6.09931929","2.0921182","2","3","5350","60","Handicap Hurdle","held up in rear, headway from 7th, went 2nd 3 out until 2 out, stayed on same pace","7","None","Left Handed",,"41","31","Malinas (GER)","Flat","3588","Mare","Ninna Nanna (FR)","Garde Royale (IRE)",
"2023-04-21","15:35:00","Ayr","Coral Racing Club Seafield Trophy Mares Handicap Hurdle (GBB Race)","4yo+","Class 2",,"3m.5f ","15609","Good To Soft","7","4th","3.25","Ebonello (IRE)","0","Snowden, Jamie","6","Sheehan, Gavin","0","144","16",,"110","5 mins 57.56s","357.56","13.75","114","24.5","4","National Hunt","23.40819","4.42129518","2","3","5350","60","Handicap Hurdle","held up in rear, not fluent 4 out, outpaced before 3 out, stayed on from 2 out, not trouble leaders","9","None","Left Handed",,"27","7","Presenting","Flat","1794","Mare","Ravello Bay","Supreme Leader",
"2023-04-21","15:35:00","Ayr","Coral Racing Club Seafield Trophy Mares Handicap Hurdle (GBB Race)","4yo+","Class 2",,"3m.5f ","15609","Good To Soft","7","5th","1.5","Get A Tonic (IRE)","0","Skelton, Daniel","7","Andrews, Bridget","0","168","4",,"134","5 mins 57.56s","357.56","15.25","114","24.5","5","National Hunt","4.50516097","1.8863568","2","3","5350","60","Handicap Hurdle","held up in touch, pushed along 3 out, 4th and no extra 2 out","1","None","Left Handed",,"62","13","Getaway (GER)","Flat","897","Mare","Atomic Winner (IRE)","Poliglote",
"2023-04-21","15:35:00","Ayr","Coral Racing Club Seafield Trophy Mares Handicap Hurdle (GBB Race)","4yo+","Class 2",,"3m.5f ","15609","Good To Soft","7","6th","14","Bellatrixsa (IRE)","0","Williams, Miss Venetia","6","Deutsch, Charlie","0","158","8.5",,"124","5 mins 57.56s","357.56","29.25","114","24.5","6","National Hunt","9.53667","2.78109839","2","3","5350","60","Handicap Hurdle","soon led, headed 2nd, led after next, headed before 3 out, weakened before 2 out","2","None","Left Handed",,"38","19","Gregorian (IRE)","Flat","447","Mare","Aloisi","Kalanisi (IRE)",
"2023-04-21","15:35:00","Ayr","Coral Racing Club Seafield Trophy Mares Handicap Hurdle (GBB Race)","4yo+","Class 2",,"3m.5f ","15609","Good To Soft","7","PU",,"Jasmiwa (FR)","0","Twiston-Davies, N A","5","Twiston-Davies, Sam","0","145","6",,"111","5 mins 57.56s","357.56",,"114","24.5","PU","National Hunt","7.455942","2.30952887","2","3","5350","60","Handicap Hurdle","led early, led 2nd, headed after 3rd, ridden and weakened before 4 out, pulled up before 3 out","8","None","Left Handed",,"29","7","Authorized (IRE)","Flat",,"Mare","Maikawa (FR)","Green Tune (USA)",
"2023-04-21","16:10:00","Ayr","Seko Logistics Scotland Novices Limited Handicap Chase (GBB Race)","5yo+","Class 3",,"2m.5f ","8186","Good To Soft","6","1st",,"Whodini (IRE)","0","Greenall, Oliver","6","Brooke, Henry","0","147","4",,"107","3 mins 56.49s","236.49",,"114.5","16.5","1","National Hunt","5.8","1.78629263","2","3","3630","0","Handicap Novices Chase","held up in mid-division, headway 5th, went 2nd before 4 out, 2 lengths down when left in lead 3 out, clear last, stayed on well","8","None","Left Handed"," TT","48","6","Conduit (IRE)","Flat","8186","Gelding","Mosey On Molly (IRE)","Beneficial",
"2023-04-21","16:10:00","Ayr","Seko Logistics Scotland Novices Limited Handicap Chase (GBB Race)","5yo+","Class 3",,"2m.5f ","8186","Good To Soft","6","2nd","7","Champ De Gane (FR)","0","Crawford, S R B","6","Jacob, Daryl","0","161","7",,"121","3 mins 56.49s","236.49","7","114.5","16.5","2","National Hunt","9.65411949","2.25092934","2","3","3630","0","Handicap Novices Chase","chased leaders, not fluent 1st, went 2nd after 4th until approaching 4 out, mistake and left 2nd 3 out, no impression on winner last, lost 2nd last stride","2","None","Left Handed"," TT","13","12","Kapgarde (FR)","Flat","3766","Gelding","La Champmesle (FR)","Turgeon (USA)",
"2023-04-21","16:10:00","Ayr","Seko Logistics Scotland Novices Limited Handicap Chase (GBB Race)","5yo+","Class 3",,"2m.5f ","8186","Good To Soft","6","3rd","NSE","Ridgeway (FR)","0","Skelton, Daniel","6","Gregory, Fergus","0","153","18",,"113","3 mins 56.49s","236.49","7.03","114.5","16.5","3","National Hunt","25","4.9","2","3","3630","0","Handicap Novices Chase","held up in rear, closed after 4th, slow and lost place next, outpaced before 4 out, stayed on from 3 out, mistake 2 out, went 2nd last, stride, no impression on winner","6","None","Left Handed","CkPc TT","147","20","Outstrip","Flat","1883","Gelding","Bocca Bianca (GER)","Saddex",
"2023-04-21","16:10:00","Ayr","Seko Logistics Scotland Novices Limited Handicap Chase (GBB Race)","5yo+","Class 3",,"2m.5f ","8186","Good To Soft","6","4th","12","Great Heartjac (FR)","0","OBrien, Fergal","8","Brennan, P J","0","156","9",,"116","3 mins 56.49s","236.49","19.03","114.5","16.5","4","National Hunt","13","2.71839046","2","3","3630","0","Handicap Novices Chase","held up towards rear, not always fluent, mistake 4th, headway before 4 out, hampered and no impression from 3 out","4","None","Left Handed"," TT","12","15","Blue Bresil (FR)","Flat","942","Gelding","Aqua Fontana (FR)","Lindas Lad",
"2023-04-21","16:10:00","Ayr","Seko Logistics Scotland Novices Limited Handicap Chase (GBB Race)","5yo+","Class 3",,"2m.5f ","8186","Good To Soft","6","5th","1.25","One Mill Harbour (FR)","0","Russell, Miss Lucinda V","6","Fox, Derek R","0","150","2.5",,"110","3 mins 56.49s","236.49","20.28","114.5","16.5","5","National Hunt","4.4","1.55669859","2","3","3630","0","Handicap Novices Chase","chased leader until after 4th, pecked 9th, soon beaten, weakened before 4 out","7","None","Left Handed"," TT","23","4","Diamond Boy (FR)","Flat","470","Gelding","Kavusakan (FR)","Sagamix (FR)",
"2023-04-21","16:10:00","Ayr","Seko Logistics Scotland Novices Limited Handicap Chase (GBB Race)","5yo+","Class 3",,"2m.5f ","8186","Good To Soft","6","F",,"Snowy Clouds (IRE)","0","Richards, N G","7","Quinlan, Sean","0","156","1.75","(Fav)","116","3 mins 56.49s","236.49",,"114.5","16.5","F","National Hunt","2.66950188","1.33","2","3","3630","0","Handicap Novices Chase","led, not fluent 10th, 2 lengths head when fell 3 out","5","None","Left Handed",,"12","9","Cloudings (IRE)","Flat",,"Gelding","Wednesday Girl (IRE)","Rudimentary (USA)",
