racedate,racetime,track,race_name,race_restrictions_age,race_class,major,race_distance,prize_money,going_description,number_of_runners,place,distbt,horse_name,stall,trainer,horse_age,jockey_name,jockeys_claim,pounds,odds,fav,official_rating,comptime,comptime_numeric,TotalDstBt,MedianOR,Dist_Furlongs,placing_numerical,RCode,BFSP,BFSP_Place,PlcsPaid,BFPlcsPaid,Yards,RailMove,RaceType,Comment,CardNo,StallPositioning,TrackDirection,Headgear,dayssincelr,careerruns,stallion,surfacetype,horse_prizewin,
"2022-05-21","13:35:00","Curragh","Tally Ho Stud Irish European Breeders Fund (C & G) Maiden","2yo","Irish",,"6f ","10619","Good To Yielding","10","1st",,"Hellsing (IRE)","8","Lyons, G M","2","Keane, C T","0","131","5.5",,"0","1 mins 15.07s","75.07",,"0","6","1","Flat","7.8","2.68","3","3","1320","0","Maiden","led or disputed lead, pushed along and headed narrowly over 1f out, ridden and kept on well inside final furlong to lead close home","7","None","Straight",,"None","0","Dandy Man (IRE)","Undulating","10619",
"2022-05-21","13:35:00","Curragh","Tally Ho Stud Irish European Breeders Fund (C & G) Maiden","2yo","Irish",,"6f ","10619","Good To Yielding","10","2nd","0.5","Congo River (USA)","3","OBrien, A P","2","Moore, Ryan","0","131","1.63","(Fav)","0","1 mins 15.07s","75.07","0.5","0","6","2","Flat","3.15","1.7419062068595301","3","3","1320","0","Maiden","prominent and disputed lead, 2nd halfway, pushed along and led narrowly over 1f out, ridden and kept on well inside final furlong, headed close home","5","None","Straight",,"None","0","Mendelssohn (USA)","Undulating","3540",
"2022-05-21","13:35:00","Curragh","Tally Ho Stud Irish European Breeders Fund (C & G) Maiden","2yo","Irish",,"6f ","10619","Good To Yielding","10","3rd","NK","Mccauleys Tavern (IRE)","5","Stack, J A","2","Gilligan, D J","10","123","4.5",,"0","1 mins 15.07s","75.07","0.65","0","6","3","Flat","6.4","1.8808298332821867","3","3","1320","0","Maiden","tracked leaders, 5th halfway, headway into 3rd over 1f out and soon ridden, kept on well inside final furlong","8","None","Straight",,"12","2","Starspangledbanner (AUS)","Undulating","1770",
"2022-05-21","13:35:00","Curragh","Tally Ho Stud Irish European Breeders Fund (C & G) Maiden","2yo","Irish",,"6f ","10619","Good To Yielding","10","4th","2.75","Eastern Legend (IRE)","10","Bolger, J S","2","Manning, K J","0","131","22",,"0","1 mins 15.07s","75.07","3.4","0","6","4","Flat","28.458417754393448","7.173634577626363","3","3","1320","0","Maiden","prominent, 3rd halfway, pushed along 2f out and 4th 1f out, ridden and no impression inside final furlong, kept on one pace","6","None","Straight",,"None","0","Teofilo (IRE)","Undulating","885",
"2022-05-21","13:35:00","Curragh","Tally Ho Stud Irish European Breeders Fund (C & G) Maiden","2yo","Irish",,"6f ","10619","Good To Yielding","10","5th","0.75","Blindsided (IRE)","12","Obrien, Donnacha","2","Ryan, Gavin","0","131","22",,"0","1 mins 15.07s","75.07","4.15","0","6","5","Flat","25.13289922629629","6.298953713","3","3","1320","0","Maiden","mid-division, pushed along and no impression 2f out, 8th over 1f out, ridden and kept on inside final furlong","4","None","Straight",,"None","0","No Nay Never (USA)","Undulating","531",
"2022-05-21","13:35:00","Curragh","Tally Ho Stud Irish European Breeders Fund (C & G) Maiden","2yo","Irish",,"6f ","10619","Good To Yielding","10","6th","1.75","Blanc De Noir (IRE)","1","Harrington, Mrs John","2","Foley, Shane","0","131","7",,"0","1 mins 15.07s","75.07","5.9","0","6","6","Flat","11.053500480440857","3.3149323824583545","3","3","1320","0","Maiden","dwelt, soon edged left and bumped rival, rear of mid-division, pushed along over 2f out, 5th and ridden over 1f out, no extra final 150 yards","3","None","Straight",,"None","0","Showcasing","Undulating","354",
"2022-05-21","13:35:00","Curragh","Tally Ho Stud Irish European Breeders Fund (C & G) Maiden","2yo","Irish",,"6f ","10619","Good To Yielding","10","7th","4.5","Awesome Spirit (IRE)","6","OCallaghan, M D","2","Roche, L F","0","131","14",,"0","1 mins 15.07s","75.07","10.4","0","6","7","Flat","22.88008698087317","5.495876143","3","3","1320","0","Maiden","dwelt and towards rear, pushed along 2f out, 7th and ridden over 1f out, no extra inside final furlong","2","None","Straight",,"None","0","Invincible Spirit (IRE)","Undulating","0",
"2022-05-21","13:35:00","Curragh","Tally Ho Stud Irish European Breeders Fund (C & G) Maiden","2yo","Irish",,"6f ","10619","Good To Yielding","10","8th","1.75","Paulliac (IRE)","4","Condon, K J","2","Lee, W J","0","131","33",,"0","1 mins 15.07s","75.07","12.15","0","6","8","Flat","41.42489782734918","8.6","3","3","1320","0","Maiden","bumped early, tracked leaders, 3rd 2f out, soon pushed along and no impression in 6th 1f out, no extra inside final furlong","9","None","Straight",,"None","0","Starspangledbanner (AUS)","Undulating","0",
"2022-05-21","13:35:00","Curragh","Tally Ho Stud Irish European Breeders Fund (C & G) Maiden","2yo","Irish",,"6f ","10619","Good To Yielding","10","9th","1.75","Where R U Now Bob (IRE)","9","Sweeney, Rodger","2","Heffernan, J A","0","131","150",,"0","1 mins 15.07s","75.07","13.9","0","6","9","Flat","489.86567543517594","66.3683264186082","3","3","1320","0","Maiden","dwelt and towards rear, 8th halfway, pushed along and no impression 2f out, no extra over 1f out, weakened","11","None","Straight",,"None","0","Anjaal","Undulating",,
"2022-05-21","13:35:00","Curragh","Tally Ho Stud Irish European Breeders Fund (C & G) Maiden","2yo","Irish",,"6f ","10619","Good To Yielding","10","10th","NK","Woodcock Flight (IRE)","7","Prendergast, Kevin","2","Hayes, C D","0","131","4.5",,"0","1 mins 15.07s","75.07","14.05","0","6","10","Flat","6.310413998","1.79","3","3","1320","0","Maiden","always towards rear, edged right from stalls, never a factor, pushed along and no impression under 2f out, no extra final furlong, eased","12","None","Straight",,"19","1","Awtaad (IRE)","Undulating",,
