racedate,racetime,track,race_name,race_restrictions_age,race_class,major,race_distance,prize_money,going_description,number_of_runners,place,distbt,horse_name,stall,trainer,horse_age,jockey_name,jockeys_claim,pounds,odds,fav,official_rating,comptime,comptime_numeric,TotalDstBt,MedianOR,Dist_Furlongs,placing_numerical,RCode,BFSP,BFSP_Place,PlcsPaid,BFPlcsPaid,Yards,RailMove,RaceType,Comment,CardNo,StallPositioning,TrackDirection,Headgear,dayssincelr,careerruns,stallion,surfacetype,horse_prizewin,HorseSex,dam,damstallion,MaxORinRace,
"2023-11-07","12:20:00","Chelmsford City","Follow RacingTV On Twitter Handicap","3yo+","Class 5",,"1m6f ","4187","Standard To Slow","6","1st",,"Aqwaam","2","Williams, Ian","5","ONeill, K T","0","143","1.5","(Fav)","76","2 mins 56.48s","176.48",,"70","14","1","All Weather","0","0","2","0","3080","0","Handicap","tracked leaders, headway on inner over 2f out, soon pushed along, led over 1f out, soon clear, ran on strongly final furlong, comfortably","2","Inside","Left Handed","CkPc","12","14","Sea The Stars (IRE)","Polytrack","4187","Gelding","Aghaany","Dubawi (IRE)","76",
"2023-11-07","12:20:00","Chelmsford City","Follow RacingTV On Twitter Handicap","3yo+","Class 5",,"1m6f ","4187","Standard To Slow","6","2nd","2.75","Sharp Distinction","5","Murphy, Amy","4","Larson, Frederick","3","140","3.33",,"76","2 mins 56.48s","176.48","2.75","70","14","2","All Weather","0","0","2","0","3080","0","Handicap","held up, headway going well over 2f out, soon ridden, ran on into 2nd over 1f out, kept on, not match winner","1","Inside","Left Handed"," TT","12","16","Tamayuz","Polytrack","1965","Gelding","Pin Cushion","Pivotal","76",
"2023-11-07","12:20:00","Chelmsford City","Follow RacingTV On Twitter Handicap","3yo+","Class 5",,"1m6f ","4187","Standard To Slow","6","3rd","4.25","De Vegas Warrior (IRE)","1","Appleby, M","4","Rawlinson, Ali","0","135","6",,"68","2 mins 56.48s","176.48","7","70","14","3","All Weather","0","0","2","0","3080","0","Handicap","slowly into stride in rear, pushed along over 2f out, soon outpaced, headway under pressure over 1f out, ran on into 3rd final furlong, not pace to challenge","4","Inside","Left Handed","CkPc","38","16","Lope De Vega (IRE)","Polytrack","982","Gelding","Oh Sedulous (IRE)","Lawman (FR)","76",
"2023-11-07","12:20:00","Chelmsford City","Follow RacingTV On Twitter Handicap","3yo+","Class 5",,"1m6f ","4187","Standard To Slow","6","4th","4","Sindri","4","Bell, M L W","3","Davies, Harry","0","123","28",,"62","2 mins 56.48s","176.48","11","70","14","4","All Weather","0","0","2","0","3080","0","Handicap","led, pushed along over 3f out, pressed for lead over 2f out, headed over 1f out, no extra final furlong","6","Inside","Left Handed",,"5","6","New Approach (IRE)","Polytrack","491","Filly","Marie Baa (FR)","Anabaa (USA)","76",
"2023-11-07","12:20:00","Chelmsford City","Follow RacingTV On Twitter Handicap","3yo+","Class 5",,"1m6f ","4187","Standard To Slow","6","5th","3","Lunar Shadow","6","King, A","5","Ryan, Rossa","0","134","3",,"67","2 mins 56.48s","176.48","14","70","14","5","All Weather","0","0","2","0","3080","0","Handicap","close up, pushed along over 2f out, soon pressed leader, briefly led over 1f out, soon headed, weakened final furlong","5","Inside","Left Handed",,"33","25","Sea The Moon (GER)","Polytrack","245","Mare","The Pirates Queen (IRE)","Kings Theatre (IRE)","76",
"2023-11-07","12:20:00","Chelmsford City","Follow RacingTV On Twitter Handicap","3yo+","Class 5",,"1m6f ","4187","Standard To Slow","6","6th","69","Candy Shack (FR)","3","Menuisier, David","4","Murphy, Oisin","0","139","18",,"72","2 mins 56.48s","176.48","83","70","14","6","All Weather","0","0","2","0","3080","0","Handicap","midfield, pushed along over 4f out, hung badly right turning for home, soon detached","3","Inside","Left Handed"," TT","124","6","Almanzor (FR)","Polytrack","0","Filly","Dilbar (IRE)","Galileo (IRE)","76",
"2023-11-07","12:55:00","Chelmsford City","Every Race Live On Racing TV Handicap","3yo+","Class 3",,"1m2f ","8100","Standard To Slow","7","1st",,"Daysofourlives (IRE)","3","Botti, M","3","Cherchi, Stefano","0","137","2.5",,"89","2 mins 2.36s","122.36",,"85","10","1","All Weather","0","0","2","0","2200","0","Handicap","held up towards rear, headway going well over 2f out, pushed along over 1f out, ran on powerfully final furlong, led final strides","1","Inside","Left Handed","CkPc","32","6","Churchill (IRE)","Polytrack","8100","Gelding","Komedy (IRE)","Kodiac","89",
"2023-11-07","12:55:00","Chelmsford City","Every Race Live On Racing TV Handicap","3yo+","Class 3",,"1m2f ","8100","Standard To Slow","7","2nd","0.5","Queen Regent","5","Gosden, John and Thady","3","Murphy, Oisin","0","133","3",,"85","2 mins 2.36s","122.36","0.5","85","10","2","All Weather","0","0","2","0","2200","0","Handicap","close up, pressed leader over 2f out, pushed along to lead over 1f out, hung right final furlong, ran on, headed final strides","4","Inside","Left Handed",,"31","5","Roaring Lion (USA)","Polytrack","3802","Filly","Common Knowledge","Rainbow Quest (USA)","89",
"2023-11-07","12:55:00","Chelmsford City","Every Race Live On Racing TV Handicap","3yo+","Class 3",,"1m2f ","8100","Standard To Slow","7","3rd","1","Tony Montana","1","Bell, M L W","3","Levey, S M","0","135","7.5",,"87","2 mins 2.36s","122.36","1.5","85","10","3","All Weather","0","0","2","0","2200","0","Handicap","led, pushed along over 2f out, soon pressed for lead, headed over 1f out, ran on well, not match leaders","3","Inside","Left Handed",,"25","7","Kingman","Polytrack","1902","Gelding","Mischief Making (USA)","Lemon Drop Kid (USA)","89",
"2023-11-07","12:55:00","Chelmsford City","Every Race Live On Racing TV Handicap","3yo+","Class 3",,"1m2f ","8100","Standard To Slow","7","4th","6","Silver Gunn (IRE)","4","Botti, M","5","Quinn, Jimmy","0","135","28",,"84","2 mins 2.36s","122.36","7.5","85","10","4","All Weather","0","0","2","0","2200","0","Handicap","in touch, pushed along when in rear over 2f out, plugged on, made no impact","2","Inside","Left Handed",,"79","21","Lope De Vega (IRE)","Polytrack","951","Gelding","Claba Di San Jore (IRE)","Barathea (IRE)","89",
