racedate,racetime,track,race_name,race_restrictions_age,race_class,major,race_distance,prize_money,going_description,number_of_runners,place,distbt,horse_name,stall,trainer,horse_age,jockey_name,jockeys_claim,pounds,odds,fav,official_rating,comptime,comptime_numeric,TotalDstBt,MedianOR,Dist_Furlongs,placing_numerical,RCode,BFSP,BFSP_Place,PlcsPaid,BFPlcsPaid,Yards,RailMove,RaceType,Comment,CardNo,StallPositioning,TrackDirection,Headgear,dayssincelr,careerruns,stallion,surfacetype,horse_prizewin,
"2022-09-11","13:25:00","Chepstow","Download The Vickers.Bet App Apprentice Handicap","3yo+","Class 6",,"5f ","3726","Soft","5","1st",,"Fossos (IRE)","1","Faulkner, Ms D C","4","Fisher, Taylor","7","118","0.91","(Fav)","50","0 mins 59.75s","59.75",,"52","5","1","Flat","1.91","1.28","2","2","1116","0","Handicap","went left start, led field far side, made all, ran on well, unchallenged (hand timed)","4","Centre","Straight","Blnk TT","3","31","Dandy Man (IRE)","Very Undulating","3726",
"2022-09-11","13:25:00","Chepstow","Download The Vickers.Bet App Apprentice Handicap","3yo+","Class 6",,"5f ","3726","Soft","5","2nd","1.75","Autumn Angel (IRE)","4","Carroll, A W","3","Phillips, Mollie","3","132","18",,"61","0 mins 59.75s","59.75","1.75","52","5","2","Flat","29.346579107201904","8.180725975728706","2","2","1116","0","Handicap","chased leaders, went 3rd halfway, soon hung left, eased and went 2nd close home, never able to challenge","1","Centre","Straight",,"321","5","Dark Angel (IRE)","Very Undulating","1749",
"2022-09-11","13:25:00","Chepstow","Download The Vickers.Bet App Apprentice Handicap","3yo+","Class 6",,"5f ","3726","Soft","5","3rd","NK","Coronation Cottage","2","Saunders, M S","8","Hutchinson, Callum","3","127","3",,"55","0 mins 59.75s","59.75","1.9","52","5","3","Flat","4.6338462662221005","1.926592185","2","2","1116","0","Handicap","went right start, chased winner, ridden and ran on same pace inside final furlong, lost 2nd close home","2","Centre","Straight",,"12","51","Pastoral Pursuits","Very Undulating","875",
"2022-09-11","13:25:00","Chepstow","Download The Vickers.Bet App Apprentice Handicap","3yo+","Class 6",,"5f ","3726","Soft","5","4th","2","Kaswarah (IRE)","3","Oshea, J G M","4","Mangan, Gina","3","118","14",,"46","0 mins 59.75s","59.75","3.9","52","5","4","Flat","15.573869792","5.4","2","2","1116","0","Handicap","awkwardly away, raced keenly, held up in 5th, pushed along and outpaced halfway, weakened inside final 2f","5","Centre","Straight","CkPc","3","19","Mehmas (IRE)","Very Undulating","437",
"2022-09-11","13:25:00","Chepstow","Download The Vickers.Bet App Apprentice Handicap","3yo+","Class 6",,"5f ","3726","Soft","5","5th","3","Nacho (IRE)","5","McCain Jnr, D","4","Russell, Harry","0","127","4.5",,"52","0 mins 59.75s","59.75","6.9","52","5","5","Flat","6.297321040482203","2.38","2","2","1116","0","Handicap","chased leaders, pushed along halfway, soon ridden and weakened","3","Centre","Straight","CkPc TT","30","28","Camacho","Very Undulating","300",
"2022-09-11","14:00:00","Chepstow","Best Odds Guaranteed At Vickers.Bet Everyday Restricted Maiden Stakes (GBB Race)","2yo","Class 5",,"5f ","3672","Soft","6","1st",,"Betweenthesticks","4","Channon, M R","2","Bass, George","3","130","7",,"70","0 mins 59.9s","59.9",,"29.5","5","1","Flat","8","3.426628775735734","2","2","1116","0","Maiden","led field far side, narrowly headed 2f out, in front again over 1f out, came clear final furlong, ran on strongly (hand timed)","1","Centre","Straight",,"13","10","Captain Gerrard (IRE)","Very Undulating","3672",
"2022-09-11","14:00:00","Chepstow","Best Odds Guaranteed At Vickers.Bet Everyday Restricted Maiden Stakes (GBB Race)","2yo","Class 5",,"5f ","3672","Soft","6","2nd","2.25","Our Florentine (IRE)","5","Boughey, George","2","Sayette, B D L","3","125","4",,"64","0 mins 59.9s","59.9","2.25","29.5","5","2","Flat","5.3","2.78126757","2","2","1116","0","Maiden","held up in last pair, headway hanging left over 1f out, stayed on inside final furlong, went 2nd final strides, no chance with winner","7","Centre","Straight","CkPc","11","3","U S Navy Flag (USA)","Very Undulating","1724",
"2022-09-11","14:00:00","Chepstow","Best Odds Guaranteed At Vickers.Bet Everyday Restricted Maiden Stakes (GBB Race)","2yo","Class 5",,"5f ","3672","Soft","6","3rd","NSE","Cluedo (IRE)","6","Candy, H","2","ONeill, Dane","0","128","7.5",,"0","0 mins 59.9s","59.9","2.28","29.5","5","3","Flat","10.5","4.1","2","2","1116","0","Maiden","pressed winner, led briefly 2f out, ridden and headed over 1f out, weakened final furlong, lost modest 2nd final strides","4","Centre","Straight",,"12","2","Kodiac","Very Undulating","862",
"2022-09-11","14:00:00","Chepstow","Best Odds Guaranteed At Vickers.Bet Everyday Restricted Maiden Stakes (GBB Race)","2yo","Class 5",,"5f ","3672","Soft","6","4th","0.5","Commission","3","Tregoning, M P","2","Bennett, Charlie","0","133","2.25","(Fav)","0","0 mins 59.9s","59.9","2.78","29.5","5","4","Flat","3.6309902252154638","1.868975007228592","2","2","1116","0","Maiden","pulled hard early, held up off the pace in 4th, pushed along and outpaced halfway, hung left and ran on late, never going pace to get involved","2","Centre","Straight",,"9","1","Profitable (IRE)","Very Undulating","431",
"2022-09-11","14:00:00","Chepstow","Best Odds Guaranteed At Vickers.Bet Everyday Restricted Maiden Stakes (GBB Race)","2yo","Class 5",,"5f ","3672","Soft","6","5th","0.75","Comedian Leader","1","Kelleway, Miss Gay","2","Morris, Luke","0","128","12",,"59","0 mins 59.9s","59.9","3.53","29.5","5","5","Flat","18","6.826702455208286","2","2","1116","0","Maiden","chased leading pair on far rail, pushed along and every chance 2f out, weakened final furlong, lost two places final 110 yards","5","Centre","Straight","CkPc","33","6","Aclaim (IRE)","Very Undulating","0",
"2022-09-11","14:00:00","Chepstow","Best Odds Guaranteed At Vickers.Bet Everyday Restricted Maiden Stakes (GBB Race)","2yo","Class 5",,"5f ","3672","Soft","6","6th","1","Congress","7","Cox, C G","2","Fahy, J P","0","133","2.5",,"0","0 mins 59.9s","59.9","4.53","29.5","5","6","Flat","4.1","2.323726818590985","2","2","1116","0","Maiden","slowly into stride, outpaced and always in rear","3","Centre","Straight",,"None","0","Washington Dc (IRE)","Very Undulating","0",
"2022-09-11","14:35:00","Chepstow","Go Racing With Vickers.Bet Maiden Stakes (GBB Race)","3yo+","Class 5",,"5f ","4320","Soft","6","1st",,"Oasis Gift","1","Cox, C G","3","Fahy, J P","0","133","6",,"0","0 mins 59.97s","59.97",,"29","5","1","Flat","7.785282866637642","3.0363649223018934","2","2","1116","0","Maiden","prominent on far rail, outpaced when hung left 2f out, rallied over 1f out, ran on inside final furlong, led towards finish","4","Centre","Straight",,"309","2","Oasis Dream","Very Undulating","4320",
"2022-09-11","14:35:00","Chepstow","Go Racing With Vickers.Bet Maiden Stakes (GBB Race)","3yo+","Class 5",,"5f ","4320","Soft","6","2nd","NK","La Equinata","3","Murphy, Mike / Keady, Michael","3","Fisher, Taylor","7","121","2.75",,"58","0 mins 59.97s","59.97","0.15","29","5","2","Flat","4.360946069","2.1312204","2","2","1116","0","Maiden","restless in stalls, led field towards far side, ridden and hung right over 1f out, headed towards finish","7","Centre","Straight",,"20","3","Equiano (FR)","Very Undulating","2028",
"2022-09-11","14:35:00","Chepstow","Go Racing With Vickers.Bet Maiden Stakes (GBB Race)","3yo+","Class 5",,"5f ","4320","Soft","6","3rd","0.75","Cloud Cuckoo","5","Candy, H","3","ONeill, Dane","0","133","6.5",,"0","0 mins 59.97s","59.97","0.9","29","5","3","Flat","7.823516969280318","3.4867345","2","2","1116","0","Maiden","held up tracking leaders, headway out wide under pressure over 1f out, went 2nd inside final furlong, outpaced into 3d final 110 yards","2","Centre","Straight",,"18","1","Mayson","Very Undulating","1014",
"2022-09-11","14:35:00","Chepstow","Go Racing With Vickers.Bet Maiden Stakes (GBB Race)","3yo+","Class 5",,"5f ","4320","Soft","6","4th","1.75","Ischia","2","Fanshawe, J R","3","Sayette, B D L","3","125","1.25","(Fav)","65","0 mins 59.97s","59.97","2.65","29","5","4","Flat","2.38","1.4680912","2","2","1116","0","Maiden","prominent between horses, went 2nd halfway until edged left and ridden over 1f out, weakened final furlong","6","Centre","Straight",,"20","6","Equiano (FR)","Very Undulating","507",
"2022-09-11","14:35:00","Chepstow","Go Racing With Vickers.Bet Maiden Stakes (GBB Race)","3yo+","Class 5",,"5f ","4320","Soft","6","5th","NSE","My Genghis","7","Carroll, A W","3","Morris, Luke","0","133","8.5",,"70","0 mins 59.97s","59.97","2.68","29","5","5","Flat","10","4.40491313238205","2","2","1116","0","Maiden","chased leaders, pushed along halfway, ridden over 1f out, weakened final furlong","3","Centre","Straight",,"34","4","Mukhadram","Very Undulating","0",
"2022-09-11","14:35:00","Chepstow","Go Racing With Vickers.Bet Maiden Stakes (GBB Race)","3yo+","Class 5",,"5f ","4320","Soft","6","6th","1.75","Angus De Bull (IRE)","4","Oshea, J G M","6","Mangan, Gina","5","129","125",,"0","0 mins 59.97s","59.97","4.43","29","5","6","Flat","207.6143053571914","46.83393","2","2","1116","0","Maiden","slowly into stride, badly outpaced and always in rear","1","Centre","Straight",,"24","5","Papal Bull","Very Undulating","0",
"2022-09-11","15:10:00","Chepstow","Vickers.Bet Bath Summer Sprint Series Final Handicap","3yo+","Class 2",,"6f ","12885","Soft","11","1st",,"Soi Dao (IRE)","7","Millman, B R","3","Mangan, Gina","5","117","7.5",,"62","1 mins 11.71s","71.71",,"63","6","1","Flat","8.33373228243856","2.991317","3","3","1336","0","Handicap","chased leaders, ridden to lead inside final furlong, ran on well","11","Centre","Straight","CkPc","11","11","Twilight Son","Very Undulating","12885",
"2022-09-11","15:10:00","Chepstow","Vickers.Bet Bath Summer Sprint Series Final Handicap","3yo+","Class 2",,"6f ","12885","Soft","11","2nd","1.5","Handytalk (IRE)","6","Millman, B R","9","Searle, Oliver","7","118","3.5","(Fav)","63","1 mins 11.71s","71.71","1.5","63","6","2","Flat","4.442265944321103","1.985476304299926","3","3","1336","0","Handicap","led in centre, ridden over 1f out, headed and not pace of winner inside final furlong","7","Centre","Straight",,"13","65","Lilbourne Lad (IRE)","Very Undulating","6042",
"2022-09-11","15:10:00","Chepstow","Vickers.Bet Bath Summer Sprint Series Final Handicap","3yo+","Class 2",,"6f ","12885","Soft","11","3rd","NK","Under Curfew","1","Carroll, A W","6","Phillips, Mollie","5","126","9",,"69","1 mins 11.71s","71.71","1.65","63","6","3","Flat","11.290625","3.5148636975216134","3","3","1336","0","Handicap","chased leaders on far rail, ridden over 1f out, 3rd and one pace inside final furlong","3","Centre","Straight",,"16","46","Stimulation (IRE)","Very Undulating","3022",
"2022-09-11","15:10:00","Chepstow","Vickers.Bet Bath Summer Sprint Series Final Handicap","3yo+","Class 2",,"6f ","12885","Soft","11","4th","1","Wades Magic","5","Easterby, T D","5","Wilkie, Brandon","7","115","6",,"60","1 mins 11.71s","71.71","2.65","63","6","4","Flat","7.3554647890968585","2.5932779552743668","3","3","1336","0","Handicap","chased leader, ridden and every chance 1f out, no extra final 110 yards","10","Centre","Straight","CkPc","11","40","Lethal Force (IRE)","Very Undulating","1510",
"2022-09-11","15:10:00","Chepstow","Vickers.Bet Bath Summer Sprint Series Final Handicap","3yo+","Class 2",,"6f ","12885","Soft","11","5th","0.75","Sapphires Moon","12","Carroll, A W","3","Ingram, Rhiain B","3","112","14",,"55","1 mins 11.71s","71.71","3.4","63","6","5","Flat","14.452","4.574230545119581","3","3","1336","0","Handicap","chased leaders, ridden and unable to quicken over 1f out, weakened final furlong","13","Centre","Straight",,"6","18","Ardad (IRE)","Very Undulating","755",
"2022-09-11","15:10:00","Chepstow","Vickers.Bet Bath Summer Sprint Series Final Handicap","3yo+","Class 2",,"6f ","12885","Soft","11","6th","NK","Bluebell Time (IRE)","9","Saunders, M S","6","Whelan, Trevor","0","132","12",,"70","1 mins 11.71s","71.71","3.55","63","6","6","Flat","15.492713075641483","4.636318","3","3","1336","0","Handicap","outpaced in last pair, ridden and no impression when hung left over 1f out, some late moderate headway","2","Centre","Straight",,"3","28","Coach House (IRE)","Very Undulating","378",
