racedate,racetime,track,race_name,race_restrictions_age,race_class,major,race_distance,prize_money,going_description,number_of_runners,place,distbt,horse_name,stall,trainer,horse_age,jockey_name,jockeys_claim,pounds,odds,fav,official_rating,comptime,comptime_numeric,TotalDstBt,MedianOR,Dist_Furlongs,placing_numerical,RCode,BFSP,BFSP_Place,PlcsPaid,BFPlcsPaid,Yards,RailMove,RaceType,Comment,CardNo,StallPositioning,TrackDirection,Headgear,dayssincelr,careerruns,stallion,surfacetype,horse_prizewin,HorseSex,dam,damstallion,MaxORinRace,
"2023-06-17","13:56:00","Bath","Download Fitzdares For Free Race Streaming Handicap","4yo+","Class 6",,"1m3.5f ","3245","Firm","3","1st",,"On The Right Track","3","Usher, M D I","6","Haynes, Joey","0","134","3.5",,"64","2 mins 32.40s","152.4",,"64","11.5","1","Flat","0","0","1","0","2557","11","Handicap","raced in second, pushed along to lead over 3f out, soon went couple lengths clear, kept on well from over 1f out, comfortably","2","Inside","Left Handed",,"15","25","Mukhadram","Flat","3245","Gelding","Jessica Ennis (USA)","English Channel (USA)","73",
"2023-06-17","13:56:00","Bath","Download Fitzdares For Free Race Streaming Handicap","4yo+","Class 6",,"1m3.5f ","3245","Firm","3","2nd","2","Glenister (IRE)","2","Prescott, Sir Mark","4","Morris, Luke","0","143","0.25","(Fav)","73","2 mins 32.40s","152.4","2","64","11.5","2","Flat","0","0","1","0","2557","11","Handicap","led, shaken up rounding home turn, headed over 3f out, switched right when ridden along over 1f out, ran on inside final furlong, no match for winner","1","Inside","Left Handed",,"8","9","Gleneagles (IRE)","Flat","1523","Gelding","Sistine","Dubai Destination (USA)","73",
"2023-06-17","13:56:00","Bath","Download Fitzdares For Free Race Streaming Handicap","4yo+","Class 6",,"1m3.5f ","3245","Firm","3","3rd","1.5","Chelsea Annie (IRE)","1","Mulholland, N P","4","Whittington, Elisha","5","111","16",,"46","2 mins 32.40s","152.4","3.5","64","11.5","3","Flat","0","0","1","0","2557","11","Handicap","held up in last, never seriously involved","3","Inside","Left Handed","CkPc","14","19","Mehmas (IRE)","Flat","761","Filly","Miss Sally (IRE)","Danetime (IRE)","73",
"2023-06-17","14:30:00","Bath","Olivias Boutique Racewear Handicap","3yo+","Class 6",,"1m2f ","3245","Firm","6","1st",,"Absolute Queen (IRE)","3","Boughey, George","3","Cosgrave, Pat","0","134","3.5",,"66","2 mins 7.50s","127.5",,"58.5","10","1","Flat","0","0","2","0","2237","11","Handicap","led, ridden along over 2f out, soon headed, rallied to regain lead over 1f out, kept on well inside final furlong","3","Inside","Left Handed","CkPc","22","7","Zoffany (IRE)","Flat","3245","Filly","Beat The Stars (IRE)","Verglas (IRE)","67",
"2023-06-17","14:30:00","Bath","Olivias Boutique Racewear Handicap","3yo+","Class 6",,"1m2f ","3245","Firm","6","2nd","2","Yellow Lion","2","Hannon (Jnr), Richard","3","Voikhansky, Alexander","5","130","2","(Fav)","67","2 mins 7.50s","127.5","2","58.5","10","2","Flat","0","0","2","0","2237","11","Handicap","held up off the pace in rear, shaken up 3f out, steady headway from over 2f out, switched left over 1f out, went second inside final furlong, not reach winner","1","Inside","Left Handed",,"8","6","Bobbys Kitten (USA)","Flat","1523","Colt","Fair Value (IRE)","Compton Place","67",
"2023-06-17","14:30:00","Bath","Olivias Boutique Racewear Handicap","3yo+","Class 6",,"1m2f ","3245","Firm","6","3rd","0.5","Princess T","1","Mulholland, N P","8","Morris, Luke","0","131","3",,"51","2 mins 7.50s","127.5","2.5","58.5","10","3","Flat","0","0","2","0","2237","11","Handicap","took keen hold tracking leaders, shaken up over 3f out, unable to quicken when ridden along 2f out, stayed on strongly towards finish, not pace to challenge","4","Inside","Left Handed","CkPc TT","26","27","Aussie Rules (USA)","Flat","761","Mare","Fairy Slipper","Singspiel (IRE)","67",
"2023-06-17","14:30:00","Bath","Olivias Boutique Racewear Handicap","3yo+","Class 6",,"1m2f ","3245","Firm","6","4th","SH","Kraken Filly (IRE)","5","Ponting, J","5","Bishop, Charles","0","128","8",,"48","2 mins 7.50s","127.5","2.55","58.5","10","4","Flat","0","0","2","0","2237","11","Handicap","close up, ridden over 2f out, soon led, headed over 1f out, no extra inside final furlong","6","Inside","Left Handed","CkPc","8","21","Camacho","Flat","381","Mare","Tip It On The Top (IRE)","War Chant (USA)","67",
"2023-06-17","14:30:00","Bath","Olivias Boutique Racewear Handicap","3yo+","Class 6",,"1m2f ","3245","Firm","6","5th","6","Uther Pendragon (IRE)","4","Moore, J S","8","Dobie, Georgia","3","127","14",,"50","2 mins 7.50s","127.5","8.55","58.5","10","5","Flat","0","0","2","0","2237","11","Handicap","prominent early, lost position and briefly pushed along after 2f, ridden along and struggling 3f out, soon weakened","5","Inside","Left Handed","CkPc","14","81","Dragon Pulse (IRE)","Flat","190","Gelding","Unreal","Dansili","67",
"2023-06-17","14:30:00","Bath","Olivias Boutique Racewear Handicap","3yo+","Class 6",,"1m2f ","3245","Firm","6","6th","21","Beautiful Eyes","6","Johnston, Charlie","3","Fanning, Joe","0","134","6",,"66","2 mins 7.50s","127.5","29.55","58.5","10","6","Flat","0","0","2","0","2237","11","Handicap","in rear, ridden along over 3f out, soon detached, tailed off from over 2f out","2","Inside","Left Handed",,"26","13","Bobbys Kitten (USA)","Flat","0","Filly","Forthefirstime","Dr Fong (USA)","67",
"2023-06-17","15:00:00","Bath","British Stallion Studs EBF Fillies Novice Stakes (GBB Race)","2yo","Class 4",,"5f ","5373","Firm","5","1st",,"Unbreak My Heart","3","Cox, C G","2","Fahy, J P","0","128","0.91","(Fav)","0","1 mins 0.70s","60.7",,"0","5","1","Flat","0","0","2","0","1110","0","Novices","held up in touch, pushed along going well 2f out, went clear with leader over 1f out, kept on well to lead close home","5","Centre","Left Handed",,"30","1","Showcasing","Flat","5373","Filly","Place In My Heart","Compton Place","0",
