racedate,racetime,track,race_name,race_restrictions_age,race_class,major,race_distance,prize_money,going_description,number_of_runners,place,distbt,horse_name,stall,trainer,horse_age,jockey_name,jockeys_claim,pounds,odds,fav,official_rating,comptime,comptime_numeric,TotalDstBt,MedianOR,Dist_Furlongs,placing_numerical,RCode,BFSP,BFSP_Place,PlcsPaid,BFPlcsPaid,Yards,RailMove,RaceType,Comment,CardNo,StallPositioning,TrackDirection,Headgear,dayssincelr,careerruns,stallion,surfacetype,horse_prizewin,HorseSex,dam,damstallion,MaxORinRace,
"2024-04-04","13:50:00","Lingfield","Download The Raceday Ready App Apprentice Handicap","4yo+","Class 5",,"6f ","3716","Standard","7","1st",,"Jungle Charm","6","Watson, Archie","4","Coughlan, Laura","0","132","11",,"72","1 mins 10.80s","70.8",,"74","6","1","All Weather","0","0","2","0","1321","0","Handicap","raced wide tracked leader, ridden to lead entering final furlong, stayed on","6","Inside","Left Handed",,"21","3","Jungle Cat (IRE)","Polytrack","3716","Filly","Royal Debt","Royal Applause","76",
"2024-04-04","13:50:00","Lingfield","Download The Raceday Ready App Apprentice Handicap","4yo+","Class 5",,"6f ","3716","Standard","7","2nd","NK","Epic Express","3","Dwyer, C A","6","Farragher, Adam J","0","136","3",,"76","1 mins 10.80s","70.8","0.15","74","6","2","All Weather","0","0","2","0","1321","0","Handicap","close up, ridden over 1f out, stayed on to go 2nd towards finish","3","Inside","Left Handed","CkPc","13","39","Twilight Son","Polytrack","1744","Gelding","Keep The Secret","Sakhees Secret","76",
"2024-04-04","13:50:00","Lingfield","Download The Raceday Ready App Apprentice Handicap","4yo+","Class 5",,"6f ","3716","Standard","7","3rd","0.75","Tyger Bay","1","Allen, C N","7","Leavy, Mr Joe","5","129","4.5",,"74","1 mins 10.80s","70.8","0.9","74","6","3","All Weather","0","0","2","0","1321","0","Handicap","in touch, pushed along and headway approaching final furlong, stayed on towards finish","4","Inside","Left Handed","Blnk TT","12","56","Cable Bay (IRE)","Polytrack","871","Gelding","Ribbon Royale","Royal Applause","76",
"2024-04-04","13:50:00","Lingfield","Download The Raceday Ready App Apprentice Handicap","4yo+","Class 5",,"6f ","3716","Standard","7","4th","0.5","Masterclass","5","Simcock, D M","5","Planas, Connor","0","129","8.5",,"69","1 mins 10.80s","70.8","1.4","74","6","4","All Weather","0","0","2","0","1321","0","Handicap","towards rear, ridden and kept on inside final furlong, nearest finish","7","Inside","Left Handed","CkPc","15","24","Lethal Force (IRE)","Polytrack","436","Gelding","Kensington Gardens","Oasis Dream","76",
"2024-04-04","13:50:00","Lingfield","Download The Raceday Ready App Apprentice Handicap","4yo+","Class 5",,"6f ","3716","Standard","7","5th","1","Saturnalia (GER)","2","Hughes, Richard","4","Jones, Ethan","5","131","2.5","(Fav)","76","1 mins 10.80s","70.8","2.4","74","6","5","All Weather","0","0","2","0","1321","0","Handicap","tracked leaders, pushed along over 1f out, weakened inside final furlong","2","Inside","Left Handed","CkPc","40","14","Holy Roman Emperor (IRE)","Polytrack","217","Gelding","Soprana (GER)","Cadeaux Genereux","76",
"2024-04-04","13:50:00","Lingfield","Download The Raceday Ready App Apprentice Handicap","4yo+","Class 5",,"6f ","3716","Standard","7","6th","0.5","Arctician (IRE)","7","Dow, S","6","Bradley, Paddy","0","136","4.5",,"76","1 mins 10.80s","70.8","2.9","74","6","6","All Weather","0","0","2","0","1321","0","Handicap","held up in rear, pushed along over 1f out, never on terms","1","Inside","Left Handed","Hood","29","34","Dark Angel (IRE)","Polytrack","0","Gelding","Atlantic Drift","Oasis Dream","76",
"2024-04-04","13:50:00","Lingfield","Download The Raceday Ready App Apprentice Handicap","4yo+","Class 5",,"6f ","3716","Standard","7","7th","2","Seductive Power (IRE)","4","Johnson, B R","4","Catton, Luke","3","130","28",,"73","1 mins 10.80s","70.8","4.9","74","6","7","All Weather","0","0","2","0","1321","0","Handicap","soon led, ridden and headed entering final furlong, soon weakened","5","Inside","Left Handed"," TT","22","13","Kodi Bear (IRE)","Polytrack","0","Gelding","Final Treat (IRE)","Acclamation","76",
"2024-04-04","14:20:00","Lingfield","Get Raceday Ready Maiden Fillies Stakes (GBB Race)","3yo+","Class 5",,"1m ","3942","Standard","12","1st",,"Surveyor","8","Fanshawe, J R","3","Muscutt, D","0","127","2",,"0","1 mins 37.67s","97.67",,"0","8","1","All Weather","0","0","3","0","1761","0","Maiden","tracked leaders, pushed along to chase leader 2f out, ridden to join leader inside final furlong, led final strides","11","Outside","Left Handed",,"205","2","Pivotal","Polytrack","3942","Filly","Spatial","New Approach (IRE)","0",
"2024-04-04","14:20:00","Lingfield","Get Raceday Ready Maiden Fillies Stakes (GBB Race)","3yo+","Class 5",,"1m ","3942","Standard","12","2nd","HD","Battle Queen (IRE)","10","Balding, A M","3","Murphy, Oisin","0","127","1","(Fav)","0","1 mins 37.67s","97.67","0.1","0","8","2","All Weather","0","0","3","0","1761","0","Maiden","raced wide 3f, led, pushed along over 1f out, ridden and joined inside final furlong, edged right and headed final strides","1","Outside","Left Handed",,"164","2","Churchill (IRE)","Polytrack","1851","Filly","Nayarra (IRE)","Cape Cross (IRE)","0",
"2024-04-04","14:20:00","Lingfield","Get Raceday Ready Maiden Fillies Stakes (GBB Race)","3yo+","Class 5",,"1m ","3942","Standard","12","3rd","1.75","Madame Sans Gene","3","Johnston, Charlie","3","Fanning, Joe","0","127","16",,"0","1 mins 37.67s","97.67","1.85","0","8","3","All Weather","0","0","3","0","1761","0","Maiden","tracked leader until 2f out, ridden and stayed on one pace final furlong","6","Outside","Left Handed",,"None","0","Study Of Man (IRE)","Polytrack","926","Filly","Lady Jane Digby","Oasis Dream","0",
"2024-04-04","14:20:00","Lingfield","Get Raceday Ready Maiden Fillies Stakes (GBB Race)","3yo+","Class 5",,"1m ","3942","Standard","12","4th","NK","Seamore (IRE)","5","Hannon (Jnr), Richard","3","Levey, S M","0","127","9",,"0","1 mins 37.67s","97.67","2","0","8","4","All Weather","0","0","3","0","1761","0","Maiden","held up, wide and headway 2f out, ridden and stayed on towards finish","10","Outside","Left Handed",,"None","0","Sea The Stars (IRE)","Polytrack","463","Filly","Shahah","Motivator","0",
"2024-04-04","14:20:00","Lingfield","Get Raceday Ready Maiden Fillies Stakes (GBB Race)","3yo+","Class 5",,"1m ","3942","Standard","12","5th","4.25","Xiomara (IRE)","11","Menuisier, David","3","Strydom, Kyle","0","127","16",,"0","1 mins 37.67s","97.67","6.25","0","8","5","All Weather","0","0","3","0","1761","0","Maiden","in touch, pushed along and headway over 1f out, nearest finish","12","Outside","Left Handed",,"None","0","Lope De Vega (IRE)","Polytrack","0","Filly","Martlet","Dansili","0",
"2024-04-04","14:20:00","Lingfield","Get Raceday Ready Maiden Fillies Stakes (GBB Race)","3yo+","Class 5",,"1m ","3942","Standard","12","6th","HD","Moonlight Express","12","Fanshawe, J R","3","Tudhope, Daniel","0","127","9",,"0","1 mins 37.67s","97.67","6.35","0","8","6","All Weather","0","0","3","0","1761","0","Maiden","steadied start, towards rear, pushed along and headway over 1f out, never nearer","8","Outside","Left Handed"," TT","35","2","Sea The Moon (GER)","Polytrack","0","Filly","Sharnberry","Shamardal (USA)","0",
