racedate,racetime,track,race_name,race_restrictions_age,race_class,major,race_distance,prize_money,going_description,number_of_runners,place,distbt,horse_name,stall,trainer,horse_age,jockey_name,jockeys_claim,pounds,odds,fav,official_rating,comptime,comptime_numeric,TotalDstBt,MedianOR,Dist_Furlongs,placing_numerical,RCode,BFSP,BFSP_Place,PlcsPaid,BFPlcsPaid,Yards,RailMove,RaceType,Comment,CardNo,StallPositioning,TrackDirection,Headgear,dayssincelr,careerruns,stallion,surfacetype,horse_prizewin,
"2023-02-21","13:45:00","Market Rasen","Daily Charged Up Offers At Rhino.Bet Juvenile Maiden Hurdle (GBB Race)","4yo","Class 4",,"2m1f ","4084","Good","9","1st",,"Chaos Control (IRE)","0","Edmunds, Stuart","4","Gethings, Ciaran","0","154","6",,"0","4 mins 2.58s","242.58",,"0","17","1","National Hunt","7.8","2.05088228","3","3","3645","57","Maiden Hurdle","tracked leaders, joined leader 4th, led 2 out, ran on, comfortable","3","None","Right Handed",,"39","20","Mastercraftsman (IRE)","Slight Undulations","4084",
"2023-02-21","13:45:00","Market Rasen","Daily Charged Up Offers At Rhino.Bet Juvenile Maiden Hurdle (GBB Race)","4yo","Class 4",,"2m1f ","4084","Good","9","2nd","22","Charles St","0","OBrien, Fergal","4","Brennan, P J","0","154","2.5",,"113","4 mins 2.58s","242.58","22","0","17","2","National Hunt","3.92729348","1.41908071","3","3","3645","57","Maiden Hurdle","close up, ridden when hit 2 out, kept on same pace","4","None","Right Handed","Blnk","12","12","Outstrip","Slight Undulations","1882",
"2023-02-21","13:45:00","Market Rasen","Daily Charged Up Offers At Rhino.Bet Juvenile Maiden Hurdle (GBB Race)","4yo","Class 4",,"2m1f ","4084","Good","9","3rd","5.5","Active Duty (FR)","0","Pauling, Ben","4","Morgan, Luca","0","154","2","(Fav)","117","4 mins 2.58s","242.58","27.5","0","17","3","National Hunt","3.26860541","1.34909467","3","3","3645","57","Maiden Hurdle","tracked leaders, ridden when hit 2 out, kept on same pace","1","None","Right Handed",,"24","8","Almanzor (FR)","Slight Undulations","940",
"2023-02-21","13:45:00","Market Rasen","Daily Charged Up Offers At Rhino.Bet Juvenile Maiden Hurdle (GBB Race)","4yo","Class 4",,"2m1f ","4084","Good","9","4th","9","Sanitiser","0","Watson, Archie","4","Scholfield, Nick","0","154","12",,"0","4 mins 2.58s","242.58","36.5","0","17","4","National Hunt","16","3.75","3","3","3645","57","Maiden Hurdle","led, pushed along and headed approaching 2 out, weakened next","8","None","Right Handed","CkPc","12","14","The Gurkha (IRE)","Slight Undulations","471",
"2023-02-21","13:45:00","Market Rasen","Daily Charged Up Offers At Rhino.Bet Juvenile Maiden Hurdle (GBB Race)","4yo","Class 4",,"2m1f ","4084","Good","9","5th","49","Our Scholar (IRE)","0","Jones, Jack","4","Gregory, Fergus","0","154","28",,"0","4 mins 2.58s","242.58","85.5","0","17","5","National Hunt","40.31969383","8","3","3","3645","57","Maiden Hurdle","close up, ridden and weakened over 2 out, tailed off","7","None","Right Handed",,"131","8","Exceed And Excel (AUS)","Slight Undulations","0",
"2023-02-21","13:45:00","Market Rasen","Daily Charged Up Offers At Rhino.Bet Juvenile Maiden Hurdle (GBB Race)","4yo","Class 4",,"2m1f ","4084","Good","9","F",,"Open Champion (IRE)","0","King, A","4","Cannon, Tom J","0","154","3.33",,"0","4 mins 2.58s","242.58",,"0","17","F","National Hunt","5.2","1.8043215","3","3","3645","57","Maiden Hurdle","in touch, pushed along and no impression 2 out, fell next","6","None","Right Handed",,"152","5","Postponed (IRE)","Slight Undulations",,
"2023-02-21","13:45:00","Market Rasen","Daily Charged Up Offers At Rhino.Bet Juvenile Maiden Hurdle (GBB Race)","4yo","Class 4",,"2m1f ","4084","Good","9","PU",,"Sous Surveillance","0","Davis, D J S Ffrench","4","Bannister, Harry A A","0","154","250",,"0","4 mins 2.58s","242.58",,"0","17","PU","National Hunt","960","82.50287135","3","3","3645","57","Maiden Hurdle","raced wide, keen in touch, reminders after 3rd and dropped to rear, outpaced 3 out, pulled up next","9","None","Right Handed",,"134","5","Passing Glance","Slight Undulations",,
"2023-02-21","13:45:00","Market Rasen","Daily Charged Up Offers At Rhino.Bet Juvenile Maiden Hurdle (GBB Race)","4yo","Class 4",,"2m1f ","4084","Good","9","PU",,"Benjamin Bear (IRE)","0","King, A","4","Bellamy, Tom","0","154","33",,"0","4 mins 2.58s","242.58",,"0","17","PU","National Hunt","59.5079255","9","3","3","3645","57","Maiden Hurdle","keen towards rear, pulled up 2 out","2","None","Right Handed",,"81","9","Kodiac","Slight Undulations",,
"2023-02-21","13:45:00","Market Rasen","Daily Charged Up Offers At Rhino.Bet Juvenile Maiden Hurdle (GBB Race)","4yo","Class 4",,"2m1f ","4084","Good","9","PU",,"Make A Prophet (IRE)","0","Midgley, P T","4","Midgley, Tom","5","149","150",,"0","4 mins 2.58s","242.58",,"0","17","PU","National Hunt","465.99408259","48.5413495","3","3","3645","57","Maiden Hurdle","in touch, outpaced 3 out, pulled up next","5","None","Right Handed",,"154","13","Divine Prophet (AUS)","Slight Undulations",,
"2023-02-21","14:15:00","Market Rasen","Follow Us On Twitter At BetRhino Mares Handicap Hurdle","4yo+","Class 4",,"2m5f ","5281","Good","6","1st",,"Windtothelightning (IRE)","0","Greenall, Oliver","5","Brooke, Henry","0","158","2.5",,"110","5 mins 14.45s","314.45",,"112.5","21","1","National Hunt","3.91986922","1.54","2","3","4539","66","Handicap Hurdle","tracked leader, led 2 out, ridden and ran on","8","None","Right Handed",,"23","2","Sans Frontieres (IRE)","Slight Undulations","5281",
"2023-02-21","14:15:00","Market Rasen","Follow Us On Twitter At BetRhino Mares Handicap Hurdle","4yo+","Class 4",,"2m5f ","5281","Good","6","2nd","5","Presenting A Queen","0","Gordon, C","6","Cannon, Tom J","0","161","3.5",,"113","5 mins 14.45s","314.45","5","112.5","21","2","National Hunt","5.6","1.78366145","2","3","4539","66","Handicap Hurdle","raced wide, close up, ridden over 2 out, headway to chase winner approaching last, stayed on","3","None","Right Handed",,"52","5","Presenting","Slight Undulations","2430",
"2023-02-21","14:15:00","Market Rasen","Follow Us On Twitter At BetRhino Mares Handicap Hurdle","4yo+","Class 4",,"2m5f ","5281","Good","6","3rd","3.25","Phillapa Sue (IRE)","0","OBrien, Fergal","8","Harrison, Liam","3","157","6",,"112","5 mins 14.45s","314.45","8.25","112.5","21","3","National Hunt","8.64110625","2.1","2","3","4539","66","Handicap Hurdle","in touch in rear, ridden and headway 2 out, kept on one pace","5","None","Right Handed"," TT","19","10","Scorpion (IRE)","Slight Undulations","1215",
"2023-02-21","14:15:00","Market Rasen","Follow Us On Twitter At BetRhino Mares Handicap Hurdle","4yo+","Class 4",,"2m5f ","5281","Good","6","4th","4","Could Be Trouble (IRE)","0","McCain Jnr, D","8","Gillard, Mr T","3","163","11",,"118","5 mins 14.45s","314.45","12.25","112.5","21","4","National Hunt","12.5","2.5600681","2","3","4539","66","Handicap Hurdle","led, ridden and headed 2 out, weakened flat","2","None","Right Handed","CkPc TT","24","23","Yeats (IRE)","Slight Undulations","608",
"2023-02-21","14:15:00","Market Rasen","Follow Us On Twitter At BetRhino Mares Handicap Hurdle","4yo+","Class 4",,"2m5f ","5281","Good","6","5th","13","Bon Retour (IRE)","0","Walford, Mark","8","Hamilton, Jamie","0","168","18",,"120","5 mins 14.45s","314.45","25.25","112.5","21","5","National Hunt","25.6205512","4.35558732","2","3","4539","66","Handicap Hurdle","in touch towards rear, hit 6th, pushed along and outpaced before 2 out","1","None","Right Handed",,"17","16","Fame And Glory","Slight Undulations","303",
"2023-02-21","14:15:00","Market Rasen","Follow Us On Twitter At BetRhino Mares Handicap Hurdle","4yo+","Class 4",,"2m5f ","5281","Good","6","6th","1.5","Notnowlinda (IRE)","0","Skelton, Daniel","6","Skelton, Harry","0","159","1.88","(Fav)","111","5 mins 14.45s","314.45","26.75","112.5","21","6","National Hunt","3.03130289","1.43138708","2","3","4539","66","Handicap Hurdle","tracked leaders, ridden approaching 2 out, soon weakened","6","None","Right Handed",,"55","5","Notnowcato","Slight Undulations","0",
"2023-02-21","14:45:00","Market Rasen","Premier League Offers At Rhino.Bet EBF Mares National Hunt Novices Hurdle (GBB Race)","4yo+","Class 3",,"2m1f ","6535","Good","6","1st",,"Kateira","0","Skelton, Daniel","6","Skelton, Harry","0","166","0.44","(Fav)","128","4 mins 9.68s","249.68",,"0","17","1","National Hunt","1.45","1.15013924","2","2","3645","57","Novices Hurdle","made all, hit 3 out, pushed out, unchallenged","1","None","Right Handed",,"39","4","Kayf Tara","Slight Undulations","6535",
"2023-02-21","14:45:00","Market Rasen","Premier League Offers At Rhino.Bet EBF Mares National Hunt Novices Hurdle (GBB Race)","4yo+","Class 3",,"2m1f ","6535","Good","6","2nd","19","Shelikesthelights (IRE)","0","OBrien, Fergal","5","Brennan, P J","0","156","9",,"0","4 mins 9.68s","249.68","19","0","17","2","National Hunt","15.80179005","4.16823614","2","2","3645","57","Novices Hurdle","in touch, headway to chase winner approaching 2 out, no impression","4","None","Right Handed",,"77","3","Kayf Tara","Slight Undulations","3011",
"2023-02-21","14:45:00","Market Rasen","Premier League Offers At Rhino.Bet EBF Mares National Hunt Novices Hurdle (GBB Race)","4yo+","Class 3",,"2m1f ","6535","Good","6","3rd","7","Passionate Pursuit (IRE)","0","King, A","5","Cannon, Tom J","0","156","7.5",,"0","4 mins 9.68s","249.68","26","0","17","3","National Hunt","11.5","2.8154464","2","2","3645","57","Novices Hurdle","tracked leaders, chase winner 3rd until ridden approaching 2 out, soon beaten","3","None","Right Handed",,"57","3","Champs Elysees","Slight Undulations","1505",
"2023-02-21","14:45:00","Market Rasen","Premier League Offers At Rhino.Bet EBF Mares National Hunt Novices Hurdle (GBB Race)","4yo+","Class 3",,"2m1f ","6535","Good","6","4th","NK","Valentine Getaway (IRE)","0","ONeill, Jonjo","5","ONeill, Jonjo (Jr)","0","156","50",,"0","4 mins 9.68s","249.68","26.15","0","17","4","National Hunt","118.91946173","24.4287752","2","2","3645","57","Novices Hurdle","tracked winner until 3rd, tracked leaders, pushed along 3 out, outpaced next","7","None","Right Handed",,"116","2","Getaway (GER)","Slight Undulations","754",
