racedate,racetime,track,race_name,race_restrictions_age,race_class,major,race_distance,prize_money,going_description,number_of_runners,place,distbt,horse_name,stall,trainer,horse_age,jockey_name,jockeys_claim,pounds,odds,fav,official_rating,comptime,comptime_numeric,TotalDstBt,MedianOR,Dist_Furlongs,placing_numerical,RCode,BFSP,BFSP_Place,PlcsPaid,BFPlcsPaid,Yards,RailMove,RaceType,Comment,CardNo,StallPositioning,TrackDirection,Headgear,dayssincelr,careerruns,stallion,surfacetype,horse_prizewin,HorseSex,dam,damstallion,MaxORinRace,
"2013-05-10","17:30:00","Ascot","Irish Stallion Farms EBF Maiden Fillies Stakes ","2yo","Class 4",,"5f ","5175","Good To Firm","9","1st",,"Rizeena (IRE)","7","Brittain, C E","2","Tylicki, Frederik","0","126","3.5",,"0","1 mins 0.82s","60.82",,"0","5","1","Flat","5","1.4388551468515","3","3","1100","0","Maiden","always prominent, led over 1f out, driven clear inside final furlong, readily","8","Centre","Straight",,"22","1","Iffraaj","Slight Undulations","5175","Filly","Serenas Storm (IRE)","Statue Of Liberty (USA)","0",
"2013-05-10","17:30:00","Ascot","Irish Stallion Farms EBF Maiden Fillies Stakes ","2yo","Class 4",,"5f ","5175","Good To Firm","9","2nd","1.75","Oriel","4","Hannon, R","2","Hughes, Richard","0","126","0.91","(Fav)","0","1 mins 0.82s","60.82","1.75","0","5","2","Flat","2","1.23701293168645","3","3","1100","0","Maiden","in touch, smooth headway over 1f out, driven to challenge entering final furlong, no chance with winner","5","Centre","Straight",,"None","0","Fastnet Rock (AUS)","Slight Undulations","1540","Filly","Labisa (IRE)","High Chaparral (IRE)","0",
"2013-05-10","17:30:00","Ascot","Irish Stallion Farms EBF Maiden Fillies Stakes ","2yo","Class 4",,"5f ","5175","Good To Firm","9","3rd","1.75","Caletta Bay","3","Channon, M R","2","Harley, M","0","126","25",,"0","1 mins 0.82s","60.82","3.5","0","5","3","Flat","70.600487146","9.2","3","3","1100","0","Maiden","slowly into stride, mid-division, headway 2f out, chased leaders approaching final furlong, kept on same pace","2","Centre","Straight",,"None","0","Rock Of Gibraltar (IRE)","Slight Undulations","770","Filly","Cartimandua","Medicean","0",
"2013-05-10","17:30:00","Ascot","Irish Stallion Farms EBF Maiden Fillies Stakes ","2yo","Class 4",,"5f ","5175","Good To Firm","9","4th","SH","Atlantic Affair (IRE)","5","Johnston, M","2","Norton, Francis","0","126","25",,"0","1 mins 0.82s","60.82","3.55","0","5","4","Flat","40.9259066942906","5.70775505764876","3","3","1100","0","Maiden","led, headed over 1f out, edged right under pressure inside final furlong, one pace","1","Centre","Straight",,"13","2","Clodovil (IRE)","Slight Undulations","385","Filly","Adultress (IRE)","Ela-Mana-Mou (IRE)","0",
"2013-05-10","17:30:00","Ascot","Irish Stallion Farms EBF Maiden Fillies Stakes ","2yo","Class 4",,"5f ","5175","Good To Firm","9","5th","1.5","Corncockle","2","Hannon, R","2","ONeill, K T","0","126","33",,"0","1 mins 0.82s","60.82","5.05","0","5","5","Flat","74.271739911","10.3624709161371","3","3","1100","0","Maiden","went right start, held up, headway over 2f out, weakened final furlong","3","Centre","Straight",,"None","0","Invincible Spirit (IRE)","Slight Undulations","0","Filly","Alovera (IRE)","Kings Best (USA)","0",
"2013-05-10","17:30:00","Ascot","Irish Stallion Farms EBF Maiden Fillies Stakes ","2yo","Class 4",,"5f ","5175","Good To Firm","9","6th","0.5","Lady In Blue (IRE)","6","Haggas, W J","2","Hanagan, Paul","0","126","20",,"0","1 mins 0.82s","60.82","5.55","0","5","6","Flat","42","6.0113470503618","3","3","1100","0","Maiden","dwelt, behind, headway over 1f out, never nearer","4","Centre","Straight",,"None","0","Iffraaj","Slight Undulations","0","Filly","Compton Girl","Compton Place","0",
"2013-05-10","17:30:00","Ascot","Irish Stallion Farms EBF Maiden Fillies Stakes ","2yo","Class 4",,"5f ","5175","Good To Firm","9","7th","1","Simple Magic (IRE)","8","Gosden, John and Thady","2","Buick, William","0","126","5",,"0","1 mins 0.82s","60.82","6.55","0","5","7","Flat","7.75629308157222","1.89959897368011","3","3","1100","0","Maiden","tracked leaders, effort over 1f out, weakened final furlong","9","Centre","Straight",,"None","0","Invincible Spirit (IRE)","Slight Undulations","0","Filly","Cephalonie (USA)","Kris S (USA)","0",
"2013-05-10","17:30:00","Ascot","Irish Stallion Farms EBF Maiden Fillies Stakes ","2yo","Class 4",,"5f ","5175","Good To Firm","9","8th","3.5","Prize","9","Hannon, R","2","Dobbs, Pat","0","126","16",,"0","1 mins 0.82s","60.82","10.05","0","5","8","Flat","19.7278574633663","4.1","3","3","1100","0","Maiden","in touch, effort over 2f out, soon weakened","6","Centre","Straight",,"None","0","Exceed And Excel (AUS)","Slight Undulations","0","Filly","Holamo (IRE)","Montjeu (IRE)","0",
"2013-05-10","17:30:00","Ascot","Irish Stallion Farms EBF Maiden Fillies Stakes ","2yo","Class 4",,"5f ","5175","Good To Firm","9","9th","11","Red Lady (IRE)","1","Meehan, B J","2","Fallon, K","0","126","20",,"0","1 mins 0.82s","60.82","21.05","0","5","9","Flat","34","4.7","3","3","1100","0","Maiden","dwelt, soon outpaced, always well in rear","7","Centre","Straight",,"None","0","Dutch Art","Slight Undulations",,"Filly","Felucca","Green Desert (USA)","0",
"2013-05-10","18:00:00","Ascot","Two Circles Handicap ","4yo+","Class 3",,"2m ","7470","Good To Firm","13","1st",,"Homeric (IRE)","3","Dunlop, E A L","4","Moore, Ryan","0","130","9",,"85","3 mins 30.59s","210.59",,"82","16","1","Flat","12.5","4.15285233413309","3","3","3520","0","Handicap","held up towards rear, headway on outside over 3f out, chased leaders 2f out, led and edged right well over 1f out, driven and strongly pressed throughout final furlong, held on most gamely","6","Inside","Right Handed",,"29","4","Montjeu (IRE)","Slight Undulations","7470","Gelding","Al Saqiya (USA)","Woodman (USA)","88",
