racedate,racetime,track,race_name,race_restrictions_age,race_class,major,race_distance,prize_money,going_description,number_of_runners,place,distbt,horse_name,stall,trainer,horse_age,jockey_name,jockeys_claim,pounds,odds,fav,official_rating,comptime,comptime_numeric,TotalDstBt,MedianOR,Dist_Furlongs,placing_numerical,RCode,BFSP,BFSP_Place,PlcsPaid,BFPlcsPaid,Yards,RailMove,RaceType,Comment,CardNo,StallPositioning,TrackDirection,Headgear,dayssincelr,careerruns,stallion,surfacetype,horse_prizewin,HorseSex,dam,damstallion,MaxORinRace,
"2024-03-15","13:30:00","Cheltenham","JCB Triumph Hurdle (Grade 1) (GBB Race)","4yo","Class 1","Grade 1","2m1f ","75964","Heavy","12","1st",,"Majborough (FR)","0","Mullins, W P","4","Walsh, M P","0","156","6",,"139","4 mins 17.52s","257.52",,"122.5","17","1","National Hunt","8","2.90888412","3","3","3699","0","Hurdle","close up, tracked leaders 3 out, joined leader and every chance approaching last, ridden to lead inside final furlong, ran on","5","None","Left Handed",,"41","1","Martinborough (JPN)","Very Undulating","75964","Gelding","Janimone (FR)","Lavirco (GER)","140",
"2024-03-15","13:30:00","Cheltenham","JCB Triumph Hurdle (Grade 1) (GBB Race)","4yo","Class 1","Grade 1","2m1f ","75964","Heavy","12","2nd","1.5","Kargese (FR)","0","Mullins, W P","4","Mullins, D E","0","149","4",,"136","4 mins 17.52s","257.52","1.5","122.5","17","2","National Hunt","5.43734481","2.00456045","3","3","3699","0","Hurdle","close up, hit 1st, headway to lead approaching last, soon joined, ridden and headed inside final furlong","14","None","Left Handed","Hood","41","2","Jeu St Eloi (FR)","Very Undulating","28620","Filly","Rive Gauche (FR)","Shaanmer (IRE)","140",
"2024-03-15","13:30:00","Cheltenham","JCB Triumph Hurdle (Grade 1) (GBB Race)","4yo","Class 1","Grade 1","2m1f ","75964","Heavy","12","3rd","4.75","Salver (FR)","0","Moore, G L","4","Sheehan, Gavin","0","156","10",,"128","4 mins 17.52s","257.52","6.25","122.5","17","3","National Hunt","14.5","4.03145467","3","3","3699","0","Hurdle","prominent, led 3 out and soon pressed, ridden and headed approaching last, kept on one pace","10","None","Left Handed",,"27","4","Motivator","Very Undulating","14324","Gelding","Salve Evita","Monsun (GER)","140",
"2024-03-15","13:30:00","Cheltenham","JCB Triumph Hurdle (Grade 1) (GBB Race)","4yo","Class 1","Grade 1","2m1f ","75964","Heavy","12","4th","7.5","Nurburgring (IRE)","0","OBrien, Joseph Patrick","4","Slevin, J J","0","156","6",,"139","4 mins 17.52s","257.52","13.75","122.5","17","4","National Hunt","8.09647026","2.44","3","3","3699","0","Hurdle","in rear, pushed 2 out, ridden and headway approaching next, stayed on flat","7","None","Left Handed"," TT","80","10","Zoffany (IRE)","Very Undulating","7155","Gelding","Shamarbelle (IRE)","Montjeu (IRE)","140",
"2024-03-15","13:30:00","Cheltenham","JCB Triumph Hurdle (Grade 1) (GBB Race)","4yo","Class 1","Grade 1","2m1f ","75964","Heavy","12","5th","1","Storm Heart (FR)","0","Mullins, W P","4","Townend, P","0","156","3.5","(Fav)","140","4 mins 17.52s","257.52","14.75","122.5","17","5","National Hunt","5.20009469","2.34912189","3","3","3699","0","Hurdle","in touch, wide and headway 4 out, ridden 2 out, kept on same pace","12","None","Left Handed",,"41","2","Storm The Stars (USA)","Very Undulating","3591","Gelding","Shayalina (FR)","Sagamix (FR)","140",
"2024-03-15","13:30:00","Cheltenham","JCB Triumph Hurdle (Grade 1) (GBB Race)","4yo","Class 1","Grade 1","2m1f ","75964","Heavy","12","6th","2.25","Salvator Mundi (FR)","0","Mullins, W P","4","Hayes, Brian","0","156","8.5",,"0","4 mins 17.52s","257.52","17","122.5","17","6","National Hunt","10.54523252","3.2","3","3","3699","0","Hurdle","towards rear, pushed along and headway 2 out, kept on same pace","9","None","Left Handed","Hood","None","0","No Risk At All (FR)","Very Undulating","1796","Gelding","Stacicaya (FR)","Saint Des Saints (FR)","140",
"2024-03-15","13:30:00","Cheltenham","JCB Triumph Hurdle (Grade 1) (GBB Race)","4yo","Class 1","Grade 1","2m1f ","75964","Heavy","12","7th","3.75","Bunting (FR)","0","Mullins, W P","4","OKeeffe, Sean F","0","156","5.5",,"138","4 mins 17.52s","257.52","20.75","122.5","17","7","National Hunt","7.54616897","2.64439321","3","3","3699","0","Hurdle","in touch, headway 2 out, ridden and weakened approaching next","1","None","Left Handed",,"41","2","Bathyrhon (GER)","Very Undulating","891","Gelding","Thats Crazy (IRE)","Lord Shanakill (USA)","140",
"2024-03-15","13:30:00","Cheltenham","JCB Triumph Hurdle (Grade 1) (GBB Race)","4yo","Class 1","Grade 1","2m1f ","75964","Heavy","12","8th","19","Ithacas Arrow","0","Davis, D J S Ffrench","4","Ffrench Davis, Mr Ben","0","156","150",,"117","4 mins 17.52s","257.52","39.75","122.5","17","8","National Hunt","300.79246092","44.16328293","3","3","3699","0","Hurdle","tracked leaders, pressed leader 3 out, every chance next, soon weakened","4","None","Left Handed",,"14","15","Ulysses (IRE)","Very Undulating","459","Gelding","Eyeshine","Dubawi (IRE)","140",
"2024-03-15","13:30:00","Cheltenham","JCB Triumph Hurdle (Grade 1) (GBB Race)","4yo","Class 1","Grade 1","2m1f ","75964","Heavy","12","9th","0.5","Highwind (FR)","0","Mullins, W P","4","Blackmore, Rachael","0","156","33",,"0","4 mins 17.52s","257.52","40.25","122.5","17","9","National Hunt","37.01070642","8.4","3","3","3699","0","Hurdle","always towards rear, never a factor","3","None","Left Handed",,"41","2","Zarak (FR)","Very Undulating",,"Gelding","Forecaster","Fastnet Rock (AUS)","140",
"2024-03-15","13:30:00","Cheltenham","JCB Triumph Hurdle (Grade 1) (GBB Race)","4yo","Class 1","Grade 1","2m1f ","75964","Heavy","12","10th","11","Ethical Diamond (IRE)","0","Mullins, W P","4","OSullivan, Mr M J M","0","156","25",,"0","4 mins 17.52s","257.52","51.25","122.5","17","10","National Hunt","29.58843208","7.15927107","3","3","3699","0","Hurdle","always towards rear, never on terms","2","None","Left Handed",,"41","5","Awtaad (IRE)","Very Undulating",,"Gelding","Pearl Diamond (GER)","Areion (GER)","140",
