racedate,racetime,track,race_name,race_restrictions_age,race_class,major,race_distance,prize_money,going_description,number_of_runners,place,distbt,horse_name,stall,trainer,horse_age,jockey_name,jockeys_claim,pounds,odds,fav,official_rating,comptime,comptime_numeric,TotalDstBt,MedianOR,Dist_Furlongs,placing_numerical,RCode,BFSP,BFSP_Place,PlcsPaid,BFPlcsPaid,Yards,RailMove,RaceType,Comment,CardNo,StallPositioning,TrackDirection,Headgear,dayssincelr,careerruns,stallion,surfacetype,horse_prizewin,
"2022-09-29","13:30:00","Bellewstown","Tara Stud Nursery Handicap (47-70)","2yo","Irish",,"7.5f ","5841","Good To Yielding","9","1st",,"Reigles","1","McGuinness, Adrian","2","MacRedmond, Cian","5","119","5",,"56","1 mins 40.96s","100.96",,"61","7.5","1","Flat","6.918696064689138","2.22","3","3","1702","0","Handicap Nursery","chased leader, 3rd halfway, travelling well when briefly short of room over 2f out, soon ridden and headway to challenge, led over 100yards out, kept on well","7","None","Left Handed",,"27","5","Havana Grey","Undulating","5841",
"2022-09-29","13:30:00","Bellewstown","Tara Stud Nursery Handicap (47-70)","2yo","Irish",,"7.5f ","5841","Good To Yielding","9","2nd","0.5","Pure Circle (IRE)","8","OBrien, Joseph Patrick","2","McMonagle, Dylan B","0","138","1.63","(Fav)","70","1 mins 40.96s","100.96","0.5","61","7.5","2","Flat","2.84","1.5068343007547988","3","3","1702","0","Handicap Nursery","tracked leaders, headway into 2nd halfway, pushed along over 2f out, ridden and headway to led over 1f out, headed over 100yards out, kept on","2","None","Left Handed",,"16","3","Saxon Warrior (JPN)","Undulating","1947",
"2022-09-29","13:30:00","Bellewstown","Tara Stud Nursery Handicap (47-70)","2yo","Irish",,"7.5f ","5841","Good To Yielding","9","3rd","1.75","Malacanne (IRE)","6","Murtagh, J P","2","Coen, Ben M","0","137","4.5",,"69","1 mins 40.96s","100.96","2.25","61","7.5","3","Flat","7.2","2.16","3","3","1702","0","Handicap Nursery","towards rear, pushed along and progress into 5th halfway, soon ridden and kept on from 2f out, no impression","3","None","Left Handed","CkPc","16","3","Ravens Pass (USA)","Undulating","973",
"2022-09-29","13:30:00","Bellewstown","Tara Stud Nursery Handicap (47-70)","2yo","Irish",,"7.5f ","5841","Good To Yielding","9","4th","0.5","Miss Langmore (IRE)","5","Foster, Mrs Denise","2","Crosse, Nathan","3","116","9",,"51","1 mins 40.96s","100.96","2.75","61","7.5","4","Flat","14.97665039876927","3.4108474502053716","3","3","1702","0","Handicap Nursery","led, pushed along over 2f out, ridden and headed over 1f out, kept on one pace","8","None","Left Handed","CkPc","14","5","Unfortunately (IRE)","Undulating","487",
"2022-09-29","13:30:00","Bellewstown","Tara Stud Nursery Handicap (47-70)","2yo","Irish",,"7.5f ","5841","Good To Yielding","9","5th","1.25","Master Garvey (IRE)","3","Keane, Gerard","2","Keane, C T","0","138","12",,"70","1 mins 40.96s","100.96","4","61","7.5","5","Flat","17.5","3.926114877534673","3","3","1702","0","Handicap Nursery","towards rear, 8th halfway, kept on under hands and heels from over 2f out, nearest finish","1","None","Left Handed",,"14","4","Dragon Pulse (IRE)","Undulating","292",
"2022-09-29","13:30:00","Bellewstown","Tara Stud Nursery Handicap (47-70)","2yo","Irish",,"7.5f ","5841","Good To Yielding","9","6th","2.75","Calamint (IRE)","4","Murphy, Joseph G","2","Carroll, G F","0","129","20",,"61","1 mins 40.96s","100.96","6.75","61","7.5","6","Flat","30.81327412387356","6.463061395184813","3","3","1702","0","Handicap Nursery","towards rear, pushed along over 3f out, ridden and kept on well from 2f out, no impression","5","None","Left Handed",,"12","3","Camacho","Undulating","195",
"2022-09-29","13:30:00","Bellewstown","Tara Stud Nursery Handicap (47-70)","2yo","Irish",,"7.5f ","5841","Good To Yielding","9","7th","NK","Duke Of Leggagh (IRE)","9","Mulvany, Michael","2","Lee, W J","0","128","6.5",,"60","1 mins 40.96s","100.96","6.9","61","7.5","7","Flat","7.876151415","2.4","3","3","1702","0","Handicap Nursery","mid-division, 4th halfway, dropped to 6th and pushed along over 2f out, soon no extra","6","None","Left Handed",,"57","4","Tough As Nails (IRE)","Undulating","0",
"2022-09-29","13:30:00","Bellewstown","Tara Stud Nursery Handicap (47-70)","2yo","Irish",,"7.5f ","5841","Good To Yielding","9","8th","1.5","The Fog Horn (IRE)","2","ODonnell, Seamus G","2","Heffernan, J A","0","131","40",,"63","1 mins 40.96s","100.96","8.4","61","7.5","8","Flat","60","10.5","3","3","1702","0","Handicap Nursery","towards rear, 6th halfway, briefly short of room over 2f out, ridden over 1f out, kept on one pace","4","None","Left Handed",,"34","3","Elzaam (AUS)","Undulating","0",
"2022-09-29","13:30:00","Bellewstown","Tara Stud Nursery Handicap (47-70)","2yo","Irish",,"7.5f ","5841","Good To Yielding","9","9th","2","Ulaffinatmeboy (IRE)","7","McCourt, T G","2","Whearty, R","7","114","14",,"51","1 mins 40.96s","100.96","10.4","61","7.5","9","Flat","21.662252373261737","4.663264250702341","3","3","1702","0","Handicap Nursery","dwelt, moderate headway into 7th halfway, soon pushed along and no extra from over 2f out","9","None","Left Handed",,"14","3","Dragon Pulse (IRE)","Undulating",,
"2022-09-29","14:05:00","Bellewstown","Champion Lettings Fillies Maiden","3yo+","Irish",,"7.5f ","6638","Good To Yielding","9","1st",,"Native Queen (IRE)","4","OBrien, Joseph Patrick","3","Sheehy, M P","0","129","0.57","(Fav)","78","1 mins 39.11s","99.11",,"0","7.5","1","Flat","1.6078538205578479","1.07","3","3","1702","0","Maiden","tracked leaders, 2nd halfway, pushed along over 2f out, ridden and headway from over 1f out, kept on well to lead close home","4","None","Left Handed",,"10","3","No Nay Never (USA)","Undulating","6638",
