racedate,racetime,track,race_name,race_restrictions_age,race_class,major,race_distance,prize_money,going_description,number_of_runners,place,distbt,horse_name,stall,trainer,horse_age,jockey_name,jockeys_claim,pounds,odds,fav,official_rating,comptime,comptime_numeric,TotalDstBt,MedianOR,Dist_Furlongs,placing_numerical,RCode,BFSP,BFSP_Place,PlcsPaid,BFPlcsPaid,Yards,RailMove,RaceType,Comment,CardNo,StallPositioning,TrackDirection,Headgear,dayssincelr,careerruns,stallion,surfacetype,horse_prizewin,
"2023-01-31","13:05:00","Ffos Las","Cazoo Conditional Jockeys Novices Handicap Hurdle","4yo+","Class 5",,"2m6.5f ","4330","Soft","12","1st",,"Roger Rarebit","0","Lacey, T","6","Iles, Cameron","10","157","1.63","(Fav)","93","5 mins 56.90s","356.9",,"81.5","22.5","1","National Hunt","2.684888744633236","1.4028192013522127","3","3","4812","139","Handicap Novices Hurdle","chased leaders, went 2nd at 7th, led after 4 out, clear from 3 out, hit next, easily","3","None","Left Handed","Vsor","41","9","Black Sam Bellamy (IRE)","Flat","4330",
"2023-01-31","13:05:00","Ffos Las","Cazoo Conditional Jockeys Novices Handicap Hurdle","4yo+","Class 5",,"2m6.5f ","4330","Soft","12","2nd","29","Justshortofabubble","0","Harris, Miss G","6","Ring, C V","0","150","8",,"76","5 mins 56.90s","356.9","29","81.5","22.5","2","National Hunt","11.5","3.15","3","3","4812","139","Handicap Novices Hurdle","chased leaders, went 2nd home turn, hit 3 out, soon no chance with easy winner","10","None","Left Handed","CkPc","27","11","Midnight Legend","Flat","1993",
"2023-01-31","13:05:00","Ffos Las","Cazoo Conditional Jockeys Novices Handicap Hurdle","4yo+","Class 5",,"2m6.5f ","4330","Soft","12","3rd","7.5","Walkinthewoods (IRE)","0","Williams, Evan","6","Williams, Isabel","3","164","4",,"93","5 mins 56.90s","356.9","36.5","81.5","22.5","3","National Hunt","6","1.89","3","3","4812","139","Handicap Novices Hurdle","held up, headway chasing leaders 7th, kept on into modest 3rd before 3 out","2","None","Left Handed",,"23","12","Walk In The Park (IRE)","Flat","996",
"2023-01-31","13:05:00","Ffos Las","Cazoo Conditional Jockeys Novices Handicap Hurdle","4yo+","Class 5",,"2m6.5f ","4330","Soft","12","4th","26","Arctic Footprint","0","Down, C J","9","Anderson, Joe","3","151","25",,"80","5 mins 56.90s","356.9","62.5","81.5","22.5","4","National Hunt","39.77888264583423","7.360373660411572","3","3","4812","139","Handicap Novices Hurdle","held up, steady headway approaching 4 out, pushed along in remote 4th after 4 out","9","None","Left Handed",,"30","15","Blueprint (IRE)","Flat","499",
"2023-01-31","13:05:00","Ffos Las","Cazoo Conditional Jockeys Novices Handicap Hurdle","4yo+","Class 5",,"2m6.5f ","4330","Soft","12","PU",,"Beannaigh Do (IRE)","0","Lewis, Mrs S W","6","Lambert, Finn","0","155","50",,"81","5 mins 56.90s","356.9",,"81.5","22.5","PU","National Hunt","100","17.386885386","3","3","4812","139","Handicap Novices Hurdle","chased leaders, ridden and weakened quickly after 4 out, tailed off and pulled up before next","8","None","Left Handed","Hood","23","4","Camelot","Flat",,
"2023-01-31","13:05:00","Ffos Las","Cazoo Conditional Jockeys Novices Handicap Hurdle","4yo+","Class 5",,"2m6.5f ","4330","Soft","12","PU",,"Rose Kar (FR)","0","Wintle, A","7","Harrison, Liam","0","147","150",,"73","5 mins 56.90s","356.9",,"81.5","22.5","PU","National Hunt","263.0769813367236","50.30082477238028","3","3","4812","139","Handicap Novices Hurdle","raced wide in mid-division, weakened 4 out, tailed off and pulled up before next","12","None","Left Handed",,"268","6","Spider Flight (FR)","Flat",,
"2023-01-31","13:05:00","Ffos Las","Cazoo Conditional Jockeys Novices Handicap Hurdle","4yo+","Class 5",,"2m6.5f ","4330","Soft","12","PU",,"Bensini","0","Llewellyn, Robert","7","Wynne, Toby","0","157","18",,"83","5 mins 56.90s","356.9",,"81.5","22.5","PU","National Hunt","26.285895625","5.6","3","3","4812","139","Handicap Novices Hurdle","towards rear, tailed off and pulled up before 3 out","6","None","Left Handed",,"40","5","Dr Massini (IRE)","Flat",,
"2023-01-31","13:05:00","Ffos Las","Cazoo Conditional Jockeys Novices Handicap Hurdle","4yo+","Class 5",,"2m6.5f ","4330","Soft","12","PU",,"Dunbar (FR)","0","Rees, D A","10","Tidball, Jay","3","153","22",,"82","5 mins 56.90s","356.9",,"81.5","22.5","PU","National Hunt","38.17180411053822","6.244104753103508","3","3","4812","139","Handicap Novices Hurdle","towards rear, pushed along and headway chasing leaders 7th, weakened in remote 6th when pulled up before 2 out","7","None","Left Handed","Hood TT","26","28","Lord Du Sud (FR)","Flat",,
"2023-01-31","13:05:00","Ffos Las","Cazoo Conditional Jockeys Novices Handicap Hurdle","4yo+","Class 5",,"2m6.5f ","4330","Soft","12","PU",,"Bashful Kate (IRE)","0","Pipe, D E","6","Armson, Philip","3","145","50",,"74","5 mins 56.90s","356.9",,"81.5","22.5","PU","National Hunt","95.90235832784327","16.22048703","3","3","4812","139","Handicap Novices Hurdle","towards rear, tailed off and pulled up before 3 out","11","None","Left Handed"," TT","68","3","El Salvador (IRE)","Flat",,
"2023-01-31","13:05:00","Ffos Las","Cazoo Conditional Jockeys Novices Handicap Hurdle","4yo+","Class 5",,"2m6.5f ","4330","Soft","12","PU",,"Octavius Sabini (IRE)","0","Ponting, J","6","Ffrench Davis, Mr Ben","3","143","40",,"72","5 mins 56.90s","356.9",,"81.5","22.5","PU","National Hunt","55.826978102197465","10.23568392886402","3","3","4812","139","Handicap Novices Hurdle","led until before 3rd, chased leader until 7th, chased leaders, pushed along and weakened quickly before 4 out, tailed off and pulled up before next","13","None","Left Handed","Blnk","54","4","Yeats (IRE)","Flat",,
"2023-01-31","13:05:00","Ffos Las","Cazoo Conditional Jockeys Novices Handicap Hurdle","4yo+","Class 5",,"2m6.5f ","4330","Soft","12","PU",,"Bert Wilson (IRE)","0","Hawke, N J","6","Buckley, Tom","0","165","3.5",,"91","5 mins 56.90s","356.9",,"81.5","22.5","PU","National Hunt","4.9","1.9193679426004384","3","3","4812","139","Handicap Novices Hurdle","chased leader, led before 3rd headed after 4 out, lost 2nd home turn weakened and in poor 5th when pulled up before 2 out","4","None","Left Handed","Vsor TT","29","11","Canford Cliffs (IRE)","Flat",,
"2023-01-31","13:05:00","Ffos Las","Cazoo Conditional Jockeys Novices Handicap Hurdle","4yo+","Class 5",,"2m6.5f ","4330","Soft","12","PU",,"Ipsos Pierji (FR)","0","Martin, Miss Nicky","5","Prichard, Mr D G","0","162","14",,"88","5 mins 56.90s","356.9",,"81.5","22.5","PU","National Hunt","21","4.728531979453984","3","3","4812","139","Handicap Novices Hurdle","towards rear, tailed off when hit 7th, pulled up before 3 out","5","None","Left Handed",,"41","3","No Risk At All (FR)","Flat",,
"2023-01-31","13:40:00","Ffos Las","West Wales Properties Junior National Hunt Hurdle (GBB Race)","4yo","Class 4",,"2m ","4753","Soft","7","1st",,"Our Follet","0","Hobson, Richard","4","Scholfield, Nick","0","154","11",,"0","4 mins 13.75s","253.75",,"0","16","1","National Hunt","13.184679219","5.79526004950516","2","2","3482","93","Hurdle","mistake 1st, made all, went clear between last two, easily","7","None","Left Handed","Hood","67","2","Kapgarde (FR)","Flat","4753",
"2023-01-31","13:40:00","Ffos Las","West Wales Properties Junior National Hunt Hurdle (GBB Race)","4yo","Class 4",,"2m ","4753","Soft","7","2nd","7","Chandlers Bay (IRE)","0","King, A","4","Cannon, Tom J","0","154","3.33",,"0","4 mins 13.75s","253.75","7","0","16","2","National Hunt","4.977108323","2.411592897654482","2","2","3482","93","Hurdle","pulled hard tracking leaders on inside, outpaced when hit 3 out, rallied between last two, plugged on in remote 2nd close home","4","None","Left Handed",,"95","1","Vadamos (FR)","Flat","2187",
"2023-01-31","13:40:00","Ffos Las","West Wales Properties Junior National Hunt Hurdle (GBB Race)","4yo","Class 4",,"2m ","4753","Soft","7","3rd","0.75","Georgi Girl (IRE)","0","Hobbs, P J","4","OBrien, T J","0","154","1.63","(Fav)","0","4 mins 13.75s","253.75","7.75","0","16","3","National Hunt","2.8","1.6616331086341964","2","2","3482","93","Hurdle","raced keenly chasing leaders on inside, went 2nd 4th, awkward 2 out, soon outpaced and no chance with winner, lost 2nd close home","5","None","Left Handed",,"42","1","Getaway (GER)","Flat","1094",
"2023-01-31","13:40:00","Ffos Las","West Wales Properties Junior National Hunt Hurdle (GBB Race)","4yo","Class 4",,"2m ","4753","Soft","7","4th","9.5","Juggernaut (FR)","0","Honeyball, A J","4","Dingle, Rex","0","154","7.5",,"0","4 mins 13.75s","253.75","17.25","0","16","4","National Hunt","10","4.9","2","2","3482","93","Hurdle","chased winner until h=jumped slowly 3rd, chased leaders, weakened between last two","6","None","Left Handed",,"61","1","Spanish Moon (USA)","Flat","547",
"2023-01-31","13:40:00","Ffos Las","West Wales Properties Junior National Hunt Hurdle (GBB Race)","4yo","Class 4",,"2m ","4753","Soft","7","5th","0.75","Call Me Arthur (IRE)","0","Lacey, T","4","Sheppard, Stan","0","154","5",,"0","4 mins 13.75s","253.75","18","0","16","5","National Hunt","6.606303622606285","3.145754874794548","2","2","3482","93","Hurdle","chased leaders, lumped slowly and lost place 3rd, rallied 4 out, pushed along and outpaced before 3 out, ridden and struggling after 3 out, hit next","3","None","Left Handed",,"None","0","Soldier Of Fortune (IRE)","Flat","273",
"2023-01-31","13:40:00","Ffos Las","West Wales Properties Junior National Hunt Hurdle (GBB Race)","4yo","Class 4",,"2m ","4753","Soft","7","6th","6.5","Solomoon","0","Skelton, Daniel","4","Andrews, Bridget","0","161","7",,"0","4 mins 13.75s","253.75","24.5","0","16","6","National Hunt","9.896189846702828","4.5","2","2","3482","93","Hurdle","held up in last pair, some headway out wide before 4 out, pushed along and outpaced after 4 out, never involved","1","None","Left Handed",,"67","2","Pethers Moon (IRE)","Flat","0",
"2023-01-31","13:40:00","Ffos Las","West Wales Properties Junior National Hunt Hurdle (GBB Race)","4yo","Class 4",,"2m ","4753","Soft","7","7th","3","Archie Macdart","0","Ponting, J","4","Best, J A","0","154","33",,"0","4 mins 13.75s","253.75","27.5","0","16","7","National Hunt","54.551216739347026","19.575816507","2","2","3482","93","Hurdle","always in rear, lost touch 4 out, tailed off","2","None","Left Handed",,"32","1","Dartmouth","Flat","0",
"2023-01-31","14:15:00","Ffos Las","Mumbles Brewery Handicap Chase","5yo+","Class 5",,"3m2f ","5598","Soft","11","1st",,"Flowing Cadenza","0","Williams, Miss Venetia","9","Deutsch, Charlie","0","170","1.63","(Fav)","107","6 mins 59.00s","419",,"87","26","1","National Hunt","2.6670384614087386","1.5854151081782906","3","3","5560","122","Handicap Chase","chased leaders on inside, led 2nd until before 7th, chased leaders, jumped slowly 11th, rallied to lead again 4 out, in command 2 out, easily","1","None","Left Handed",,"41","24","Yeats (IRE)","Flat","5598",
"2023-01-31","14:15:00","Ffos Las","Mumbles Brewery Handicap Chase","5yo+","Class 5",,"3m2f ","5598","Soft","11","2nd","6","Twilight Glory","0","Vaughan, Tim","7","Johns, Alan","0","146","12",,"83","6 mins 59.00s","419","6","87","26","2","National Hunt","19","4.4","3","3","5560","122","Handicap Chase","led until 2nd, remained prominent, went 2nd and every chance 4 out, well held going to 2 out, no chance with easy winner","7","None","Left Handed","CkPc TT","67","5","Fame And Glory","Flat","2576",
"2023-01-31","14:15:00","Ffos Las","Mumbles Brewery Handicap Chase","5yo+","Class 5",,"3m2f ","5598","Soft","11","3rd","2.75","Dysania (IRE)","0","Bowen, P","8","Jones, Ben R","0","142","14",,"79","6 mins 59.00s","419","8.75","87","26","3","National Hunt","16.491881195","3.924375939","3","3","5560","122","Handicap Chase","held up off the pace towards rear, headway before 4 out, went 3rd 3 out, plugged on","11","None","Left Handed","CkPc","8","10","Califet (FR)","Flat","1288",
"2023-01-31","14:15:00","Ffos Las","Mumbles Brewery Handicap Chase","5yo+","Class 5",,"3m2f ","5598","Soft","11","4th","5.5","To Be Sure","0","Williams, Evan","8","Wedge, Adam","0","168","22",,"105","6 mins 59.00s","419","14.25","87","26","4","National Hunt","32","7","3","3","5560","122","Handicap Chase","off the pace towards rear, headway out wide chasing leaders 11th, moderate 4th before 3 out","4","None","Left Handed",,"70","18","Sulamani (IRE)","Flat","644",
"2023-01-31","14:15:00","Ffos Las","Mumbles Brewery Handicap Chase","5yo+","Class 5",,"3m2f ","5598","Soft","11","5th","9","Surdoue De Ballon (FR)","0","Woollacott, Mrs Kayley","10","Godfrey, Ben","3","142","12",,"82","6 mins 59.00s","419","23.25","87","26","5","National Hunt","13.522969817257437","3.4641575881598694","3","3","5560","122","Handicap Chase","chased leaders, ridden and outpaced after 5 out, went remote 5th close home","8","None","Left Handed","Blnk","27","5","Turgeon (USA)","Flat","321",
"2023-01-31","14:15:00","Ffos Las","Mumbles Brewery Handicap Chase","5yo+","Class 5",,"3m2f ","5598","Soft","11","6th","NK","Wind Tor","0","Gundry, Miss Polly","11","Emsley, Miss C","7","148","20",,"92","6 mins 59.00s","419","23.4","87","26","6","National Hunt","29.37981762581082","5.657489023","3","3","5560","122","Handicap Chase","towards rear, bit closer at 6th, towards rear when hit 13th, lost remote 5th close home","5","None","Left Handed",,"27","14","Midnight Legend","Flat","0",
"2023-01-31","14:15:00","Ffos Las","Mumbles Brewery Handicap Chase","5yo+","Class 5",,"3m2f ","5598","Soft","11","7th","8","Bolintlea (IRE)","0","Newland, Dr R D P","8","Hammond, Charlie","0","169","8.5",,"106","6 mins 59.00s","419","31.4","87","26","7","National Hunt","11","3.2122467572294666","3","3","5560","122","Handicap Chase","chased leaders, led 13th, blundered and headed next, chased leader and led again before 4 out until hit 4 out, chased leaders, weakened before next","3","None","Left Handed",,"30","11","Le Fou (IRE)","Flat","0",
"2023-01-31","14:15:00","Ffos Las","Mumbles Brewery Handicap Chase","5yo+","Class 5",,"3m2f ","5598","Soft","11","F",,"Advantura (IRE)","0","Hobbs, P J","6","OBrien, T J","0","150","6",,"87","6 mins 59.00s","419",,"87","26","F","National Hunt","9.30340294430789","2.9350102301930017","3","3","5560","122","Handicap Chase","held up in 6th, hit 4th and lost place, dropped towards rear at 10th, fell 3 out","6","None","Left Handed","Blnk","32","8","Watar (IRE)","Flat",,
"2023-01-31","14:15:00","Ffos Las","Mumbles Brewery Handicap Chase","5yo+","Class 5",,"3m2f ","5598","Soft","11","PU",,"Bellamys Grey","0","Gray, C J","11","Nolan, Michael G","0","144","22",,"81","6 mins 59.00s","419",,"87","26","PU","National Hunt","40.606134560611096","7.4","3","3","5560","122","Handicap Chase","off the pace and well in rear, tailed off and pulled up before 4 out","9","None","Left Handed",,"21","25","Black Sam Bellamy (IRE)","Flat",,
"2023-01-31","14:15:00","Ffos Las","Mumbles Brewery Handicap Chase","5yo+","Class 5",,"3m2f ","5598","Soft","11","PU",,"Talktomenow","0","Gardner, Mrs S","9","Gardner, Lucy","0","170","40",,"107","6 mins 59.00s","419",,"87","26","PU","National Hunt","108.10395338049975","16.671098239600692","3","3","5560","122","Handicap Chase","held up towards rear, closer in mid-division 6th, ridden and weakened after 14th, tailed off 5 out, pulled up before next","2","None","Left Handed","CkPc","30","18","Shirocco (GER)","Flat",,
"2023-01-31","14:15:00","Ffos Las","Mumbles Brewery Handicap Chase","5yo+","Class 5",,"3m2f ","5598","Soft","11","PU",,"Melk Abbey (IRE)","0","Honeyball, A J","7","Dingle, Rex","0","142","5",,"79","6 mins 59.00s","419",,"87","26","PU","National Hunt","6.341468304","2.2833237406518307","3","3","5560","122","Handicap Chase","chased leaders, went 2nd at 4th, led before 7th, headed 13th, led again next, headed before 4 out, weakened quickly before next, tailing off when hampered by faller and pulled up after 3 out","10","None","Left Handed","CkPc TT","41","5","Sholokhov (IRE)","Flat",,
