racedate,racetime,track,race_name,race_restrictions_age,race_class,major,race_distance,prize_money,going_description,number_of_runners,place,distbt,horse_name,stall,trainer,horse_age,jockey_name,jockeys_claim,pounds,odds,fav,official_rating,comptime,comptime_numeric,TotalDstBt,MedianOR,Dist_Furlongs,placing_numerical,RCode,BFSP,BFSP_Place,PlcsPaid,BFPlcsPaid,Yards,RailMove,RaceType,Comment,CardNo,StallPositioning,TrackDirection,Headgear,dayssincelr,careerruns,stallion,surfacetype,horse_prizewin,HorseSex,dam,damstallion,MaxORinRace,
"2024-08-02","17:50:00","Bath","bettingsites.co.uk Betting Sites Fillies Restricted Novice Stakes (GBB Race)","3-5yo","Class 5",,"1m ","3942","Firm","5","1st",,"Darysina Gold","5","Houghton, Eve Johnson","3","Dobie, Georgia","0","123","1",,"62","1 mins 39.05s","99.05",,"39","8","1","Flat","0","0","2","0","1760","0","Novices","close up, led going best over 2f out, pushed along over 1f out, ridden clear inside final furlong, kept on well","3","Inside","Left Handed",,"30","6","Golden Horn","Flat","3942","Filly","Darysina (USA)","Smart Strike (CAN)","79",
"2024-08-02","17:50:00","Bath","bettingsites.co.uk Betting Sites Fillies Restricted Novice Stakes (GBB Race)","3-5yo","Class 5",,"1m ","3942","Firm","5","2nd","3.25","Take A Pull","2","Watson, Archie","3","Coughlan, Laura","3","129","0.91","(Fav)","0","1 mins 39.05s","99.05","3.25","39","8","2","Flat","0","0","2","0","1760","0","Novices","took keen hold, tracked leading pair, shaken up over 2f out, making headway when not clear run over 1f out, soon ridden and edged left, kept on when in clear inside final furlong, no match for winner","1","Inside","Left Handed",,"10","2","Magna Grecia (IRE)","Flat","1851","Filly","Belle Rose (SAF)","Golden Sword","79",
"2024-08-02","17:50:00","Bath","bettingsites.co.uk Betting Sites Fillies Restricted Novice Stakes (GBB Race)","3-5yo","Class 5",,"1m ","3942","Firm","5","3rd","2.5","Boudica Warrior (IRE)","3","Tickle, J","5","Fisher, Taylor","3","127","50",,"46","1 mins 39.05s","99.05","5.75","39","8","3","Flat","0","0","2","0","1760","0","Novices","in touch, pushed along 3f out, soon outpaced, ridden over 2f out, went third inside final furlong, ran on","2","Inside","Left Handed","CkPc","15","19","War Command (USA)","Flat","926","Mare","Miss Estrada (IRE)","Noverre (USA)","79",
"2024-08-02","17:50:00","Bath","bettingsites.co.uk Betting Sites Fillies Restricted Novice Stakes (GBB Race)","3-5yo","Class 5",,"1m ","3942","Firm","5","4th","1.25","Villas Bullet (IRE)","4","Hodgson, Simon","3","Doughty, Jack","5","118","100",,"39","1 mins 39.05s","99.05","7","39","8","4","Flat","0","0","2","0","1760","0","Novices","wore hood to post, took keen hold, led, ridden and headed over 2f out, no extra and weakened gradually from over 1f out","5","Inside","Left Handed",,"25","7","James Garfield (IRE)","Flat","463","Filly","Coup De Main (IRE)","Oasis Dream","79",
"2024-08-02","17:50:00","Bath","bettingsites.co.uk Betting Sites Fillies Restricted Novice Stakes (GBB Race)","3-5yo","Class 5",,"1m ","3942","Firm","5","5th","9.5","Sievier","1","Channon, Jack","3","Bass, George","3","120","28",,"0","1 mins 39.05s","99.05","16.5","39","8","5","Flat","0","0","2","0","1760","0","Novices","held up in last, pushed along 3f out, outpaced when ridden over 2f out, soon weakened","4","Inside","Left Handed",,"14","2","Sixties Icon","Flat","0","Filly","Unbeaten","Bahamian Bounty","79",
"2024-08-02","18:25:00","Bath","bettingsites.co.uk Handicap","3yo+","Class 6",,"1m3.5f ","2983","Firm","9","1st",,"Ladypacksapunch","5","Harris, Miss G","5","Hutchinson, Callum","3","123","7.5",,"46","2 mins 26.80s","146.8",,"48","11.5","1","Flat","0","0","3","0","2557","0","Handicap","rear mid-division, headway 4f out, pushed along into 2nd over 2f out, soon ridden, led under 1f out, stayed on well","6","Inside","Left Handed","Vsor","16","28","Time Test","Flat","2983","Mare","Punchy Lady","Invincible Spirit (IRE)","57",
"2024-08-02","18:25:00","Bath","bettingsites.co.uk Handicap","3yo+","Class 6",,"1m3.5f ","2983","Firm","9","2nd","2.75","Iconique","7","Carroll, A W","6","Gunn, Molly","7","123","7.5",,"50","2 mins 26.80s","146.8","2.75","48","11.5","2","Flat","0","0","3","0","2557","0","Handicap","mid-division, closer 4f out, disputed 2nd over 3f out, led well over 2f out, soon pushed along, headed under 1f out, kept on one pace","2","Inside","Left Handed",,"36","28","Sixties Icon","Flat","1400","Mare","Rose Cheval (USA)","Johannesburg (USA)","57",
"2024-08-02","18:25:00","Bath","bettingsites.co.uk Handicap","3yo+","Class 6",,"1m3.5f ","2983","Firm","9","3rd","2.25","Blue Hero (CAN)","9","Wintle, A","6","Hardie, Cameron","0","137","2.5","(Fav)","57","2 mins 26.80s","146.8","5","48","11.5","3","Flat","0","0","3","0","2557","0","Handicap","mounted in chute and went early to post, towards rear, pushed along and headway well over 2f out, went 4th over 2f out, soon ridden, ran on, no impression on front duo inside last","1","Inside","Left Handed","Hood","15","52","Air Force Blue (USA)","Flat","699","Gelding","Pomarine (USA)","Aptitude (USA)","57",
"2024-08-02","18:25:00","Bath","bettingsites.co.uk Handicap","3yo+","Class 6",,"1m3.5f ","2983","Firm","9","4th","8","Alyara","4","Flint, J L","6","Fisher, Taylor","3","126","4",,"49","2 mins 26.80s","146.8","13","48","11.5","4","Flat","0","0","3","0","2557","0","Handicap","front mid-division, effort and headway into 3rd over 2f out, ridden 2f out, weakened 1f out","4","Inside","Left Handed","CkPc","23","37","Cable Bay (IRE)","Flat","350","Mare","Norway Cross","Cape Cross (IRE)","57",
"2024-08-02","18:25:00","Bath","bettingsites.co.uk Handicap","3yo+","Class 6",,"1m3.5f ","2983","Firm","9","5th","2","Pittsburg (IRE)","8","Potter, R D","8","Doughty, Jack","5","125","9",,"50","2 mins 26.80s","146.8","15","48","11.5","5","Flat","0","0","3","0","2557","0","Handicap","dwelt, pushed along in rear, ridden well over 2f out, never on terms","3","Inside","Left Handed"," TT","24","45","Sageburg (IRE)","Flat","174","Gelding","Constant Approach (IRE)","Pistolet Bleu (IRE)","57",
