racedate,racetime,track,race_name,race_restrictions_age,race_class,major,race_distance,prize_money,going_description,number_of_runners,place,distbt,horse_name,stall,trainer,horse_age,jockey_name,jockeys_claim,pounds,odds,fav,official_rating,comptime,comptime_numeric,TotalDstBt,MedianOR,Dist_Furlongs,placing_numerical,RCode,BFSP,BFSP_Place,PlcsPaid,BFPlcsPaid,Yards,RailMove,RaceType,Comment,CardNo,StallPositioning,TrackDirection,Headgear,dayssincelr,careerruns,stallion,surfacetype,horse_prizewin,HorseSex,dam,damstallion,MaxORinRace,
"2013-04-05","14:00:00","Aintree","Rose Appeal Supports Alder Hey Top Novices Hurdle Grade 2 ","4yo+","Class 1","Grade 2","2m.5f ","34170","Good To Soft","4","1st",,"My Tent Or Yours (IRE)","0","Henderson, N J","6","McCoy, A P","0","158","0.36","(Fav)","158","4 mins 9.40s","249.4",,"145.5","16.5","1","National Hunt","1.4","1.1703631383047","1","2","3630","0","Novices Hurdle","tracked leaders, not fluent 2nd or 3rd, moved into 2nd on bit before 3 out, led at hurdle, clear 2 out, very easily","4","None","Left Handed",,"24","8","Desert Prince (IRE)","Flat","34170","Gelding","Spartan Girl (IRE)","Ela-Mana-Mou (IRE)","158",
"2013-04-05","14:00:00","Aintree","Rose Appeal Supports Alder Hey Top Novices Hurdle Grade 2 ","4yo+","Class 1","Grade 2","2m.5f ","34170","Good To Soft","4","2nd","16","Forgotten Voice (IRE)","0","Henderson, N J","8","Geraghty, B J","0","158","4.5",,"147","4 mins 9.40s","249.4","16","145.5","16.5","2","National Hunt","6.8","1.69950536457814","1","2","3630","0","Novices Hurdle","tracked leader, not fluent 1st, dropped to 3rd before 3 out where not fluent, went 2nd again approaching 2 out, 10 lengths down and well held when blundered last","3","None","Left Handed",,"41","16","Danehill Dancer (IRE)","Flat","12822","Gelding","Asnieres (USA)","Spend A Buck (USA)","158",
"2013-04-05","14:00:00","Aintree","Rose Appeal Supports Alder Hey Top Novices Hurdle Grade 2 ","4yo+","Class 1","Grade 2","2m.5f ","34170","Good To Soft","4","3rd","6","Zuider Zee (GER)","0","Ferguson, J P","6","ORegan, Denis","0","158","11",,"133","4 mins 9.40s","249.4","22","145.5","16.5","3","National Hunt","13.4852727812321","3.476879618","1","2","3630","0","Novices Hurdle","held up in 4th, blundered 4th and 5th, ridden approaching 3 out, soon beaten, went left and not fluent 2 out, went modest 3rd from last","5","None","Left Handed",,"28","21","Sakhee (USA)","Flat","6420","Gelding","Zephyrine (IRE)","Highest Honor (FR)","158",
"2013-04-05","14:00:00","Aintree","Rose Appeal Supports Alder Hey Top Novices Hurdle Grade 2 ","4yo+","Class 1","Grade 2","2m.5f ","34170","Good To Soft","4","4th","17","Brick Red","0","Williams, Miss Venetia","6","Coleman, A","0","158","14",,"144","4 mins 9.40s","249.4","39","145.5","16.5","4","National Hunt","15.3657045298646","3.7","1","2","3630","0","Novices Hurdle","led, ridden and headed when mistake 3 out, mistake and weakened next, lost modest 3rd last","2","None","Left Handed",,"34","27","Dubawi (IRE)","Flat","3198","Gelding","Duchcov","Caerleon (USA)","158",
"2013-04-05","14:30:00","Aintree","John Smiths Mildmay Novices Chase Grade 2 ","5yo+","Class 1","Grade 2","3m1f ","42914","Good","6","1st",,"Dynaste (FR)","0","Pipe, D E","7","Scudamore, Tom","0","158","2.25","(JFav)","157","6 mins 31.80s","391.8",,"151","25","1","National Hunt","3.2","1.95362077034608","2","2","5500","0","Novices Chase","held up in touch, smooth headway 3 out, challenged next, led approaching last, quickened clear flat, readily","1","None","Left Handed",,"22","12","Martaline","Flat","42914","Gelding","Bellissima De Mai (FR)","Pistolet Bleu (IRE)","157",
"2013-04-05","14:30:00","Aintree","John Smiths Mildmay Novices Chase Grade 2 ","5yo+","Class 1","Grade 2","3m1f ","42914","Good","6","2nd","6","Third Intention (IRE)","0","Tizzard, C L","6","Tizzard, Joe","0","158","16",,"151","6 mins 31.80s","391.8","6","151","25","2","National Hunt","19.5","5.98890329212747","2","2","5500","0","Novices Chase","tracked leaders, joined leader 9th, led going well after 3 out, shaken up between last 2, headed approaching last, no chance with winner in clear 2nd flat","5","None","Left Handed"," TT","22","22","Azamour (IRE)","Flat","16229","Gelding","Third Dimension (FR)","Suave Dancer (USA)","157",
"2013-04-05","14:30:00","Aintree","John Smiths Mildmay Novices Chase Grade 2 ","5yo+","Class 1","Grade 2","3m1f ","42914","Good","6","3rd","18","Rocky Creek (IRE)","0","Nicholls, P F","7","Walsh, R","0","158","2.25","(JFav)","152","6 mins 31.80s","391.8","24","151","25","3","National Hunt","3.4","2.2","2","2","5500","0","Novices Chase","pressed leader to 9th, remained in touch, driven 4 out, ridden after next, soon no impression, went moderate 3rd last","2","None","Left Handed",,"48","7","Dr Massini (IRE)","Flat","8226","Gelding","Kissantell (IRE)","Broken Hearted","157",
"2013-04-05","14:30:00","Aintree","John Smiths Mildmay Novices Chase Grade 2 ","5yo+","Class 1","Grade 2","3m1f ","42914","Good","6","4th","1.75","Super Duty (IRE)","0","McCain Jnr, D","7","Maguire, Jason","0","158","4",,"148","6 mins 31.80s","391.8","25.75","151","25","4","National Hunt","5.48993636645097","2.43119965168364","2","2","5500","0","Novices Chase","made most, reminders from 12th, not fluent 14th, driven 4 out, headed after next, soon ridden, one pace 2 out, no chance with front pair when lost 3rd last","4","None","Left Handed",,"22","11","Shantou (USA)","Flat","4199","Gelding","Sarahs Cottage (IRE)","Topanoora (IRE)","157",
"2013-04-05","14:30:00","Aintree","John Smiths Mildmay Novices Chase Grade 2 ","5yo+","Class 1","Grade 2","3m1f ","42914","Good","6","5th","23","Vino Griego (FR)","0","Moore, G L","8","Moore, Jamie","0","158","9",,"151","6 mins 31.80s","391.8","48.75","151","25","5","National Hunt","14","4.76914577578689","2","2","5500","0","Novices Chase","held up in touch, chased leaders 3 out, outpaced when hit next, weakened before last, tailed off","6","None","Left Handed","Vsor","22","29","Kahyasi (IRE)","Flat","2211","Gelding","Vie De Reine (FR)","Mansonnien (FR)","157",
"2013-04-05","14:30:00","Aintree","John Smiths Mildmay Novices Chase Grade 2 ","5yo+","Class 1","Grade 2","3m1f ","42914","Good","6","PU",,"Sea Of Thunder (IRE)","0","Byrnes, C","8","Geraghty, B J","0","158","8",,"143","6 mins 31.80s","391.8",,"151","25","PU","National Hunt","9.82267490688326","4.42419232258486","2","2","5500","0","Novices Chase","tracked leaders, lost place when switched outside 4th, soon struggling in rear, pulled up before 7th","3","None","Left Handed",,"139","14","Old Vic","Flat",,"Gelding","Snobs Supreme (IRE)","Supreme Leader","157",
"2013-04-05","15:05:00","Aintree","John Smiths Melling Chase Grade 1 ","5yo+","Class 1","Grade 1","2m4f ","113072","Good","6","1st",,"Sprinter Sacre (FR)","0","Henderson, N J","7","Geraghty, B J","0","164","0.33","(Fav)","188","5 mins 6.20s","306.2",,"170","20","1","National Hunt","1.39530020216408","1.2670857417432","2","2","4400","0","Chase","tracked leaders on outside, poised to challenge 3 out, led on bit between last 2, clear last, very easily","6","None","Left Handed",,"23","14","Network (GER)","Flat","113072","Gelding","Fatima III (FR)","Bayolidaan (FR)","188",
"2013-04-05","15:05:00","Aintree","John Smiths Melling Chase Grade 1 ","5yo+","Class 1","Grade 1","2m4f ","113072","Good","6","2nd","5","Cue Card","0","Tizzard, C L","7","Tizzard, Joe","0","164","7",,"170","5 mins 6.20s","306.2","5","170","20","2","National Hunt","8.8","2.34","2","2","4400","0","Chase","made most to 10th, in touch, led again 4 out, pushed along next, ridden and headed between last 2, no chance with easy winner before last","1","None","Left Handed",,"22","16","Kings Theatre (IRE)","Flat","42932","Gelding","Wicked Crack (IRE)","Kings Ride (IRE)","188",
"2013-04-05","15:05:00","Aintree","John Smiths Melling Chase Grade 1 ","5yo+","Class 1","Grade 1","2m4f ","113072","Good","6","3rd","19","Flemenstar (IRE)","0","Casey, Peter","8","Lynch, A E","0","164","7",,"170","5 mins 6.20s","306.2","24","170","20","3","National Hunt","8.4","2.63565425986497","2","2","4400","0","Chase","pressed leader, led briefly 7th, led 10th to 12th, driven in 4th 3 out, soon no chance with leaders, went moderate 3rd last","3","None","Left Handed",,"55","13","Flemensfirth (USA)","Flat","21752","Gelding","Different Dee (IRE)","Beau Sher","188",
