racedate,racetime,track,race_name,race_restrictions_age,race_class,major,race_distance,prize_money,going_description,number_of_runners,place,distbt,horse_name,stall,trainer,horse_age,jockey_name,jockeys_claim,pounds,odds,fav,official_rating,comptime,comptime_numeric,TotalDstBt,MedianOR,Dist_Furlongs,placing_numerical,RCode,BFSP,BFSP_Place,PlcsPaid,BFPlcsPaid,Yards,RailMove,RaceType,Comment,CardNo,StallPositioning,TrackDirection,Headgear,dayssincelr,careerruns,stallion,surfacetype,horse_prizewin,
"2013-03-15","13:30:00","Cheltenham","JCB Triumph Hurdle Grade 1 ","4yo","Class 1","Grade 1","2m1f ","68340","Good To Soft","17","1st",,"Our Conor (IRE)","0","Hughes, D T","4","Cooper, Bryan J","0","154","4",,"150","4 mins 11.10s","251.1",,"139","17","1","National Hunt","5.6","2.11376517377823","3","3","3740","0","Hurdle","tracked leader, challenged going well 2 out, led between last 2, soon clear, pushed out flat, impressive","11","None","Left Handed",,"34","9","Jeremy (USA)","Very Undulating","68340",
"2013-03-15","13:30:00","Cheltenham","JCB Triumph Hurdle Grade 1 ","4yo","Class 1","Grade 1","2m1f ","68340","Good To Soft","17","2nd","15","Far West (FR)","0","Nicholls, P F","4","Walsh, R","0","154","4",,"145","4 mins 11.10s","251.1","15","139","17","2","National Hunt","5.55149954311612","2.174982688","3","3","3740","0","Hurdle","mistake 1st, tracked leaders, outpaced 2 out, rallied approaching last, ridden and stayed on to take 2nd flat, no chance with impressive winner","4","None","Left Handed",,"27","4","Poliglote","Very Undulating","25644",
"2013-03-15","13:30:00","Cheltenham","JCB Triumph Hurdle Grade 1 ","4yo","Class 1","Grade 1","2m1f ","68340","Good To Soft","17","3rd","2.5","Sametegal (FR)","0","Nicholls, P F","4","Mahon, Mr R","0","154","33",,"138","4 mins 11.10s","251.1","17.5","139","17","3","National Hunt","42","11.5","3","3","3740","0","Hurdle","mid-division, chased leaders 2 out, soon ridden, no chance with impressive winner when went narrow 2nd and hit last, no extra in 3rd flat","13","None","Left Handed",,"24","4","Saint Des Saints (FR)","Very Undulating","12840",
"2013-03-15","13:30:00","Cheltenham","JCB Triumph Hurdle Grade 1 ","4yo","Class 1","Grade 1","2m1f ","68340","Good To Soft","17","4th","5","Diakali (FR)","0","Mullins, W P","4","Casey, D J","0","154","10",,"145","4 mins 11.10s","251.1","22.5","139","17","4","National Hunt","11.4853755963037","3.34360466367649","3","3","3740","0","Hurdle","led, joined 2 out, driven and headed between last 2, soon no chance with winner, lost 2nd last, no extra","3","None","Left Handed",,"34","3","Sinndar (IRE)","Very Undulating","6396",
"2013-03-15","13:30:00","Cheltenham","JCB Triumph Hurdle Grade 1 ","4yo","Class 1","Grade 1","2m1f ","68340","Good To Soft","17","5th","NK","Vasco Du Ronceray (FR)","0","Henderson, N J","4","Ricou, Jacques","0","154","20",,"140","4 mins 11.10s","251.1","22.65","139","17","5","National Hunt","23.6768838166754","7.51250562931527","3","3","3740","0","Hurdle","held up towards rear, headway 2 out, ridden to chase leaders approaching last, kept on same pace, never on terms","17","None","Left Handed","Hood","20","4","Al Namix (FR)","Very Undulating","3216",
"2013-03-15","13:30:00","Cheltenham","JCB Triumph Hurdle Grade 1 ","4yo","Class 1","Grade 1","2m1f ","68340","Good To Soft","17","6th","0.75","Rolling Star (FR)","0","Henderson, N J","4","Geraghty, B J","0","154","2.5","(Fav)","149","4 mins 11.10s","251.1","23.4","139","17","6","National Hunt","3.916326509","1.83","3","3","3740","0","Hurdle","tracked leaders, outpaced in 3rd after 2 out, ridden before last, no extra and lost place flat","12","None","Left Handed",,"48","1","Smadoun (FR)","Very Undulating","1608",
"2013-03-15","13:30:00","Cheltenham","JCB Triumph Hurdle Grade 1 ","4yo","Class 1","Grade 1","2m1f ","68340","Good To Soft","17","7th","5","Chris Pea Green","0","Moore, G L","4","Moore, Jamie","0","154","33",,"136","4 mins 11.10s","251.1","28.4","139","17","7","National Hunt","44.636649069","11.4351430275309","3","3","3740","0","Hurdle","mid-division on inside, lost place when not fluent 4th and next, headway 2 out, kept on same pace approaching last, no impression","2","None","Left Handed",,"20","5","Proclamation (IRE)","Very Undulating","0",
"2013-03-15","13:30:00","Cheltenham","JCB Triumph Hurdle Grade 1 ","4yo","Class 1","Grade 1","2m1f ","68340","Good To Soft","17","8th","7","Lac Fontana (FR)","0","Nicholls, P F","4","Jacob, Daryl","0","154","25",,"133","4 mins 11.10s","251.1","35.4","139","17","8","National Hunt","38","9.756077107","3","3","3740","0","Hurdle","chased leaders, outpaced 2 out, soon ridden, no impression before last","9","None","Left Handed",,"20","2","Shirocco (GER)","Very Undulating","0",
"2013-03-15","13:30:00","Cheltenham","JCB Triumph Hurdle Grade 1 ","4yo","Class 1","Grade 1","2m1f ","68340","Good To Soft","17","9th","12","Swnymor (IRE)","0","Vaughan, Tim","4","Johnson, Richard","0","154","25",,"143","4 mins 11.10s","251.1","47.4","139","17","9","National Hunt","30.865964830139","8.77537294152382","3","3","3740","0","Hurdle","mistake 1st, mid-division, headway on outside 3 out, effort next, weakened before last","16","None","Left Handed",,"23","10","Dylan Thomas (IRE)","Very Undulating",,
"2013-03-15","13:30:00","Cheltenham","JCB Triumph Hurdle Grade 1 ","4yo","Class 1","Grade 1","2m1f ","68340","Good To Soft","17","10th","32","Hidden Justice (IRE)","0","Quinn, J J","4","Carberry, P","0","154","16",,"143","4 mins 11.10s","251.1","79.4","139","17","10","National Hunt","19.597275263","5.3273132646293","3","3","3740","0","Hurdle","held up towards rear, struggling 3 out, weakened before next, tailed off","6","None","Left Handed",,"42","14","Lawman (FR)","Very Undulating",,
