racedate,racetime,track,race_name,race_restrictions_age,race_class,major,race_distance,prize_money,going_description,number_of_runners,place,distbt,horse_name,stall,trainer,horse_age,jockey_name,jockeys_claim,pounds,odds,fav,official_rating,comptime,comptime_numeric,TotalDstBt,MedianOR,Dist_Furlongs,placing_numerical,RCode,BFSP,BFSP_Place,PlcsPaid,BFPlcsPaid,Yards,RailMove,RaceType,Comment,CardNo,StallPositioning,TrackDirection,Headgear,dayssincelr,careerruns,stallion,surfacetype,horse_prizewin,HorseSex,dam,damstallion,MaxORinRace,
"2024-09-03","14:00:00","Chepstow","David Lucas Bookmakers, Why Bet Elsewhere? Apprentice Handicap","3yo+","Class 4",,"7f ","4972","Good","7","1st",,"Island Native (IRE)","6","Appleby, M","4","Larson, Frederick","0","137","6",,"73","1 mins 20.98s","80.98",,"73","7","1","Flat","0","0","2","0","1556","0","Handicap","prominent 2f, chased leaders, pushed along over 3f out, switched right over 2f out, challenged over 1f out, led well inside final furlong, ran on well","3","Centre","Straight",,"9","31","Caravaggio (USA)","Very Undulating","4972","Gelding","Way Of Light (IRE)","Dylan Thomas (IRE)","80",
"2024-09-03","14:00:00","Chepstow","David Lucas Bookmakers, Why Bet Elsewhere? Apprentice Handicap","3yo+","Class 4",,"7f ","4972","Good","7","2nd","1.25","Ultramarine (IRE)","3","Evans, P D","5","McDonnell, Alexandra","7","124","2.75","(Fav)","67","1 mins 20.98s","80.98","1.25","73","7","2","Flat","0","0","2","0","1556","0","Handicap","prominent, led over 2f out, ridden over 1f out, headed well inside final furlong, no impression on winner close home","6","Centre","Straight",,"7","39","Zoffany (IRE)","Very Undulating","2333","Gelding","Onyali (IRE)","Rip Van Winkle (IRE)","80",
"2024-09-03","14:00:00","Chepstow","David Lucas Bookmakers, Why Bet Elsewhere? Apprentice Handicap","3yo+","Class 4",,"7f ","4972","Good","7","3rd","1.5","King Of War","5","Wigham, M","5","Fraser, Kaiya","3","125","4",,"64","1 mins 20.98s","80.98","2.75","73","7","3","Flat","0","0","2","0","1556","0","Handicap","keen early, tracked leaders, ridden 2f out, kept on same pace final furlong","7","Centre","Straight"," TT","26","32","Churchill (IRE)","Very Undulating","1166","Gelding","Materialistic","Oasis Dream","80",
"2024-09-03","14:00:00","Chepstow","David Lucas Bookmakers, Why Bet Elsewhere? Apprentice Handicap","3yo+","Class 4",,"7f ","4972","Good","7","4th","NK","Crazy Luck","1","Millman, B R","6","Searle, Oliver","5","132","14",,"73","1 mins 20.98s","80.98","2.9","73","7","4","Flat","0","0","2","0","1556","0","Handicap","slowly away, in rear, stayed on inside final furlong, went 4th close home, never nearer","4","Centre","Straight",,"17","45","Twilight Son","Very Undulating","583","Mare","Suerte Loca (IRE)","Peintre Celebre (USA)","80",
"2024-09-03","14:00:00","Chepstow","David Lucas Bookmakers, Why Bet Elsewhere? Apprentice Handicap","3yo+","Class 4",,"7f ","4972","Good","7","5th","NK","Secret Bid","7","Watson, Archie","3","Coughlan, Laura","0","140","9",,"80","1 mins 20.98s","80.98","3.05","73","7","5","Flat","0","0","2","0","1556","0","Handicap","took keen hold, led over 6f out, headed over 3f out, no extra well inside final furlong, lost 4th close home","2","Centre","Straight","CkPc","33","9","Al Kazeem","Very Undulating","291","Gelding","Oasis Jade","Oasis Dream","80",
"2024-09-03","14:00:00","Chepstow","David Lucas Bookmakers, Why Bet Elsewhere? Apprentice Handicap","3yo+","Class 4",,"7f ","4972","Good","7","6th","4","Redredrobin","2","Saunders, M S","7","Hutchinson, Callum","0","134","3",,"70","1 mins 20.98s","80.98","7.05","73","7","6","Flat","0","0","2","0","1556","0","Handicap","slowly away, always in rear","5","Centre","Straight",,"8","37","Helmet (AUS)","Very Undulating","0","Mare","Cape Rosie","Cape Cross (IRE)","80",
"2024-09-03","14:00:00","Chepstow","David Lucas Bookmakers, Why Bet Elsewhere? Apprentice Handicap","3yo+","Class 4",,"7f ","4972","Good","7","7th","0.75","Little Boy Blue","4","Turner, W G M","9","Carmichael, Oliver","7","137","12",,"80","1 mins 20.98s","80.98","7.8","73","7","7","Flat","0","0","2","0","1556","0","Handicap","led, headed over 6f out, prominent, led over 3f out, headed over 2f out, weakened from over 1f out","1","Centre","Straight","CkPc","26","60","Hellvelyn","Very Undulating","0","Gelding","Dusty Dazzler (IRE)","Titus Livius (FR)","80",
"2024-09-03","14:35:00","Chepstow","David Lucas Treble Odds Lucky 15s Nursery","2yo","Class 6",,"1m ","2983","Good","7","1st",,"Bracklesham Bay (IRE)","6","Osborne, J A","2","Carver, William","3","132","2.75",,"55","1 mins 34.29s","94.29",,"51","8","1","Flat","0","0","2","0","1774","0","Handicap Nursery","held up behind leaders, headway into 2nd over 2f out, led over 1f out, soon ridden, stayed on well inside final furlong","1","Centre","Straight",,"52","3","New Bay","Very Undulating","2983","Gelding","Legal Lyric (IRE)","Lawman (FR)","55",
"2024-09-03","14:35:00","Chepstow","David Lucas Treble Odds Lucky 15s Nursery","2yo","Class 6",,"1m ","2983","Good","7","2nd","1","Bownder (IRE)","7","Portman, J G","2","Rooke, George","0","133","0.8","(Fav)","53","1 mins 34.29s","94.29","1","51","8","2","Flat","0","0","2","0","1774","0","Handicap Nursery","held up in rear, not clear run over 3f out, switched left and headway over 1f out, went 2nd final furlong, no impression towards finish","4","Centre","Straight",,"4","5","Belardo (IRE)","Very Undulating","1400","Gelding","City Vaults Girl (IRE)","Oratorio (IRE)","55",
"2024-09-03","14:35:00","Chepstow","David Lucas Treble Odds Lucky 15s Nursery","2yo","Class 6",,"1m ","2983","Good","7","3rd","1.25","Keep Singing (IRE)","4","Moore, J S","2","Wonnacott, Millie","5","120","16",,"45","1 mins 34.29s","94.29","2.25","51","8","3","Flat","0","0","2","0","1774","0","Handicap Nursery","slowly away, soon racing keenly, headway on outside over 6f out, led 5f out, switched to stands rail over 2f out, headed over 1f out, stayed on same pace inside final furlong","6","Centre","Straight","Blnk","22","4","Kameko (USA)","Very Undulating","699","Filly","Dark Reckoning","Equiano (FR)","55",
