racedate,racetime,track,race_name,race_restrictions_age,race_class,major,race_distance,prize_money,going_description,number_of_runners,place,distbt,horse_name,stall,trainer,horse_age,jockey_name,jockeys_claim,pounds,odds,fav,official_rating,comptime,comptime_numeric,TotalDstBt,MedianOR,Dist_Furlongs,placing_numerical,RCode,BFSP,BFSP_Place,PlcsPaid,BFPlcsPaid,Yards,RailMove,RaceType,Comment,CardNo,StallPositioning,TrackDirection,Headgear,dayssincelr,careerruns,stallion,surfacetype,horse_prizewin,
"2023-01-25","13:45:00","Catterick","Racing To School Conditional Jockeys Veterans Handicap Chase","10yo+","Class 4",,"3m1.5f ","4568","Soft","7","1st",,"Sams Adventure","0","Ellison, B","11","Wadge, P","3","165","3.5",,"120","6 mins 47.00s","407",,"114","25.5","1","National Hunt","5.5763532475134685","1.7524211585204466","2","3","5554","60","Handicap Chase","tracked leaders, went 2nd until 4 out, tracked leaders, ridden 3 out, led soon after last, ran on","2","None","Left Handed","Vsor","13","29","Black Sam Bellamy (IRE)","Undulating","4568",
"2023-01-25","13:45:00","Catterick","Racing To School Conditional Jockeys Veterans Handicap Chase","10yo+","Class 4",,"3m1.5f ","4568","Soft","7","2nd","9.5","Midnight Moss","0","Greenall, Oliver","11","Wynne, Toby","3","160","2.5","(Fav)","115","6 mins 47.00s","407","9.5","114","25.5","2","National Hunt","3.512193481129552","1.57","2","3","5554","60","Handicap Chase","in touch, headway to track leaders 6th, chased leader 4 out, ridden next, stayed on one pace, went 2nd close home","3","None","Left Handed","CkPc TT","25","14","Midnight Legend","Undulating","2102",
"2023-01-25","13:45:00","Catterick","Racing To School Conditional Jockeys Veterans Handicap Chase","10yo+","Class 4",,"3m1.5f ","4568","Soft","7","3rd","NK","Trixster (IRE)","0","Vaughan, Tim","10","Price, Charlie","3","159","3.5",,"114","6 mins 47.00s","407","9.65","114","25.5","3","National Hunt","5.3","1.7","2","3","5554","60","Handicap Chase","led, ridden and pressed 3 out, not fluent last lost momentum and soon headed, no extra and lost 2nd close home","5","None","Left Handed"," TT","35","29","Beneficial","Undulating","1051",
"2023-01-25","13:45:00","Catterick","Racing To School Conditional Jockeys Veterans Handicap Chase","10yo+","Class 4",,"3m1.5f ","4568","Soft","7","PU",,"Thunderosa (IRE)","0","Bedi, Miss J","11","Anderson, Mr A","0","157","40",,"109","6 mins 47.00s","407",,"114","25.5","PU","National Hunt","60","8.656278786801561","2","3","5554","60","Handicap Chase","in rear, mistake 2nd, struggling from 9th, pulled up 2 out","7","None","Left Handed","Blnk TT","13","23","Westerner","Undulating",,
"2023-01-25","13:45:00","Catterick","Racing To School Conditional Jockeys Veterans Handicap Chase","10yo+","Class 4",,"3m1.5f ","4568","Soft","7","PU",,"Hitman Fred (IRE)","0","Dobbin, Mrs R","10","Johnston, Dylan","10","149","3",,"111","6 mins 47.00s","407",,"114","25.5","PU","National Hunt","4.58089654436142","1.707044509","2","3","5554","60","Handicap Chase","tracked leader until 3rd, tracked leaders, ridden 4 out, soon weakened, pulled up 2 out","6","None","Left Handed","Vsor","34","21","Getaway (GER)","Undulating",,
"2023-01-25","13:45:00","Catterick","Racing To School Conditional Jockeys Veterans Handicap Chase","10yo+","Class 4",,"3m1.5f ","4568","Soft","7","PU",,"Puppet Warrior","0","Howell, Ms G","11","Worsley, Tabitha","0","142","16",,"94","6 mins 47.00s","407",,"114","25.5","PU","National Hunt","19.135426548","4.0219399624753205","2","3","5554","60","Handicap Chase","close up, lost place 6th, soon in rear, pulled up with a circuit to go","8","None","Left Handed","CkPc TT","26","24","Black Sam Bellamy (IRE)","Undulating",,
"2023-01-25","13:45:00","Catterick","Racing To School Conditional Jockeys Veterans Handicap Chase","10yo+","Class 4",,"3m1.5f ","4568","Soft","7","PU",,"Admiral Barratry (FR)","0","Wadham, Mrs L","10","Edge, Edward","10","160","12",,"122","6 mins 47.00s","407",,"114","25.5","PU","National Hunt","17","3.802792396","2","3","5554","60","Handicap Chase","towards rear, struggling from 9th, behind when pulled up 2 out","1","None","Left Handed","CkPc","73","23","Soldier Of Fortune (IRE)","Undulating",,
"2023-01-25","14:15:00","Catterick","Start Your RacingTV Free Trial Now Novices Hurdle (GBB Race)","4yo+","Class 4",,"2m3.5f ","4357","Soft","15","1st",,"Supreme Gift (IRE)","0","Daly, H D","6","Stevens, Miss A","7","161","1.38","(Fav)","125","4 mins 55.86s","295.86",,"0","19.5","1","National Hunt","2.465807547255471","1.2518418166226435","3","3","4246","48","Novices Hurdle","in touch, wide and headway 2 out, led next, ran on","1","None","Left Handed",,"30","7","Getaway (GER)","Undulating","4357",
"2023-01-25","14:15:00","Catterick","Start Your RacingTV Free Trial Now Novices Hurdle (GBB Race)","4yo+","Class 4",,"2m3.5f ","4357","Soft","15","2nd","1.25","Howlingmadmurdock (IRE)","0","Lacey, T","6","Sheppard, Stan","0","163","1.75",,"0","4 mins 55.86s","295.86","1.25","0","19.5","2","National Hunt","2.925021968755355","1.3146718358666385","3","3","4246","48","Novices Hurdle","in touch, headway 3 out, ridden to lead next, headed last, ran on","2","None","Left Handed",,"36","2","Soldier Of Fortune (IRE)","Undulating","2007",
"2023-01-25","14:15:00","Catterick","Start Your RacingTV Free Trial Now Novices Hurdle (GBB Race)","4yo+","Class 4",,"2m3.5f ","4357","Soft","15","3rd","NK","Blue Fin (IRE)","0","McCain Jnr, D","6","Hughes, Brian","0","156","10",,"0","4 mins 55.86s","295.86","1.4","0","19.5","3","National Hunt","11.191060150834964","2.98","3","3","4246","48","Novices Hurdle","close up, ridden and every chance 2 out, ran on","3","None","Left Handed",,"30","2","Shantou (USA)","Undulating","1003",
