racedate,racetime,track,race_name,race_restrictions_age,race_class,major,race_distance,prize_money,going_description,number_of_runners,place,distbt,horse_name,stall,trainer,horse_age,jockey_name,jockeys_claim,pounds,odds,fav,official_rating,comptime,comptime_numeric,TotalDstBt,MedianOR,Dist_Furlongs,placing_numerical,RCode,BFSP,BFSP_Place,PlcsPaid,BFPlcsPaid,Yards,RailMove,RaceType,Comment,CardNo,StallPositioning,TrackDirection,Headgear,dayssincelr,careerruns,stallion,surfacetype,horse_prizewin,
"2022-08-11","13:35:00","Beverley","Lexus Hull EBF Fillies Novice Stakes (GBB Race)","2yo","Class 5",,"5f ","3611","Good To Firm","5","1st",,"Beautiful Aisling","4","Crisford, Simon","2","McDonald, P J","0","128","0.4","(Fav)","84","1 mins 2.26s","62.26",,"68","5","1","Flat","1.4848042293719184","1.121290700149794","2","2","1100","0","Novices","close up, led well over 1f out, ridden and edged left 1f out, pushed out final 110 yards, always doing enough","3","Inside","Straight",,"55","3","Havana Gold (IRE)","Flat","3611",
"2022-08-11","13:35:00","Beverley","Lexus Hull EBF Fillies Novice Stakes (GBB Race)","2yo","Class 5",,"5f ","3611","Good To Firm","5","2nd","1.25","Cotai Pearl (IRE)","3","Smart, B","2","Lee, G","0","128","9",,"0","1 mins 2.26s","62.26","1.25","68","5","2","Flat","16","3.8534009863858234","2","2","1100","0","Novices","chased leaders, pushed along well over 2f out, ridden and switched right inside last, went 2nd 110 yards out, no impression on winner","4","Inside","Straight",,"89","2","Cotai Glory","Flat","1694",
"2022-08-11","13:35:00","Beverley","Lexus Hull EBF Fillies Novice Stakes (GBB Race)","2yo","Class 5",,"5f ","3611","Good To Firm","5","3rd","2.75","Greenroad (IRE)","5","Ellison, B","2","Russell, Harry","3","129","3.33",,"68","1 mins 2.26s","62.26","4","68","5","3","Flat","4.831050651","1.63","2","2","1100","0","Novices","led narrowly, pushed along and headed well over 1f out, kept on, no extra and held inside final furlong","1","Inside","Straight",,"16","6","Camacho","Flat","847",
"2022-08-11","13:35:00","Beverley","Lexus Hull EBF Fillies Novice Stakes (GBB Race)","2yo","Class 5",,"5f ","3611","Good To Firm","5","4th","3.25","Parr Fire (IRE)","2","Tinkler, N","2","Scott, Rowan","0","132","12",,"77","1 mins 2.26s","62.26","7.25","68","5","4","Flat","21.277782510313237","5.147616984101593","2","2","1100","0","Novices","pushed along in rear, mostly outpaced","2","Inside","Straight",,"34","3","James Garfield (IRE)","Flat","424",
"2022-08-11","13:35:00","Beverley","Lexus Hull EBF Fillies Novice Stakes (GBB Race)","2yo","Class 5",,"5f ","3611","Good To Firm","5","5th","7.5","Ladywantaway (IRE)","1","Fell, Roger","2","James, S H","0","128","50",,"0","1 mins 2.26s","62.26","14.75","68","5","5","Flat","144.54742149020197","25.821995965506645","2","2","1100","0","Novices","towards rear, in touch, no chance from 2f out","5","Inside","Straight",,"3","2","Awtaad (IRE)","Flat","211",
"2022-08-11","14:10:00","Beverley","Paul Goodrum 60th Birthday Nursery","2yo","Class 6",,"7.5f ","3088","Good To Firm","8","1st",,"Leading Company (IRE)","6","Quinn, J J","2","Hart, Jason","0","125","2.5","(Fav)","55","1 mins 35.07s","95.07",,"59.5","7.5","1","Flat","3.9","1.552234503567532","3","3","1636","0","Handicap Nursery","prominent, led narrowly 2f out, soon pushed along, ridden over 1f out, stayed on well to assert well inside final furlong","7","Inside","Right Handed","Blnk","16","5","Fast Company (IRE)","Flat","3088",
"2022-08-11","14:10:00","Beverley","Paul Goodrum 60th Birthday Nursery","2yo","Class 6",,"7.5f ","3088","Good To Firm","8","2nd","1.5","Jims Cracker","2","Burke, K R","2","James, S H","0","134","3.33",,"64","1 mins 35.07s","95.07","1.5","59.5","7.5","2","Flat","4.2","1.71","3","3","1636","0","Handicap Nursery","led, pushed along and headed narrowly 2f out, soon ridden and remained pressing leader, kept on, no extra well inside last","3","Inside","Right Handed",,"19","3","Havana Grey","Flat","1449",
"2022-08-11","14:10:00","Beverley","Paul Goodrum 60th Birthday Nursery","2yo","Class 6",,"7.5f ","3088","Good To Firm","8","3rd","1.25","My Honey B","1","Easterby, M W","2","Mason, Joanna","0","130","3",,"60","1 mins 35.07s","95.07","2.75","59.5","7.5","3","Flat","4.156075078885642","1.59","3","3","1636","0","Handicap Nursery","handy, not clear run 2f out, ridden and switched left 1f out, no impression","4","Inside","Right Handed",,"30","4","Zoffany (IRE)","Flat","724",
"2022-08-11","14:10:00","Beverley","Paul Goodrum 60th Birthday Nursery","2yo","Class 6",,"7.5f ","3088","Good To Firm","8","4th","2.75","Vondelpark","5","Tutty, Gemma","2","Beasley, Connor","0","134","7.5",,"64","1 mins 35.07s","95.07","5.5","59.5","7.5","4","Flat","11.5","2.9712342413540878","3","3","1636","0","Handicap Nursery","raced keenly chasing leaders, ridden over 1f out, ran on same pace","2","Inside","Right Handed",,"40","3","Mayson","Flat","362",
"2022-08-11","14:10:00","Beverley","Paul Goodrum 60th Birthday Nursery","2yo","Class 6",,"7.5f ","3088","Good To Firm","8","5th","1","Ribkana (IRE)","7","Easterby, T D","2","Fentiman, Duran","0","124","40",,"54","1 mins 35.07s","95.07","6.5","59.5","7.5","5","Flat","65","11.5","3","3","1636","0","Handicap Nursery","rear mid-division, ridden well over 1f out, always held","8","Inside","Right Handed",,"25","3","Ribchester (IRE)","Flat","300",
"2022-08-11","14:10:00","Beverley","Paul Goodrum 60th Birthday Nursery","2yo","Class 6",,"7.5f ","3088","Good To Firm","8","6th","SH","Madam Macho","4","Johnston, M","2","Norton, Francis","0","135","10",,"65","1 mins 35.07s","95.07","6.55","59.5","7.5","6","Flat","18.5","4.161989733623727","3","3","1636","0","Handicap Nursery","mid-division, pushed along well over 1f out, never on terms","1","Inside","Right Handed",,"20","3","Camacho","Flat","300",
"2022-08-11","14:10:00","Beverley","Paul Goodrum 60th Birthday Nursery","2yo","Class 6",,"7.5f ","3088","Good To Firm","8","7th","0.5","Frank Ross Is Out","8","Fahey, R A","2","Orr, Oisin","0","128","12",,"58","1 mins 35.07s","95.07","7.05","59.5","7.5","7","Flat","14.123683312177024","3.95","3","3","1636","0","Handicap Nursery","in rear, pushed along and switched to outside 3f out, no real progress","6","Inside","Right Handed",,"19","3","Pastoral Pursuits","Flat","0",
"2022-08-11","14:10:00","Beverley","Paul Goodrum 60th Birthday Nursery","2yo","Class 6",,"7.5f ","3088","Good To Firm","8","8th","3.25","Heart Of Acklam","3","Tinkler, N","2","Scott, Rowan","0","129","12",,"59","1 mins 35.07s","95.07","10.3","59.5","7.5","8","Flat","20","4.5","3","3","1636","0","Handicap Nursery","towards rear, pushed along halfway, never a factor","5","Inside","Right Handed",,"25","3","Zoffany (IRE)","Flat","0",
"2022-08-11","14:45:00","Beverley","Topmark Solutions EV Bay Marking Specialist Handicap","4yo+","Class 5",,"5f ","4536","Good To Firm","11","1st",,"High Security","6","Tinkler, N","4","Jary, Alex","7","122","7.5",,"64","1 mins 1.87s","61.87",,"65","5","1","Flat","9.168751976","3.023461254483739","3","3","1100","0","Handicap","front mid-division, shaken up and switched left over 1f out, pushed along and headway to lead 110 yards out, ridden out , ran on well","9","Inside","Straight",,"16","27","Acclamation","Flat","4536",
"2022-08-11","14:45:00","Beverley","Topmark Solutions EV Bay Marking Specialist Handicap","4yo+","Class 5",,"5f ","4536","Good To Firm","11","2nd","0.75","Nibras Again","5","Midgley, P T","8","Tudhope, Daniel","0","129","5.5",,"64","1 mins 1.87s","61.87","0.75","65","5","2","Flat","7.657131818","2.473504855326391","3","3","1100","0","Handicap","chased leaders, not clear run over 1f out, ridden and switched left 1f out, kept on but held towards finish","8","Inside","Straight",,"19","63","Kyllachy","Flat","2129",
