racedate,racetime,track,race_name,race_restrictions_age,race_class,major,race_distance,prize_money,going_description,number_of_runners,place,distbt,horse_name,stall,trainer,horse_age,jockey_name,jockeys_claim,pounds,odds,fav,official_rating,comptime,comptime_numeric,TotalDstBt,MedianOR,Dist_Furlongs,placing_numerical,RCode,BFSP,BFSP_Place,PlcsPaid,BFPlcsPaid,Yards,RailMove,RaceType,Comment,CardNo,StallPositioning,TrackDirection,Headgear,dayssincelr,careerruns,stallion,surfacetype,horse_prizewin,
"2022-09-28","13:55:00","Bangor","Jones Bros Conditional Jockeys Handicap Chase","4yo+","Class 4",,"2m4.5f ","4684","Good","6","1st",,"Midnight Jewel","0","Longsdon, C E","6","Pinchin, Miss L M","3","160","1.2","(Fav)","105","5 mins 1.33s","301.33",,"105","20.5","1","National Hunt","2.119346168","1.4600000095367431","2","2","4472","3","Handicap Chase","made all, hit 2 out, stayed on well, ridden out","4","None","Left Handed",,"24","20","Midnight Legend","Slight Undulations","4684",
"2022-09-28","13:55:00","Bangor","Jones Bros Conditional Jockeys Handicap Chase","4yo+","Class 4",,"2m4.5f ","4684","Good","6","2nd","3.25","Obey The Rules (IRE)","0","McCain Jnr, D","7","Gillard, Mr T","3","148","3",,"93","5 mins 1.33s","301.33","3.25","105","20.5","2","National Hunt","4.3","2.06","2","2","4472","3","Handicap Chase","chased winner, not fluent 8th, ridden after 2 out, not fluent last, no impression inside final 100 yards","6","None","Left Handed","CkPc","25","17","Rule Of Law (USA)","Slight Undulations","2158",
"2022-09-28","13:55:00","Bangor","Jones Bros Conditional Jockeys Handicap Chase","4yo+","Class 4",,"2m4.5f ","4684","Good","6","3rd","17","Rostello (FR)","0","Newland, Dr R D P","7","Scott, Luke","8","160","12",,"110","5 mins 1.33s","301.33","20.25","105","20.5","3","National Hunt","15.999103037539685","5.7","2","2","4472","3","Handicap Chase","not always fluent in rear, mistake 5th, outpaced 4 out, weakened after 3 out, went 3rd flat","1","None","Left Handed","CkPc TT","25","21","Fuisse (FR)","Slight Undulations","1078",
"2022-09-28","13:55:00","Bangor","Jones Bros Conditional Jockeys Handicap Chase","4yo+","Class 4",,"2m4.5f ","4684","Good","6","4th","4.75","Cracking Find (IRE)","0","Smith, Mrs S J","11","Willmott, Thomas","3","160","25",,"105","5 mins 1.33s","301.33","25","105","20.5","4","National Hunt","36","9","2","2","4472","3","Handicap Chase","chased leaders, pushed along after 10th, weakened before 2 out, lost 3rd flat","3","None","Left Handed",,"165","42","Robin Des Pres (FR)","Slight Undulations","540",
"2022-09-28","13:55:00","Bangor","Jones Bros Conditional Jockeys Handicap Chase","4yo+","Class 4",,"2m4.5f ","4684","Good","6","BD",,"Pens Man (IRE)","0","ONeill, Jonjo","7","Brogan, Kevin","3","163","4",,"108","5 mins 1.33s","301.33",,"105","20.5","BD","National Hunt","6.2","2.958702621","2","2","4472","3","Handicap Chase","brought down 1st","2","None","Left Handed","CkPc TT","78","15","Sholokhov (IRE)","Slight Undulations",,
"2022-09-28","13:55:00","Bangor","Jones Bros Conditional Jockeys Handicap Chase","4yo+","Class 4",,"2m4.5f ","4684","Good","6","F",,"Abaya Du Mathan (FR)","0","Pipe, D E","10","Armson, Philip","3","157","11",,"102","5 mins 1.33s","301.33",,"105","20.5","F","National Hunt","16.56778607534943","5.3","2","2","4472","3","Handicap Chase","fell 1st","5","None","Left Handed","Blnk TT","23","16","Al Namix (FR)","Slight Undulations",,
"2022-09-28","14:26:00","Bangor","Shade Oak Stud Mares Novices Hurdle (GBB Race)","4yo+","Class 4",,"2m4f ","3812","Good","8","1st",,"Apple Away (IRE)","0","Russell, Miss Lucinda V","5","Fox, Derek R","0","154","11",,"0","4 mins 51.12s","291.12",,"0","20","1","National Hunt","13.15600303539446","3.55","3","3","4303","53","Novices Hurdle","took keen hold, not always fluent, held up in touch, jumped right 1st, hampered bend before 4 out, switched right final bend, challenged 2 out, led towards finish","3","None","Left Handed",,"None","0","Arctic Cosmos (USA)","Slight Undulations","3812",
"2022-09-28","14:26:00","Bangor","Shade Oak Stud Mares Novices Hurdle (GBB Race)","4yo+","Class 4",,"2m4f ","3812","Good","8","2nd","HD","Peerless Beauty","0","OBrien, Fergal","6","Hogan, Mr J","7","154","3",,"108","4 mins 51.12s","291.12","0.1","0","20","2","National Hunt","4.551658898470509","1.5803885117068874","3","3","4303","53","Novices Hurdle","with leader, led 5th, soon headed, led 7th, joined 2 out, soon ridden, headed towards finish","2","None","Left Handed",,"122","8","Phoenix Reach (IRE)","Slight Undulations","1756",
"2022-09-28","14:26:00","Bangor","Shade Oak Stud Mares Novices Hurdle (GBB Race)","4yo+","Class 4",,"2m4f ","3812","Good","8","3rd","4.75","Gamesters Girl","0","Greenall, Oliver","4","Brooke, Henry","0","151","8.5",,"0","4 mins 51.12s","291.12","4.85","0","20","3","National Hunt","11.677389152180476","3.35","3","3","4303","53","Novices Hurdle","in rear, pecked 1st, headway 4 out, went 3rd flat, kept on, no impression","8","None","Left Handed","Hood","137","2","Telescope (IRE)","Slight Undulations","878",
"2022-09-28","14:26:00","Bangor","Shade Oak Stud Mares Novices Hurdle (GBB Race)","4yo+","Class 4",,"2m4f ","3812","Good","8","4th","2.25","Liloo Dores (FR)","0","Hanmer, G D","5","Brogan, Kevin","0","154","4.5",,"94","4 mins 51.12s","291.12","7.1","0","20","4","National Hunt","6.980381432496362","2.168576531531876","3","3","4303","53","Novices Hurdle","tracked leaders, went 2nd 4 out until before 2 out, lost 3rd and no extra flat","6","None","Left Handed"," TT","21","3","Great Pretender (IRE)","Slight Undulations","440",
