racedate,racetime,track,race_name,race_restrictions_age,race_class,major,race_distance,prize_money,going_description,number_of_runners,place,distbt,horse_name,stall,trainer,horse_age,jockey_name,jockeys_claim,pounds,odds,fav,official_rating,comptime,comptime_numeric,TotalDstBt,MedianOR,Dist_Furlongs,placing_numerical,RCode,BFSP,BFSP_Place,PlcsPaid,BFPlcsPaid,Yards,RailMove,RaceType,Comment,CardNo,StallPositioning,TrackDirection,Headgear,dayssincelr,careerruns,stallion,surfacetype,horse_prizewin,HorseSex,dam,damstallion,MaxORinRace,
"2024-04-28","13:50:00","Bath","Betting.Bet Free Bets Handicap","3yo","Class 5",,"5f ","3716","Soft","3","1st",,"Angel Shared","1","Hollinshead, Steph","3","Costello, Dougie","0","137","1","(Fav)","72","1 mins 5.09s","65.09",,"67","5","1","Flat","0","0","1","0","1110","0","Handicap","made all, pushed along over 1f out and drew clear, ran on well, readily","1","Centre","Left Handed",,"234","5","Harry Angel (IRE)","Flat","3716","Filly","Quelle Affaire","Bahamian Bounty","72",
"2024-04-28","13:50:00","Bath","Betting.Bet Free Bets Handicap","3yo","Class 5",,"5f ","3716","Soft","3","2nd","2.25","Milliethemollie (IRE)","2","Carroll, A W","3","Ryan, Rossa","0","127","2",,"62","1 mins 5.09s","65.09","2.25","67","5","2","Flat","0","0","1","0","1110","0","Handicap","close up, pushed along 2f out, soon outpaced by winner, ran on one pace","5","Centre","Left Handed",,"23","10","Kodiac","Flat","1744","Filly","Mollie The Moo (IRE)","Requinto (IRE)","72",
"2024-04-28","13:50:00","Bath","Betting.Bet Free Bets Handicap","3yo","Class 5",,"5f ","3716","Soft","3","3rd","5","Jungle Jim (IRE)","3","Evans, P D","3","Probert, David","0","132","3",,"67","1 mins 5.09s","65.09","7.25","67","5","3","Flat","0","0","1","0","1110","0","Handicap","went right start, tracked front pair, pushed along 2f out, no impression and soon beaten","2","Centre","Left Handed","Vsor TT","43","7","Bungle Inthejungle","Flat","871","Gelding","Love To Dream (IRE)","Dream Ahead (USA)","72",
"2024-04-28","14:20:00","Bath","Betting.Bet Betting Offers Handicap","4yo+","Class 5",,"5.5f ","3716","Soft","13","1st",,"Tyger Bay","9","Allen, C N","7","Leavy, Mr Joe","5","135","3.5","(Fav)","77","1 mins 14.42s","74.42",,"67","5.5","1","Flat","0","0","3","0","1260","0","Handicap","chased leaders, ridden and led over 1f out, stayed on well","1","Centre","Left Handed","Blnk TT","4","58","Cable Bay (IRE)","Flat","3716","Gelding","Ribbon Royale","Royal Applause","77",
"2024-04-28","14:20:00","Bath","Betting.Bet Betting Offers Handicap","4yo+","Class 5",,"5.5f ","3716","Soft","13","2nd","1.25","Joy Choi (IRE)","5","Saunders, M S","6","Carson, William","0","122","33",,"59","1 mins 14.42s","74.42","1.25","67","5.5","2","Flat","0","0","3","0","1260","0","Handicap","towards rear, pushed along and not clear run well over 1f out, soon steady headway, ran on, held final 110 yards","12","Centre","Left Handed",,"237","23","Territories (IRE)","Flat","1744","Mare","Vintage Molly","Mount Nelson","77",
"2024-04-28","14:20:00","Bath","Betting.Bet Betting Offers Handicap","4yo+","Class 5",,"5.5f ","3716","Soft","13","3rd","NSE","Maharajas Express","3","Jones, Jack","4","Hogan, D E","0","135","4.5",,"72","1 mins 14.42s","74.42","1.28","67","5.5","3","Flat","0","0","3","0","1260","0","Handicap","mid-division, not clear run and switched right well over 1f out, pushed along and chased front rank 1f out, kept on, no telling impression","4","Centre","Left Handed","Blnk","21","16","Rajasinghe (IRE)","Flat","871","Gelding","Instructress","Diktat","77",
"2024-04-28","14:20:00","Bath","Betting.Bet Betting Offers Handicap","4yo+","Class 5",,"5.5f ","3716","Soft","13","4th","1.25","Sarahs Verse","11","Harris, R A","7","Doyle, Hollie","0","128","7.5",,"65","1 mins 14.42s","74.42","2.5300000000000002","67","5.5","4","Flat","0","0","3","0","1260","0","Handicap","in rear, pushed along and headway on outer halfway, kept on, not pace to challenge","10","Centre","Left Handed",,"21","54","Poets Voice","Flat","436","Mare","Sancai (USA)","Elusive Quality (USA)","77",
"2024-04-28","14:20:00","Bath","Betting.Bet Betting Offers Handicap","4yo+","Class 5",,"5.5f ","3716","Soft","13","5th","0.5","Some Nightmare (IRE)","12","Oshea, J G M","7","Ryan, Rossa","0","130","11",,"67","1 mins 14.42s","74.42","3.0300000000000002","67","5.5","5","Flat","0","0","3","0","1260","0","Handicap","rear mid-division, pushed along 2f out, headway to chase leaders over 1f out, no extra inside last","9","Centre","Left Handed",,"21","34","Dream Ahead (USA)","Flat","217","Gelding","Isoldes Return","Avonbridge","77",
"2024-04-28","14:20:00","Bath","Betting.Bet Betting Offers Handicap","4yo+","Class 5",,"5.5f ","3716","Soft","13","6th","2","Airshow","1","Millman, B R","9","Searle, Oliver","7","128","10",,"72","1 mins 14.42s","74.42","5.029999999999999","67","5.5","6","Flat","0","0","3","0","1260","0","Handicap","pressed leader, led well over 2f out, soon pushed along, headed over 1f out, faded inside last","3","Centre","Left Handed","Hood","17","82","Showcasing","Flat","0","Gelding","Belle Des Airs (IRE)","Dr Fong (USA)","77",
"2024-04-28","14:20:00","Bath","Betting.Bet Betting Offers Handicap","4yo+","Class 5",,"5.5f ","3716","Soft","13","7th","1.75","Apache Star (IRE)","10","Loughnane, Daniel Mark","5","Loughnane, Mr Billy","0","130","16",,"67","1 mins 14.42s","74.42","6.779999999999999","67","5.5","7","Flat","0","0","3","0","1260","0","Handicap","mid-division, pushed along over 2f out, weakened 1f out","7","Centre","Left Handed",,"19","32","No Nay Never (USA)","Flat","0","Gelding","Instinctively (IRE)","Cape Cross (IRE)","77",
