racedate,racetime,track,race_name,race_restrictions_age,race_class,major,race_distance,prize_money,going_description,number_of_runners,place,distbt,horse_name,stall,trainer,horse_age,jockey_name,jockeys_claim,pounds,odds,fav,official_rating,comptime,comptime_numeric,TotalDstBt,MedianOR,Dist_Furlongs,placing_numerical,RCode,BFSP,BFSP_Place,PlcsPaid,BFPlcsPaid,Yards,RailMove,RaceType,Comment,CardNo,StallPositioning,TrackDirection,Headgear,dayssincelr,careerruns,stallion,surfacetype,horse_prizewin,
"2022-08-01","13:18:00","Ayr","British Stallion Studs EBF Fillies Novice Stakes (GBB Race)","2yo","Class 4",,"7.5f ","4320","Good","5","1st",,"Dubai Jemila","3","Ryan, K A","2","Eaves, Tom","0","128","1.38",,"0","1 mins 33.00s","93",,"0","7.5","1","Flat","3.065969548","1.446417147","2","2","1590","9","Novices","made all, pushed along 2f out, ridden and joined inside final furlong, asserted towards finish","3","Outside","Left Handed",,"20","1","Dubawi (IRE)","Flat","4320",
"2022-08-01","13:18:00","Ayr","British Stallion Studs EBF Fillies Novice Stakes (GBB Race)","2yo","Class 4",,"7.5f ","4320","Good","5","2nd","0.5","Espionne","5","Burke, K R","2","Lee, Clifford","0","134","1","(Fav)","0","1 mins 33.00s","93","0.5","0","7.5","2","Flat","2.235015478","1.24","2","2","1590","9","Novices","soon tracked winner, pushed along 2f out, ridden and every chance over 1f out, unable to quicken towards finish","1","Outside","Left Handed",,"25","1","Dubawi (IRE)","Flat","2028",
"2022-08-01","13:18:00","Ayr","British Stallion Studs EBF Fillies Novice Stakes (GBB Race)","2yo","Class 4",,"7.5f ","4320","Good","5","3rd","SH","Mawada (IRE)","4","Fahey, R A","2","Garritty, Billy","0","128","22",,"0","1 mins 33.00s","93","0.55","0","7.5","3","Flat","33.90072196455512","9.4","2","2","1590","9","Novices","close up, headway over 1f out, soon every chance when edged left, ridden and unable to quicken towards finish","5","Outside","Left Handed",,"None","0","Iffraaj","Flat","1014",
"2022-08-01","13:18:00","Ayr","British Stallion Studs EBF Fillies Novice Stakes (GBB Race)","2yo","Class 4",,"7.5f ","4320","Good","5","4th","3.25","Peaceful Night","2","Johnston, M","2","Norton, Francis","0","128","9",,"0","1 mins 33.00s","93","3.8","0","7.5","4","Flat","12.462125452669568","4.1","2","2","1590","9","Novices","keen tracked leaders, pushed along 3f out, ridden over 1f out, kept on same pace","6","Outside","Left Handed",,"None","0","New Approach (IRE)","Flat","507",
"2022-08-01","13:18:00","Ayr","British Stallion Studs EBF Fillies Novice Stakes (GBB Race)","2yo","Class 4",,"7.5f ","4320","Good","5","5th","0.75","Balalaika (IRE)","6","Menzies, Rebecca","2","Mulrennan, Paul","0","128","20",,"0","1 mins 33.00s","93","4.55","0","7.5","5","Flat","21.304521887566374","7.6","2","2","1590","9","Novices","dwelt close up in rear, pushed along 2f out, not trouble leaders","2","Outside","Left Handed",,"None","0","No Nay Never (USA)","Flat","0",
"2022-08-01","13:48:00","Ayr","Ayrshire Cancer Support Handicap","3yo+","Class 6",,"1m2f ","3456","Good","8","1st",,"Ayr Poet","3","Goldie, J S","7","Mulrennan, Paul","0","137","2.5",,"57","2 mins 9.24s","129.24",,"58","10","1","Flat","3.75","1.48","3","3","2200","9","Handicap","tracked leaders, pushed along 2f out, ridden inside final furlong, led final strides","3","Inside","Left Handed",,"13","27","Poets Voice","Flat","3456",
"2022-08-01","13:48:00","Ayr","Ayrshire Cancer Support Handicap","3yo+","Class 6",,"1m2f ","3456","Good","8","2nd","0.5","Russian Virtue","6","Menzies, Rebecca","5","Mathers, Patrick","0","142","6",,"62","2 mins 9.24s","129.24","0.5","58","10","2","Flat","8","2.178836258","3","3","2200","9","Handicap","soon led, ridden 2f out, driven inside final furlong, headed final strides","1","Inside","Left Handed","Blnk","18","18","Toronado (IRE)","Flat","1622",
"2022-08-01","13:48:00","Ayr","Ayrshire Cancer Support Handicap","3yo+","Class 6",,"1m2f ","3456","Good","8","3rd","SH","Give Grace (IRE)","8","Jardine, I","3","Mullen, Andrew","0","134","7",,"62","2 mins 9.24s","129.24","0.55","58","10","3","Flat","9.701974025449237","2.66","3","3","2200","9","Handicap","tracked leader, ridden and every chance from over 1f out, not quicken close home","4","Inside","Left Handed",,"28","4","Harzand (IRE)","Flat","812",
"2022-08-01","13:48:00","Ayr","Ayrshire Cancer Support Handicap","3yo+","Class 6",,"1m2f ","3456","Good","8","4th","1.5","Granite City Doc","2","Smith, R Michael","9","Russell, Harry","3","136","4",,"59","2 mins 9.24s","129.24","2.05","58","10","4","Flat","5.345149118842457","1.8","3","3","2200","9","Handicap","keen in touch, ridden and headway over 1f out, kept on one pace, switched right close home","2","Inside","Left Handed","Vsor","2","40","Arabian Gleam","Flat","406",
"2022-08-01","13:48:00","Ayr","Ayrshire Cancer Support Handicap","3yo+","Class 6",,"1m2f ","3456","Good","8","5th","2.25","City Of Life","7","Ferguson, James","3","Lee, Clifford","0","133","2.25","(Fav)","61","2 mins 9.24s","129.24","4.3","58","10","5","Flat","3.922499464874278","1.48","3","3","2200","9","Handicap","soon in rear, switched wide 3f out and soon pushed along, ridden 2f out, never a factor","6","Inside","Left Handed",,"32","4","Cityscape","Flat","300",
"2022-08-01","13:48:00","Ayr","Ayrshire Cancer Support Handicap","3yo+","Class 6",,"1m2f ","3456","Good","8","6th","3.25","Birdie Putt (IRE)","9","Johnston, M","3","Norton, Francis","0","122","12",,"50","2 mins 9.24s","129.24","7.55","58","10","6","Flat","19.5","4.4","3","3","2200","9","Handicap","close up, pushed along over 2f out, ridden and weakened final furlong","8","Inside","Left Handed",,"39","3","Gleneagles (IRE)","Flat","300",
"2022-08-01","13:48:00","Ayr","Ayrshire Cancer Support Handicap","3yo+","Class 6",,"1m2f ","3456","Good","8","7th","NK","Pasha Bay","5","Perratt, Miss L A","3","Hardie, Cameron","0","118","200",,"46","2 mins 9.24s","129.24","7.7","58","10","7","Flat","620.5287242005634","70","3","3","2200","9","Handicap","towards rear, pushed along 3f out, ridden 2f out, never on terms","9","Inside","Left Handed",,"14","6","Cable Bay (IRE)","Flat","0",
"2022-08-01","13:48:00","Ayr","Ayrshire Cancer Support Handicap","3yo+","Class 6",,"1m2f ","3456","Good","8","8th","7","Nazca","4","Perratt, Miss L A","3","Eaves, Tom","0","124","200",,"52","2 mins 9.24s","129.24","14.7","58","10","8","Flat","320","38.884988042525954","3","3","2200","9","Handicap","towards rear, ridden over 2f out, never on terms","7","Inside","Left Handed",,"35","6","Oasis Dream","Flat","0",
"2022-08-01","14:18:00","Ayr","Sunday Market At Ayr Racecourse Handicap","3yo+","Class 6",,"5f ","3456","Good","7","1st",,"Water Of Leith (IRE)","2","Goldie, J S","4","Mulrennan, Paul","0","136","1","(Fav)","61","0 mins 59.24s","59.24",,"59","5","1","Flat","2.2110189257258037","1.42","2","2","1100","0","Handicap","dwelt, in touch, headway far side over 1f out, ridden to lead inside final furlong, ran on","1","Centre","Straight",,"7","34","Kodiac","Flat","3456",
"2022-08-01","14:18:00","Ayr","Sunday Market At Ayr Racecourse Handicap","3yo+","Class 6",,"5f ","3456","Good","7","2nd","1.5","Impressor (IRE)","4","Makin, Phillip","5","Gray, S A","0","135","6",,"60","0 mins 59.24s","59.24","1.5","59","5","2","Flat","11.872765689","3.1","2","2","1100","0","Handicap","close up, pushed along and headway over 1f out, ridden and stayed on to chase winner towards finish","2","Centre","Straight",,"7","28","Footstepsinthesand","Flat","1622",
"2022-08-01","14:18:00","Ayr","Sunday Market At Ayr Racecourse Handicap","3yo+","Class 6",,"5f ","3456","Good","7","3rd","NK","Eternal Halo (IRE)","1","Dalgleish, Keith","3","Rodriguez, Callum","0","131","5.5",,"59","0 mins 59.24s","59.24","1.65","59","5","3","Flat","6.6","3.366583233","2","2","1100","0","Handicap","led, ridden over 1f out, edged right and headed inside final furlong, lost 2nd towards finish","4","Centre","Straight",,"10","9","Night Of Thunder (IRE)","Flat","812",
"2022-08-01","14:18:00","Ayr","Sunday Market At Ayr Racecourse Handicap","3yo+","Class 6",,"5f ","3456","Good","7","4th","1.25","Earn Your Stripes","6","Smith, R Michael","4","Mathers, Patrick","0","129","2.75",,"54","0 mins 59.24s","59.24","2.9","59","5","4","Flat","3.9","1.9597785363553704","2","2","1100","0","Handicap","tracked leader, ridden over 1f out, kept on same pace final furlong","5","Centre","Straight","CkPc","7","19","Epaulette (AUS)","Flat","406",
"2022-08-01","14:18:00","Ayr","Sunday Market At Ayr Racecourse Handicap","3yo+","Class 6",,"5f ","3456","Good","7","5th","2.75","Kaze Wo Atsumete","7","Jardine, I","3","Mullen, Andrew","0","118","33",,"46","0 mins 59.24s","59.24","5.65","59","5","5","Flat","64.55963001646816","17.5","2","2","1100","0","Handicap","tracked leaders, pushed along over 1f out, weakened inside final furlong","7","Centre","Straight",,"38","3","Equiano (FR)","Flat","300",
"2022-08-01","14:18:00","Ayr","Sunday Market At Ayr Racecourse Handicap","3yo+","Class 6",,"5f ","3456","Good","7","6th","4","Star Citizen","3","Watson, F","10","Hardie, Cameron","0","121","66",,"46","0 mins 59.24s","59.24","9.65","59","5","6","Flat","90","34","2","2","1100","0","Handicap","slowly away towards rear, pushed along 2f out, never on terms","6","Centre","Straight","Hood","68","25","New Approach (IRE)","Flat","300",
"2022-08-01","14:18:00","Ayr","Sunday Market At Ayr Racecourse Handicap","3yo+","Class 6",,"5f ","3456","Good","7","7th","2.25","Cowboy Soldier (IRE)","5","Teague, C J","7","Eaves, Tom","0","135","40",,"60","0 mins 59.24s","59.24","11.9","59","5","7","Flat","65","17.5","2","2","1100","0","Handicap","very slowly away, outpaced","3","Centre","Straight"," TT","7","30","Kodiac","Flat","0",
"2022-08-01","14:48:00","Ayr","Fergie Happel Memorial Handicap","3yo+","Class 3",,"1m2f ","8100","Good","4","1st",,"Whats The Story","4","Dalgleish, Keith","8","Rodriguez, Callum","0","137","1.38","(Fav)","90","2 mins 10.64s","130.64",,"85","10","1","Flat","2.513514361517682","1.44","1","2","2200","9","Handicap","made most, quickened pace 3f out, ridden over 1f out, ran on","2","Inside","Left Handed","CkPc","10","39","Harbour Watch (IRE)","Flat","8100",
"2022-08-01","14:48:00","Ayr","Fergie Happel Memorial Handicap","3yo+","Class 3",,"1m2f ","8100","Good","4","2nd","2.75","White Willow","1","Fahey, R A","4","Garritty, Billy","0","126","3.33",,"79","2 mins 10.64s","130.64","2.75","85","10","2","Flat","4.732757292460556","2.240625543","1","2","2200","9","Handicap","led early, tracked winner, ridden over 1f out, kept on one pace","5","Inside","Left Handed",,"71","6","New Bay","Flat","3802",
"2022-08-01","14:48:00","Ayr","Fergie Happel Memorial Handicap","3yo+","Class 3",,"1m2f ","8100","Good","4","3rd","2","Chance","2","Crisford, Simon","6","Burns, Harry","5","139","7",,"97","2 mins 10.64s","130.64","4.75","85","10","3","Flat","9.28977827","3.55","1","2","2200","9","Handicap","close up in rear, pushed along over 2f out, went 3rd over 1f out, not trouble leaders","1","Inside","Left Handed","CkPc","30","19","Lope De Vega (IRE)","Flat","1902",
"2022-08-01","14:48:00","Ayr","Fergie Happel Memorial Handicap","3yo+","Class 3",,"1m2f ","8100","Good","4","4th","0.75","Glasses Up (USA)","3","Smith, R Michael","7","Mathers, Patrick","0","127","2.25",,"80","2 mins 10.64s","130.64","5.5","85","10","4","Flat","3.6296693655557464","1.72","1","2","2200","9","Handicap","tracked leaders, ridden 2f out, weakened over 1f out","4","Inside","Left Handed","CkPc","7","53","English Channel (USA)","Flat","951",
"2022-08-01","15:18:00","Ayr","Scottish Sun Ladies Night On Saturday Handicap","3yo+","Class 6",,"7.5f ","3456","Good","6","1st",,"Ben Asker (IRE)","3","Scott, Miss Katie","4","Garritty, Billy","0","136","3",,"56","1 mins 29.36s","89.36",,"57","7.5","1","Flat","4.305035763383348","2.33610173038283","2","2","1590","9","Handicap","made all, ridden over 1f out, ran on","2","Outside","Left Handed","CkPc TT","21","9","Rock Of Gibraltar (IRE)","Flat","3456",
