racedate,racetime,track,race_name,race_restrictions_age,race_class,major,race_distance,prize_money,going_description,number_of_runners,place,distbt,horse_name,stall,trainer,horse_age,jockey_name,jockeys_claim,pounds,odds,fav,official_rating,comptime,comptime_numeric,TotalDstBt,MedianOR,Dist_Furlongs,placing_numerical,RCode,BFSP,BFSP_Place,PlcsPaid,BFPlcsPaid,Yards,RailMove,RaceType,Comment,CardNo,StallPositioning,TrackDirection,Headgear,dayssincelr,careerruns,stallion,surfacetype,horse_prizewin,HorseSex,dam,damstallion,MaxORinRace,
"2013-06-20","14:30:00","Ascot","Norfolk Stakes  (Group 2)","2yo","Class 1","Group 2","5f ","45368","Good To Firm","14","1st",,"No Nay Never (USA)","8","Ward, Wesley","2","Rosario, J","0","127","4",,"0","0 mins 58.8s","58.8",,"0","5","1","Flat","5.7","2.18","3","3","1100","0","Non-Handicap","hit side of gate and dwelt, good speed to recover and soon led, narrowly headed 3f out, ridden and rallied over 1f out, led again entering final furlong, ran on strongly","10","Centre","Straight","Blnk","None","0","Scat Daddy (USA)","Slight Undulations","45368","Colt","Cats Eye Witness (USA)","Elusive Quality (USA)","0",
"2013-06-20","14:30:00","Ascot","Norfolk Stakes  (Group 2)","2yo","Class 1","Group 2","5f ","45368","Good To Firm","14","2nd","1","Coach House (IRE)","4","OBrien, A P","2","OBrien, J P","0","127","2.25","(Fav)","0","0 mins 58.8s","58.8","1","0","5","2","Flat","3.5","1.6070377491751","3","3","1100","0","Non-Handicap","held up in touch, headway halfway, went 3rd 2f out, stayed on to 2nd inside final furlong, not pace of winner, just held on for 2nd","2","Centre","Straight",,"26","3","Oasis Dream","Slight Undulations","17200","Colt","Lesson In Humility (IRE)","Mujadil (USA)","0",
"2013-06-20","14:30:00","Ascot","Norfolk Stakes  (Group 2)","2yo","Class 1","Group 2","5f ","45368","Good To Firm","14","3rd","HD","Wind Fire (USA)","1","Brown, D H","2","Spencer, Jamie","0","124","16",,"0","0 mins 58.8s","58.8","1.1","0","5","3","Flat","26","5.9","3","3","1100","0","Non-Handicap","held up towards rear, headway halfway, switched right well over 1f out, stayed on to 3rd final 100 yards and closed on 2nd, no impression on winner","14","Centre","Straight",,"28","2","Distorted Humor (USA)","Slight Undulations","8608","Filly","A P Dream (USA)","AP Indy (USA)","0",
"2013-06-20","14:30:00","Ascot","Norfolk Stakes  (Group 2)","2yo","Class 1","Group 2","5f ","45368","Good To Firm","14","4th","1.25","Ambiance (IRE)","3","Channon, M R","2","Harley, M","0","127","40",,"0","0 mins 58.8s","58.8","2.35","0","5","4","Flat","70","15.7182748654491","3","3","1100","0","Non-Handicap","prominent, led 3f out, ridden over 1f out, headed just  inside final furlong, soon lost 2nd, no extra in 4th final 100 yards","1","Centre","Straight",,"16","2","Camacho","Slight Undulations","4288","Colt","Thawrah (IRE)","Green Desert (USA)","0",
"2013-06-20","14:30:00","Ascot","Norfolk Stakes  (Group 2)","2yo","Class 1","Group 2","5f ","45368","Good To Firm","14","5th","HD","Emirates Flyer","2","Suroor, Saeed Bin","2","Sousa, Silvestre De","0","127","16",,"0","0 mins 58.8s","58.8","2.45","0","5","5","Flat","29.301905318636","7.15768644522584","3","3","1100","0","Non-Handicap","soon outpaced towards rear, pushed along halfway, headway over 1f out, stayed on inside final furlong, nearest finish","5","Centre","Straight",,"20","1","Acclamation","Slight Undulations","2152","Colt","Galapagar (USA)","Miswaki (USA)","0",
"2013-06-20","14:30:00","Ascot","Norfolk Stakes  (Group 2)","2yo","Class 1","Group 2","5f ","45368","Good To Firm","14","6th","3","Royal Mezyan (IRE)","5","Haggas, W J","2","Sanders, Seb","0","127","28",,"0","0 mins 58.8s","58.8","5.45","0","5","6","Flat","46","9.85312579474455","3","3","1100","0","Non-Handicap","in touch, pushed along and headway halfway, chased leaders 2f out, ridden over 1f out, weakened inside final furlong","12","Centre","Straight",,"6","2","Royal Applause","Slight Undulations","1080","Colt","Rice Mother (IRE)","Indian Ridge (IRE)","0",
"2013-06-20","14:30:00","Ascot","Norfolk Stakes  (Group 2)","2yo","Class 1","Group 2","5f ","45368","Good To Firm","14","7th","1.25","Green Door (IRE)","12","Stevens, Olly","2","Crowley, Jim","0","127","9",,"0","0 mins 58.8s","58.8","6.7","0","5","7","Flat","12.5","3.7","3","3","1100","0","Non-Handicap","chased leaders, ridden 2f out, weakened inside final furlong","7","Centre","Straight",,"46","2","Camacho","Slight Undulations","0","Colt","Inourhearts (IRE)","Pips Pride","0",
"2013-06-20","14:30:00","Ascot","Norfolk Stakes  (Group 2)","2yo","Class 1","Group 2","5f ","45368","Good To Firm","14","8th","NK","Saayerr","9","Haggas, W J","2","Jones, Liam","0","127","9",,"0","0 mins 58.8s","58.8","6.85","0","5","8","Flat","10.5742700644813","3.45","3","3","1100","0","Non-Handicap","took keen hold in touch, pushed along 3f out, weakened 2f out","13","Centre","Straight",,"17","2","Acclamation","Slight Undulations","0","Colt","Adorn","Kyllachy","0",
"2013-06-20","14:30:00","Ascot","Norfolk Stakes  (Group 2)","2yo","Class 1","Group 2","5f ","45368","Good To Firm","14","9th","0.5","Oriental Relation (IRE)","14","Given, J G","2","Lee, G","0","127","100",,"0","0 mins 58.8s","58.8","7.35","0","5","9","Flat","312.958232033493","57.5361296935018","3","3","1100","0","Non-Handicap","always towards rear, moderate progress final furlong, never on terms","11","Centre","Straight",,"31","1","Tagula (IRE)","Slight Undulations",,"Colt","Rofan (USA)","Cozzene (USA)","0",
"2013-06-20","14:30:00","Ascot","Norfolk Stakes  (Group 2)","2yo","Class 1","Group 2","5f ","45368","Good To Firm","14","10th","NK","Legend Rising (IRE)","10","Hannon, R","2","Moore, Ryan","0","127","10",,"0","0 mins 58.8s","58.8","7.5","0","5","10","Flat","13","3.95","3","3","1100","0","Non-Handicap","soon outpaced towards rear and never involved","9","Centre","Straight",,"6","3","Tamayuz","Slight Undulations",,"Colt","Encouragement","Royal Applause","0",
