racedate,racetime,track,race_name,race_restrictions_age,race_class,major,race_distance,prize_money,going_description,number_of_runners,place,distbt,horse_name,stall,trainer,horse_age,jockey_name,jockeys_claim,pounds,odds,fav,official_rating,comptime,comptime_numeric,TotalDstBt,MedianOR,Dist_Furlongs,placing_numerical,RCode,BFSP,BFSP_Place,PlcsPaid,BFPlcsPaid,Yards,RailMove,RaceType,Comment,CardNo,StallPositioning,TrackDirection,Headgear,dayssincelr,careerruns,stallion,surfacetype,horse_prizewin,HorseSex,dam,damstallion,MaxORinRace,
"2024-06-14","13:40:00","Chester","Friday Social Amateur Jockeys Handicap","4yo+","Class 4",,"7f ","7246","Good","8","1st",,"Outrun The Storm (IRE)","1","Fahey, R A","6","Cagney, Eireann","0","149","2.25","(Fav)","73","1 mins 28.94s","88.94",,"79","7","1","Flat","0","0","3","0","1541","18","Handicap","made all, pushed along 2f out, faced challenge inside final furlong, kept on well and always doing enough near finish","8","Inside","Left Handed",,"26","36","Footstepsinthesand","Flat","7246","Gelding","Sweet Surprise (IRE)","Danetime (IRE)","80",
"2024-06-14","13:40:00","Chester","Friday Social Amateur Jockeys Handicap","4yo+","Class 4",,"7f ","7246","Good","8","2nd","HD","On A Session (USA)","9","Barron, T D","8","Keighley, Miss A M","0","155","4.5",,"79","1 mins 28.94s","88.94","0.1","79","7","2","Flat","0","0","3","0","1541","18","Handicap","towards rear, raced wide early, headway from halfway, chased leaders from 2f out, ran on down centre and every chance when went second inside final 110 yards, not pace of winner near finish","4","Inside","Left Handed",,"13","51","Noble Mission","Flat","3622","Gelding","Destiny Calls (USA)","With Approval (CAN)","80",
"2024-06-14","13:40:00","Chester","Friday Social Amateur Jockeys Handicap","4yo+","Class 4",,"7f ","7246","Good","8","3rd","1","Red Mirage (IRE)","4","Quinn, J J","6","Mullins, Mr P W","0","156","3.33",,"80","1 mins 28.94s","88.94","1.1","79","7","3","Flat","0","0","3","0","1541","18","Handicap","raced in second, ridden 2f out, all out when dropped to third well inside final 110 yards, weakened near finish","1","Inside","Left Handed",,"10","24","Showcasing","Flat","1814","Gelding","Duchess Dora (IRE)","Tagula (IRE)","80",
"2024-06-14","13:40:00","Chester","Friday Social Amateur Jockeys Handicap","4yo+","Class 4",,"7f ","7246","Good","8","4th","1.75","Spioradalta","7","Walford, Mark","4","Barlow, Patrick","3","152","5",,"79","1 mins 28.94s","88.94","2.85","79","7","4","Flat","0","0","3","0","1541","18","Handicap","in touch with leaders, outpaced in fourth from 1f out, kept on","6","Inside","Left Handed","CkPc","34","23","Rajasinghe (IRE)","Flat","906","Gelding","Broughtons Secret","Aqlaam","80",
"2024-06-14","13:40:00","Chester","Friday Social Amateur Jockeys Handicap","4yo+","Class 4",,"7f ","7246","Good","8","5th","1.5","Maxi Boy","8","Mcsharry, Fionn","7","Birkett, Mr R","0","156","20",,"80","1 mins 28.94s","88.94","4.35","79","7","5","Flat","0","0","3","0","1541","18","Handicap","towards rear, ridden 2f out, switched to centre 1f out, ran on but never going pace to trouble front four near finish","2","Inside","Left Handed",,"211","19","Oasis Dream","Flat","453","Gelding","Lavender And Lace","Barathea (IRE)","80",
"2024-06-14","13:40:00","Chester","Friday Social Amateur Jockeys Handicap","4yo+","Class 4",,"7f ","7246","Good","8","6th","2","El Hibri (IRE)","10","Williams, Ian","5","Bevan, Miss Megan","5","137","28",,"66","1 mins 28.94s","88.94","6.35","79","7","6","Flat","0","0","3","0","1541","18","Handicap","soon prominent, chased leaders 2f out, outpaced before final furlong, weakened final 110 yards","9","Inside","Left Handed",,"13","31","Havana Gold (IRE)","Flat","225","Gelding","Shawka","Oasis Dream","80",
"2024-06-14","13:40:00","Chester","Friday Social Amateur Jockeys Handicap","4yo+","Class 4",,"7f ","7246","Good","8","7th","0.75","King of The Dance (IRE)","3","Llewellyn, B J","5","Llewellyn, Jessica","5","132","20",,"61","1 mins 28.94s","88.94","7.1","79","7","7","Flat","0","0","3","0","1541","18","Handicap","prominent, ridden 2f out, son struggling, weakened inside final furlong","10","Inside","Left Handed",,"40","15","Havana Gold (IRE)","Flat","114","Gelding","Figurante (IRE)","Excellent Art","80",
"2024-06-14","13:40:00","Chester","Friday Social Amateur Jockeys Handicap","4yo+","Class 4",,"7f ","7246","Good","8","8th","4.25","Soar Above","2","Butler, John","9","Butler, Miss Charlotte","5","150","11",,"79","1 mins 28.94s","88.94","11.35","79","7","8","Flat","0","0","3","0","1541","18","Handicap","towards rear, soon dropped to last, struggling before halfway, weakened before 1f out","5","Inside","Left Handed","CkPc","23","57","Lethal Force (IRE)","Flat","57","Gelding","Soar","Danzero (AUS)","80",
"2024-06-14","14:15:00","Chester","Camden Stout Handicap","3yo","Class 5",,"6f ","7644","Good","12","1st",,"Old Chums (IRE)","11","Dascombe, Tom","3","Jamin, Pierre-Louis","0","133","4.5",,"73","1 mins 15.22s","75.22",,"72","6","1","Flat","0","0","3","0","1337","18","Handicap","raced wide early, soon midfield, chased leaders before 2f out, switched centre when led inside final furlong, soon asserted, ran on, comfortably","5","Inside","Left Handed","CkPc","20","10","Kodiac","Flat","7644","Gelding","Magical Dreamer (IRE)","Acclamation","75",
"2024-06-14","14:15:00","Chester","Camden Stout Handicap","3yo","Class 5",,"6f ","7644","Good","12","2nd","1.5","Infinity Blue (IRE)","10","Camacho, Miss J A","3","Sexton, Ryan","0","130","22",,"70","1 mins 15.22s","75.22","1.5","72","6","2","Flat","0","0","3","0","1337","18","Handicap","towards rear, pushed along and still a lot do when raced wide 2f out, ran on strongly from 1f out, soon went second, kept on but always held by winner near finish","8","Inside","Left Handed",,"33","6","Blue Point (IRE)","Flat","3584","Gelding","Our Joy (IRE)","Kodiac","75",
