racedate,racetime,track,race_name,race_restrictions_age,race_class,major,race_distance,prize_money,going_description,number_of_runners,place,distbt,horse_name,stall,trainer,horse_age,jockey_name,jockeys_claim,pounds,odds,fav,official_rating,comptime,comptime_numeric,TotalDstBt,MedianOR,Dist_Furlongs,placing_numerical,RCode,BFSP,BFSP_Place,PlcsPaid,BFPlcsPaid,Yards,RailMove,RaceType,Comment,CardNo,StallPositioning,TrackDirection,Headgear,dayssincelr,careerruns,stallion,surfacetype,horse_prizewin,HorseSex,dam,damstallion,MaxORinRace,
"2023-11-10","12:45:00","Chelmsford City","Illuminate Christmas Ball Handicap","4yo+","Class 6",,"5f ","4004","Standard","7","1st",,"Josies Kid (IRE)","7","Haynes, Alice","4","Howarth, Christian","3","134","3",,"62","0 mins 58.71s","58.71",,"56","5","1","All Weather","4.1","2.28","2","2","1100","0","Handicap","midfield, headway from 2f out, challenging down centre when rider momentarily lost reins inside 1f out, soon recovered, ridden when led well inside final 110 yards, ran on, just prevailed","1","Inside","Left Handed","CkPc","13","30","Ardad (IRE)","Polytrack","4004","Gelding","Low Cut Affair (IRE)","Fast Company (IRE)","62",
"2023-11-10","12:45:00","Chelmsford City","Illuminate Christmas Ball Handicap","4yo+","Class 6",,"5f ","4004","Standard","7","2nd","NK","Arzaak (IRE)","5","Wallis, Charlie","9","Ghiani, Marco","0","121","22",,"46","0 mins 58.71s","58.71","0.15","56","5","2","All Weather","32","10.5","2","2","1100","0","Handicap","reluctant to load, smartly away and soon prominent, briefly led just inside 1f out, every chance when ridden inside final 110 yards, headed inside final 50 yards, kept on, just denied","7","Inside","Left Handed","CkPc","45","90","Casamento (IRE)","Polytrack","1879","Gelding","Dixieland Kiss (USA)","Dixie Union (USA)","62",
"2023-11-10","12:45:00","Chelmsford City","Illuminate Christmas Ball Handicap","4yo+","Class 6",,"5f ","4004","Standard","7","3rd","1","Street Parade","1","Attwater, M J","7","Havlin, Robert","0","128","2","(Fav)","53","0 mins 58.71s","58.71","1.15","56","5","3","All Weather","3.3","1.88442429","2","2","1100","0","Handicap","held up, headway from 2f out, chased leading pair before 1f out, lost momentum when repeatedly short of room inside final furlong, kept on","6","Inside","Left Handed","CkPc","8","57","Swiss Spirit","Polytrack","939","Gelding","Jollification (IRE)","Acclamation","62",
"2023-11-10","12:45:00","Chelmsford City","Illuminate Christmas Ball Handicap","4yo+","Class 6",,"5f ","4004","Standard","7","4th","0.5","Man On A Mission","3","Charalambous, P / Clutterbuck, J","4","Shoemark, Kieran","0","134","4.5",,"59","0 mins 58.71s","58.71","1.65","56","5","4","All Weather","6.12843517","2.83232313","2","2","1100","0","Handicap","slowly away, held up in rear, raced widest off home turn, ridden 1f out, ran on to take fourth inside final 110 yards, never nearer","2","Inside","Left Handed","CkPc","5","31","Swiss Spirit","Polytrack","470","Gelding","Loveatfirstsight","Bertolini (USA)","62",
"2023-11-10","12:45:00","Chelmsford City","Illuminate Christmas Ball Handicap","4yo+","Class 6",,"5f ","4004","Standard","7","5th","SH","Triple Jaye","6","Wallis, Charlie","5","Keenan, Darragh","0","131","22",,"56","0 mins 58.71s","58.71","1.7","56","5","5","All Weather","34.59040831","11.91603374","2","2","1100","0","Handicap","smartly away and gradually edged left when led early, ridden when headed just inside 1f out, wandered inside final furlong, weakened closing stages","4","Inside","Left Handed","Hood","31","29","Charming Thought","Polytrack","234","Mare","Lady Tabitha (IRE)","Tamayuz","62",
"2023-11-10","12:45:00","Chelmsford City","Illuminate Christmas Ball Handicap","4yo+","Class 6",,"5f ","4004","Standard","7","6th","0.5","Jacquelina (IRE)","4","McEntee, P S","4","Presland, Molly","7","122","18",,"54","0 mins 58.71s","58.71","2.2","56","5","6","All Weather","26","11","2","2","1100","0","Handicap","held up, chased leaders when raced wide in fourth off home turn, outpaced 1f out, weakened and lost two places near finish","5","Inside","Left Handed",,"8","14","Heeraat (IRE)","Polytrack","0","Filly","Springstride","Jeremy (USA)","62",
"2023-11-10","12:45:00","Chelmsford City","Illuminate Christmas Ball Handicap","4yo+","Class 6",,"5f ","4004","Standard","7","7th","2.5","Stay Smart","2","Loughnane, Daniel Mark","5","Probert, David","0","133","3.33",,"58","0 mins 58.71s","58.71","4.7","56","5","7","All Weather","5","2.66635037","2","2","1100","0","Handicap","prominent, keen early, outpaced from 2f out, weakened quickly and dropped to last inside final furlong","3","Inside","Left Handed"," TT","17","38","Brazen Beau (AUS)","Polytrack","0","Gelding","Absolutely Right (IRE)","Teofilo (IRE)","62",
"2023-11-10","13:20:00","Chelmsford City","Every Race Live On Racing TV Handicap","4yo+","Class 6",,"6f ","4004","Standard","9","1st",,"Araifjan","2","Herrington,M ","6","Mitchell, Jack","0","136","2.25","(Fav)","59","1 mins 10.56s","70.56",,"56","6","1","All Weather","3.7","1.47372885","3","3","1320","0","Handicap","smartly away and soon prominent, led after 2f, ridden before 1f out, kept on strongly inside final furlong, faced challenge inside final furlong, always doing enough near finish, game","1","Centre","Left Handed","CkPc","14","57","Kyllachy","Polytrack","4004","Gelding","Light Hearted","Green Desert (USA)","59",
"2023-11-10","13:20:00","Chelmsford City","Every Race Live On Racing TV Handicap","4yo+","Class 6",,"6f ","4004","Standard","9","2nd","1.25","Fircombe Hall","5","Kirby, P A","5","Havlin, Robert","0","124","11",,"47","1 mins 10.56s","70.56","1.25","56","6","2","All Weather","17","3.6630687","3","3","1320","0","Handicap","held up, going when 2f out, ridden when went second before 1f out, every chance 1f out, unable to quicken inside final 110 yards, kept on but no chance with winner near finish","8","Centre","Left Handed","CkPc","24","41","Charming Thought","Polytrack","1879","Gelding","Marmot Bay (IRE)","Kodiac","59",
"2023-11-10","13:20:00","Chelmsford City","Every Race Live On Racing TV Handicap","4yo+","Class 6",,"6f ","4004","Standard","9","3rd","0.5","Mehmo (IRE)","8","Appleby, M","5","Larson, Frederick","3","125","7.5",,"51","1 mins 10.56s","70.56","1.75","56","6","3","All Weather","10.32770675","2.99946824","3","3","1320","0","Handicap","towards rear, still a lot to do when raced wide 2f out, switched right when ridden before 1f out, rallied and ran on to take third closing stages, never nearer","7","Centre","Left Handed","Vsor","8","52","Mehmas (IRE)","Polytrack","939","Gelding","Baltic Belle (IRE)","Redback","59",
