racedate,racetime,track,race_name,race_restrictions_age,race_class,major,race_distance,prize_money,going_description,number_of_runners,place,distbt,horse_name,stall,trainer,horse_age,jockey_name,jockeys_claim,pounds,odds,fav,official_rating,comptime,comptime_numeric,TotalDstBt,MedianOR,Dist_Furlongs,placing_numerical,RCode,BFSP,BFSP_Place,PlcsPaid,BFPlcsPaid,Yards,RailMove,RaceType,Comment,CardNo,StallPositioning,TrackDirection,Headgear,dayssincelr,careerruns,stallion,surfacetype,horse_prizewin,HorseSex,dam,damstallion,MaxORinRace,
"2024-05-20","18:30:00","Carlisle","British Stallion Studs EBF Fillies Novice Stakes (GBB Race)","2yo","Class 2",,"5f ","21600","Good To Firm","5","1st",,"Englemere (IRE)","5","Boughey, George","2","Loughnane, Mr Billy","0","132","1.75",,"0","0 mins 59.52s","59.52",,"0","5","1","Flat","0","0","2","0","1100","0","Novices","took keen hold, in touch, pushed along and headway on outer over 2f out, ran on well inside final furlong, led final strides","2","Inside","Straight",,"20","2","Goken (FR)","Undulating","21600","Filly","Ascot Family (IRE)","Desert Style (IRE)","0",
"2024-05-20","18:30:00","Carlisle","British Stallion Studs EBF Fillies Novice Stakes (GBB Race)","2yo","Class 2",,"5f ","21600","Good To Firm","5","2nd","HD","Wheres Clare (IRE)","3","Johnston, Charlie","2","Fanning, Joe","0","128","6.5",,"0","0 mins 59.52s","59.52","0.1","0","5","2","Flat","0","0","2","0","1100","0","Novices","tracked leader on outer, pushed along under 2f out, led 1f out, kept on well inside final furlong, headed final strides","6","Inside","Straight",,"None","0","Mehmas (IRE)","Undulating","10140","Filly","Jessely (FR)","Charm Spirit (IRE)","0",
"2024-05-20","18:30:00","Carlisle","British Stallion Studs EBF Fillies Novice Stakes (GBB Race)","2yo","Class 2",,"5f ","21600","Good To Firm","5","3rd","1.5","River Seine (IRE)","1","Burke, K R","2","Tudhope, Daniel","0","128","0.91","(Fav)","0","0 mins 59.52s","59.52","1.6","0","5","3","Flat","0","0","2","0","1100","0","Novices","led, ridden under 2f out, headed 1f out, kept on same pace inside final furlong","4","Inside","Straight",,"15","1","Soldiers Call","Undulating","5072","Filly","Indian Ink (IRE)","Indian Ridge (IRE)","0",
"2024-05-20","18:30:00","Carlisle","British Stallion Studs EBF Fillies Novice Stakes (GBB Race)","2yo","Class 2",,"5f ","21600","Good To Firm","5","4th","8.5","Toota (IRE)","2","Easterby, T D","2","Fentiman, Duran","0","128","80",,"0","0 mins 59.52s","59.52","10.1","0","5","4","Flat","0","0","2","0","1100","0","Novices","slowly away, in rear, outpaced and ridden over 3f out, no telling impression","5","Inside","Straight",,"None","0","Sands Of Mali (FR)","Undulating","2536","Filly","Zambezi Queen (IRE)","Helmet (AUS)","0",
"2024-05-20","18:30:00","Carlisle","British Stallion Studs EBF Fillies Novice Stakes (GBB Race)","2yo","Class 2",,"5f ","21600","Good To Firm","5","5th","HD","Lady Lightning","4","Dunlop, E A L","2","Orr, Oisin","0","132","12",,"0","0 mins 59.52s","59.52","10.2","0","5","5","Flat","0","0","2","0","1100","0","Novices","in touch, ridden under 3f out, soon weakened","3","Inside","Straight",,"12","2","Earthlight (IRE)","Undulating","0","Filly","Lady Liberty (IRE)","Shirocco (GER)","0",
"2024-05-20","19:00:00","Carlisle","Cumbria Chamber Of Commerce Handicap","4yo+","Class 4",,"5f ","5496","Good To Firm","9","1st",,"Jordan Electrics","3","Goldie, J S","8","Mulrennan, Paul","0","132","2.5","(Fav)","75","0 mins 59.15s","59.15",,"74","5","1","Flat","0","0","3","0","1100","0","Handicap","close up, headway over 1f out, ridden to lead inside final furlong, ran on","4","Inside","Straight",,"6","63","Dandy Man (IRE)","Undulating","5496","Gelding","Ruby Slippers","Sir Percy","79",
"2024-05-20","19:00:00","Carlisle","Cumbria Chamber Of Commerce Handicap","4yo+","Class 4",,"5f ","5496","Good To Firm","9","2nd","0.75","Mountain Warrior","2","Bethell, Ed","4","Rodriguez, Callum","0","136","9",,"79","0 mins 59.15s","59.15","0.75","74","5","2","Flat","0","0","3","0","1100","0","Handicap","in touch, pushed along and headway when not clear run over 1f out, switched right inside final furlong, ran on","1","Inside","Straight","Blnk","16","11","Brazen Beau (AUS)","Undulating","2579","Gelding","Plucky","Kyllachy","79",
"2024-05-20","19:00:00","Carlisle","Cumbria Chamber Of Commerce Handicap","4yo+","Class 4",,"5f ","5496","Good To Firm","9","3rd","1","Reigning Profit (IRE)","7","Carr, Mrs R A","5","Sullivan, James P","0","134","6.5",,"77","0 mins 59.15s","59.15","1.75","74","5","3","Flat","0","0","3","0","1100","0","Handicap","in touch, pushed along and headway 2f out, ridden and stayed on one pace inside final furlong","2","Inside","Straight","CkPc","7","38","Profitable (IRE)","Undulating","1288","Gelding","Reign (IRE)","Elusive City (USA)","79",
"2024-05-20","19:00:00","Carlisle","Cumbria Chamber Of Commerce Handicap","4yo+","Class 4",,"5f ","5496","Good To Firm","9","4th","0.75","Spring Is Sprung (FR)","4","Midgley, P T","5","Tudhope, Daniel","0","131","6",,"74","0 mins 59.15s","59.15","2.5","74","5","4","Flat","0","0","3","0","1100","0","Handicap","led, ridden and headed inside final furlong, no extra towards finish","5","Inside","Straight",,"10","15","Oasis Dream","Undulating","645","Gelding","Kinematic","Kyllachy","79",
"2024-05-20","19:00:00","Carlisle","Cumbria Chamber Of Commerce Handicap","4yo+","Class 4",,"5f ","5496","Good To Firm","9","5th","0.5","So Grateful","6","Easterby, M W","6","Chalkley, Lewis","7","115","10",,"65","0 mins 59.15s","59.15","3","74","5","5","Flat","0","0","3","0","1100","0","Handicap","tracked leader, ridden and every chance over 1f out, weakened inside final furlong","9","Inside","Straight",,"18","40","Swiss Spirit","Undulating","321","Gelding","Bow Bridge","Bertolini (USA)","79",
