racedate,racetime,track,race_name,race_restrictions_age,race_class,major,race_distance,prize_money,going_description,number_of_runners,place,distbt,horse_name,stall,trainer,horse_age,jockey_name,jockeys_claim,pounds,odds,fav,official_rating,comptime,comptime_numeric,TotalDstBt,MedianOR,Dist_Furlongs,placing_numerical,RCode,BFSP,BFSP_Place,PlcsPaid,BFPlcsPaid,Yards,RailMove,RaceType,Comment,CardNo,StallPositioning,TrackDirection,Headgear,dayssincelr,careerruns,stallion,surfacetype,horse_prizewin,
"2022-11-02","12:52:00","Chepstow","Cazoo Conditional Jockeys Handicap Chase","4yo+","Class 4",,"3m ","8344","Good","8","1st",,"Faustinovick","0","Tizzard, Joe","8","Kimber, Harry","3","162","3.33","(Fav)","107","6 mins 13.10s","373.1",,"106","24","1","National Hunt","4.5","1.77","3","3","5191","102","Handicap Chase","tracked leader, led 3rd, headed 4th, led 6th, in command 2 out, ridden before last, pushed out flat","4","None","Left Handed","CkPc TT","198","17","Black Sam Bellamy (IRE)","Very Undulating","8344",
"2022-11-02","12:52:00","Chepstow","Cazoo Conditional Jockeys Handicap Chase","4yo+","Class 4",,"3m ","8344","Good","8","2nd","3.25","San Agustin (IRE)","0","Lacey, T","6","Tidball, Jay","5","163","3.5",,"110","6 mins 13.10s","373.1","3.25","106","24","2","National Hunt","4.8","1.897020284115606","3","3","5191","102","Handicap Chase","chased leaders, went 2nd 11th, driven after 5 out, unable to get on terms, stayed on","3","None","Left Handed","CkPc","162","15","Ocovango","Very Undulating","3839",
"2022-11-02","12:52:00","Chepstow","Cazoo Conditional Jockeys Handicap Chase","4yo+","Class 4",,"3m ","8344","Good","8","3rd","9.5","Easy Bucks","0","Bowen, P","7","Brogan, Kevin","0","163","4",,"105","6 mins 13.10s","373.1","12.75","106","24","3","National Hunt","5.4","2.024231057","3","3","5191","102","Handicap Chase","led until 3rd, lost place before 8th, closed 11th, 3rd and outpaced before 5 out, no impression, mistake 2 out","5","None","Left Handed",,"17","17","Getaway (GER)","Very Undulating","1920",
"2022-11-02","12:52:00","Chepstow","Cazoo Conditional Jockeys Handicap Chase","4yo+","Class 4",,"3m ","8344","Good","8","4th","3.5","Dynamite Kentucky (FR)","0","Newland, Dr R D P","7","Scott, Luke","6","163","5",,"111","6 mins 13.10s","373.1","16.25","106","24","4","National Hunt","6.823116609758291","2.36","3","3","5191","102","Handicap Chase","mid-division, headway 12th, 4th and outpaced before 5 out, mistake 4 out, well held 3 out, not fluent 2 out","1","None","Left Handed","Blnk","224","13","Kentucky Dynamite (USA)","Very Undulating","961",
"2022-11-02","12:52:00","Chepstow","Cazoo Conditional Jockeys Handicap Chase","4yo+","Class 4",,"3m ","8344","Good","8","5th","0.75","My Bad Lucy","0","Gifford, N J","6","Houlihan, Niall F","0","151","6.5",,"93","6 mins 13.10s","373.1","17","106","24","5","National Hunt","9","2.821360584155649","3","3","5191","102","Handicap Chase","in rear, behind 11th, plugged on from 2 out, no chance","7","None","Left Handed",,"275","5","Kayf Tara","Very Undulating","479",
"2022-11-02","12:52:00","Chepstow","Cazoo Conditional Jockeys Handicap Chase","4yo+","Class 4",,"3m ","8344","Good","8","6th","30","Puppet Warrior","0","Howell, Ms G","10","Worsley, Tabitha","0","147","80",,"89","6 mins 13.10s","373.1","47","106","24","6","National Hunt","135.806488017","18.347775515581894","3","3","5191","102","Handicap Chase","chased leaders on outside, lost place 4th, closed after 7th, mistake when struggling 9th, behind from 11th","8","None","Left Handed","CkPc","569","22","Black Sam Bellamy (IRE)","Very Undulating","350",
"2022-11-02","12:52:00","Chepstow","Cazoo Conditional Jockeys Handicap Chase","4yo+","Class 4",,"3m ","8344","Good","8","7th","0.5","Mr Katanga (IRE)","0","Curtis, Miss Rebecca","8","Pinchin, Miss L M","0","158","11",,"100","6 mins 13.10s","373.1","47.5","106","24","7","National Hunt","12.951955829427902","3.4211306455972945","3","3","5191","102","Handicap Chase","tracked leaders, challenged 3rd, led next, headed 6th, mistake 12th, weakened before 5 out","6","None","Left Handed","CkPc","10","15","Flemensfirth (USA)","Very Undulating","350",
"2022-11-02","12:52:00","Chepstow","Cazoo Conditional Jockeys Handicap Chase","4yo+","Class 4",,"3m ","8344","Good","8","PU",,"Gleno (IRE)","0","Moore, G L","10","Quinn, Caoilin","6","162","11",,"110","6 mins 13.10s","373.1",,"106","24","PU","National Hunt","14.626293936370702","3.728065007351326","3","3","5191","102","Handicap Chase","behind, slow 6th, pushed along before 8th, slow and getting detached 9th, tailed off 10th, pulled up after","2","None","Left Handed","Blnk","169","30","Ask","Very Undulating",,
"2022-11-02","13:22:00","Chepstow","Download The Vickers.Bet App National Hunt Maiden Hurdle (GBB Race) (Div 1)","3yo+","Class 4",,"2m.5f ","4901","Good To Soft","15","1st",,"American Sniper (IRE)","0","Pipe, D E","4","Scudamore, Tom","0","158","7.5",,"0","4 mins 6.10s","246.1",,"0","16.5","1","National Hunt","8.631733534887026","2.56","3","3","3531","69","Maiden Hurdle","led, clear when wandered into 2nd and jumped left, jumped left 3rd, reduced lead after 5th, ridden and headed approaching last, led again flat, stayed on well","1","None","Left Handed",,"18","3","Malinas (GER)","Very Undulating","4901",
"2022-11-02","13:22:00","Chepstow","Download The Vickers.Bet App National Hunt Maiden Hurdle (GBB Race) (Div 1)","3yo+","Class 4",,"2m.5f ","4901","Good To Soft","15","2nd","1","Libberty Hunter","0","Williams, Evan","6","Wedge, Adam","0","158","1","(Fav)","0","4 mins 6.10s","246.1","1","0","16.5","2","National Hunt","2.092484707837598","1.279247573582252","3","3","3531","69","Maiden Hurdle","chased leaders, went 2nd 4th, led and wandered into last where not fluent and landed awkwardly, headed soon after, held after, stayed on","10","None","Left Handed",,"263","4","Yorgunnabelucky (USA)","Very Undulating","2258",
