racedate,racetime,track,race_name,race_restrictions_age,race_class,major,race_distance,prize_money,going_description,number_of_runners,place,distbt,horse_name,stall,trainer,horse_age,jockey_name,jockeys_claim,pounds,odds,fav,official_rating,comptime,comptime_numeric,TotalDstBt,MedianOR,Dist_Furlongs,placing_numerical,RCode,BFSP,BFSP_Place,PlcsPaid,BFPlcsPaid,Yards,RailMove,RaceType,Comment,CardNo,StallPositioning,TrackDirection,Headgear,dayssincelr,careerruns,stallion,surfacetype,horse_prizewin,HorseSex,dam,damstallion,MaxORinRace,
"2013-05-11","13:30:00","Ascot","Betfred Mobile Maiden Stakes ","2yo","Class 3",,"5f ","7763","Good To Firm","9","1st",,"Ifwecan","9","Johnston, M","2","Fanning, Joe","0","129","2.75","(Fav)","0","1 mins 2.62s","62.62",,"0","5","1","Flat","3.71842025310292","1.67","3","3","1100","0","Maiden","made all, hung badly left to near side rail from over 1f out but ran on well and in command inside final furlong jinked left at paddock gate and unseated rider after line","6","Centre","Straight",,"10","1","Exceed And Excel (AUS)","Slight Undulations","7763","Colt","Kirk","Selkirk (USA)","0",
"2013-05-11","13:30:00","Ascot","Betfred Mobile Maiden Stakes ","2yo","Class 3",,"5f ","7763","Good To Firm","9","2nd","0.5","Finflash (IRE)","5","Channon, M R","2","Harley, M","0","129","9",,"0","1 mins 2.62s","62.62","0.5","0","5","2","Flat","13.3371280376194","3.16270785854131","3","3","1100","0","Maiden","slowly into stride, towards rear, headway halfway, stayed on inside final furlong, took 2nd final 75 yards, not reached winner","3","Centre","Straight",,"None","0","Jeremy (USA)","Slight Undulations","2310","Colt","Sinegronto (IRE)","Kheleyf (USA)","0",
"2013-05-11","13:30:00","Ascot","Betfred Mobile Maiden Stakes ","2yo","Class 3",,"5f ","7763","Good To Firm","9","3rd","1","Langavat (IRE)","10","Hannon, R","2","Hughes, Richard","0","129","3",,"0","1 mins 2.62s","62.62","1.5","0","5","3","Flat","4.25487910159347","1.66428363427003","3","3","1100","0","Maiden","tracked leaders, ridden to challenge and went 2nd over 1f out, one pace inside final furlong, lost 2nd final 75 yards","8","Centre","Straight",,"None","0","Bushranger (IRE)","Slight Undulations","1154","Colt","Bishops Lake","Lake Coniston (IRE)","0",
"2013-05-11","13:30:00","Ascot","Betfred Mobile Maiden Stakes ","2yo","Class 3",,"5f ","7763","Good To Firm","9","4th","SH","Royal Mezyan (IRE)","2","Haggas, W J","2","Jones, Liam","0","129","4.5",,"0","1 mins 2.62s","62.62","1.55","0","5","4","Flat","6.8","2.04","3","3","1100","0","Maiden","chased leaders, pushed along halfway, ridden 2f out, stayed on same pace inside final furlong","9","Centre","Straight",,"None","0","Royal Applause","Slight Undulations","577","Colt","Rice Mother (IRE)","Indian Ridge (IRE)","0",
"2013-05-11","13:30:00","Ascot","Betfred Mobile Maiden Stakes ","2yo","Class 3",,"5f ","7763","Good To Firm","9","5th","2.5","Costa Filey","3","Vaughan, E F","2","Queally, T P","0","129","50",,"0","1 mins 2.62s","62.62","4.05","0","5","5","Flat","110.731804623436","15.8780376746561","3","3","1100","0","Maiden","slowly into stride, pulled hard and held up in rear, headway over 1f out, stayed on inside final furlong, no threat","2","Centre","Straight",,"None","0","Pastoral Pursuits","Slight Undulations","0","Colt","Cosmic Destiny (IRE)","Soviet Star (USA)","0",
"2013-05-11","13:30:00","Ascot","Betfred Mobile Maiden Stakes ","2yo","Class 3",,"5f ","7763","Good To Firm","9","6th","SH","Jazz (IRE)","6","Hills, Charles","2","Drowne, Steve","0","129","3.5",,"0","1 mins 2.62s","62.62","4.1","0","5","6","Flat","5.3","1.73283097011872","3","3","1100","0","Maiden","chased leader until ridden over 1f out, weakened inside final furlong","7","Centre","Straight",,"22","1","Danehill Dancer (IRE)","Slight Undulations","0","Colt","Jazz Baby (IRE)","Fasliyev (USA)","0",
"2013-05-11","13:30:00","Ascot","Betfred Mobile Maiden Stakes ","2yo","Class 3",,"5f ","7763","Good To Firm","9","7th","NK","Highland Acclaim (IRE)","1","Balding, A M","2","Probert, David","0","129","16",,"0","1 mins 2.62s","62.62","4.25","0","5","7","Flat","22.1530964084218","5.1","3","3","1100","0","Maiden","off the pace towards rear, headway over 1f out, plugged on inside final furlong, no threat","5","Centre","Straight","Hood","None","0","Acclamation","Slight Undulations","0","Colt","Emmas Star (ITY)","Darshaan","0",
"2013-05-11","13:30:00","Ascot","Betfred Mobile Maiden Stakes ","2yo","Class 3",,"5f ","7763","Good To Firm","9","8th","2","Stormy Paradise (IRE)","4","Meehan, B J","2","Hanagan, Paul","0","129","25",,"0","1 mins 2.62s","62.62","6.25","0","5","8","Flat","42","7.6","3","3","1100","0","Maiden","outpaced most of way and always towards rear","10","Centre","Straight",,"None","0","Excellent Art","Slight Undulations","0","Colt","Stormy Larissa (IRE)","Royal Applause","0",
"2013-05-11","13:30:00","Ascot","Betfred Mobile Maiden Stakes ","2yo","Class 3",,"5f ","7763","Good To Firm","9","9th","3.5","Flying Author (IRE)","7","McEntee, P S","2","Milczarek, Kirsty","0","129","100",,"0","1 mins 2.62s","62.62","9.75","0","5","9","Flat","331.723960544679","48","3","3","1100","0","Maiden","started slowly and went right start, outpaced and struggling halfway, always behind","4","Centre","Straight",,"None","0","Authorized (IRE)","Slight Undulations",,"Colt","Fly Free","Halling (USA)","0",
"2013-05-11","14:05:00","Ascot","Leo Bancroft Signature Haircare Handicap ","4yo+","Class 3",,"1m4f ","8410","Good To Firm","11","1st",,"Angel Gabrial (IRE)","11","Williams, Ian","4","Queally, T P","0","125","6.5",,"87","2 mins 32.04s","152.04",,"86","12","1","Flat","8.1688070423479","2.84","3","3","2640","0","Handicap","held up last, good headway on outside over 2f out, chased leaders 2f out, went 2nd and hung right over 1f out, driven to lead inside final furlong, stayed on well","6","Inside","Right Handed",,"19","13","Hurricane Run (IRE)","Slight Undulations","8410","Gelding","Causeway Song (USA)","Giants Causeway (USA)","95",
