racedate,racetime,track,race_name,race_restrictions_age,race_class,major,race_distance,prize_money,going_description,number_of_runners,place,distbt,horse_name,stall,trainer,horse_age,jockey_name,jockeys_claim,pounds,odds,fav,official_rating,comptime,comptime_numeric,TotalDstBt,MedianOR,Dist_Furlongs,placing_numerical,RCode,BFSP,BFSP_Place,PlcsPaid,BFPlcsPaid,Yards,RailMove,RaceType,Comment,CardNo,StallPositioning,TrackDirection,Headgear,dayssincelr,careerruns,stallion,surfacetype,horse_prizewin,
"2022-08-25","13:25:00","Carlisle","Bowscar Handicap (Gentleman Amateur Jockeys)","4yo+","Class 6",,"1m ","3028","Good","8","1st",,"Star Of St James (GER)","7","Fahey, R A","5","Harris, Mr Cole","5","150","9",,"52","1 mins 42.84s","102.84",,"52","8","1","Flat","11.816034721757749","3.039726202703647","3","3","1713","14","Handicap","chased leader, pushed along and edged right over 1f out, stayed on to lead inside final 100yds","4","Inside","Right Handed",,"29","32","Equiano (FR)","Undulating","3028",
"2022-08-25","13:25:00","Carlisle","Bowscar Handicap (Gentleman Amateur Jockeys)","4yo+","Class 6",,"1m ","3028","Good","8","2nd","1.75","Bankawi","4","Easterby, M W","5","Easterby, William","0","156","2.5",,"53","1 mins 42.84s","102.84","1.75","52","8","2","Flat","3.8840992687113594","1.45","3","3","1713","14","Handicap","led, pushed along 2f out, ridden over 1f out, headed and no extra inside final 100yds","3","Inside","Right Handed",,"9","33","Coach House (IRE)","Undulating","1515",
"2022-08-25","13:25:00","Carlisle","Bowscar Handicap (Gentleman Amateur Jockeys)","4yo+","Class 6",,"1m ","3028","Good","8","3rd","NK","Martins Brig (IRE)","5","Thompson, D W","5","Thompson, Joshua","7","150","4.5",,"54","1 mins 42.84s","102.84","1.9","52","8","3","Flat","6.349084035613908","1.9","3","3","1713","14","Handicap","chased leaders, ridden over 2f out, kept on same pace final 100yds","2","Inside","Right Handed","Blnk","16","21","Equiano (FR)","Undulating","757",
"2022-08-25","13:25:00","Carlisle","Bowscar Handicap (Gentleman Amateur Jockeys)","4yo+","Class 6",,"1m ","3028","Good","8","4th","8","Retirement Beckons","3","Perratt, Miss L A","7","Walker, Mr S","0","155","1.5","(Fav)","52","1 mins 42.84s","102.84","9.9","52","8","4","Flat","2.82","1.3","3","3","1713","14","Handicap","chased leader, pushed along and edged right over 1f out, stayed on to lead inside final 100yds","5","Inside","Right Handed",,"9","49","Epaulette (AUS)","Undulating","379",
"2022-08-25","13:25:00","Carlisle","Bowscar Handicap (Gentleman Amateur Jockeys)","4yo+","Class 6",,"1m ","3028","Good","8","5th","5","Millicent","2","Frost, Kevin","5","Voikhansky, Dr M","5","147","11",,"49","1 mins 42.84s","102.84","14.9","52","8","5","Flat","14.190567543304311","3.4","3","3","1713","14","Handicap","slowly into stride, never on terms","7","Inside","Right Handed",,"17","16","Iffraaj","Undulating","300",
"2022-08-25","13:25:00","Carlisle","Bowscar Handicap (Gentleman Amateur Jockeys)","4yo+","Class 6",,"1m ","3028","Good","8","6th","7.5","Markazi (FR)","6","Bailey, Liam","8","Ennis, Mr M","0","163","28",,"60","1 mins 42.84s","102.84","22.4","52","8","6","Flat","48","7.4","3","3","1713","14","Handicap","slowly into stride, always towards rear, ridden and no headway halfway, behind final 2f","1","Inside","Right Handed",,"91","41","Dark Angel (IRE)","Undulating","300",
"2022-08-25","13:25:00","Carlisle","Bowscar Handicap (Gentleman Amateur Jockeys)","4yo+","Class 6",,"1m ","3028","Good","8","7th","3.75","Barrister Blaster","8","Weatherer, Mark","4","Brown, Mr M W","5","150","22",,"52","1 mins 42.84s","102.84","26.15","52","8","7","Flat","27","5.5","3","3","1713","14","Handicap","midfield, ridden 3f out, soon weakened","6","Inside","Right Handed",,"10","7","Toronado (IRE)","Undulating","0",
"2022-08-25","13:25:00","Carlisle","Bowscar Handicap (Gentleman Amateur Jockeys)","4yo+","Class 6",,"1m ","3028","Good","8","8th","20","Deconso","1","Kellett, C N","6","Dixon, Jason","0","149","50",,"46","1 mins 42.84s","102.84","46.15","52","8","8","Flat","64.26810209816193","11","3","3","1713","14","Handicap","hood removed late and slowly away, always behind, tailed off","8","Inside","Right Handed",,"17","43","Dandy Man (IRE)","Undulating","0",
"2022-08-25","14:00:00","Carlisle","Racing TV Handicap","3yo+","Class 5",,"1m1f ","3996","Good","12","1st",,"Glittering Choice","6","Palmer, Hugo","3","Lee, Clifford","0","132","4",,"67","1 mins 59.44s","119.44",,"62.5","9","1","Flat","5.794241719","2.2548309192192395","3","3","1980","16","Handicap","in touch in midfield, switched left and ridden over 2f out, headway over 1f out led inside final furlong, kept on","8","Inside","Right Handed","CkPc","19","7","Havana Gold (IRE)","Undulating","3996",
"2022-08-25","14:00:00","Carlisle","Racing TV Handicap","3yo+","Class 5",,"1m1f ","3996","Good","12","2nd","0.75","Chinese Spirit (IRE)","8","Perratt, Miss L A","8","Russell, Harry","3","123","12",,"54","1 mins 59.44s","119.44","0.75","62.5","9","2","Flat","18","4.502991787697667","3","3","1980","16","Handicap","held up in rear, headway and switched right over 1f out, kept on well and chased winner well inside final furlong, no impression towards finish","10","Inside","Right Handed",,"20","76","Clodovil (IRE)","Undulating","1876",
