racedate,racetime,track,race_name,race_restrictions_age,race_class,major,race_distance,prize_money,going_description,number_of_runners,place,distbt,horse_name,stall,trainer,horse_age,jockey_name,jockeys_claim,pounds,odds,fav,official_rating,comptime,comptime_numeric,TotalDstBt,MedianOR,Dist_Furlongs,placing_numerical,RCode,BFSP,BFSP_Place,PlcsPaid,BFPlcsPaid,Yards,RailMove,RaceType,Comment,CardNo,StallPositioning,TrackDirection,Headgear,dayssincelr,careerruns,stallion,surfacetype,horse_prizewin,
"2022-05-05","17:00:00","Chelmsford City","adacash.io Amateur Jockeys Handicap","4yo+","Class 6",,"6f ","3439","Standard","8","1st",,"Deevious Beau","3","Barron, T D","5","Keighley, Miss A M","5","151","3.33",,"58","1 mins 12.22s","72.22",,"48.5","6","1","All Weather","4.599650646567451","1.77","3","3","1320","0","Handicap","made all, soon 3 lengths clear, pushed along and wide into straight 2f out, ridden out","1","Centre","Left Handed","Blnk","17","24","Brazen Beau (AUS)","Polytrack","3439",
"2022-05-05","17:00:00","Chelmsford City","adacash.io Amateur Jockeys Handicap","4yo+","Class 6",,"6f ","3439","Standard","8","2nd","1.25","So Grateful","2","Easterby, M W","4","Brotherton, Miss S","0","149","3.33",,"51","1 mins 12.22s","72.22","1.25","48.5","6","2","All Weather","5.1","1.732268258493605","3","3","1320","0","Handicap","tracked leaders, ridden to chase winner inside final furlong, stayed on towards finish","3","Centre","Left Handed","Vsor","192","12","Swiss Spirit","Polytrack","1720",
"2022-05-05","17:00:00","Chelmsford City","adacash.io Amateur Jockeys Handicap","4yo+","Class 6",,"6f ","3439","Standard","8","3rd","5.5","Kaths Toyboy","6","Murphy, Mike / Keady, Michael","4","Walker, Mr S","0","155","2","(Fav)","57","1 mins 12.22s","72.22","6.75","48.5","6","3","All Weather","3.4209306811387976","1.4669567343169683","3","3","1320","0","Handicap","raced wide towards rear, ridden and headway entering final furlong, nearest finish","2","Centre","Left Handed",,"9","19","Gregorian (IRE)","Polytrack","860",
"2022-05-05","17:00:00","Chelmsford City","adacash.io Amateur Jockeys Handicap","4yo+","Class 6",,"6f ","3439","Standard","8","4th","0.5","Moveonup (IRE)","7","Kelleway, Miss Gay","6","Smith, Becky","0","145","22",,"47","1 mins 12.22s","72.22","7.25","48.5","6","4","All Weather","39.875547082465715","6","3","3","1320","0","Handicap","tracked winner, pushed along 2f out, weakened inside final furlong","5","Centre","Left Handed","Blnk","9","49","Zebedee","Polytrack","430",
"2022-05-05","17:00:00","Chelmsford City","adacash.io Amateur Jockeys Handicap","4yo+","Class 6",,"6f ","3439","Standard","8","5th","2.5","Swiss Rowe (IRE)","5","Butler, John","4","Eddery, George","3","140","7",,"45","1 mins 12.22s","72.22","9.75","48.5","6","5","All Weather","8.872329965622466","2.66515945120711","3","3","1320","0","Handicap","in touch, pushed along 2f out, some headway entering final furlong, never nearer","7","Centre","Left Handed",,"57","12","Swiss Spirit","Polytrack","300",
"2022-05-05","17:00:00","Chelmsford City","adacash.io Amateur Jockeys Handicap","4yo+","Class 6",,"6f ","3439","Standard","8","6th","1.25","Irish Times","8","Spiller, Henry","7","King, Georgia","5","143","7",,"50","1 mins 12.22s","72.22","11","48.5","6","6","All Weather","10.473128717","2.8227212901713203","3","3","1320","0","Handicap","went right start, in rear, pushed along over 2f out, not trouble leaders","4","Centre","Left Handed","Vsor","28","40","Swiss Spirit","Polytrack","300",
"2022-05-05","17:00:00","Chelmsford City","adacash.io Amateur Jockeys Handicap","4yo+","Class 6",,"6f ","3439","Standard","8","7th","0.5","Sparkling Diamond","4","Bishop, Frank","5","Jardeback, Miss Stephanie","5","138","100",,"45","1 mins 12.22s","72.22","11.5","48.5","6","7","All Weather","260","30.19091443683952","3","3","1320","0","Handicap","in touch, ridden 2f out, soon weakened","8","Centre","Left Handed","Blnk","9","40","Cable Bay (IRE)","Polytrack","0",
"2022-05-05","17:00:00","Chelmsford City","adacash.io Amateur Jockeys Handicap","4yo+","Class 6",,"6f ","3439","Standard","8","8th","SH","Millicent","1","Moore, G L","5","Voikhansky, Dr M","5","139","16",,"46","1 mins 12.22s","72.22","11.55","48.5","6","8","All Weather","19","4.2","3","3","1320","0","Handicap","went awkwardly right start, always in rear","6","Centre","Left Handed","Vsor","10","12","Iffraaj","Polytrack","0",
"2022-05-05","17:30:00","Chelmsford City","Spring Beer Festival 14th May Novice Stakes (GBB Race)","3yo+","Class 5",,"7f ","4994","Standard","11","1st",,"Tarrabb (IRE)","6","Burrows, Owen","3","Crowley, Jim","0","125","10",,"0","1 mins 25.06s","85.06",,"0","7","1","All Weather","13.907094687567808","2.514391576","3","3","1540","0","Novices","chased leaders, switched left to challenge over 1f out, pushed along to lead inside final furlong, ran on well","11","Inside","Left Handed",,"None","0","Exceed And Excel (AUS)","Polytrack","4994",
"2022-05-05","17:30:00","Chelmsford City","Spring Beer Festival 14th May Novice Stakes (GBB Race)","3yo+","Class 5",,"7f ","4994","Standard","11","2nd","1.5","Another Romance (IRE)","2","Crisford, Simon","3","Coakley, Ross","0","132","0.33","(Fav)","0","1 mins 25.06s","85.06","1.5","0","7","2","All Weather","1.4073112767459883","1.1","3","3","1540","0","Novices","led, pushed along over 2f out, ridden and went left over 1f out, headed inside final furlong, kept on","3","Inside","Left Handed","Hood TT","26","2","Night Of Thunder (IRE)","Polytrack","2345",
