racedate,racetime,track,race_name,race_restrictions_age,race_class,major,race_distance,prize_money,going_description,number_of_runners,place,distbt,horse_name,stall,trainer,horse_age,jockey_name,jockeys_claim,pounds,odds,fav,official_rating,comptime,comptime_numeric,TotalDstBt,MedianOR,Dist_Furlongs,placing_numerical,RCode,BFSP,BFSP_Place,PlcsPaid,BFPlcsPaid,Yards,RailMove,RaceType,Comment,CardNo,StallPositioning,TrackDirection,Headgear,dayssincelr,careerruns,stallion,surfacetype,horse_prizewin,HorseSex,dam,damstallion,MaxORinRace,
"2023-09-21","13:20:00","Ayr","British Stallion Studs EBF Novice Stakes (GBB Race)","2yo","Class 4",,"7.5f ","7851","Good To Soft","11","1st",,"Respectful (IRE)","11","Burke, K R","2","James, S H","0","133","20",,"0","1 mins 33.08s","93.08",,"0","7.5","1","Flat","29.36406067","4.8","3","3","1590","18","Novices","led, brought field centre in home straight, ridden and headed over 1f out, pressed leader, stayed on to lead again towards finish","6","Outside","Left Handed",,"44","2","Dandy Man (IRE)","Flat","7851","Colt","More Respect (IRE)","Spectrum (IRE)","0",
"2023-09-21","13:20:00","Ayr","British Stallion Studs EBF Novice Stakes (GBB Race)","2yo","Class 4",,"7.5f ","7851","Good To Soft","11","2nd","0.75","Individualism","2","Johnston, Charlie","2","Fanning, Joe","0","133","2.5",,"0","1 mins 33.08s","93.08","0.75","0","7.5","2","Flat","3.83527677","1.42836192","3","3","1590","18","Novices","pressed leader, led over 1f out, ridden and stayed on inside final furlong, headed towards finish","3","Outside","Left Handed",,"39","2","Too Darn Hot","Flat","3684","Colt","Reckoning (IRE)","Danehill Dancer (IRE)","0",
"2023-09-21","13:20:00","Ayr","British Stallion Studs EBF Novice Stakes (GBB Race)","2yo","Class 4",,"7.5f ","7851","Good To Soft","11","3rd","1","Volterra (IRE)","8","Ryan, K A","2","Eaves, Tom","0","133","1.25","(Fav)","0","1 mins 33.08s","93.08","1.75","0","7.5","3","Flat","2.44612018","1.2","3","3","1590","18","Novices","raced keenly, held up off the pace towards rear, headway out wide tracking leaders 5f out, ridden along and unable to quicken inside final 2f, stayed on towards finish, not pace to challenge","8","Outside","Left Handed",,"27","1","Farhh","Flat","1840","Colt","Lajatico","Equiano (FR)","0",
"2023-09-21","13:20:00","Ayr","British Stallion Studs EBF Novice Stakes (GBB Race)","2yo","Class 4",,"7.5f ","7851","Good To Soft","11","4th","HD","Colorada Dancer","7","Fahey, R A","2","Orr, Oisin","0","133","2.5",,"0","1 mins 33.08s","93.08","1.85","0","7.5","4","Flat","4.35910816","1.38606676","3","3","1590","18","Novices","raced keenly in mid-division, headway tracking leaders 5f out, ridden 2f out, stayed on towards finish, not pace to challenge","2","Outside","Left Handed",,"12","2","Time Test","Flat","921","Colt","Colorada","Lope De Vega (IRE)","0",
"2023-09-21","13:20:00","Ayr","British Stallion Studs EBF Novice Stakes (GBB Race)","2yo","Class 4",,"7.5f ","7851","Good To Soft","11","5th","5.5","Capellina","3","Dods, M","2","Beasley, Connor","0","128","18",,"0","1 mins 33.08s","93.08","7.35","0","7.5","5","Flat","29.18582567","4.3","3","3","1590","18","Novices","mid-division, pushed along 3f out, ridden 2f out, weakened final furlong","9","Outside","Left Handed",,"45","1","Starspangledbanner (AUS)","Flat","459","Filly","Holley Shiftwell","Bahamian Bounty","0",
"2023-09-21","13:20:00","Ayr","British Stallion Studs EBF Novice Stakes (GBB Race)","2yo","Class 4",,"7.5f ","7851","Good To Soft","11","6th","1","Ready Or Nott (IRE)","6","Johnston, Charlie","2","Hart, Jason","0","128","66",,"0","1 mins 33.08s","93.08","8.35","0","7.5","6","Flat","171.92757694","17","3","3","1590","18","Novices","chased leaders, pushed along over 2f out, ridden hung left and weakened over 1f out","11","Outside","Left Handed",,"22","2","Camacho","Flat","0","Filly","Hidden Girl (IRE)","Tamayuz","0",
"2023-09-21","13:20:00","Ayr","British Stallion Studs EBF Novice Stakes (GBB Race)","2yo","Class 4",,"7.5f ","7851","Good To Soft","11","7th","HD","Inspiring Speeches (IRE)","1","Dods, M","2","Mulrennan, Paul","0","133","28",,"0","1 mins 33.08s","93.08","8.45","0","7.5","7","Flat","53.29451123","6.8","3","3","1590","18","Novices","raced keenly tracking leaders on inside, ridden 2f out, weakened final furlong","4","Outside","Left Handed",,"21","2","Churchill (IRE)","Flat","0","Colt","Vallambrosa (IRE)","Holy Roman Emperor (IRE)","0",
"2023-09-21","13:20:00","Ayr","British Stallion Studs EBF Novice Stakes (GBB Race)","2yo","Class 4",,"7.5f ","7851","Good To Soft","11","8th","1.5","This Years Love","5","Easterby, M W","2","Garritty, Billy","0","133","50",,"0","1 mins 33.08s","93.08","9.95","0","7.5","8","Flat","150.52170228","16.57207729","3","3","1590","18","Novices","slowly into stride, outpaced in rear, never a factor","7","Outside","Left Handed",,"24","2","Havana Gold (IRE)","Flat","0","Gelding","Stereo Love (FR)","Champs Elysees","0",
"2023-09-21","13:20:00","Ayr","British Stallion Studs EBF Novice Stakes (GBB Race)","2yo","Class 4",,"7.5f ","7851","Good To Soft","11","9th","NK","Papagrey","4","Easterby, T D","2","Allan, David","0","133","150",,"0","1 mins 33.08s","93.08","10.1","0","7.5","9","Flat","420","38","3","3","1590","18","Novices","wore hood to post,raced keenly, held up towards rear, headway far side of group over 2f out, weakened inside final 2f","5","Outside","Left Handed",,"21","1","Ardad (IRE)","Flat",,"Colt","Maybeagrey","Shamardal (USA)","0",
"2023-09-21","13:20:00","Ayr","British Stallion Studs EBF Novice Stakes (GBB Race)","2yo","Class 4",,"7.5f ","7851","Good To Soft","11","10th","8.5","Flow So Gently (IRE)","10","Jardine, I","2","Mullen, Andrew","0","128","150",,"0","1 mins 33.08s","93.08","18.6","0","7.5","10","Flat","580.59890944","64.28087925","3","3","1590","18","Novices","raced keenly and always towards rear","10","Outside","Left Handed",,"21","2","Saxon Warrior (JPN)","Flat",,"Filly","Lenoire","Galileo (IRE)","0",
