racedate,racetime,track,race_name,race_restrictions_age,race_class,major,race_distance,prize_money,going_description,number_of_runners,place,distbt,horse_name,stall,trainer,horse_age,jockey_name,jockeys_claim,pounds,odds,fav,official_rating,comptime,comptime_numeric,TotalDstBt,MedianOR,Dist_Furlongs,placing_numerical,RCode,BFSP,BFSP_Place,PlcsPaid,BFPlcsPaid,Yards,RailMove,RaceType,Comment,CardNo,StallPositioning,TrackDirection,Headgear,dayssincelr,careerruns,stallion,surfacetype,horse_prizewin,HorseSex,dam,damstallion,MaxORinRace,
"2013-07-11","18:10:00","Bath","Miller Construction Maiden Fillies Stakes ","2yo","Class 5",,"5f ","2588","Firm","5","1st",,"Blue Mood (IRE)","2","Suroor, Saeed Bin","2","Havlin, Robert","0","126","2","(Fav)","0","1 mins 0.55s","60.55",,"0","5","1","Flat","2.951463593","1.9016917","2","2","1111","0","Maiden","tracked leading pair, went 2nd halfway, led going well inside final 2f, came clear final furlong, easily","1","Centre","Left Handed",,"None","0","Invincible Spirit (IRE)","Flat","2588","Filly","Cabriole","Dansili","0",
"2013-07-11","18:10:00","Bath","Miller Construction Maiden Fillies Stakes ","2yo","Class 5",,"5f ","2588","Firm","5","2nd","6","Flighty Peaches (IRE)","3","Curtis, Miss Rebecca","2","Guillambert, J-P","0","126","6",,"0","1 mins 0.55s","60.55","6","0","5","2","Flat","8.95784618715057","3.67984628563604","2","2","1111","0","Maiden","led, ridden and headed inside final 2f, no chance with easy winner","4","Centre","Left Handed",,"18","1","Footstepsinthesand","Flat","770","Filly","Miss Kittyhawk (IRE)","Hawk Wing (USA)","0",
"2013-07-11","18:10:00","Bath","Miller Construction Maiden Fillies Stakes ","2yo","Class 5",,"5f ","2588","Firm","5","3rd","1.5","State Anthem","6","Channon, M R","2","Hitchcott, Sam","0","126","4",,"0","1 mins 0.55s","60.55","7.5","0","5","3","Flat","6.4","2.63463614753901","2","2","1111","0","Maiden","chased leading trio and soon outpaced, pushed along halfway, stayed on to 3rd 1f out","5","Centre","Left Handed",,"19","2","Royal Applause","Flat","385","Filly","Arctic Song","Charnwood Forest (IRE)","0",
"2013-07-11","18:10:00","Bath","Miller Construction Maiden Fillies Stakes ","2yo","Class 5",,"5f ","2588","Firm","5","4th","1","Eleventh Hour (IRE)","1","Suroor, Saeed Bin","2","Catlin, Chris","0","126","5",,"0","1 mins 0.55s","60.55","8.5","0","5","4","Flat","6.8","3.11423691600206","2","2","1111","0","Maiden","slowly away and went left start, outpaced in rear, stayed on to 4th inside final furlong, never nearer","3","Centre","Left Handed",,"None","0","Invincible Spirit (IRE)","Flat","192","Filly","Midnight Line (USA)","Kris S (USA)","0",
"2013-07-11","18:10:00","Bath","Miller Construction Maiden Fillies Stakes ","2yo","Class 5",,"5f ","2588","Firm","5","5th","2.5","Tautira (IRE)","4","Bell, M L W","2","Morris, Luke","0","126","2.75",,"0","1 mins 0.55s","60.55","11","0","5","5","Flat","4.175918718","2.02022934595493","2","2","1111","0","Maiden","chased leader until halfway, soon ridden, lost 3rd 1f out, weakened final furlong","6","Centre","Left Handed",,"14","3","Kheleyf (USA)","Flat","0","Filly","Ballantrae (IRE)","Diktat","0",
"2013-07-11","18:40:00","Bath","Bath Business Raceday July 16th Handicap ","4yo+","Class 6",,"1m5f ","1941","Firm","6","1st",,"Speed Steed (IRE)","5","Vaughan, Tim","6","Gannon, Catherine","0","133","4.5",,"54","2 mins 54.91s","174.91",,"47","13","1","Flat","6.8","3.32603138471954","2","2","2882","0","Handicap","tracked leader, driven 3f out, led 2f out, stayed on well, ridden out","1","Outside","Left Handed","Vsor","22","30","One Cool Cat (USA)","Flat","1941","Gelding","Dhakhirah (IRE)","Sadlers Wells (USA)","54",
"2013-07-11","18:40:00","Bath","Bath Business Raceday July 16th Handicap ","4yo+","Class 6",,"1m5f ","1941","Firm","6","2nd","3","Glens Wobbly","4","Geake, J A","5","Tate, Ryan","5","119","2.25","(Fav)","45","2 mins 54.91s","174.91","3","47","13","2","Flat","3.426280539","2.02","2","2","2882","0","Handicap","led, pushed along over 3f out, ridden and headed 2f out, stayed on same pace final furlong","5","Outside","Left Handed",,"26","12","Kier Park (IRE)","Flat","578","Gelding","Wobbly","Atraf","54",
"2013-07-11","18:40:00","Bath","Bath Business Raceday July 16th Handicap ","4yo+","Class 6",,"1m5f ","1941","Firm","6","3rd","1.75","Fushicho","1","Powell, B G","4","Catlin, Chris","0","126","3.5",,"47","2 mins 54.91s","174.91","4.75","47","13","3","Flat","4.9","2.4","2","2","2882","0","Handicap","took keen hold, tracked leading pair, driven and kept on same pace final furlong","3","Outside","Left Handed",,"28","8","Phoenix Reach (IRE)","Flat","289","Gelding","Rasmalai","Sadlers Wells (USA)","54",
"2013-07-11","18:40:00","Bath","Bath Business Raceday July 16th Handicap ","4yo+","Class 6",,"1m5f ","1941","Firm","6","4th","1.25","Nicky Nutjob (GER)","2","Oshea, J G M","7","Morris, Luke","0","124","9",,"45","2 mins 54.91s","174.91","6","47","13","4","Flat","12","4.4","2","2","2882","0","Handicap","steadied start, held up in last pair, driven along 2f out, stayed on to modest 4th over 1f out","6","Outside","Left Handed","CkPc","18","69","Fasliyev (USA)","Flat","144","Gelding","Natalie Too (USA)","Irish River (FR)","54",
"2013-07-11","18:40:00","Bath","Bath Business Raceday July 16th Handicap ","4yo+","Class 6",,"1m5f ","1941","Firm","6","5th","6","Numen (IRE) (OLD)","3","Brennan, F J","9","Baudains, Mr J","7","119","25",,"47","2 mins 54.91s","174.91","12","47","13","5","Flat","43.8928361768145","14.135028838","2","2","2882","0","Handicap","took keen hold, held up in last pair, never a factor","4","Outside","Left Handed","CkPc","11","58","Fath (USA)","Flat","0","Gelding","Hawala (IRE)","Warning","54",
