racedate,racetime,track,race_name,race_restrictions_age,race_class,major,race_distance,prize_money,going_description,number_of_runners,place,distbt,horse_name,stall,trainer,horse_age,jockey_name,jockeys_claim,pounds,odds,fav,official_rating,comptime,comptime_numeric,TotalDstBt,MedianOR,Dist_Furlongs,placing_numerical,RCode,BFSP,BFSP_Place,PlcsPaid,BFPlcsPaid,Yards,RailMove,RaceType,Comment,CardNo,StallPositioning,TrackDirection,Headgear,dayssincelr,careerruns,stallion,surfacetype,horse_prizewin,HorseSex,dam,damstallion,
"2023-04-22","13:50:00","Ayr","CPMS Novices Champion Handicap Chase (GBB Race)","5yo+","Class 2",,"3m ","26015","Good","8","2nd","11","Forward Plan (IRE)","0","Honeyball, A J","7","Godfrey, Ben","3","148","9",,"125","5 mins 58.03s","358.03","11","127.5","24","2","National Hunt","0","0","3","0","5300","0","Handicap Novices Chase","chased leaders, hit 2nd, blundered 8th, went 2nd 3 out, no impression on winner, mistake last","5","None","Left Handed"," TT","28","13","Valirann (FR)","Flat","11960","Gelding","Culmore Native (IRE)","Be My Native (USA)",
"2023-04-22","13:50:00","Ayr","CPMS Novices Champion Handicap Chase (GBB Race)","5yo+","Class 2",,"3m ","26015","Good","8","3rd","0.5","City Chief (IRE)","0","Henderson, N J","6","Boinville, Nico","0","168","1.88","(Fav)","142","5 mins 58.03s","358.03","11.5","127.5","24","3","National Hunt","0","0","3","0","5300","0","Handicap Novices Chase","disputing lead when mistake 1st, chased winner, mistake 3rd and 10th, lost 2nd and no impression on winner 3 out, kept on","1","None","Left Handed",,"77","8","Soldier Of Fortune (IRE)","Flat","5980","Gelding","Galant Ferns (IRE)","Bob Back (USA)",
"2023-04-22","13:50:00","Ayr","CPMS Novices Champion Handicap Chase (GBB Race)","5yo+","Class 2",,"3m ","26015","Good","8","4th","HD","Temptationinmilan (IRE)","0","Byrnes, C","7","Byrnes, Mr P","5","143","5.5",,"122","5 mins 58.03s","358.03","11.6","127.5","24","4","National Hunt","0","0","3","0","5300","0","Handicap Novices Chase","held up in mid-division, hampered 5th, headway 8th, mistake and no impression on winner 3 out, disputing 3rd last","6","None","Left Handed","CkPc","33","21","Milan","Flat","2990","Gelding","Temptation (FR)","Lando (GER)",
"2023-04-22","13:50:00","Ayr","CPMS Novices Champion Handicap Chase (GBB Race)","5yo+","Class 2",,"3m ","26015","Good","8","5th","3.5","Donnas Double","0","Thomson, A M","7","Hughes, Brian","0","145","16",,"119","5 mins 58.03s","358.03","15.1","127.5","24","5","National Hunt","0","0","3","0","5300","0","Handicap Novices Chase","in rear, effort after 15th, no impression in 5th 4 out, mistake 2 out, kept on","8","None","Left Handed",,"35","9","Fair Mix (IRE)","Flat","1495","Gelding","Elegant Accord (IRE)","Accordion (IRE)",
"2023-04-22","13:50:00","Ayr","CPMS Novices Champion Handicap Chase (GBB Race)","5yo+","Class 2",,"3m ","26015","Good","8","6th","41","Hold The Note (IRE)","0","Whillans, Ewan","9","McMenamin, Daniel","0","142","12",,"116","5 mins 58.03s","358.03","56.1","127.5","24","6","National Hunt","0","0","3","0","5300","0","Handicap Novices Chase","towards rear, closed on outside 2nd, hit 6th, lost place 12th, struggling 13th, well behind 4 out, tailed off","9","None","Left Handed","Vsor","27","27","Jeremy (USA)","Flat","745","Gelding","Keys Hope (IRE)","Luso",
"2023-04-22","13:50:00","Ayr","CPMS Novices Champion Handicap Chase (GBB Race)","5yo+","Class 2",,"3m ","26015","Good","8","PU",,"Oscar Elite (IRE)","0","Tizzard, Joe","8","Cobden, Harry","0","165","4",,"139","5 mins 58.03s","358.03",,"127.5","24","PU","National Hunt","0","0","3","0","5300","0","Handicap Novices Chase","chased leaders, blundered badly and lost place 5th, last 7th, behind when went wrong and pulled up before 11th","2","None","Left Handed"," TT","39","17","Oscar (IRE)","Flat",,"Gelding","Lady Elite (IRE)","Lord Americo (IRE)",
"2023-04-22","13:50:00","Ayr","CPMS Novices Champion Handicap Chase (GBB Race)","5yo+","Class 2",,"3m ","26015","Good","8","PU",,"Where It All Began (IRE)","0","Elliott, Gordon","7","Heskin, A P","0","156","11",,"130","5 mins 58.03s","358.03",,"127.5","24","PU","National Hunt","0","0","3","0","5300","0","Handicap Novices Chase","rear of mid-division, slightly hampered 5th, blundered 12th, soon behind, tailed off 14th, pulled up after","4","None","Left Handed",,"13","11","Yeats (IRE)","Flat",,"Gelding","Peggy Cullen (IRE)","Presenting",
"2023-04-22","14:25:00","Ayr","Coral Scottish Champion Hurdle (Grade 2 Limited Handicap) (GBB Race)","4yo+","Class 1","Grade 2","2m ","42712","Good","10","1st",,"Rubaud (FR)","0","Nicholls, P F","5","Cobden, Harry","0","151","3.5","(Fav)","135","3 mins 43.04s","223.04",,"140","16","1","National Hunt","0","0","3","0","3520","0","Handicap Hurdle","made all, not fluent last, found more inside final 75 yards, won going away","8","None","Left Handed","Hood","56","6","Air Chief Marshal (IRE)","Flat","42712","Gelding","Fulgence (FR)","Cardoun (FR)",
"2023-04-22","14:25:00","Ayr","Coral Scottish Champion Hurdle (Grade 2 Limited Handicap) (GBB Race)","4yo+","Class 1","Grade 2","2m ","42712","Good","10","2nd","3","Colonel Mustard (FR)","0","Fowler, Mrs Lorna","8","Buckley, Kieran","3","159","4.5",,"146","3 mins 43.04s","223.04","3","140","16","2","National Hunt","0","0","3","0","3520","0","Handicap Hurdle","held up towards rear, headway after 6th, went 2nd flat, stayed on, no impression on winner towards finish","2","None","Left Handed",,"49","14","Makfi","Flat","16028","Gelding","Waldblume (GER)","Halling (USA)",
"2023-04-22","14:25:00","Ayr","Coral Scottish Champion Hurdle (Grade 2 Limited Handicap) (GBB Race)","4yo+","Class 1","Grade 2","2m ","42712","Good","10","3rd","1.25","Anna Bunina (FR)","0","McConnell, John C","7","Harvey, Mr B W","5","153","6.5",,"142","3 mins 43.04s","223.04","4.25","140","16","3","National Hunt","0","0","3","0","3520","0","Handicap Hurdle","mid-division, headway 5th, chased winner 3 out, driven before last, lost 2nd flat, kept on","5","None","Left Handed"," TT","36","42","Poets Voice","Flat","8025","Mare","Russian Society","Darshaan",
"2023-04-22","14:25:00","Ayr","Coral Scottish Champion Hurdle (Grade 2 Limited Handicap) (GBB Race)","4yo+","Class 1","Grade 2","2m ","42712","Good","10","4th","3.5","Parisencore (FR)","0","Richards, N G","7","McMenamin, Daniel","0","146","14",,"130","3 mins 43.04s","223.04","7.75","140","16","4","National Hunt","0","0","3","0","3520","0","Handicap Hurdle","prominent, driven and edged left after 2 out, 4th and held last, kept on same pace flat","12","None","Left Handed",,"77","12","Walk In The Park (IRE)","Flat","3998","Gelding","Folk Dancing (FR)","Kingsalsa (USA)",
"2023-04-22","14:25:00","Ayr","Coral Scottish Champion Hurdle (Grade 2 Limited Handicap) (GBB Race)","4yo+","Class 1","Grade 2","2m ","42712","Good","10","5th","1.5","Salsada (IRE)","0","Ellison, B","6","Wadge, P","5","141","11",,"130","3 mins 43.04s","223.04","9.25","140","16","5","National Hunt","0","0","3","0","3520","0","Handicap Hurdle","held up in rear, headway before 5th, outpaced from 3 out, no extra last","10","None","Left Handed","CkPc TT","84","12","Mukhadram","Flat","2010","Mare","Mokaraba","Unfuwain (USA)",
"2023-04-22","14:25:00","Ayr","Coral Scottish Champion Hurdle (Grade 2 Limited Handicap) (GBB Race)","4yo+","Class 1","Grade 2","2m ","42712","Good","10","6th","5.5","Milkwood (IRE)","0","Mulholland, N P","9","Twiston-Davies, Sam","0","154","14",,"138","3 mins 43.04s","223.04","14.75","140","16","6","National Hunt","0","0","3","0","3520","0","Handicap Hurdle","held up towards rear, pushed along 3f out, some headway 2 out, no impression, well held last","6","None","Left Handed",,"36","21","Dylan Thomas (IRE)","Flat","1005","Gelding","Tropical Lake (IRE)","Lomond (USA)",
"2023-04-22","14:25:00","Ayr","Coral Scottish Champion Hurdle (Grade 2 Limited Handicap) (GBB Race)","4yo+","Class 1","Grade 2","2m ","42712","Good","10","7th","2.5","Soaring Glory (IRE)","0","ONeill, Jonjo","8","ONeill, Jonjo (Jr)","0","159","8",,"143","3 mins 43.04s","223.04","17.25","140","16","7","National Hunt","0","0","3","0","3520","0","Handicap Hurdle","held up in rear, not fluent 3 out, no impression, well beaten 2 out","4","None","Left Handed",,"112","15","Fame And Glory","Flat","0","Gelding","Hapeney (IRE)","Saddlers Hall (IRE)",
"2023-04-22","14:25:00","Ayr","Coral Scottish Champion Hurdle (Grade 2 Limited Handicap) (GBB Race)","4yo+","Class 1","Grade 2","2m ","42712","Good","10","8th","0.75","First Street","0","Henderson, N J","6","Boinville, Nico","0","166","6",,"150","3 mins 43.04s","223.04","18","140","16","8","National Hunt","0","0","3","0","3520","0","Handicap Hurdle","mid-division, not fluent 6th, outpaced from 3 out, well beaten 2 out","1","None","Left Handed"," TT","36","13","Golden Horn","Flat","0","Gelding","Ladys First","Dutch Art",
"2023-04-22","14:25:00","Ayr","Coral Scottish Champion Hurdle (Grade 2 Limited Handicap) (GBB Race)","4yo+","Class 1","Grade 2","2m ","42712","Good","10","9th","3.75","Highway One O Two (IRE)","0","Gordon, C","8","Sheehan, Gavin","0","159","7",,"143","3 mins 43.04s","223.04","21.75","140","16","9","National Hunt","0","0","3","0","3520","0","Handicap Hurdle","prominent, driven after 6th, weakened well before 2 out","3","None","Left Handed",,"36","23","Shirocco (GER)","Flat",,"Gelding","Supreme Dreamer (IRE)","Supreme Leader",
"2023-04-22","14:25:00","Ayr","Coral Scottish Champion Hurdle (Grade 2 Limited Handicap) (GBB Race)","4yo+","Class 1","Grade 2","2m ","42712","Good","10","PU",,"Royal Mogul (IRE)","0","McCain Jnr, D","7","Hughes, Brian","0","146","50",,"130","3 mins 43.04s","223.04",,"140","16","PU","National Hunt","0","0","3","0","3520","0","Handicap Hurdle","mid-division on inside, lost place before 4th, well behind 6th, pulled up before 3 out","11","None","Left Handed"," TT","65","8","Doyen (IRE)","Flat",,"Gelding","Tearaway Queen (IRE)","Catcher In The Rye (IRE)",
"2023-04-22","15:00:00","Ayr","Jordan Electrics Ltd Future Champion Novices Chase (Grade 2) (GBB Race)","5yo+","Class 1","Grade 2","2m4.5f ","25978","Good","6","1st",,"Datsalrightgino (GER)","0","Snowden, Jamie","7","Sheehan, Gavin","0","156","8",,"144","5 mins 3.21s","303.21",,"143","20.5","1","National Hunt","0","0","2","0","4510","0","Novices Chase","held up in rear, mistake 7th, pushed along 10th and 12th, headway before 4 out, went 2nd 2 out, challenged last, led flat, stayed on well","3","None","Left Handed",,"37","16","Its Gino (GER)","Flat","25978","Gelding","Delightful Sofie (GER)","Grand Lodge (USA)",
"2023-04-22","15:00:00","Ayr","Jordan Electrics Ltd Future Champion Novices Chase (Grade 2) (GBB Race)","5yo+","Class 1","Grade 2","2m4.5f ","25978","Good","6","2nd","1.75","Thunder Rock (IRE)","0","Murphy, Olly","7","Heskin, A P","0","156","2.5",,"147","5 mins 3.21s","303.21","1.75","143","20.5","2","National Hunt","0","0","2","0","4510","0","Novices Chase","tracked leaders, went 2nd 4th, led 8th, headed after next, not fluent 11th, challenged 13th, led 4 out, joined last, headed flat, no impression towards finish","5","None","Left Handed",,"38","13","Shirocco (GER)","Flat","9752","Gelding","La Belle Sauvage","Old Vic",
"2023-04-22","15:00:00","Ayr","Jordan Electrics Ltd Future Champion Novices Chase (Grade 2) (GBB Race)","5yo+","Class 1","Grade 2","2m4.5f ","25978","Good","6","3rd","3.75","Unexpected Party (FR)","0","Skelton, Daniel","8","Andrews, Bridget","0","156","14",,"142","5 mins 3.21s","303.21","5.5","143","20.5","3","National Hunt","0","0","2","0","4510","0","Novices Chase","chased leaders on outside, jumped right early, pushed along and wanting to edge left from 4 out, 3rd and no impression from last","6","None","Left Handed"," TT","37","12","Martaline","Flat","4882","Gelding","Reform Act (USA)","Lemon Drop Kid (USA)",
"2023-04-22","15:00:00","Ayr","Jordan Electrics Ltd Future Champion Novices Chase (Grade 2) (GBB Race)","5yo+","Class 1","Grade 2","2m4.5f ","25978","Good","6","4th","28","Hang In There (IRE)","0","Lavelle, Miss E C","9","Bellamy, Tom","0","161","16",,"142","5 mins 3.21s","303.21","33.5","143","20.5","4","National Hunt","0","0","2","0","4510","0","Novices Chase","led until 2nd, lost 2nd 4th, mistake and lost place 14th, well held from 4 out","1","None","Left Handed",,"168","26","Yeats (IRE)","Flat","2434","Gelding","Jaldemosa (FR)","Cadoudal (FR)",
"2023-04-22","15:00:00","Ayr","Jordan Electrics Ltd Future Champion Novices Chase (Grade 2) (GBB Race)","5yo+","Class 1","Grade 2","2m4.5f ","25978","Good","6","F",,"Telmesomethinggirl (IRE)","0","Bromhead, Henry De","8","Blackmore, Rachael","0","149","3",,"140","5 mins 3.21s","303.21",,"143","20.5","F","National Hunt","0","0","2","0","4510","0","Novices Chase","held up, fell 2nd","7","None","Left Handed",,"58","17","Stowaway","Flat",,"Mare","Wahiba Hall (IRE)","Saddlers Hall (IRE)",
"2023-04-22","15:00:00","Ayr","Jordan Electrics Ltd Future Champion Novices Chase (Grade 2) (GBB Race)","5yo+","Class 1","Grade 2","2m4.5f ","25978","Good","6","PU",,"Balco Coastal (FR)","0","Henderson, N J","7","Boinville, Nico","0","156","2","(Fav)","150","5 mins 3.21s","303.21",,"143","20.5","PU","National Hunt","0","0","2","0","4510","0","Novices Chase","prominent, led 2nd, headed 8th, led after next, headed 4 out, no extra 3 out, pulled up before 2 out","2","None","Left Handed",,"37","11","Coastal Path","Flat",,"Gelding","Fliugika (FR)","Roi De Rome (USA)",
"2023-04-22","15:35:00","Ayr","Coral Scottish Grand National Handicap Chase (Premier Handicap) (GBB Race)","5yo+","Class 1",,"4m ","112540","Good","18","1st",,"Kittys Light","0","Williams, Christian","7","Tudor, Jack","0","154","4","(JFav)","140","8 mins 10.29s","490.29",,"133.5","32","1","National Hunt","0","0","4","0","6996","0","Handicap Chase","held up towards rear, some headway when hampered 19th, closed from 21st, switched right after 3 out, challenging when not fluent 2 out, soon led, not fluent last, stayed on well flat","6","None","Left Handed","CkPc TT","56","28","Nathaniel (IRE)","Flat","112540","Gelding","Daraiyna (FR)","Refuse To Bend (IRE)",
"2023-04-22","15:35:00","Ayr","Coral Scottish Grand National Handicap Chase (Premier Handicap) (GBB Race)","5yo+","Class 1",,"4m ","112540","Good","18","2nd","3","Coopers Cross (IRE)","0","Coltherd, W S","8","Coltherd, Sam W","0","147","25",,"133","8 mins 10.29s","490.29","3","133.5","32","2","National Hunt","0","0","4","0","6996","0","Handicap Chase","held up towards rear, headway and switched right before 3 out, challenged 2 out, every chance when jumped right last, no impression on winner inside final 100 yards","12","None","Left Handed","CkPc","8","15","Getaway (GER)","Flat","42400","Gelding","Rocella (GER)","Goofalik (USA)",
"2023-04-22","15:35:00","Ayr","Coral Scottish Grand National Handicap Chase (Premier Handicap) (GBB Race)","5yo+","Class 1",,"4m ","112540","Good","18","3rd","NK","Flash De Touzaine (FR)","0","Doyle, Miss Elizabeth","8","Deegan, R","3","141","40",,"130","8 mins 10.29s","490.29","3.15","133.5","32","3","National Hunt","0","0","4","0","6996","0","Handicap Chase","prominent, dropped into in touch in mid-division from 3rd, headway before 4 out, not much room 3 out, not fluent last, went 3rd flat, stayed on","14","None","Left Handed","CkPc TT","33","19","Kapgarde (FR)","Flat","21220","Gelding","Narcisse De Touzaine (FR)","Roi De Rome (USA)",
"2023-04-22","15:35:00","Ayr","Coral Scottish Grand National Handicap Chase (Premier Handicap) (GBB Race)","5yo+","Class 1",,"4m ","112540","Good","18","4th","3","Threeunderthrufive (IRE)","0","Nicholls, P F","8","Heskin, A P","0","161","16",,"147","8 mins 10.29s","490.29","6.15","133.5","32","4","National Hunt","0","0","4","0","6996","0","Handicap Chase","chased leaders, close up 4 out, driven 3 out, held before last, stayed on","2","None","Left Handed","CkPc TT","39","17","Shantou (USA)","Flat","10600","Gelding","Didinas (FR)","Kaldou Star",
"2023-04-22","15:35:00","Ayr","Coral Scottish Grand National Handicap Chase (Premier Handicap) (GBB Race)","5yo+","Class 1",,"4m ","112540","Good","18","5th","2.5","Magna Sam","0","Ralph, Alastair","9","Edwards, Alex","0","142","14",,"128","8 mins 10.29s","490.29","8.65","133.5","32","5","National Hunt","0","0","4","0","6996","0","Handicap Chase","in touch in mid-division, closed 21st, close 3rd 4 out, led 3 out, not fluent 2 out, soon headed, weakened into 5th flat","19","None","Left Handed",,"77","16","Black Sam Bellamy (IRE)","Flat","5320","Gelding","Angie Marinie","Sabrehill (USA)",
"2023-04-22","15:35:00","Ayr","Coral Scottish Grand National Handicap Chase (Premier Handicap) (GBB Race)","5yo+","Class 1",,"4m ","112540","Good","18","6th","2","Your Own Story (IRE)","0","Russell, Miss Lucinda V","7","Fox, Derek R","0","142","4","(JFav)","128","8 mins 10.29s","490.29","10.65","133.5","32","6","National Hunt","0","0","4","0","6996","0","Handicap Chase","led until 2nd, lost place 5th, mid-division 9th, towards rear 15th, stayed on from 3 out, unable to get on terms","17","None","Left Handed",,"31","11","Shantaram","Flat","2660","Gelding","Forest Heiress (IRE)","Misternando",
"2023-04-22","15:35:00","Ayr","Coral Scottish Grand National Handicap Chase (Premier Handicap) (GBB Race)","5yo+","Class 1",,"4m ","112540","Good","18","7th","3.25","Half Shot (IRE)","0","Jardine, I","9","OFarrell, C","0","142","25",,"128","8 mins 10.29s","490.29","13.9","133.5","32","7","National Hunt","0","0","4","0","6996","0","Handicap Chase","held up in mid-division, took keen hold, headway 4 out, not much room 3 out, mistake and no impression from 2 out","22","None","Left Handed",,"28","25","Yeats (IRE)","Flat","1320","Gelding","Dochas Supreme (IRE)","Supreme Leader",
"2023-04-22","15:35:00","Ayr","Coral Scottish Grand National Handicap Chase (Premier Handicap) (GBB Race)","5yo+","Class 1",,"4m ","112540","Good","18","8th","3","Empire Steel (IRE)","0","Thomson, A M","9","Mania, Ryan","0","159","22",,"145","8 mins 10.29s","490.29","16.9","133.5","32","8","National Hunt","0","0","4","0","6996","0","Handicap Chase","chased leaders, pushed along 4 out, not much room 3 out, weakened before last","4","None","Left Handed",,"49","14","Aizavoski (IRE)","Flat","680","Gelding","Talk Of Rain (FR)","Turgeon (USA)",
"2023-04-22","15:35:00","Ayr","Coral Scottish Grand National Handicap Chase (Premier Handicap) (GBB Race)","5yo+","Class 1",,"4m ","112540","Good","18","9th","3.25","Lord Accord (IRE)","0","Mulholland, N P","8","McLernon, R P","0","149","25",,"135","8 mins 10.29s","490.29","20.15","133.5","32","9","National Hunt","0","0","4","0","6996","0","Handicap Chase","prominent, led after 7th, headed after 9th, led 15th, headed next, led after 4 out, headed 3 out, weakened before last","10","None","Left Handed","CkPc TT","37","19","Yeats (IRE)","Flat",,"Gelding","Cush Jewel (IRE)","Executive Perk",
"2023-04-22","15:35:00","Ayr","Coral Scottish Grand National Handicap Chase (Premier Handicap) (GBB Race)","5yo+","Class 1",,"4m ","112540","Good","18","10th","6.5","Cap Du Nord (FR)","0","Williams, Christian","10","Scholfield, Nick","0","146","18",,"132","8 mins 10.29s","490.29","26.65","133.5","32","10","National Hunt","0","0","4","0","6996","0","Handicap Chase","towards rear, mistake 2nd and 14th, not fluent 16th, brief effort 4 out, no impression","13","None","Left Handed","CkPc","56","44","Voix Du Nord (FR)","Flat",,"Gelding","Qualite Controlee (FR)","Poliglote",
"2023-04-22","15:35:00","Ayr","Coral Scottish Grand National Handicap Chase (Premier Handicap) (GBB Race)","5yo+","Class 1",,"4m ","112540","Good","18","11th","23","Small Present (IRE)","0","Smith, Mrs S J","8","Quinlan, Sean","0","142","50",,"128","8 mins 10.29s","490.29","49.65","133.5","32","11","National Hunt","0","0","4","0","6996","0","Handicap Chase","rear of mid-division, well behind 4 out, tailed off","23","None","Left Handed","CkPc","14","25","Presenting","Flat",,"Gelding","Serpentaria","Golden Snake (USA)",
"2023-04-22","15:35:00","Ayr","Coral Scottish Grand National Handicap Chase (Premier Handicap) (GBB Race)","5yo+","Class 1",,"4m ","112540","Good","18","BD",,"Dusart (IRE)","0","Henderson, N J","8","Boinville, Nico","0","168","18",,"154","8 mins 10.29s","490.29",,"133.5","32","BD","National Hunt","0","0","4","0","6996","0","Handicap Chase","chased leaders, mistake and lost place 2nd, mid-division when brought down 19th","1","None","Left Handed","CkPc","84","8","Flemensfirth (USA)","Flat",,"Gelding","Dusty Too","Terimon",
"2023-04-22","15:35:00","Ayr","Coral Scottish Grand National Handicap Chase (Premier Handicap) (GBB Race)","5yo+","Class 1",,"4m ","112540","Good","18","F",,"Flash Collonges (FR)","0","Nicholls, P F","8","Cobden, Harry","0","148","8.5",,"134","8 mins 10.29s","490.29",,"133.5","32","F","National Hunt","0","0","4","0","6996","0","Handicap Chase","chased leaders early, in touch in mid-division on outside, well in touch when fell 19th","11","None","Left Handed","CkPc TT","49","12","Saddler Maker (IRE)","Flat",,"Gelding","Prouesse Collonges (FR)","Apple Tree (FR)",
"2023-04-22","15:35:00","Ayr","Coral Scottish Grand National Handicap Chase (Premier Handicap) (GBB Race)","5yo+","Class 1",,"4m ","112540","Good","18","PU",,"Manothepeople (IRE)","0","OBrien, Fergal","8","Brennan, P J","0","144","9",,"130","8 mins 10.29s","490.29",,"133.5","32","PU","National Hunt","0","0","4","0","6996","0","Handicap Chase","jumped right a few times, prominent, led and mistake 2nd, headed 7th, led after 9th, headed 15th, led 16th, headed after 4 out, weakened and pulled up before 2 out","15","None","Left Handed",,"29","8","Mahler","Flat",,"Gelding","Midnight Insanity (IRE)","Insan (USA)",
