racedate,racetime,track,race_name,race_restrictions_age,race_class,major,race_distance,prize_money,going_description,number_of_runners,place,distbt,horse_name,stall,trainer,horse_age,jockey_name,jockeys_claim,pounds,odds,fav,official_rating,comptime,comptime_numeric,TotalDstBt,MedianOR,Dist_Furlongs,placing_numerical,RCode,BFSP,BFSP_Place,PlcsPaid,BFPlcsPaid,Yards,RailMove,RaceType,Comment,CardNo,StallPositioning,TrackDirection,Headgear,dayssincelr,careerruns,stallion,surfacetype,horse_prizewin,
"2022-12-26","11:40:00","Down Royal","I.N.H. Stallion Owners EBF Maiden Hurdle","4yo+","Irish",,"2m4f ","6903","Soft","16","1st",,"Eye Van (IRE)","0","Cody, Patrick","8","Moore, Niall","7","151","2","(Fav)","0","5 mins 10.10s","310.1",,"0","20","1","National Hunt","3.776729109","1.4555285357273533","3","3","4450","0","Maiden Hurdle","waited with in mid-division, 4th halfway, pushed along in 3rd 2 out, closer 3rd at last and soon challenged, ridden and led final 100 yards, stayed on well","4","None","Right Handed",,"18","10","Yeats (IRE)","Undulating","6903",
"2022-12-26","11:40:00","Down Royal","I.N.H. Stallion Owners EBF Maiden Hurdle","4yo+","Irish",,"2m4f ","6903","Soft","16","2nd","4","Jimmy Chou Pecos Aa (FR)","0","McConnell, John C","6","Harvey, Mr B W","5","153","11",,"0","5 mins 10.10s","310.1","4","0","20","2","National Hunt","15.129794660885016","3.636034049460141","3","3","4450","0","Maiden Hurdle","tracked leaders, not fluent 1st, 3rd halfway, led before 3 out, joined 2 out, ridden and led last, soon pressed and hung left, headed final 100 yards, no impression, kept on one pace","5","None","Right Handed"," TT","289","1","Walk In The Park (IRE)","Undulating","2301",
"2022-12-26","11:40:00","Down Royal","I.N.H. Stallion Owners EBF Maiden Hurdle","4yo+","Irish",,"2m4f ","6903","Soft","16","3rd","1.25","Sam Magee (IRE)","0","Bromhead, Henry De","5","Brassil, C","5","153","2.25",,"0","5 mins 10.10s","310.1","5.25","0","20","3","National Hunt","3.492897861725397","1.86","3","3","4450","0","Maiden Hurdle","mid-division, 6th halfway, 4th 3 out, headway and disputed next, not fluent and headed last, ridden and no impression in 3rd when not clear run and switched right 100 yards out, kept on one pace","8","None","Right Handed",,"None","0","Jet Away","Undulating","1150",
"2022-12-26","11:40:00","Down Royal","I.N.H. Stallion Owners EBF Maiden Hurdle","4yo+","Irish",,"2m4f ","6903","Soft","16","4th","2.75","Ottizzini (IRE)","0","Crawford, S R B","5","OHanlon, P J","5","146","12",,"0","5 mins 10.10s","310.1","8","0","20","4","National Hunt","12.5","3.95","3","3","4450","0","Maiden Hurdle","mid-division, jumped right 1st, mistake 3rd and not fluent next, 7th halfway, 5th 3 out, pushed along before 2 out, ridden and no impression in 4th at last, kept on one pace","16","None","Right Handed",,"380","3","Sea Moon","Undulating","575",
"2022-12-26","11:40:00","Down Royal","I.N.H. Stallion Owners EBF Maiden Hurdle","4yo+","Irish",,"2m4f ","6903","Soft","16","5th","6","Rowdy Romeo (IRE)","0","McCaldin, Mrs Caroline","5","Maxwell, Dillon","7","151","33",,"0","5 mins 10.10s","310.1","14","0","20","5","National Hunt","34.40079922239508","6.607484364","3","3","4450","0","Maiden Hurdle","tracked leaders, 2nd halfway, pushed along after 3 out, ridden in 4th next, no impression in 5th when slight mistake last, kept on one pace","7","None","Right Handed",,"27","2","Conduit (IRE)","Undulating","345",
"2022-12-26","11:40:00","Down Royal","I.N.H. Stallion Owners EBF Maiden Hurdle","4yo+","Irish",,"2m4f ","6903","Soft","16","6th","41","Nowinittowinit (IRE)","0","Crawford, S R B","6","Connor, Mr S","7","144","100",,"0","5 mins 10.10s","310.1","55","0","20","6","National Hunt","229.9980457552458","27.622657464580332","3","3","4450","0","Maiden Hurdle","tracked leaders, lost place before 6th where mistake, 9th 4 out, soon pushed along and no impression, hampered 3 out, no extra","15","None","Right Handed",,"149","2","Flemensfirth (USA)","Undulating","229",
"2022-12-26","11:40:00","Down Royal","I.N.H. Stallion Owners EBF Maiden Hurdle","4yo+","Irish",,"2m4f ","6903","Soft","16","7th","NK","Ringdufferin (IRE)","0","Elliott, Gordon","4","McGivern, Mr C","7","151","25",,"0","5 mins 10.10s","310.1","55.15","0","20","7","National Hunt","50","9.4","3","3","4450","0","Maiden Hurdle","mid-division, ridden and no impression in 8th after 4 out, moderate 6th after next, no extra","6","None","Right Handed",,"101","2","Kalanisi (IRE)","Undulating","0",
"2022-12-26","11:40:00","Down Royal","I.N.H. Stallion Owners EBF Maiden Hurdle","4yo+","Irish",,"2m4f ","6903","Soft","16","8th","49","The Belmont Boys (IRE)","0","McLoughlin, D A","5","Maxwell, C D","0","158","200",,"0","5 mins 10.10s","310.1","104.15","0","20","8","National Hunt","1000","250","3","3","4450","0","Maiden Hurdle","mid-division, 10th when mistake 4 out, soon pushed along and no impression, slightly hampered 3 out, no extra, tailed off","9","None","Right Handed"," TT","23","2","Doyen (IRE)","Undulating","0",
"2022-12-26","11:40:00","Down Royal","I.N.H. Stallion Owners EBF Maiden Hurdle","4yo+","Irish",,"2m4f ","6903","Soft","16","9th","27","Lockdown Daisy (IRE)","0","Lambe, J J","5","McGuinness, Miss A","7","144","250",,"0","5 mins 10.10s","310.1","131.15","0","20","9","National Hunt","1000","329.69332796","3","3","4450","0","Maiden Hurdle","always towards rear, never a factor, no danger from 4 out, completely tailed off","14","None","Right Handed",,"30","5","Shirocco (GER)","Undulating",,
"2022-12-26","11:40:00","Down Royal","I.N.H. Stallion Owners EBF Maiden Hurdle","4yo+","Irish",,"2m4f ","6903","Soft","16","10th","NK","Windgap Warrior (IRE)","0","Collins, C M","4","Walsh, E","5","153","80",,"0","5 mins 10.10s","310.1","131.3","0","20","10","National Hunt","161.830609586","23","3","3","4450","0","Maiden Hurdle","always behind, never a factor, slightly hampered 1st and soon pushed along, mistake 2nd and reminders next, no danger from 4 out, completely tailed off","11","None","Right Handed",,"None","0","Ask","Undulating",,
"2022-12-26","11:40:00","Down Royal","I.N.H. Stallion Owners EBF Maiden Hurdle","4yo+","Irish",,"2m4f ","6903","Soft","16","BD",,"Wee Jerry (IRE)","0","McCluskey, Neill","6","Brouder, Gearoid","5","153","200",,"0","5 mins 10.10s","310.1",,"0","20","BD","National Hunt","961.4450818845257","250","3","3","4450","0","Maiden Hurdle","led, mistake 2nd, pushed along and headed before 3 out, soon lost place, no extra in 7th when brought down 3 out","10","None","Right Handed"," TT","32","5","Dylan Thomas (IRE)","Undulating",,
"2022-12-26","11:40:00","Down Royal","I.N.H. Stallion Owners EBF Maiden Hurdle","4yo+","Irish",,"2m4f ","6903","Soft","16","F",,"Barometer (IRE)","0","Murphy, John Joseph","7","Feeney, Mr A T","7","159","5.5",,"0","5 mins 10.10s","310.1",,"0","20","F","National Hunt","13.419636217742225","2.5062792854721736","3","3","4450","0","Maiden Hurdle","mid-division on inner, bumped 1st, 5th halfway, pushed along in 6th and no impression when fell 3 out","1","None","Right Handed",,"15","14","Farhh","Undulating",,
"2022-12-26","11:40:00","Down Royal","I.N.H. Stallion Owners EBF Maiden Hurdle","4yo+","Irish",,"2m4f ","6903","Soft","16","PU",,"Cosmo Renfro (IRE)","0","Nolan, Shane","5","OSullivan, James","5","153","50",,"0","5 mins 10.10s","310.1",,"0","20","PU","National Hunt","110","19.367073893446367","3","3","4450","0","Maiden Hurdle","towards rear, mistake and reminders 3rd, no danger from 4 out, soon weakened and pulled up before next","3","None","Right Handed",,"None","0","Arctic Cosmos (USA)","Undulating",,
"2022-12-26","11:40:00","Down Royal","I.N.H. Stallion Owners EBF Maiden Hurdle","4yo+","Irish",,"2m4f ","6903","Soft","16","PU",,"Do As Your Told (IRE)","0","Watson, R K","4","Smithers, C D","7","144","200",,"0","5 mins 10.10s","310.1",,"0","20","PU","National Hunt","1000","240","3","3","4450","0","Maiden Hurdle","always towards rear, no danger from 4 out, weakened and pulled up before next","13","None","Right Handed","Hood","36","2","Leading Light (IRE)","Undulating",,
"2022-12-26","11:40:00","Down Royal","I.N.H. Stallion Owners EBF Maiden Hurdle","4yo+","Irish",,"2m4f ","6903","Soft","16","PU",,"Smooth Player (IRE)","0","Elliott, Gordon","5","Ewing, Sam","0","166","5",,"0","5 mins 10.10s","310.1",,"0","20","PU","National Hunt","7.6","2.178987072600867","3","3","4450","0","Maiden Hurdle","tracked leaders, pushed along and lost place after 4 out, soon weakened and pulled up before next","2","None","Right Handed",,"23","3","Getaway (GER)","Undulating",,
"2022-12-26","11:40:00","Down Royal","I.N.H. Stallion Owners EBF Maiden Hurdle","4yo+","Irish",,"2m4f ","6903","Soft","16","UR",,"Champagnegaloppen (IRE)","0","Watson, R K","4","OShea, Mr C P","7","144","150",,"0","5 mins 10.10s","310.1",,"0","20","UR","National Hunt","1000","190","3","3","4450","0","Maiden Hurdle","towards rear, slightly hampered and mistake 1st, mistake and unseated rider 2nd","12","None","Right Handed",,"238","1","Leading Light (IRE)","Undulating",,
"2022-12-26","12:13:00","Down Royal","Connollys RED MILLS Irish EBF Auction Maiden Hurdle","4yo+","Irish",,"2m1f ","10619","Soft","7","1st",,"Ifiwerearichman (IRE)","0","Nolan, Paul","4","OSullivan, James","5","159","10",,"0","4 mins 21.10s","261.1",,"0","17","1","National Hunt","15","4.832567675","2","2","3740","0","Maiden Hurdle","made all, travelling well before 2 out where slight mistake, pushed along and 2 lengths lead last, ridden clear final 150 yards, kept on well, readily","2","None","Right Handed","Hood","39","2","Affinisea (IRE)","Undulating","10619",
"2022-12-26","12:13:00","Down Royal","Connollys RED MILLS Irish EBF Auction Maiden Hurdle","4yo+","Irish",,"2m1f ","10619","Soft","7","2nd","9.5","Mollys Glory (IRE)","0","Grassick, M C","7","Maguire, Mr F","0","155","4",,"0","4 mins 21.10s","261.1","9.5","0","17","2","National Hunt","6.760993725","2.612967462220622","2","2","3740","0","Maiden Hurdle","tracked leader in 2nd throughout, pushed along before 2 out, ridden and no impression when mistake last, no extra, kept on one pace","7","None","Right Handed",,"25","13","Fame And Glory","Undulating","3540",
"2022-12-26","12:13:00","Down Royal","Connollys RED MILLS Irish EBF Auction Maiden Hurdle","4yo+","Irish",,"2m1f ","10619","Soft","7","3rd","0.5","Black Bamboo (IRE)","0","Murphy, John Joseph","5","Feeney, Mr A T","7","155","2.25",,"0","4 mins 21.10s","261.1","10","0","17","3","National Hunt","3.5904891631666027","1.8308706187361166","2","2","3740","0","Maiden Hurdle","held up in touch on inner, 5th halfway, pushed along after 3 out, ridden and no impression after next, 4th at last, kept on one pace","3","None","Right Handed",,"43","3","Fame And Glory","Undulating","1770",
"2022-12-26","12:13:00","Down Royal","Connollys RED MILLS Irish EBF Auction Maiden Hurdle","4yo+","Irish",,"2m1f ","10619","Soft","7","4th","1.5","Mel Monroe (IRE)","0","Elliott, Gordon","4","Ewing, Sam","0","157","1.5","(Fav)","0","4 mins 21.10s","261.1","11.5","0","17","4","National Hunt","2.721125518403951","1.8546908207397426","2","2","3740","0","Maiden Hurdle","held up in rear, slight mistake 4 out and pushed along before next, 6th when mistake 3 out, ridden after 2 out, no impression in 5th at last, kept on one pace","6","None","Right Handed",,"57","1","Walk In The Park (IRE)","Undulating","885",
"2022-12-26","12:13:00","Down Royal","Connollys RED MILLS Irish EBF Auction Maiden Hurdle","4yo+","Irish",,"2m1f ","10619","Soft","7","5th","1.75","Bleu Denfer (FR)","0","Crawford, S R B","4","Crawford,Mr B G ","7","157","7",,"0","4 mins 21.10s","261.1","13.25","0","17","5","National Hunt","8.63468365045614","3.286298667","2","2","3740","0","Maiden Hurdle","tracked leaders on inner, 3rd halfway, switched to outer after 3 out, mistake 2 out, pushed along and dropped to 6th at last, no impression, kept on one pace","1","None","Right Handed"," TT","27","3","Turgeon (USA)","Undulating","531",
"2022-12-26","12:13:00","Down Royal","Connollys RED MILLS Irish EBF Auction Maiden Hurdle","4yo+","Irish",,"2m1f ","10619","Soft","7","6th","SH","Macs Xpress (IRE)","0","Harrington, Mrs John","4","Smithers, C D","7","155","50",,"0","4 mins 21.10s","261.1","13.3","0","17","6","National Hunt","90","59.62266965888442","2","2","3740","0","Maiden Hurdle","tracked leaders, slight mistake 1st, 4th halfway, not fluent 6th, pushed along before 2 out, ridden and no impression in 3rd when stumbled after last, no extra","4","None","Right Handed",,"25","4","Mount Nelson","Undulating","354",
"2022-12-26","12:13:00","Down Royal","Connollys RED MILLS Irish EBF Auction Maiden Hurdle","4yo+","Irish",,"2m1f ","10619","Soft","7","7th","23","Sculduggery (IRE)","0","McLoughlin, D A","5","Molloy, Michael Jack","7","155","50",,"0","4 mins 21.10s","261.1","36.3","0","17","7","National Hunt","620","185.98338542382763","2","2","3740","0","Maiden Hurdle","held up in touch towards rear, 6th halfway, pushed along after 4 out, dropped to rear before next where slight mistake, no extra","5","None","Right Handed",,"23","1","Mahler","Undulating","0",
