racedate,racetime,track,race_name,race_restrictions_age,race_class,major,race_distance,prize_money,going_description,number_of_runners,place,distbt,horse_name,stall,trainer,horse_age,jockey_name,jockeys_claim,pounds,odds,fav,official_rating,comptime,comptime_numeric,TotalDstBt,MedianOR,Dist_Furlongs,placing_numerical,RCode,BFSP,BFSP_Place,PlcsPaid,BFPlcsPaid,Yards,RailMove,RaceType,Comment,CardNo,StallPositioning,TrackDirection,Headgear,dayssincelr,careerruns,stallion,surfacetype,horse_prizewin,HorseSex,dam,damstallion,MaxORinRace,
"2024-06-12","14:13:00","Fontwell","Download The Yeeehaaa.Bet App Novices Hurdle (GBB Race)","4yo+","Class 4",,"2m6f ","4066","Good","6","1st",,"Pyffo (IRE)","0","ONeill, Jonjo and AJ","6","McLernon, R P","0","163","1.1","(Fav)","121","5 mins 19.20s","319.2",,"48.5","22","1","National Hunt","2.11030729","1.41161158","2","2","4784","12","Novices Hurdle","made all, shaken up and over 2 lengths ahead when mistake last, driven and stayed on well run-in, unchallenged","2","None","Left Handed",,"30","9","Shantou (USA)","Undulating","4066","Gelding","Maryota (FR)","Martaline","121",
"2024-06-12","14:13:00","Fontwell","Download The Yeeehaaa.Bet App Novices Hurdle (GBB Race)","4yo+","Class 4",,"2m6f ","4066","Good","6","2nd","1.75","Briefly","0","Honeyball, A J","4","Twiston-Davies, Sam","0","143","2.5",,"97","5 mins 19.20s","319.2","1.75","48.5","22","2","National Hunt","3.8","1.73175012","2","2","4784","12","Novices Hurdle","raced on inside, tracked winner until 2nd, handy 3rd, went 2nd again turning in, ridden and over 2 lengths down last, kept on run-in, always held","6","None","Left Handed",,"27","5","Passing Glance","Undulating","1871","Filly","Dont Tell Val","Midnight Legend","121",
"2024-06-12","14:13:00","Fontwell","Download The Yeeehaaa.Bet App Novices Hurdle (GBB Race)","4yo+","Class 4",,"2m6f ","4066","Good","6","3rd","10","Lord Chips","0","Honeyball, A J","6","Dingle, Rex","0","156","11",,"0","5 mins 19.20s","319.2","11.75","48.5","22","3","National Hunt","18.17921905","6.44899241","2","2","4784","12","Novices Hurdle","held up in rear, gained a place before 6th, 4th before 4 out, hit 3 out, went 3rd before 2 out, stayed on same pace, no impression","4","None","Left Handed"," TT","None","0","Clovis Du Berlais (FR)","Undulating","936","Gelding","Parstara","Kayf Tara","121",
"2024-06-12","14:13:00","Fontwell","Download The Yeeehaaa.Bet App Novices Hurdle (GBB Race)","4yo+","Class 4",,"2m6f ","4066","Good","6","4th","46","Gwash (IRE)","0","OBrien, Fergal","5","Burke, Jonathan","0","163","3.33",,"120","5 mins 19.20s","319.2","57.75","48.5","22","4","National Hunt","4.71269523","1.85","2","2","4784","12","Novices Hurdle","tracked leading pair, tracked winner 2nd, went right next, pushed along home turn, headed turning in, soon weakened quickly, tailed off","1","None","Left Handed","CkPc TT","25","5","Ol Man River (IRE)","Undulating","468","Gelding","My Lady Dane (IRE)","Vertical Speed (FR)","121",
"2024-06-12","14:13:00","Fontwell","Download The Yeeehaaa.Bet App Novices Hurdle (GBB Race)","4yo+","Class 4",,"2m6f ","4066","Good","6","PU",,"Planxty","0","Grissell, Mrs D M","5","Goldstein, Marc","0","156","250",,"0","5 mins 19.20s","319.2",,"48.5","22","PU","National Hunt","990.7132567","222.59153553","2","2","4784","12","Novices Hurdle","held up in 4th, weakened before 4 out where mistake, pulled up quickly soon after","5","None","Left Handed",,"545","5","Telescope (IRE)","Undulating",,"Gelding","Snake Skin","Golden Snake (USA)","121",
"2024-06-12","14:13:00","Fontwell","Download The Yeeehaaa.Bet App Novices Hurdle (GBB Race)","4yo+","Class 4",,"2m6f ","4066","Good","6","PU",,"Highway Hero","0","Steele, Daniel","6","Worsley, Tabitha","3","153","150",,"0","5 mins 19.20s","319.2",,"48.5","22","PU","National Hunt","623.92607725","111.58764371","2","2","4784","12","Novices Hurdle","raced wide in last pair, dropped to rear and struggling before 6th, tailed off and pulled up after next","3","None","Left Handed","CkPc TT","444","1","Millenary","Undulating",,"Gelding","Saffrons Song (IRE)","Saffron Walden (FR)","121",
"2024-06-12","14:43:00","Fontwell","Weatherbys Digital Solutions Handicap Hurdle","4yo+","Class 4",,"3m2f ","4066","Good","6","1st",,"Kitesurfer (FR)","0","Snowden, Jamie","5","Sheehan, Gavin","0","152","11",,"102","6 mins 26.53s","386.53",,"110","26","1","National Hunt","15.48903491","6.4","2","2","5666","18","Handicap Hurdle","waited with in rear, steady headway approaching 3 out, tracking leaders before next, went 2nd before the last, led run-in, soon shaken up and went clear","6","None","Left Handed",,"124","5","Karaktar (IRE)","Undulating","4066","Gelding","Saintenitouche (FR)","Saint Des Saints (FR)","118",
"2024-06-12","14:43:00","Fontwell","Weatherbys Digital Solutions Handicap Hurdle","4yo+","Class 4",,"3m2f ","4066","Good","6","2nd","4.75","Sea The Clouds (IRE)","0","Snowden, Jamie","7","Featherstone, Mr William","10","157","12",,"117","6 mins 26.53s","386.53","4.75","110","26","2","National Hunt","15.51793408","5.85779133","2","2","5666","18","Handicap Hurdle","raced keenly, tracked leader until 4th, went 2nd again 9th, led 2 out, ridden and headed run-in, readily outpaced run-in, no chance with winner","2","None","Left Handed"," TT","238","13","Born To Sea (IRE)","Undulating","1871","Gelding","Leos Spirit (IRE)","Fantastic Light (USA)","118",
"2024-06-12","14:43:00","Fontwell","Weatherbys Digital Solutions Handicap Hurdle","4yo+","Class 4",,"3m2f ","4066","Good","6","3rd","0.5","Paddy De Pole (IRE)","0","Nicholls, P F","6","Gingell, Mr Frederick","3","165","1.88","(Fav)","118","6 mins 26.53s","386.53","5.25","110","26","3","National Hunt","3.37132319","1.83","2","2","5666","18","Handicap Hurdle","tracked leader until 4th, chased leaders on inside, angled out going ok in 3rd before 2 out, soon every chance, ridden and outpaced run-in","1","None","Left Handed","CkPc","30","7","Alkaadhem","Undulating","936","Gelding","Squirrel Wood (IRE)","Sadlers Wells (USA)","118",
"2024-06-12","14:43:00","Fontwell","Weatherbys Digital Solutions Handicap Hurdle","4yo+","Class 4",,"3m2f ","4066","Good","6","4th","1.5","Earth King (IRE)","0","Mulholland, N P","8","Cobden, Harry","0","162","2",,"112","6 mins 26.53s","386.53","6.75","110","26","4","National Hunt","3.05","1.82243637","2","2","5666","18","Handicap Hurdle","tracked leaders on inside, outpaced before 4 out, pushed along and rallied home turn, ridden and outpaced between last two, never dangerous after","3","None","Left Handed","CkPc","27","13","Shirocco (GER)","Undulating","468","Gelding","Beach Beauty (IRE)","Winged Love (IRE)","118",
