racedate,racetime,track,race_name,race_restrictions_age,race_class,major,race_distance,prize_money,going_description,number_of_runners,place,distbt,horse_name,stall,trainer,horse_age,jockey_name,jockeys_claim,pounds,odds,fav,official_rating,comptime,comptime_numeric,TotalDstBt,MedianOR,Dist_Furlongs,placing_numerical,RCode,BFSP,BFSP_Place,PlcsPaid,BFPlcsPaid,Yards,RailMove,RaceType,Comment,CardNo,StallPositioning,TrackDirection,Headgear,dayssincelr,careerruns,stallion,surfacetype,horse_prizewin,HorseSex,dam,damstallion,MaxORinRace,
"2024-09-10","14:20:00","Catterick","National Racehorse Week Amateur Jockeys Handicap","4yo+","Class 5",,"1m6f ","3974","Soft","7","1st",,"The Dancing Poet","1","Ellison, B","8","Brown, Mr M W","5","146","2","(Fav)","70","3 mins 8.52s","188.52",,"62","14","1","Flat","3.39984942","1.44572117","2","3","3052","6","Handicap","close up, led well over 4f out, pushed along well over 1f out, kept on well, drew away final 110 yards, comfortably","3","Inside","Left Handed","CkPc","22","0","Poets Voice","Undulating","3974","Gelding","Caldy Dancer (IRE)","Soviet Star (USA)","76",
"2024-09-10","14:20:00","Catterick","National Racehorse Week Amateur Jockeys Handicap","4yo+","Class 5",,"1m6f ","3974","Soft","7","2nd","3.5","Kitsune Power (IRE)","9","Easterby, T D","5","Easterby, Mr Thomas","5","152","3",,"76","3 mins 8.52s","188.52","3.5","62","14","2","Flat","4.6","1.63228829","2","3","3052","6","Handicap","in rear, closed up 3f out, angled out and pushed along over 1f out, not clear run behind leaders 1f out and switched left, stayed on into 2nd closing stages, not trouble winner","2","Inside","Left Handed",,"40","0","Holy Roman Emperor (IRE)","Undulating","1988","Gelding","Fire Heroine (USA)","Pivotal","76",
"2024-09-10","14:20:00","Catterick","National Racehorse Week Amateur Jockeys Handicap","4yo+","Class 5",,"1m6f ","3974","Soft","7","3rd","NK","Swift Tuttle (IRE)","3","Greenall, O / Guerriero, J","5","Wynne, Miss Poppy","7","130","4.5",,"56","3 mins 8.52s","188.52","3.65","62","14","3","Flat","6.2","1.83","2","3","3052","6","Handicap","swerved right start and bumped rival, mid-division, closer 3f out, pushed along in 3rd over 1f out, ran on same pace","8","Inside","Left Handed","CkPc","61","0","Fast Company (IRE)","Undulating","993","Gelding","Lumiere Astrale (FR)","Trempolino (USA)","76",
"2024-09-10","14:20:00","Catterick","National Racehorse Week Amateur Jockeys Handicap","4yo+","Class 5",,"1m6f ","3974","Soft","7","4th","1","Sameem (IRE)","2","Easterby, T D","8","Easterby, Miss E","0","143","3.5",,"62","3 mins 8.52s","188.52","4.65","62","14","4","Flat","5.42221169","1.64","2","3","3052","6","Handicap","prominent, pushed along well over 1f out, faded inside last","6","Inside","Left Handed","CkPc","5","0","New Approach (IRE)","Undulating","498","Gelding","Ahla Wasahl","Dubai Destination (USA)","76",
"2024-09-10","14:20:00","Catterick","National Racehorse Week Amateur Jockeys Handicap","4yo+","Class 5",,"1m6f ","3974","Soft","7","5th","4.25","Lindwall (IRE)","7","Easterby, M W","6","Brotherton, Miss S","0","140","8",,"59","3 mins 8.52s","188.52","8.9","62","14","5","Flat","11","2.5316386","2","3","3052","6","Handicap","bumped start, chased leaders, weakened over 1f out","7","Inside","Left Handed","Blnk TT","14","0","Australia","Undulating","248","Gelding","Cochabamba (IRE)","Hurricane Run (IRE)","76",
"2024-09-10","14:20:00","Catterick","National Racehorse Week Amateur Jockeys Handicap","4yo+","Class 5",,"1m6f ","3974","Soft","7","6th","7.5","Fanaigi Linn (IRE)","8","Brooke, Daniel","4","Brown, Pippa","5","141","33",,"65","3 mins 8.52s","188.52","16.4","62","14","6","Flat","42","8.6","2","3","3052","6","Handicap","fly jumped start, soon led, headed and tracked leader well over 4f out, outpaced well over 1f out, soon beaten","4","Inside","Left Handed"," TT","55","0","Parish Hall (IRE)","Undulating","0","Filly","Astralai (IRE)","Galileo (IRE)","76",
"2024-09-10","14:20:00","Catterick","National Racehorse Week Amateur Jockeys Handicap","4yo+","Class 5",,"1m6f ","3974","Soft","7","7th","44","Straitouttacompton","4","Chapman, M C","8","Bowers-Carter, Miss Aaliyah","7","130","100",,"56","3 mins 8.52s","188.52","60.4","62","14","7","Flat","166.53557024","24.4479814","2","3","3052","6","Handicap","slowly away, towards rear, lost touch 4f out, tailed off","9","Inside","Left Handed",,"28","0","Compton Place","Undulating","0","Gelding","Red Mischief (IRE)","Red Clubs (IRE)","76",
"2024-09-10","14:50:00","Catterick","Best Odds Guaranteed At Vickers.Bet Handicap","3yo+","Class 5",,"5f ","4187","Soft","9","1st",,"Keldeo","4","Pears, Ollie","3","Morris, Luke","0","131","7.5",,"69","0 mins 59.95s","59.95",,"69","5","1","Flat","10.5","3.3","3","3","1100","6","Handicap","chased leaders far side, came near side halfway, pushed along 2f out, ridden and pressed leaders over 1f out, stayed on to lead closing stages","6","Inside","Straight","CkPc","15","0","Land Force (IRE)","Undulating","4187","Filly","Kept Under Wraps (IRE)","Clodovil (IRE)","75",
"2024-09-10","14:50:00","Catterick","Best Odds Guaranteed At Vickers.Bet Handicap","3yo+","Class 5",,"5f ","4187","Soft","9","2nd","HD","Albegone","1","Easterby, T D","6","Fentiman, Duran","0","129","3.33","(JFav)","66","0 mins 59.95s","59.95","0.1","69","5","2","Flat","4.76873933","1.89572007","3","3","1100","6","Handicap","pressed leader far side, came near side halfway, pushed along and led 1f out, headed closing stages, no extra","7","Inside","Straight","CkPc","13","0","Alhebayeb (IRE)","Undulating","1965","Gelding","Pacngo","Paco Boy (IRE)","75",
"2024-09-10","14:50:00","Catterick","Best Odds Guaranteed At Vickers.Bet Handicap","3yo+","Class 5",,"5f ","4187","Soft","9","3rd","1.5","Birkenhead","5","Midgley, P T","7","Nolan, D","0","132","18",,"69","0 mins 59.95s","59.95","1.6","69","5","3","Flat","24","6","3","3","1100","6","Handicap","went to post early, led narrowly overall far side, came near side halfway, ridden and headed 1f out, kept on one pace","5","Inside","Straight","Vsor","22","0","Captain Gerrard (IRE)","Undulating","982","Gelding","Vilnius","Imperial Dancer","75",
