racedate,racetime,track,race_name,race_restrictions_age,race_class,major,race_distance,prize_money,going_description,number_of_runners,place,distbt,horse_name,stall,trainer,horse_age,jockey_name,jockeys_claim,pounds,odds,fav,official_rating,comptime,comptime_numeric,TotalDstBt,MedianOR,Dist_Furlongs,placing_numerical,RCode,BFSP,BFSP_Place,PlcsPaid,BFPlcsPaid,Yards,RailMove,RaceType,Comment,CardNo,StallPositioning,TrackDirection,Headgear,dayssincelr,careerruns,stallion,surfacetype,horse_prizewin,HorseSex,dam,damstallion,MaxORinRace,
"2023-07-30","13:45:00","Pontefract","British EBF Ruby Anniversary Maiden Fillies Stakes (GBB Race)","2yo","Class 4",,"5f ","7560","Good To Soft","7","1st",,"Princess Alex","2","Burke, K R","2","Stott, Kevin","0","128","12",,"0","1 mins 3.51s","63.51",,"0","5","1","Flat","17.97304503","7.2","2","2","1103","0","Maiden","prominent on rails, led narrowly over 2f out, ridden over 1f out, soon drew clear, readily","6","Inside","Left Handed",,"9","2","Dark Angel (IRE)","Undulating","7560","Filly","Alexandrite","Oasis Dream","71",
"2023-07-30","13:45:00","Pontefract","British EBF Ruby Anniversary Maiden Fillies Stakes (GBB Race)","2yo","Class 4",,"5f ","7560","Good To Soft","7","2nd","3.25","Chumbaa (IRE)","1","Fell, R / Murray, S","2","Peate, Jonny","3","125","3.33",,"64","1 mins 3.51s","63.51","3.25","0","5","2","Flat","5.72481144","2.3794199","2","2","1103","0","Maiden","slowly away, in rear, in touch, headway on rail into 3rd over 2f out, pushed along well over 1f out, kept on to chase clear leader final 110 yards, always held","1","Inside","Left Handed","CkPc","25","9","Belardo (IRE)","Undulating","3549","Filly","Hayba","Invincible Spirit (IRE)","71",
"2023-07-30","13:45:00","Pontefract","British EBF Ruby Anniversary Maiden Fillies Stakes (GBB Race)","2yo","Class 4",,"5f ","7560","Good To Soft","7","3rd","2","Mia Toretto (IRE)","4","OMeara, D","2","Oliver, Richard","0","128","25",,"0","1 mins 3.51s","63.51","5.25","0","5","3","Flat","39.45968462","14.14401904","2","2","1103","0","Maiden","led, headed narrowly over 2f out, ridden and held 1f out, ran on one pace","5","Inside","Left Handed",,"None","0","Profitable (IRE)","Undulating","1775","Filly","Heads You Win","Compton Place","71",
"2023-07-30","13:45:00","Pontefract","British EBF Ruby Anniversary Maiden Fillies Stakes (GBB Race)","2yo","Class 4",,"5f ","7560","Good To Soft","7","4th","2.5","La Habanera","6","Evans, P D","2","Curtis, B A","0","128","2.25","(Fav)","71","1 mins 3.51s","63.51","7.75","0","5","4","Flat","3.45","1.92870007","2","2","1103","0","Maiden","pushed along towards rear, outpaced 2f out, plugged on","4","Inside","Left Handed",,"16","3","Havana Grey","Undulating","888","Filly","Fire Line","Firebreak","71",
"2023-07-30","13:45:00","Pontefract","British EBF Ruby Anniversary Maiden Fillies Stakes (GBB Race)","2yo","Class 4",,"5f ","7560","Good To Soft","7","5th","0.5","Queens Road Revue","7","Easterby, T D","2","Allan, David","0","128","8.5",,"0","1 mins 3.51s","63.51","8.25","0","5","5","Flat","12.35468163","4.95428872","2","2","1103","0","Maiden","chased leaders on outer, pushed along 2f out, dropped away over 1f out","7","Inside","Left Handed",,"12","2","Pastoral Pursuits","Undulating","0","Filly","Revue Princess (IRE)","Mull Of Kintyre (USA)","71",
"2023-07-30","13:45:00","Pontefract","British EBF Ruby Anniversary Maiden Fillies Stakes (GBB Race)","2yo","Class 4",,"5f ","7560","Good To Soft","7","6th","3.75","Estifada","5","Burke, K R","2","Gray, S A","0","128","3",,"0","1 mins 3.51s","63.51","12","0","5","6","Flat","4.52980824","2.67582389","2","2","1103","0","Maiden","close up, pushed along well over 1f out, soon weakened","2","Inside","Left Handed",,"None","0","Caravaggio (USA)","Undulating","0","Filly","Dark Liberty (IRE)","Dark Angel (IRE)","71",
"2023-07-30","13:45:00","Pontefract","British EBF Ruby Anniversary Maiden Fillies Stakes (GBB Race)","2yo","Class 4",,"5f ","7560","Good To Soft","7","7th","NSE","Haumea (IRE)","3","Prescott, Sir Mark","2","Morris, Luke","0","128","6",,"0","1 mins 3.51s","63.51","12.03","0","5","7","Flat","6.35716204","3.7626957","2","2","1103","0","Maiden","pushed along behind leaders, weakened over 1f out","3","Inside","Left Handed",,"6","1","Invincible Spirit (IRE)","Undulating","0","Filly","Finagle (IRE)","Azamour (IRE)","71",
"2023-07-30","14:15:00","Pontefract","Visit The Brand New Napoleons Casino Bradford Handicap","3yo+","Class 5",,"1m ","5234","Good To Soft","10","1st",,"Silk Bird","4","OKeeffe, Jedd","3","Garritty, Jack","0","130","12",,"66","1 mins 45.87s","105.87",,"67","8","1","Flat","15","5","3","3","1766","0","Handicap","prominent, shaken up and led well over 2f out, ridden over 1f out, kept on well, always doing enough","10","Inside","Left Handed","CkPc","60","6","Free Eagle (IRE)","Undulating","5234","Filly","Organza","Pour Moi (IRE)","72",
"2023-07-30","14:15:00","Pontefract","Visit The Brand New Napoleons Casino Bradford Handicap","3yo+","Class 5",,"1m ","5234","Good To Soft","10","2nd","1.5","Bay Dream Believer (IRE)","1","Walford, Mark","4","Mullen, Andrew","0","131","6",,"59","1 mins 45.87s","105.87","1.5","67","8","2","Flat","7.8","2.93107606","3","3","1766","0","Handicap","chased leaders, hampered and shuffled back over 2f out, pushed along, switched right and headway well over 1f out, ridden and went 2nd final 110 yards, not trouble winner","8","Inside","Left Handed","Hood","15","11","New Bay","Undulating","2456","Filly","Arabescatta","Monsun (GER)","72",
"2023-07-30","14:15:00","Pontefract","Visit The Brand New Napoleons Casino Bradford Handicap","3yo+","Class 5",,"1m ","5234","Good To Soft","10","3rd","1.25","Bushfire","2","Tutty, Gemma","4","Hutchinson, Callum","3","137","4.5",,"68","1 mins 45.87s","105.87","2.75","67","8","3","Flat","6.2","2.14651593","3","3","1766","0","Handicap","handy, waiting for gap on rail over 2f out, switched right and pushed along home turn, ridden and chased leader well over 1f out, no impression","3","Inside","Left Handed",,"8","15","Australia","Undulating","1227","Gelding","Aflame","Shamardal (USA)","72",
