racedate,racetime,track,race_name,race_restrictions_age,race_class,major,race_distance,prize_money,going_description,number_of_runners,place,distbt,horse_name,stall,trainer,horse_age,jockey_name,jockeys_claim,pounds,odds,fav,official_rating,comptime,comptime_numeric,TotalDstBt,MedianOR,Dist_Furlongs,placing_numerical,RCode,BFSP,BFSP_Place,PlcsPaid,BFPlcsPaid,Yards,RailMove,RaceType,Comment,CardNo,StallPositioning,TrackDirection,Headgear,dayssincelr,careerruns,stallion,surfacetype,horse_prizewin,HorseSex,dam,damstallion,MaxORinRace,
"2013-04-08","14:25:00","Gowran Park","Irish Stallion Farms European Breeders Fund Maiden ","3yo","Irish",,"7f ","7573","Good","14","1st",,"Rapid Approach (IRE)","10","Bolger, J S","3","Manning, K J","0","131","5",,"78","1 mins 28.58s","88.58",,"0","7","1","Flat","6.68754830788923","2.07855037754158","3","3","1540","0","Maiden","soon disputed lead, strongly pressed 1 1/2f out, stayed on well final furlong, just in front on line","8","None","Right Handed","CkPc TT","9","6","New Approach (IRE)","Undulating","7573","Colt","Blas Ceoil (USA)","Mr Greeley (USA)","78",
"2013-04-08","14:25:00","Gowran Park","Irish Stallion Farms European Breeders Fund Maiden ","3yo","Irish",,"7f ","7573","Good","14","2nd","SH","Coquette Noire (IRE)","1","Prendergast, Kevin","3","James, S H","3","123","5",,"0","1 mins 28.58s","88.58","0.05","0","7","2","Flat","5.9","2.21546826640333","3","3","1540","0","Maiden","soon tracked leaders, improved travelling nicely over 2f out, soon ridden to challenge and on terms, stayed on well final furlong, just denied","10","None","Right Handed",,"175","2","Holy Roman Emperor (IRE)","Undulating","1756","Filly","Coquette Rouge (IRE)","Croco Rouge (IRE)","78",
"2013-04-08","14:25:00","Gowran Park","Irish Stallion Farms European Breeders Fund Maiden ","3yo","Irish",,"7f ","7573","Good","14","3rd","1.75","English Deer (IRE)","3","Deegan, P D","3","OBrien, J P","0","131","3",,"0","1 mins 28.58s","88.58","1.8","0","7","3","Flat","4.66780644338094","2.12573630872794","3","3","1540","0","Maiden","chased leaders, closer in 4th 2f out, soon every chance in 3rd, kept on same pace inside final furlong","5","None","Right Handed",,"150","1","Shamardal (USA)","Undulating","768","Colt","Ya Hajar","Lycius (USA)","78",
"2013-04-08","14:25:00","Gowran Park","Irish Stallion Farms European Breeders Fund Maiden ","3yo","Irish",,"7f ","7573","Good","14","4th","3.5","Lake District (OLD)","6","Weld, D K","3","Smullen, P J","0","131","2.5","(Fav)","0","1 mins 28.58s","88.58","5.3","0","7","4","Flat","3.58920152949588","1.57348196033883","3","3","1540","0","Maiden","soon tracked leaders, drifted towards outer from 2f out, soon carried further wide, no impression and kept on same pace from 1f out","7","None","Right Handed",,"15","1","Ravens Pass (USA)","Undulating","439","Colt","Vista Bella","Diktat","78",
"2013-04-08","14:25:00","Gowran Park","Irish Stallion Farms European Breeders Fund Maiden ","3yo","Irish",,"7f ","7573","Good","14","5th","2.5","Big Whiskey (IRE)","14","Barrett, James M","3","Whelan, R P","3","128","10",,"0","1 mins 28.58s","88.58","7.8","0","7","5","Flat","22","4.446404624","3","3","1540","0","Maiden","soon close up and disputed lead, went a bit wide into straight, headed and drifted left from 2f out, went back towards rail and no impression from over 1f out, kept on same pace","2","None","Right Handed",,"242","1","Ad Valorem (USA)","Undulating","0","Colt","El Opera (IRE)","Sadlers Wells (USA)","78",
"2013-04-08","14:25:00","Gowran Park","Irish Stallion Farms European Breeders Fund Maiden ","3yo","Irish",,"7f ","7573","Good","14","6th","4","Hue And Cry","8","Wachman, David","3","Lordan, W M","0","131","7",,"0","1 mins 28.58s","88.58","11.8","0","7","6","Flat","11.6434362925794","3.05128854246319","3","3","1540","0","Maiden","soon mid-division, 8th before halfway, no impression and kept on from 2f out","6","None","Right Handed",,"9","1","Danehill Dancer (IRE)","Undulating","0","Colt","Time Ahead","Spectrum (IRE)","78",
"2013-04-08","14:25:00","Gowran Park","Irish Stallion Farms European Breeders Fund Maiden ","3yo","Irish",,"7f ","7573","Good","14","7th","2.5","Scotland Forever (IRE)","11","Shanahan, John Patrick","3","OShea, T P","0","131","20",,"0","1 mins 28.58s","88.58","14.3","0","7","7","Flat","69.8558389195962","13.0798018898802","3","3","1540","0","Maiden","soon tracked leaders and saddle slipped forward from early, no impression and kept on same pace from 2f out","9","None","Right Handed",,"196","3","Rock Of Gibraltar (IRE)","Undulating","0","Colt","Wee Mad Snout (IRE)","Soviet Star (USA)","78",
"2013-04-08","14:25:00","Gowran Park","Irish Stallion Farms European Breeders Fund Maiden ","3yo","Irish",,"7f ","7573","Good","14","8th","1.75","Kiss Goodnight (IRE)","5","Murphy, John Joseph","3","Curtis, B A","0","126","33",,"0","1 mins 28.58s","88.58","16.05","0","7","8","Flat","151.320694757512","25.343825284","3","3","1540","0","Maiden","stumbled early, never better than mid-division","12","None","Right Handed",,"45","3","Papal Bull","Undulating","0","Filly","Hugs n Kisses (IRE)","Noverre (USA)","78",
"2013-04-08","14:25:00","Gowran Park","Irish Stallion Farms European Breeders Fund Maiden ","3yo","Irish",,"7f ","7573","Good","14","9th","0.5","Authorative (IRE)","2","Murphy, John Joseph","3","Cleere, M A","5","126","50",,"0","1 mins 28.58s","88.58","16.55","0","7","9","Flat","263.965330080438","44","3","3","1540","0","Maiden","tracked leaders, niggled along before halfway, no impression 2f out","1","None","Right Handed",,"9","2","Refuse To Bend (IRE)","Undulating",,"Gelding","Reasonably Devout (CAN)","St Jovite (USA)","78",
"2013-04-08","14:25:00","Gowran Park","Irish Stallion Farms European Breeders Fund Maiden ","3yo","Irish",,"7f ","7573","Good","14","10th","0.5","Peggys Leg (USA)","13","Harrington, Mrs John","3","Berry, F M","0","126","25",,"0","1 mins 28.58s","88.58","17.05","0","7","10","Flat","80.6209180057039","15.984813236","3","3","1540","0","Maiden","waited with towards rear, some progress on outer to chase leaders over 2f out, soon no impression","14","None","Right Handed",,"15","4","Henrythenavigator (USA)","Undulating",,"Filly","Audit (USA)","Meadowlake (USA)","78",
