racedate,racetime,track,race_name,race_restrictions_age,race_class,major,race_distance,prize_money,going_description,number_of_runners,place,distbt,horse_name,stall,trainer,horse_age,jockey_name,jockeys_claim,pounds,odds,fav,official_rating,comptime,comptime_numeric,TotalDstBt,MedianOR,Dist_Furlongs,placing_numerical,RCode,BFSP,BFSP_Place,PlcsPaid,BFPlcsPaid,Yards,RailMove,RaceType,Comment,CardNo,StallPositioning,TrackDirection,Headgear,dayssincelr,careerruns,stallion,surfacetype,horse_prizewin,HorseSex,dam,damstallion,MaxORinRace,
"2023-07-09","14:30:00","Ayr","Ayrshire Cancer Support Amateur Jockeys Handicap","4yo+","Class 5",,"5f ","3974","Good To Soft","6","1st",,"One Last Hug","2","Goldie, J S","8","Nicholls, Mr Jack","5","138","10",,"57","0 mins 59.28s","59.28",,"65.5","5","1","Flat","0","0","2","0","1100","0","Handicap","mid-division, headway going well over 1f out, led inside final furlong, ran on well, comfortably","8","Centre","Straight",,"34","49","Orientor","Flat","3974","Gelding","Gargoyle Girl","Be My Chief (USA)","72",
"2023-07-09","14:30:00","Ayr","Ayrshire Cancer Support Amateur Jockeys Handicap","4yo+","Class 5",,"5f ","3974","Good To Soft","6","2nd","0.5","Woobay (IRE)","4","Makin, Phillip","4","Brown, Pippa","5","144","9",,"63","0 mins 59.28s","59.28","0.5","65.5","5","2","Flat","0","0","2","0","1100","0","Handicap","dismounted at start, prominent, led 3f out, ridden 2f out, headed inside final furlong, kept on","4","Centre","Straight",,"22","5","Starspangledbanner (AUS)","Flat","1988","Filly","Queenofthenorth (IRE)","Halling (USA)","72",
"2023-07-09","14:30:00","Ayr","Ayrshire Cancer Support Amateur Jockeys Handicap","4yo+","Class 5",,"5f ","3974","Good To Soft","6","3rd","1.75","Soul Seeker (IRE)","5","OMeara, D","6","Brotherton, Miss S","0","154","8",,"68","0 mins 59.28s","59.28","2.25","65.5","5","3","Flat","0","0","2","0","1100","0","Handicap","led, headed 3f out, soon ridden and outpaced, rallied in 3rd third close home","3","Centre","Straight","Vsor TT","9","42","Oasis Dream","Flat","993","Gelding","Mad About You (IRE)","Indian Ridge (IRE)","72",
"2023-07-09","14:30:00","Ayr","Ayrshire Cancer Support Amateur Jockeys Handicap","4yo+","Class 5",,"5f ","3974","Good To Soft","6","4th","0.75","John Kirkup","1","Thompson, D W","8","Smith, Becky","0","145","1","(Fav)","59","0 mins 59.28s","59.28","3","65.5","5","4","Flat","0","0","2","0","1100","0","Handicap","mid-division, pushed along and made no impression approaching final furlong","7","Centre","Straight","Blnk","1","77","Assertive","Flat","498","Gelding","Bikini","Trans Island","72",
"2023-07-09","14:30:00","Ayr","Ayrshire Cancer Support Amateur Jockeys Handicap","4yo+","Class 5",,"5f ","3974","Good To Soft","6","5th","1","Showalong","8","Easterby, T D","5","Easterby, Mr Thomas","5","153","3.5",,"72","0 mins 59.28s","59.28","4","65.5","5","5","Flat","0","0","2","0","1100","0","Handicap","held up, headway under pressure on outside over 1f out, soon outpaced and weakened","1","Centre","Straight",,"15","23","Showcasing","Flat","248","Gelding","Muaamara","Bahamian Bounty","72",
"2023-07-09","14:30:00","Ayr","Ayrshire Cancer Support Amateur Jockeys Handicap","4yo+","Class 5",,"5f ","3974","Good To Soft","6","6th","0.5","Modular Magic","3","Barron, T D","6","Keighley, Miss A M","3","153","9",,"70","0 mins 59.28s","59.28","4.5","65.5","5","6","Flat","0","0","2","0","1100","0","Handicap","always towards rear, never involved","2","Centre","Straight",,"30","23","Swiss Spirit","Flat","0","Gelding","Lucy Parsons (IRE)","Thousand Words","72",
"2023-07-09","15:05:00","Ayr","EBF Maiden Stakes (GBB Race)","2yo","Class 5",,"6f ","3672","Good To Soft","6","1st",,"Vantheman (IRE)","1","Ryan, K A","2","Eaves, Tom","0","133","4.5",,"0","1 mins 12.08s","72.08",,"0","6","1","Flat","0","0","2","0","1320","0","Maiden","in rear, headway on outside 2f out, ridden to lead approaching final furlong, ran on well, always in control","7","Centre","Straight",,"25","1","Invincible Army (IRE)","Flat","3672","Colt","Laila Honiwillow","Bahamian Bounty","78",
"2023-07-09","15:05:00","Ayr","EBF Maiden Stakes (GBB Race)","2yo","Class 5",,"6f ","3672","Good To Soft","6","2nd","1","Appellant (IRE)","2","Fellowes, Charlie","2","Rodriguez, Callum","0","133","11",,"0","1 mins 12.08s","72.08","1","0","6","2","Flat","0","0","2","0","1320","0","Maiden","mid-division far side, ridden and briefly outpaced over 2f out, headway to go 2nd inside final furlong, stayed on well (promising)","1","Centre","Straight",,"None","0","Kodiac","Flat","1724","Colt","Postulant","Kyllachy","78",
"2023-07-09","15:05:00","Ayr","EBF Maiden Stakes (GBB Race)","2yo","Class 5",,"6f ","3672","Good To Soft","6","3rd","2","Master Franca (IRE)","3","Palmer, Hugo","2","Mulrennan, Paul","0","133","3",,"0","1 mins 12.08s","72.08","3","0","6","3","Flat","0","0","2","0","1320","0","Maiden","led, ridden 2f out, headed approaching final furlong, no extra close home","4","Centre","Straight",,"22","2","Kodiac","Flat","862","Colt","Martina Franca","Paco Boy (IRE)","78",
"2023-07-09","15:05:00","Ayr","EBF Maiden Stakes (GBB Race)","2yo","Class 5",,"6f ","3672","Good To Soft","6","4th","2.5","Strong Request","6","Burke, K R","2","James, S H","0","133","7",,"0","1 mins 12.08s","72.08","5.5","0","6","4","Flat","0","0","2","0","1320","0","Maiden","prominent near side, ridden and every chance 2f out, weakened final furlong","6","Centre","Straight",,"49","1","Ardad (IRE)","Flat","431","Colt","Mara Grey (IRE)","Azamour (IRE)","78",
