racedate,racetime,track,race_name,race_restrictions_age,race_class,major,race_distance,prize_money,going_description,number_of_runners,place,distbt,horse_name,stall,trainer,horse_age,jockey_name,jockeys_claim,pounds,odds,fav,official_rating,comptime,comptime_numeric,TotalDstBt,MedianOR,Dist_Furlongs,placing_numerical,RCode,BFSP,BFSP_Place,PlcsPaid,BFPlcsPaid,Yards,RailMove,RaceType,Comment,CardNo,StallPositioning,TrackDirection,Headgear,dayssincelr,careerruns,stallion,surfacetype,horse_prizewin,
"2022-09-19","15:20:00","Fairyhouse","Fairyhouse Members Claiming Race","2yo","Irish",,"7f ","5310","Good","9","1st",,"Approaching Bear (IRE)","2","OBrien, Joseph Patrick","2","McMonagle, Dylan B","0","138","3.33",,"73","1 mins 27.49s","87.49",,"67","7","1","Flat","4.8","1.7408489641609415","3","3","1540","0","Claimer","broke well to lead, made all, asserted under 2f out, ridden over 1f out, reduced advantage inside final furlong, kept on, held on","1","None","Right Handed","Blnk TT","4","7","Belardo (IRE)","Slight Undulations","5310",
"2022-09-19","15:20:00","Fairyhouse","Fairyhouse Members Claiming Race","2yo","Irish",,"7f ","5310","Good","9","2nd","HD","Skip James (IRE)","6","Lyons, G M","2","Keane, C T","0","136","5",,"0","1 mins 27.49s","87.49","0.1","67","7","2","Flat","7.339234409499914","2.32","3","3","1540","0","Claimer","rear, 8th halfway, effort entering straight, ridden over 2f out, headway on outer 1f out, ran on strongly to 2nd final strides, just held","4","None","Right Handed"," TT","12","2","Expert Eye","Slight Undulations","1770",
"2022-09-19","15:20:00","Fairyhouse","Fairyhouse Members Claiming Race","2yo","Irish",,"7f ","5310","Good","9","3rd","NK","Texas Boy (IRE)","1","ODonoghue, John","2","Powell, J A","7","119","1.88","(Fav)","68","1 mins 27.49s","87.49","0.25","67","7","3","Flat","3.05","1.4","3","3","1540","0","Claimer","prominent, 3rd halfway, progress to 2nd 2f out, ridden and took closer order inside final furlong, kept on well, dropped to 3rd final strides","7","None","Right Handed",,"4","5","Fast Company (IRE)","Slight Undulations","885",
"2022-09-19","15:20:00","Fairyhouse","Fairyhouse Members Claiming Race","2yo","Irish",,"7f ","5310","Good","9","4th","3.25","Trident Star (IRE)","4","Harrington, Mrs John","2","Foley, Shane","0","122","7",,"0","1 mins 27.49s","87.49","3.5","67","7","4","Flat","9.73840609768973","2.840920429","3","3","1540","0","Claimer","dwelt slightly, soon tracked leader, pushed along in 2nd halfway, ridden 2 1/2f out, dropped to 3rd 2f out, no impression in 4th inside final furlong","9","None","Right Handed",,"51","1","Zoustar (AUS)","Slight Undulations","442",
"2022-09-19","15:20:00","Fairyhouse","Fairyhouse Members Claiming Race","2yo","Irish",,"7f ","5310","Good","9","5th","1","Asfastaslightening (IRE)","5","Davison, Jack W","2","Sheridan, J M","3","125","80",,"0","1 mins 27.49s","87.49","4.5","67","7","5","Flat","118.24011094039537","21","3","3","1540","0","Claimer","dwelt, raced towards rear, 6th halfway, headway and switched left over 2f out, ridden in 4th under 2f out, dropped to 5th and no impression inside final furlong","6","None","Right Handed",,"37","1","Camacho","Slight Undulations","265",
"2022-09-19","15:20:00","Fairyhouse","Fairyhouse Members Claiming Race","2yo","Irish",,"7f ","5310","Good","9","6th","1.5","Jackstaff (IRE)","8","Murphy, Joseph G","2","Lee, W J","0","134","10",,"82","1 mins 27.49s","87.49","6","67","7","6","Flat","11.09338843830319","3.3869191364014384","3","3","1540","0","Claimer","rear, 9th halfway, not much room behind horses over 2f out, switched right under 2f out, progress and ridden over 1f out, one paced final furlong","5","None","Right Handed",,"25","3","U S Navy Flag (USA)","Slight Undulations","177",
"2022-09-19","15:20:00","Fairyhouse","Fairyhouse Members Claiming Race","2yo","Irish",,"7f ","5310","Good","9","7th","10","Blindsided (IRE)","9","Obrien, Donnacha","2","Harnett, P A","7","131","10",,"72","1 mins 27.49s","87.49","16","67","7","7","Flat","14.5","3.659197911401515","3","3","1540","0","Claimer","tracked leader on outer, 4th halfway, lost place and ridden 2f out, no impression, weakened final furlong","2","None","Right Handed","Blnk","24","6","No Nay Never (USA)","Slight Undulations","0",
"2022-09-19","15:20:00","Fairyhouse","Fairyhouse Members Claiming Race","2yo","Irish",,"7f ","5310","Good","9","8th","1.75","Camilla Gherardini (IRE)","3","Barrett, James M","2","McAteer, L T","3","135","10",,"67","1 mins 27.49s","87.49","17.75","67","7","8","Flat","15.36851882176008","3.582568546539406","3","3","1540","0","Claimer","dwelt, soon mid-division, 5th halfway, ridden over 2f out, soon hampered, lost place and weakened over 1f out","3","None","Right Handed","Blnk","16","7","Camacho","Slight Undulations","0",
"2022-09-19","15:20:00","Fairyhouse","Fairyhouse Members Claiming Race","2yo","Irish",,"7f ","5310","Good","9","9th","5.5","Makeeverydaycount (IRE)","7","Meade, Noel","2","Hayes, C D","0","122","150",,"0","1 mins 27.49s","87.49","23.25","67","7","9","Flat","310","65","3","3","1540","0","Claimer","rear of mid-division, 7th halfway, came wide entering straight, dropped to rear over 2f out, ridden and weakened 1 1/2f out","8","None","Right Handed",,"12","2","Dragon Pulse (IRE)","Slight Undulations",,
"2022-09-19","15:50:00","Fairyhouse","Soldiers Call At Ballyhane Fillies Maiden","3yo+","Irish",,"7f ","6372","Good","17","1st",,"Queens Command (IRE)","16","Coleman, Kevin","3","Heffernan, J A","0","129","10",,"69","1 mins 25.93s","85.93",,"0","7","1","Flat","15.298385777469079","2.9860023253156394","3","3","1540","0","Maiden","in touch, 5th over 3f out, switched left and ridden over 1f out, headway 1f out, soon led, kept on well final 100 yards","15","None","Right Handed",,"25","6","War Command (USA)","Slight Undulations","6372",
"2022-09-19","15:50:00","Fairyhouse","Soldiers Call At Ballyhane Fillies Maiden","3yo+","Irish",,"7f ","6372","Good","17","2nd","1.75","Toriangel (IRE)","11","Lavery, Ms Sheila","3","Colgan, R C","0","129","11",,"73","1 mins 25.93s","85.93","1.75","0","7","2","Flat","22","3.490600891","3","3","1540","0","Maiden","tracked leaders, 3rd over 3f out, travelled well over 2f out, ridden to lead over 1f out, headed inside final furlong, kept on, not match winner","17","None","Right Handed",,"19","6","Dark Angel (IRE)","Slight Undulations","2124",
"2022-09-19","15:50:00","Fairyhouse","Soldiers Call At Ballyhane Fillies Maiden","3yo+","Irish",,"7f ","6372","Good","17","3rd","0.75","Native Queen (IRE)","1","OBrien, Joseph Patrick","3","Sheehy, M P","0","129","0.83","(Fav)","78","1 mins 25.93s","85.93","2.5","0","7","3","Flat","1.9533401161309603","1.18","3","3","1540","0","Maiden","tracked leaders, 4th over 3f out, not much room 2f out, not much room again over 1f out and switched left, ran on in 3rd final 100 yards","14","None","Right Handed",,"16","2","No Nay Never (USA)","Slight Undulations","1062",
"2022-09-19","15:50:00","Fairyhouse","Soldiers Call At Ballyhane Fillies Maiden","3yo+","Irish",,"7f ","6372","Good","17","4th","3.5","Greek Flower (IRE)","7","Feane, John James","3","Manning, K J","0","129","12",,"0","1 mins 25.93s","85.93","6","0","7","4","Flat","25.32486464317422","4.6","3","3","1540","0","Maiden","dwelt, soon prominent, 2nd over 3f out, led narrowly 1 1/2f out, soon ridden, headed over 1f out, dropped to 3rd and weakened final 150 yards","13","None","Right Handed",,"12","1","Australia","Slight Undulations","531",
"2022-09-19","15:50:00","Fairyhouse","Soldiers Call At Ballyhane Fillies Maiden","3yo+","Irish",,"7f ","6372","Good","17","5th","NK","So Beautiful (IRE)","14","OBrien, A P","3","Lordan, W M","0","129","4.5",,"78","1 mins 25.93s","85.93","6.15","0","7","5","Flat","8.8","2.216676706","3","3","1540","0","Maiden","in touch, 6th over 3f out, ridden and no impression on principals 2f out, kept on well without threatening final furlong","16","None","Right Handed",,"30","3","Galileo (IRE)","Slight Undulations","319",
"2022-09-19","15:50:00","Fairyhouse","Soldiers Call At Ballyhane Fillies Maiden","3yo+","Irish",,"7f ","6372","Good","17","6th","0.5","Echoing (IRE)","6","McCreery, W","3","Crosse, Nathan","3","126","50",,"0","1 mins 25.93s","85.93","6.65","0","7","6","Flat","149.48205339967492","17.88792594271421","3","3","1540","0","Maiden","missed break, soon rear of mid-division, 11th over 3f out, progress 1 1/2f out, ridden in 7th over 1f out, kept on well final furlong, never nearer","11","None","Right Handed",,"None","0","Iffraaj","Slight Undulations","212",
"2022-09-19","15:50:00","Fairyhouse","Soldiers Call At Ballyhane Fillies Maiden","3yo+","Irish",,"7f ","6372","Good","17","7th","2","Blazing Skies (IRE)","9","McCreery, W","3","Lee, W J","0","129","2.75",,"74","1 mins 25.93s","85.93","8.65","0","7","7","Flat","4.932909364348017","1.5021834222268624","3","3","1540","0","Maiden","dwelt slightly, soon prominent and led, headed 1 1/2f out, dropped to 4th and weakened final furlong","8","None","Right Handed","Vsor","16","4","Dark Angel (IRE)","Slight Undulations","0",
"2022-09-19","15:50:00","Fairyhouse","Soldiers Call At Ballyhane Fillies Maiden","3yo+","Irish",,"7f ","6372","Good","17","8th","NSE","Fashion Flair","15","ODonoghue, John","3","Halpin, G P","0","129","100",,"0","1 mins 25.93s","85.93","8.68","0","7","8","Flat","362.0568795504421","39.52677328743039","3","3","1540","0","Maiden","dwelt and slowly away, raced towards rear, 12th 3f out, progress and ridden under 2f out, kept on final furlong","12","None","Right Handed",,"None","0","Teofilo (IRE)","Slight Undulations","0",
"2022-09-19","15:50:00","Fairyhouse","Soldiers Call At Ballyhane Fillies Maiden","3yo+","Irish",,"7f ","6372","Good","17","9th","3.75","Retro Flame (IRE)","8","Dowling, Thomas","4","Cleary, Jack","7","125","300",,"34","1 mins 25.93s","85.93","12.43","0","7","9","Flat","1000","126.60271579841617","3","3","1540","0","Maiden","mid-division, 9th over 3f out, effort over 2f out, ridden under 2f out, no extra final furlong","19","None","Right Handed","CkPc","19","13","Mehmas (IRE)","Slight Undulations",,
"2022-09-19","15:50:00","Fairyhouse","Soldiers Call At Ballyhane Fillies Maiden","3yo+","Irish",,"7f ","6372","Good","17","10th","1.25","Csarina (IRE)","12","Mulvany, Michael","3","Carroll, G F","0","129","150",,"0","1 mins 25.93s","85.93","13.68","0","7","10","Flat","1000","75","3","3","1540","0","Maiden","slowly into stride, raced towards rear, reminder over 2f out, ridden under 2f out, no extra final furlong","10","None","Right Handed"," TT","26","2","Estidhkaar (IRE)","Slight Undulations",,
"2022-09-19","15:50:00","Fairyhouse","Soldiers Call At Ballyhane Fillies Maiden","3yo+","Irish",,"7f ","6372","Good","17","11th","NK","Albatala (IRE)","5","McConnell, John C","3","OConnor, Donagh","0","129","125",,"0","1 mins 25.93s","85.93","13.83","0","7","11","Flat","622.2298472744973","45.58221727818716","3","3","1540","0","Maiden","slowly away, raced in rear, under pressure 2f out, progress and ridden over 1f out, no impression final furlong","6","None","Right Handed",,"35","2","Belardo (IRE)","Slight Undulations",,
"2022-09-19","15:50:00","Fairyhouse","Soldiers Call At Ballyhane Fillies Maiden","3yo+","Irish",,"7f ","6372","Good","17","12th","NK","Quivive (GER)","17","Comer, Luke W","5","Ryan, Gavin","0","132","250",,"0","1 mins 25.93s","85.93","13.98","0","7","12","Flat","1000","225.3452535434393","3","3","1540","0","Maiden","in rear, effort over 2f out, ridden and no impression 1 1/2f out, never a factor","3","None","Right Handed",,"364","2","Oasis Dream","Slight Undulations",,
"2022-09-19","15:50:00","Fairyhouse","Soldiers Call At Ballyhane Fillies Maiden","3yo+","Irish",,"7f ","6372","Good","17","13th","3.25","Bengal Dancer (IRE)","4","Kinsella, Donal","3","Cleary, R P","0","129","300",,"0","1 mins 25.93s","85.93","17.23","0","7","13","Flat","1000","95.665997222","3","3","1540","0","Maiden","mid-division, niggled along before halfway, 7th over 3f out, ridden over 2f out, no impression, weakened 1 1/2f out","7","None","Right Handed"," TT","55","2","Highland Reel (IRE)","Slight Undulations",,
"2022-09-19","15:50:00","Fairyhouse","Soldiers Call At Ballyhane Fillies Maiden","3yo+","Irish",,"7f ","6372","Good","17","14th","NK","Jinglers Bridge (IRE)","18","Millar, S M","4","McConnell, Cillian","7","125","300",,"0","1 mins 25.93s","85.93","17.38","0","7","14","Flat","1000","110","3","3","1540","0","Maiden","rear of mid-division, 10th over 3f out, lost place and ridden over 2f out, weakened 1 1/2f out","2","None","Right Handed",,"11","4","Estidhkaar (IRE)","Slight Undulations",,
"2022-09-19","15:50:00","Fairyhouse","Soldiers Call At Ballyhane Fillies Maiden","3yo+","Irish",,"7f ","6372","Good","17","15th","1.75","Cannes Do (IRE)","13","Byrne, Philip Michael","3","Bowen, S D","7","122","200",,"0","1 mins 25.93s","85.93","19.13","0","7","15","Flat","1000","111.286212306","3","3","1540","0","Maiden","towards rear, 13th 3f out, under pressure 2f out, ridden and no impression over 1f out where stumbled, no extra","9","None","Right Handed",,"19","1","Elzaam (AUS)","Slight Undulations",,
"2022-09-19","15:50:00","Fairyhouse","Soldiers Call At Ballyhane Fillies Maiden","3yo+","Irish",,"7f ","6372","Good","17","16th","NSE","Vento Del Pozzo (IRE)","10","Roper, W M","4","Foley, Shane","0","132","200",,"0","1 mins 25.93s","85.93","19.16","0","7","16","Flat","1000","70","3","3","1540","0","Maiden","led, soon headed and raced in touch, pushed along in 8th over 3f out, under pressure 2f out, soon weakened","4","None","Right Handed",,"103","2","Red Jazz (USA)","Slight Undulations",,
"2022-09-19","15:50:00","Fairyhouse","Soldiers Call At Ballyhane Fillies Maiden","3yo+","Irish",,"7f ","6372","Good","17","17th","32","Guardian Anjaal (IRE)","3","Kyne, Gerard","4","Enright, M A","0","132","200",,"0","1 mins 25.93s","85.93","51.16","0","7","17","Flat","696.6087512844429","110","3","3","1540","0","Maiden","always towards rear, slightly detached 2f out, weakened, eased over 1f out, tailed off","1","None","Right Handed",,"None","0","Anjaal","Slight Undulations",,
"2022-09-19","16:20:00","Fairyhouse","Treo Eile Apprentice Handicap (47-75)","3yo+","Irish",,"7f ","5841","Good","17","1st",,"Shes In The Game (IRE)","9","Farrell, W T","5","Bennett, Miss N","7","125","7.5",,"65","1 mins 26.20s","86.2",,"66","7","1","Flat","9.860223758555728","2.84","4","4","1540","0","Handicap","missed break, raced in rear, good headway on inner 2f out, not much room 1 1/2f out, ran on well final furlong, switched left final 100 yards, led close home","13","None","Right Handed",,"44","16","Starspangledbanner (AUS)","Slight Undulations","5841",
"2022-09-19","16:20:00","Fairyhouse","Treo Eile Apprentice Handicap (47-75)","3yo+","Irish",,"7f ","5841","Good","17","2nd","NK","Mullacash Buzz (IRE)","3","Dowling, Thomas","4","Cleary, Jack","4","129","4","(Fav)","66","1 mins 26.20s","86.2","0.15","66","7","2","Flat","6.4","2.14","4","4","1540","0","Handicap","soon led, 2 lengths clear over 3f out, ridden 1 1/2f out, asserted 1f out, all out closing stages, headed close home","11","None","Right Handed"," TT","21","17","War Command (USA)","Slight Undulations","1947",
"2022-09-19","16:20:00","Fairyhouse","Treo Eile Apprentice Handicap (47-75)","3yo+","Irish",,"7f ","5841","Good","17","3rd","NK","Royal Scholar (IRE)","12","Lynam, S","5","McMonagle, Dylan B","0","139","9",,"72","1 mins 26.20s","86.2","0.3","66","7","3","Flat","12","3.0778777418105325","4","4","1540","0","Handicap","rear, headway on outer and ridden 1 1/2f out, ran on strongly final furlong, nearest at finish","6","None","Right Handed",,"35","15","Slade Power (IRE)","Slight Undulations","973",
"2022-09-19","16:20:00","Fairyhouse","Treo Eile Apprentice Handicap (47-75)","3yo+","Irish",,"7f ","5841","Good","17","4th","SH","Muhalhel (IRE)","1","McCann, Anthony","4","Markey, S R","7","133","50",,"73","1 mins 26.20s","86.2","0.35","66","7","4","Flat","85.60935978228082","11.363260444690823","4","4","1540","0","Handicap","mid-division, 8th over 3f out, headway and switched left over 2f out, soon ridden, edged left inside final furlong, kept on well, never nearer","4","None","Right Handed"," TT","6","11","Lope De Vega (IRE)","Slight Undulations","487",
"2022-09-19","16:20:00","Fairyhouse","Treo Eile Apprentice Handicap (47-75)","3yo+","Irish",,"7f ","5841","Good","17","5th","0.75","Yester (IRE)","2","McCourt, T G","6","Ryan, J J G","4","138","20",,"75","1 mins 26.20s","86.2","1.1","66","7","5","Flat","28.36976177313248","5.1","4","4","1540","0","Handicap","close up, 5th over 3f out, progress over 2f out, ridden into 2nd over 1f out, lost place closing stages, kept on same pace","2","None","Right Handed",,"11","14","Kodiac","Slight Undulations","292",
"2022-09-19","16:20:00","Fairyhouse","Treo Eile Apprentice Handicap (47-75)","3yo+","Irish",,"7f ","5841","Good","17","6th","0.75","Elzaam Blue (IRE)","4","Bunyan, Darren","4","Osborne, Saffie","0","141","6",,"74","1 mins 26.20s","86.2","1.85","66","7","6","Flat","8.699970925195375","2.62","4","4","1540","0","Handicap","dwelt, raced towards rear, headway over 2f out, ridden 1f out, kept on final furlong, never nearer","3","None","Right Handed","CkPc","11","9","Elzaam (AUS)","Slight Undulations","195",
"2022-09-19","16:20:00","Fairyhouse","Treo Eile Apprentice Handicap (47-75)","3yo+","Irish",,"7f ","5841","Good","17","7th","2.75","Ducky Mallon (IRE)","7","Kinsella, Donal","11","Bowen, S D","4","125","7.5",,"62","1 mins 26.20s","86.2","4.6","66","7","7","Flat","10.5","2.54","4","4","1540","0","Handicap","soon prominent, a little keen, 2nd over 3f out, ridden 1 1/2f out, soon dropped to 3rd, weakened quickly final 150 yards","17","None","Right Handed"," TT","23","77","Jeremy (USA)","Slight Undulations","0",
"2022-09-19","16:20:00","Fairyhouse","Treo Eile Apprentice Handicap (47-75)","3yo+","Irish",,"7f ","5841","Good","17","8th","NK","Pulse Of Shanghai (IRE)","6","McGuinness, Adrian","6","MacRedmond, Cian","0","133","20",,"66","1 mins 26.20s","86.2","4.75","66","7","8","Flat","32.73908955667167","6.9199820025291405","4","4","1540","0","Handicap","tracked leader, 4th over 3f out, ridden 2f out, dropped to 6th and no impression 1f out, soon no extra","12","None","Right Handed",,"11","32","Dragon Pulse (IRE)","Slight Undulations","0",
"2022-09-19","16:20:00","Fairyhouse","Treo Eile Apprentice Handicap (47-75)","3yo+","Irish",,"7f ","5841","Good","17","9th","SH","Wee Pablo (IRE)","13","Martin, Patrick","5","Coen, J","0","132","12",,"65","1 mins 26.20s","86.2","4.8","66","7","9","Flat","19","3.9","4","4","1540","0","Handicap","dwelt, soon in touch, 6th over 3f out, under pressure 2f out, ridden 1 1/2f out, no extra final furlong","14","None","Right Handed"," TT","13","19","Zebedee","Slight Undulations",,
"2022-09-19","16:20:00","Fairyhouse","Treo Eile Apprentice Handicap (47-75)","3yo+","Irish",,"7f ","5841","Good","17","10th","0.5","Ginsburg (IRE)","11","Mulligan, Paul","4","Mulligan, R M","7","130","50",,"70","1 mins 26.20s","86.2","5.3","66","7","10","Flat","110","13.908078965264721","4","4","1540","0","Handicap","missed break and awkward leaving stalls, raced towards rear, progress and ridden 1 1/2f out, kept on same pace final furlong","8","None","Right Handed","CkPc TT","121","11","Lawman (FR)","Slight Undulations",,
"2022-09-19","16:20:00","Fairyhouse","Treo Eile Apprentice Handicap (47-75)","3yo+","Irish",,"7f ","5841","Good","17","11th","NK","Lady Arwen","8","Barrett, James M","3","McAteer, L T","0","139","5.5",,"75","1 mins 26.20s","86.2","5.45","66","7","11","Flat","9.172495044250386","2.463746532670399","4","4","1540","0","Handicap","in touch, dropped to 9th 3f out, not much room under 2f out, not much room again over 1f out, kept on same pace","5","None","Right Handed",,"26","9","Postponed (IRE)","Slight Undulations",,
"2022-09-19","16:20:00","Fairyhouse","Treo Eile Apprentice Handicap (47-75)","3yo+","Irish",,"7f ","5841","Good","17","12th","NSE","Eastern Racer (IRE)","18","McAuley, James","10","Sheehy, M P","0","133","33",,"66","1 mins 26.20s","86.2","5.48","66","7","12","Flat","65","9.720522962","4","4","1540","0","Handicap","dwelt slightly, raced towards rear, 11th under 3f out, lost place over 2f out, switched right 1 1/2f out, switched right again over 1f out, no impression","10","None","Right Handed","Blnk","19","80","Bushranger (IRE)","Slight Undulations",,
"2022-09-19","16:20:00","Fairyhouse","Treo Eile Apprentice Handicap (47-75)","3yo+","Irish",,"7f ","5841","Good","17","13th","1","Girl Crush (IRE)","14","McAuley, James","3","Crosse, Nathan","0","131","33",,"67","1 mins 26.20s","86.2","6.48","66","7","13","Flat","65","11.5","4","4","1540","0","Handicap","rear of mid-division, 10th 3f out, lost place and under pressure over 2f out, ridden and no impression over 1f out","15","None","Right Handed",,"19","6","Alhebayeb (IRE)","Slight Undulations",,
