racedate,racetime,track,race_name,race_restrictions_age,race_class,major,race_distance,prize_money,going_description,number_of_runners,place,distbt,horse_name,stall,trainer,horse_age,jockey_name,jockeys_claim,pounds,odds,fav,official_rating,comptime,comptime_numeric,TotalDstBt,MedianOR,Dist_Furlongs,placing_numerical,RCode,BFSP,BFSP_Place,PlcsPaid,BFPlcsPaid,Yards,RailMove,RaceType,Comment,CardNo,StallPositioning,TrackDirection,Headgear,dayssincelr,careerruns,stallion,surfacetype,horse_prizewin,
"2023-01-05","17:30:00","Chelmsford City","Support Racing Welfare All-Weather Hands And Heels Apprentice Handicap","4yo+","Class 5",,"6f ","5051","Standard","7","1st",,"El Hombre","5","Loughnane, Daniel Mark","9","Loughnane, Mr Billy","0","133","8",,"68","1 mins 11.48s","71.48",,"68","6","1","All Weather","10.81675928","2.307567424","2","3","1320","0","Handicap","close up, headway over 1f out, ridden to lead inside final furlong, ran on","5","Centre","Left Handed",,"18","66","Camacho","Polytrack","5051",
"2023-01-05","17:30:00","Chelmsford City","Support Racing Welfare All-Weather Hands And Heels Apprentice Handicap","4yo+","Class 5",,"6f ","5051","Standard","7","2nd","1.5","Magical Max","7","Furtado, Ivan","6","Croot, Elle-May","3","137","7",,"75","1 mins 11.48s","71.48","1.5","68","6","2","All Weather","10","3.437947799","2","3","1320","0","Handicap","keen raced wide, tracked leader, pushed along to lead over 1f out, headed inside final furlong, kept on","1","Centre","Left Handed"," TT","120","11","Coach House (IRE)","Polytrack","2370",
"2023-01-05","17:30:00","Chelmsford City","Support Racing Welfare All-Weather Hands And Heels Apprentice Handicap","4yo+","Class 5",,"6f ","5051","Standard","7","3rd","0.5","Porfin (IRE)","6","McEntee, P S","5","Presland, Molly","0","136","3",,"71","1 mins 11.48s","71.48","2","68","6","3","All Weather","4","1.74","2","3","1320","0","Handicap","in rear, pushed along over 1f out, headway entering final furlong, ran on","2","Centre","Left Handed",,"7","47","Belardo (IRE)","Polytrack","1184",
"2023-01-05","17:30:00","Chelmsford City","Support Racing Welfare All-Weather Hands And Heels Apprentice Handicap","4yo+","Class 5",,"6f ","5051","Standard","7","4th","0.5","Lilkian","8","Holland, Darryll","6","Wright, Liam","0","133","10",,"68","1 mins 11.48s","71.48","2.5","68","6","4","All Weather","12","3.05","2","3","1320","0","Handicap","soon led, headed 4f out, tracked leaders, pushed along 2f out, kept on same pace","4","Centre","Left Handed",,"14","51","Sepoy (AUS)","Polytrack","593",
"2023-01-05","17:30:00","Chelmsford City","Support Racing Welfare All-Weather Hands And Heels Apprentice Handicap","4yo+","Class 5",,"6f ","5051","Standard","7","5th","NK","Astro Jakk (IRE)","3","Holland, Darryll","7","Mohd, Shariq","7","129","7.5",,"71","1 mins 11.48s","71.48","2.65","68","6","5","All Weather","10.5","2.6184659955927057","2","3","1320","0","Handicap","in touch, pushed along over 1f out, not trouble leaders","3","Centre","Left Handed",,"18","37","Zoffany (IRE)","Polytrack","295",
"2023-01-05","17:30:00","Chelmsford City","Support Racing Welfare All-Weather Hands And Heels Apprentice Handicap","4yo+","Class 5",,"6f ","5051","Standard","7","6th","1.25","Show Me A Sunset","2","Murphy, Mike / Keady, Michael","7","Voikhansky, Alexander","0","132","2.25","(Fav)","67","1 mins 11.48s","71.48","3.9","68","6","6","All Weather","3.5842312506358303","1.6337934891648147","2","3","1320","0","Handicap","towards rear, pushed along 2f out, not trouble leaders","7","Centre","Left Handed","CkPc TT","2","32","Showcasing","Polytrack","0",
"2023-01-05","17:30:00","Chelmsford City","Support Racing Welfare All-Weather Hands And Heels Apprentice Handicap","4yo+","Class 5",,"6f ","5051","Standard","7","7th","2.25","Yimou (IRE)","1","Ivory, D K","8","Ivory, Emily","7","126","6.5",,"68","1 mins 11.48s","71.48","6.15","68","6","7","All Weather","9.217180897556226","2.555623700584819","2","3","1320","0","Handicap","dwelt, tracked leaders, led 4f out, pushed along and headed over 1f out, weakened final furlong","6","Centre","Left Handed",,"16","41","Kodiac","Polytrack","0",
"2023-01-05","18:00:00","Chelmsford City","chelmsfordcityracecourse.com Restricted Maiden Stakes (GBB Race)","3-5yo","Class 5",,"6f ","4346","Standard","6","1st",,"Cool Lightning (IRE)","5","Tate, James","4","Ryan, Rossa","0","133","1.5",,"0","1 mins 11.44s","71.44",,"0","6","1","All Weather","2.920853718228864","1.4026761271102806","2","2","1320","0","Maiden","led after 1f, pushed along 2f out, ridden entering final furlong, all out","1","Centre","Left Handed",,"69","2","Exceed And Excel (AUS)","Polytrack","4346",
"2023-01-05","18:00:00","Chelmsford City","chelmsfordcityracecourse.com Restricted Maiden Stakes (GBB Race)","3-5yo","Class 5",,"6f ","4346","Standard","6","2nd","SH","Prospering (IRE)","3","Walker, Ed","3","Marquand, Tom","0","126","1","(Fav)","0","1 mins 11.44s","71.44","0.05","0","6","2","All Weather","2.1945557694568647","1.28","2","2","1320","0","Maiden","tracked leaders, pushed along over 2f out, ridden approaching final furlong, ran on, just failed","2","Centre","Left Handed",,"30","2","Profitable (IRE)","Polytrack","2040",
"2023-01-05","18:00:00","Chelmsford City","chelmsfordcityracecourse.com Restricted Maiden Stakes (GBB Race)","3-5yo","Class 5",,"6f ","4346","Standard","6","3rd","4","Flying Kiss (IRE)","6","Watson, Archie","3","Doyle, Hollie","0","121","4.5",,"0","1 mins 11.44s","71.44","4.05","0","6","3","All Weather","8.97809315882856","3","2","2","1320","0","Maiden","raced wide, tracked winner, ridden and every chance over 1f out, kept on same pace","6","Centre","Left Handed",,"None","0","Kessaar (IRE)","Polytrack","1021",
