racedate,racetime,track,race_name,race_restrictions_age,race_class,major,race_distance,prize_money,going_description,number_of_runners,place,distbt,horse_name,stall,trainer,horse_age,jockey_name,jockeys_claim,pounds,odds,fav,official_rating,comptime,comptime_numeric,TotalDstBt,MedianOR,Dist_Furlongs,placing_numerical,RCode,BFSP,BFSP_Place,PlcsPaid,BFPlcsPaid,Yards,RailMove,RaceType,Comment,CardNo,StallPositioning,TrackDirection,Headgear,dayssincelr,careerruns,stallion,surfacetype,horse_prizewin,
"2022-06-30","16:35:00","Bellewstown","Irish EBF Median Sires Series Fillies Maiden","2yo","Irish",,"1m ","13274","Yielding","9","1st",,"All Things Nice (IRE)","4","OBrien, Joseph Patrick","2","Sheehy, M P","3","124","1","(Fav)","0","1 mins 45.39s","105.39",,"0","8","1","Flat","2.53033626327293","1.216507645","3","3","1738","0","Maiden","led, joined from 3f out, pushed along and regained lead from 1f out, ridden inside final furlong and strongly pressed close home, held on","3","None","Left Handed",,"19","1","Sioux Nation (USA)","Undulating","13274",
"2022-06-30","16:35:00","Bellewstown","Irish EBF Median Sires Series Fillies Maiden","2yo","Irish",,"1m ","13274","Yielding","9","2nd","HD","Semantics (USA)","2","Lyons, G M","2","Keane, C T","0","127","2.25",,"0","1 mins 45.39s","105.39","0.1","0","8","2","Flat","3.7279497021603665","1.489581247307251","3","3","1738","0","Maiden","soon in rear, slightly stumble halfway, soon rapid progress on outer and disputed lead from 3f out, ridden and headed from 1f out, rallied and kept on well inside final furlong, not reaching winner","6","None","Left Handed",,"None","0","Broken Vow (USA)","Undulating","4425",
"2022-06-30","16:35:00","Bellewstown","Irish EBF Median Sires Series Fillies Maiden","2yo","Irish",,"1m ","13274","Yielding","9","3rd","3.25","Starry Heavens (IRE)","8","Harrington, Mrs John","2","Foley, Shane","0","129","6",,"0","1 mins 45.39s","105.39","3.35","0","8","3","Flat","7.706735941542647","2.2820542328949163","3","3","1738","0","Maiden","mid-division and 4th halfway, pushed along from 3f out and went 3rd from 2f out, no impression inside final furlong and kept on same pace","2","None","Left Handed",,"None","0","Mastercraftsman (IRE)","Undulating","2212",
"2022-06-30","16:35:00","Bellewstown","Irish EBF Median Sires Series Fillies Maiden","2yo","Irish",,"1m ","13274","Yielding","9","4th","3.25","Aurifodina (IRE)","9","Bolger, J S","2","Manning, K J","0","123","11",,"0","1 mins 45.39s","105.39","6.6","0","8","4","Flat","19.639225798847335","3.438060419772328","3","3","1738","0","Maiden","soon tracked leader in 2nd, dropped to 3rd and pushed along from 3f out, ridden in 4th from 1f out, no impression and kept on same pace inside final furlong","9","None","Left Handed",,"28","2","Vocalised (USA)","Undulating","1106",
"2022-06-30","16:35:00","Bellewstown","Irish EBF Median Sires Series Fillies Maiden","2yo","Irish",,"1m ","13274","Yielding","9","5th","3.5","Florida Taiga (IRE)","10","Weld, D K","2","Hayes, C D","0","123","12",,"0","1 mins 45.39s","105.39","10.1","0","8","5","Flat","21","3.6","3","3","1738","0","Maiden","mid-division and 6th halfway, pushed along from 3f out, ridden and no impression in 5th from 1f out","10","None","Left Handed",,"None","0","Free Eagle (IRE)","Undulating","664",
"2022-06-30","16:35:00","Bellewstown","Irish EBF Median Sires Series Fillies Maiden","2yo","Irish",,"1m ","13274","Yielding","9","6th","2.5","Samantha Maguire (IRE)","7","McCreery, W","2","Crosse, Nathan","3","120","16",,"0","1 mins 45.39s","105.39","12.6","0","8","6","Flat","21.827976303653777","4.5","3","3","1738","0","Maiden","a bit keen, towards rear and 7th halfway, short of room from 3f out, pushed along and switched to outer from 2f out, no impression and kept on same pace from over 1f out","12","None","Left Handed",,"None","0","Dragon Pulse (IRE)","Undulating","442",
"2022-06-30","16:35:00","Bellewstown","Irish EBF Median Sires Series Fillies Maiden","2yo","Irish",,"1m ","13274","Yielding","9","7th","1.25","Reigles","6","McGuinness, Adrian","2","Whelan, R P","0","127","50",,"0","1 mins 45.39s","105.39","13.85","0","8","7","Flat","79.00634370772545","13","3","3","1738","0","Maiden","slightly slow into stride and raced towards rear, 8th halfway, some progress on outer from 3f out, ridden and no impression from 1f out","5","None","Left Handed",,"None","0","Havana Grey","Undulating","0",
"2022-06-30","16:35:00","Bellewstown","Irish EBF Median Sires Series Fillies Maiden","2yo","Irish",,"1m ","13274","Yielding","9","8th","5.5","Liberated Girl","5","Slattery, Andrew","2","Slattery, A J","0","129","22",,"0","1 mins 45.39s","105.39","19.35","0","8","8","Flat","33.03821741872771","5.086709295174223","3","3","1738","0","Maiden","soon settled in mid-division and 5th halfway, pushed along from 3f out and soon lost place, ridden and no impression from over 1f out","1","None","Left Handed",,"19","1","Muhaarar","Undulating","0",
"2022-06-30","16:35:00","Bellewstown","Irish EBF Median Sires Series Fillies Maiden","2yo","Irish",,"1m ","13274","Yielding","9","9th","0.5","Nelliestar (IRE)","3","Watson, R K","2","Doyle, Joe","0","123","200",,"0","1 mins 45.39s","105.39","19.85","0","8","9","Flat","833.7301376854348","85","3","3","1738","0","Maiden","soon tracked leaders in 3rd, pushed along and lost place over 2f out, ridden and weakened from over 1f out","11","None","Left Handed",,"22","1","Hillstar","Undulating",,
"2022-06-30","17:10:00","Bellewstown","Thank You Jim Corcoran Handicap (47-65)","3yo","Irish",,"1m ","5575","Yielding","15","1st",,"The Pargey Bee (IRE)","3","McConnell, John C","3","Rutledge, Siobhan","5","130","5",,"59","1 mins 41.68s","101.68",,"57","8","1","Flat","7.039499639165005","2.48787312953631","3","3","1738","0","Handicap","briefly pushed along from stalls, soon tracked leader in 2nd, ridden to challenge from 2f out and edged left inside final furlong, led inside final 100 yards and kept on well","5","None","Left Handed",,"21","10","Camacho","Undulating","5575",
"2022-06-30","17:10:00","Bellewstown","Thank You Jim Corcoran Handicap (47-65)","3yo","Irish",,"1m ","5575","Yielding","15","2nd","0.5","Clarinbridge (IRE)","1","McGuinness, Adrian","3","MacRedmond, Cian","5","122","14",,"51","1 mins 41.68s","101.68","0.5","57","8","2","Flat","17.72494315074175","5.6","3","3","1738","0","Handicap","tracked leaders and 3rd halfway, progress to challenge over 2f out and soon led narrowly, ridden and pressed over 1f out, headed inside final 100 yards and no extra","11","None","Left Handed","CkPc","84","10","Buratino (IRE)","Undulating","1858",
"2022-06-30","17:10:00","Bellewstown","Thank You Jim Corcoran Handicap (47-65)","3yo","Irish",,"1m ","5575","Yielding","15","3rd","HD","Bayou Belle (IRE)","6","Fahey, Jarlath P","3","Powell, J A","7","116","8.5",,"47","1 mins 41.68s","101.68","0.6","57","8","3","Flat","12","4.034245810320718","3","3","1738","0","Handicap","pushed along from stalls, mid-division and 7th from halfway, edged right and ridden over 2f out, 5th from 1f out and kept on strongly inside final furlong, not reaching principals","14","None","Left Handed",,"9","7","Buratino (IRE)","Undulating","929",
"2022-06-30","17:10:00","Bellewstown","Thank You Jim Corcoran Handicap (47-65)","3yo","Irish",,"1m ","5575","Yielding","15","4th","0.75","Celtic Revival (IRE)","2","Lynam, Edward","3","Coen, Ben M","0","132","14",,"56","1 mins 41.68s","101.68","1.35","57","8","4","Flat","18.5","6","3","3","1738","0","Handicap","pushed along from stalls and soon led, ridden and pressed over 2f out, soon headed and dropped to 3rd, no impression and kept on same pace inside final furlong, dropped to 4th close home","9","None","Left Handed","CkPc","50","5","Sea The Stars (IRE)","Undulating","465",
"2022-06-30","17:10:00","Bellewstown","Thank You Jim Corcoran Handicap (47-65)","3yo","Irish",,"1m ","5575","Yielding","15","5th","1.75","Nyla Rua (IRE)","12","McCourt, T G","3","Keane, C T","0","135","20",,"59","1 mins 41.68s","101.68","3.1","57","8","5","Flat","28.964345631","8.366884232674495","3","3","1738","0","Handicap","towards rear and 14th halfway, progress from 3f out and 6th from 1f out, no impression on principals and kept on into 5th close home, never nearer","4","None","Left Handed",,"216","4","Zoffany (IRE)","Undulating","279",
"2022-06-30","17:10:00","Bellewstown","Thank You Jim Corcoran Handicap (47-65)","3yo","Irish",,"1m ","5575","Yielding","15","6th","0.5","Hot Sunset","13","Murray, Joseph Anthony","3","Doyle, Joe","0","133","9",,"57","1 mins 41.68s","101.68","3.6","57","8","6","Flat","12.5","3.972965691477293","3","3","1738","0","Handicap","slightly impeded early, soon tracked leaders and 4th halfway, ridden from 2f out, no impression from 1f out and dropped to 6th close home","6","None","Left Handed"," TT","18","15","Hot Streak (IRE)","Undulating","185",
"2022-06-30","17:10:00","Bellewstown","Thank You Jim Corcoran Handicap (47-65)","3yo","Irish",,"1m ","5575","Yielding","15","7th","2.5","The Last Swallow (IRE)","16","Cromwell, Gavin Patrick","3","Carroll, G F","0","133","4","(JFav)","57","1 mins 41.68s","101.68","6.1","57","8","7","Flat","6.918580908681102","2.7303453063215413","3","3","1738","0","Handicap","towards rear of mid-division and 10th from halfway, pushed along from 3f out and soon ridden, slightly short of room over 1f out, no impression and kept on same pace inside final furlong","7","None","Left Handed"," TT","21","4","Cotai Glory","Undulating","0",
"2022-06-30","17:10:00","Bellewstown","Thank You Jim Corcoran Handicap (47-65)","3yo","Irish",,"1m ","5575","Yielding","15","8th","1.75","Dahomey (IRE)","7","McCourt, T G","3","Ryan, J J G","7","118","28",,"49","1 mins 41.68s","101.68","7.85","57","8","8","Flat","39.48472570418982","12.382031765463203","3","3","1738","0","Handicap","mid-division and 9th from halfway, ridden and edged right over 2f out, no impression from 1f out and kept on same pace inside final furlong","13","None","Left Handed",,"230","8","El Kabeir (USA)","Undulating","0",
"2022-06-30","17:10:00","Bellewstown","Thank You Jim Corcoran Handicap (47-65)","3yo","Irish",,"1m ","5575","Yielding","15","9th","1.5","Mollys Gamble (IRE)","18","Foster, Mrs Denise","3","Enright, M A","0","138","16",,"62","1 mins 41.68s","101.68","9.35","57","8","9","Flat","23.85770906167192","7.2","3","3","1738","0","Handicap","towards rear on outer and 12th from halfway, pushed along over 2f out and no impression from over 1f out, some modest late headway","3","None","Left Handed","CkPc TT","52","5","Battle Of Marengo (IRE)","Undulating",,
"2022-06-30","17:10:00","Bellewstown","Thank You Jim Corcoran Handicap (47-65)","3yo","Irish",,"1m ","5575","Yielding","15","10th","SH","Circles (IRE)","5","McCann, Anthony","3","Sheehy, Danny","3","137","11",,"64","1 mins 41.68s","101.68","9.4","57","8","10","Flat","14","4.6","3","3","1738","0","Handicap","tracked leaders early and soon slightly impeded, dropped to mid-division and 6th halfway, ridden over 2f out, no impression and kept on same pace from over 1f out","1","None","Left Handed",,"34","3","Holy Roman Emperor (IRE)","Undulating",,
"2022-06-30","17:10:00","Bellewstown","Thank You Jim Corcoran Handicap (47-65)","3yo","Irish",,"1m ","5575","Yielding","15","11th","NSE","Black Bridie (IRE)","17","Larkin, J","3","Maxwell, C D","0","125","40",,"49","1 mins 41.68s","101.68","9.43","57","8","11","Flat","80","19.739486184","3","3","1738","0","Handicap","mid-division and 5th from halfway, pushed along from 3f out and ridden from 2f out, no impression from over 1f out and weakened inside final furlong","12","None","Left Handed",,"34","3","Vadamos (FR)","Undulating",,
"2022-06-30","17:10:00","Bellewstown","Thank You Jim Corcoran Handicap (47-65)","3yo","Irish",,"1m ","5575","Yielding","15","12th","2","Victory Lantern (IRE)","11","Duke, B W","3","Cleary, R P","0","123","66",,"47","1 mins 41.68s","101.68","11.43","57","8","12","Flat","107.25976419932884","23","3","3","1738","0","Handicap","took keen hold and briefly short of room early, soon towards rear and 13th halfway, ridden over 2f out, no impression and kept on same pace from over 1f out","15","None","Left Handed","Hood","52","9","Mehmas (IRE)","Undulating",,
"2022-06-30","17:10:00","Bellewstown","Thank You Jim Corcoran Handicap (47-65)","3yo","Irish",,"1m ","5575","Yielding","15","13th","3.25","Breezy Zoff (IRE)","9","Cromwell, Gavin Patrick","3","Whearty, R","7","132","4","(JFav)","63","1 mins 41.68s","101.68","14.68","57","8","13","Flat","7","2.639791237285462","3","3","1738","0","Handicap","mid-division, slightly impeded after 1f, 8th from halfway, ridden on outer from 3f out, no impression and weakened from 2f out","2","None","Left Handed"," TT","26","6","Zoffany (IRE)","Undulating",,
"2022-06-30","17:10:00","Bellewstown","Thank You Jim Corcoran Handicap (47-65)","3yo","Irish",,"1m ","5575","Yielding","15","14th","2.5","Carslake","15","Prendergast, Kevin","3","Halpin, G P","0","128","33",,"52","1 mins 41.68s","101.68","17.18","57","8","14","Flat","55","13.5","3","3","1738","0","Handicap","reared up in stalls, slow into stride and raced in rear, pushed along from 3f out, ridden and no impression from 2f out","10","None","Left Handed","Vsor","19","5","Tamayuz","Undulating",,
"2022-06-30","17:10:00","Bellewstown","Thank You Jim Corcoran Handicap (47-65)","3yo","Irish",,"1m ","5575","Yielding","15","15th","3.25","The Rabbit Catcher (IRE)","10","McCourt, T G","3","McMonagle, Dylan B","0","133","10",,"57","1 mins 41.68s","101.68","20.43","57","8","15","Flat","13.5","4.5","3","3","1738","0","Handicap","towards rear and 11th halfway, pushed along from 3f out, ridden and no impression from over 1f out, eased inside final furlong","8","None","Left Handed","CkPc","21","6","Dawn Approach (IRE)","Undulating",,
"2022-06-30","17:45:00","Bellewstown","Peadar Kearneys Pub Handicap (47-65) (Div 1)","4yo+","Irish",,"1m ","5575","Yielding","12","1st",,"The Bog Bank (IRE)","16","McCourt, T G","5","Ryan, J J G","7","120","8.5",,"48","1 mins 40.31s","100.31",,"54.5","8","1","Flat","10.531174562466333","3.4436803487528223","3","3","1738","0","Handicap","briefly pushed along from stalls, soon tracked leaders and 3rd halfway, pushed along to challenge over 2f out and soon led narrowly, ridden and pressed from 1f out, kept on best inside final 100 yards","12","None","Left Handed","CkPc","18","29","Epaulette (AUS)","Undulating","5575",
