racedate,racetime,track,race_name,race_restrictions_age,race_class,major,race_distance,prize_money,going_description,number_of_runners,place,distbt,horse_name,stall,trainer,horse_age,jockey_name,jockeys_claim,pounds,odds,fav,official_rating,comptime,comptime_numeric,TotalDstBt,MedianOR,Dist_Furlongs,placing_numerical,RCode,BFSP,BFSP_Place,PlcsPaid,BFPlcsPaid,Yards,RailMove,RaceType,Comment,CardNo,StallPositioning,TrackDirection,Headgear,dayssincelr,careerruns,stallion,surfacetype,horse_prizewin,
"2022-11-09","13:15:00","Ayr","Virgin Bet Maiden Hurdle (GBB Race)","4yo+","Class 4",,"2m4.5f ","4629","Soft","9","1st",,"Step Above (IRE)","0","Russell, Miss Lucinda V","5","Fox, Derek R","0","158","12",,"0","5 mins 15.10s","315.1",,"0","20.5","1","National Hunt","26","3.849510705815483","3","3","4500","27","Maiden Hurdle","tracked leaders on inside, challenged 2 out, went 2nd between last two, led narrowly last, stayed on well run-in","8","None","Left Handed"," TT","None","0","Jet Away","Flat","4629",
"2022-11-09","13:15:00","Ayr","Virgin Bet Maiden Hurdle (GBB Race)","4yo+","Class 4",,"2m4.5f ","4629","Soft","9","2nd","1.5","Sams Choice (IRE)","0","Elliott, Gordon","6","Kennedy, J W","0","158","0.62","(Fav)","0","5 mins 15.10s","315.1","1.5","0","20.5","2","National Hunt","1.71536728241183","1.0856205646745638","3","3","4500","27","Maiden Hurdle","soon tracking leader, awkward 4th, lost 2nd after 6th until next, reached for 4 out, led going well before 3 out, narrowly headed last, stayed on same pace run-in","6","None","Left Handed","Blnk","10","10","Kalanisi (IRE)","Flat","2133",
"2022-11-09","13:15:00","Ayr","Virgin Bet Maiden Hurdle (GBB Race)","4yo+","Class 4",,"2m4.5f ","4629","Soft","9","3rd","23","Master Of The Malt","0","Bourke, D F","6","Chapman, Ross","0","158","150",,"0","5 mins 15.10s","315.1","24.5","0","20.5","3","National Hunt","526.563589729","36","3","3","4500","27","Maiden Hurdle","chased leaders out wide, went 2nd after 6th until next, chased leaders, pushed along after 4 out, hung badly left and weakened before 2 out, left modest 3rd last","5","None","Left Handed",,"20","4","Yeats (IRE)","Flat","1066",
"2022-11-09","13:15:00","Ayr","Virgin Bet Maiden Hurdle (GBB Race)","4yo+","Class 4",,"2m4.5f ","4629","Soft","9","4th","4.25","Hattons Gardens (IRE)","0","Thomson, A M","6","Mania, Ryan","0","158","16",,"0","5 mins 15.10s","315.1","28.75","0","20.5","4","National Hunt","20","3.1","3","3","4500","27","Maiden Hurdle","mid-division on inside, pushed along and outpaced before 3 out, left modest 4th last","3","None","Left Handed",,"20","1","Imperial Monarch (IRE)","Flat","534",
"2022-11-09","13:15:00","Ayr","Virgin Bet Maiden Hurdle (GBB Race)","4yo+","Class 4",,"2m4.5f ","4629","Soft","9","5th","4.25","Duke Of Deception (IRE)","0","Greenall, Oliver","5","Nichol, Craig","0","158","28",,"0","5 mins 15.10s","315.1","33","0","20.5","5","National Hunt","32","4.202653492858482","3","3","4500","27","Maiden Hurdle","led, hit 3rd, headed before 3 out, lost 2nd and weakened quickly soon after","2","None","Left Handed",,"17","5","September Storm (GER)","Flat","0",
"2022-11-09","13:15:00","Ayr","Virgin Bet Maiden Hurdle (GBB Race)","4yo+","Class 4",,"2m4.5f ","4629","Soft","9","6th","15","Bolt Man","0","Duncan, I A","4","Mulqueen, S","0","157","150",,"0","5 mins 15.10s","315.1","48","0","20.5","6","National Hunt","1000","65","3","3","4500","27","Maiden Hurdle","off the pace in last trio, tailed off 4 out, never a factor","9","None","Left Handed",,"18","3","Millenary","Flat","0",
"2022-11-09","13:15:00","Ayr","Virgin Bet Maiden Hurdle (GBB Race)","4yo+","Class 4",,"2m4.5f ","4629","Soft","9","F",,"Home Sweet Highway (IRE)","0","McCain Jnr, D","5","Gillard, Mr T","3","155","6.5",,"0","5 mins 15.10s","315.1",,"0","20.5","F","National Hunt","9.2","2.1136589104554906","3","3","4500","27","Maiden Hurdle","held up in mid-division, jumped slowly 4th, headway chasing leaders 4 out, went 2nd soon after next, dropped to 3rd between last two, hung left and well held when mistake and unseated rider last, eventually wrestled to the ground","4","None","Left Handed",,"None","0","Walk In The Park (IRE)","Flat",,
"2022-11-09","13:15:00","Ayr","Virgin Bet Maiden Hurdle (GBB Race)","4yo+","Class 4",,"2m4.5f ","4629","Soft","9","PU",,"Call Me Harry (IRE)","0","Jardine, I","5","OFarrell, C","0","158","4",,"0","5 mins 15.10s","315.1",,"0","20.5","PU","National Hunt","6.2","1.5866548772758335","3","3","4500","27","Maiden Hurdle","held up off the pace in last pair, losing touch when pulled up before 8th","1","None","Left Handed",,"18","5","Make Believe","Flat",,
"2022-11-09","13:15:00","Ayr","Virgin Bet Maiden Hurdle (GBB Race)","4yo+","Class 4",,"2m4.5f ","4629","Soft","9","PU",,"San Miguel (IRE)","0","Coltherd, W S","6","Coltherd, Sam W","0","158","33",,"0","5 mins 15.10s","315.1",,"0","20.5","PU","National Hunt","70.52586524018085","9.2116969364183","3","3","4500","27","Maiden Hurdle","steadied rear, mistake and struggling 6th, tailed off when bad mistake 4 out, pulled up quickly soon after","7","None","Left Handed",,"None","0","El Salvador (IRE)","Flat",,
"2022-11-09","13:50:00","Ayr","Virgin Bet Novices Hurdle (GBB Race)","4yo+","Class 4",,"2m ","4629","Soft","7","1st",,"Fortescue Wood (IRE)","0","Alexander, N W","7","Lynn, Bruce","5","149","4",,"0","4 mins 10.50s","250.5",,"0","16","1","National Hunt","6.477038961396574","1.6074512623520425","2","3","3520","18","Novices Hurdle","pulled hard behind slow pace, allowed to stride on from 3rd and soon clear, reduced lead home turn, ridden and stayed on gamely run-in","5","None","Left Handed","Hood TT","606","3","Westerner","Flat","4629",
"2022-11-09","13:50:00","Ayr","Virgin Bet Novices Hurdle (GBB Race)","4yo+","Class 4",,"2m ","4629","Soft","7","2nd","1.5","Gege Ville (FR)","0","Richards, N G","6","McMenamin, Daniel","0","154","2",,"0","4 mins 10.50s","250.5","1.5","0","16","2","National Hunt","3.25","1.246110748397536","2","3","3520","18","Novices Hurdle","tracked leader until before 3rd, raced off the pace in 3rd, went 2nd 3 out, stayed on run-in but always held","6","None","Left Handed",,"345","1","Protektor (GER)","Flat","2133",
"2022-11-09","13:50:00","Ayr","Virgin Bet Novices Hurdle (GBB Race)","4yo+","Class 4",,"2m ","4629","Soft","7","3rd","10","Benz (IRE)","0","Elliott, Gordon","4","Kennedy, J W","0","161","5.5",,"0","4 mins 10.50s","250.5","11.5","0","16","3","National Hunt","6.9545848235652015","1.6516384588784785","2","3","3520","18","Novices Hurdle","led until after 3rd, chased (clear) winner, closer home turn, pushed along and lost 2nd 3 out, ridden and outpaced before next, went modest 3rd run-in","1","None","Left Handed","CkPc","67","11","Rock Of Gibraltar (IRE)","Flat","1066",
"2022-11-09","13:50:00","Ayr","Virgin Bet Novices Hurdle (GBB Race)","4yo+","Class 4",,"2m ","4629","Soft","7","4th","3","Ballabawn (IRE)","0","McCain Jnr, D","4","Gillard, Mr T","3","151","1.5","(Fav)","0","4 mins 10.50s","250.5","14.5","0","16","4","National Hunt","2.58","1.2","2","3","3520","18","Novices Hurdle","soon off the pace in 4th, went modest 3rd before 2 out, weakened into 4th run-in","2","None","Left Handed",,"None","0","Soldier Of Fortune (IRE)","Flat","534",
"2022-11-09","13:50:00","Ayr","Virgin Bet Novices Hurdle (GBB Race)","4yo+","Class 4",,"2m ","4629","Soft","7","5th","16","Eden Mill (IRE)","0","Whillans, D W","5","Nichol, Craig","0","154","66",,"0","4 mins 10.50s","250.5","30.5","0","16","5","National Hunt","110.92501907443832","10.5","2","3","3520","18","Novices Hurdle","raced keenly off the pace in last trio, never on terms, tailed off","4","None","Left Handed",,"193","4","Leading Light (IRE)","Flat","0",
"2022-11-09","13:50:00","Ayr","Virgin Bet Novices Hurdle (GBB Race)","4yo+","Class 4",,"2m ","4629","Soft","7","6th","6.5","Couldntgivamonkeys (IRE)","0","Smith, R Michael","4","Mania, Ryan","0","154","300",,"0","4 mins 10.50s","250.5","37","0","16","6","National Hunt","1000","70","2","3","3520","18","Novices Hurdle","soon off the pace 4th from 3rd, struggling in last trio 4 out, tailed off","3","None","Left Handed",,"201","2","Valirann (FR)","Flat","0",
"2022-11-09","13:50:00","Ayr","Virgin Bet Novices Hurdle (GBB Race)","4yo+","Class 4",,"2m ","4629","Soft","7","7th","2.75","Farne Island","0","Nicol, Adam","5","Johnston, Dylan","7","140","250",,"0","4 mins 10.50s","250.5","39.75","0","16","7","National Hunt","450","32.588812392472455","2","3","3520","18","Novices Hurdle","soon in rear, mistake 2nd, tailed off 4 out","8","None","Left Handed",,"262","1","Trans Island","Flat","0",
"2022-11-09","14:25:00","Ayr","Virgin Bet Handicap Chase","4yo+","Class 3",,"3m ","7624","Soft","6","1st",,"Green Vault (IRE)","0","Russell, Miss Lucinda V","6","Fox, Derek R","0","155","0.67","(Fav)","117","6 mins 24.88s","384.88",,"117","24","1","National Hunt","1.6799999904632565","1.2621736795142167","2","2","5300","12","Handicap Chase","not always fluent and soon off the pace in rear, steady headway on inside and jumped into contention 4 out, soon switched out and headway, went 2nd 3 out, led next, soon clear, stayed on strongly","3","None","Left Handed"," TT","32","8","Shirocco (GER)","Flat","7624",
"2022-11-09","14:25:00","Ayr","Virgin Bet Handicap Chase","4yo+","Class 3",,"3m ","7624","Soft","6","2nd","6","Clan Legend","0","Alexander, N W","12","McMenamin, Daniel","0","168","4.5",,"130","6 mins 24.88s","384.88","6","117","24","2","National Hunt","7","2.771157661789039","2","2","5300","12","Handicap Chase","tracked leading trio, 3rd at 12th, 2nd next, led and hit 3 out, headed next, stayed on same pace, no chance with winner","1","None","Left Handed"," TT","264","40","Midnight Legend","Flat","3513",
"2022-11-09","14:25:00","Ayr","Virgin Bet Handicap Chase","4yo+","Class 3",,"3m ","7624","Soft","6","3rd","0.5","Buddha Scheme (IRE)","0","Russell, Miss Lucinda V","8","Mulqueen, S","0","150","14",,"112","6 mins 24.88s","384.88","6.5","117","24","3","National Hunt","18","5.2","2","2","5300","12","Handicap Chase","raced on inside, tracked leader until jumped slowly 6th, chased leaders, went 2nd again 9th until 13th, chased leaders, pushed along before 3 out, soon outpaced and struggling, rallied into 3rd last, kept on","6","None","Left Handed","Vsor TT","315","16","Milan","Flat","1756",
"2022-11-09","14:25:00","Ayr","Virgin Bet Handicap Chase","4yo+","Class 3",,"3m ","7624","Soft","6","4th","4.25","Dieu Vivant (FR)","0","Greenall, Oliver","9","Wynne, Toby","5","157","12",,"124","6 mins 24.88s","384.88","10.75","117","24","4","National Hunt","19","5","2","2","5300","12","Handicap Chase","held up in last pair, headway chasing leaders 13th, close enough in 3rd when jumped big and awkward on landing 2 out, weakened last","2","None","Left Handed"," TT","166","17","Network (GER)","Flat","879",
"2022-11-09","14:25:00","Ayr","Virgin Bet Handicap Chase","4yo+","Class 3",,"3m ","7624","Soft","6","5th","1.5","Donnas Delight (IRE)","0","Thomson, A M","11","Mania, Ryan","0","155","6",,"117","6 mins 24.88s","384.88","12.25","117","24","5","National Hunt","6.939916894","2.847378956338943","2","2","5300","12","Handicap Chase","led, reached for 10th, joined 4 out, headed approaching and hit next, soon lost 2nd, weakened 2 out","5","None","Left Handed","CkPc","242","20","Portrait Gallery (IRE)","Flat","350",
"2022-11-09","14:25:00","Ayr","Virgin Bet Handicap Chase","4yo+","Class 3",,"3m ","7624","Soft","6","6th","NK","Strong Economy (IRE)","0","Duncan, I A","10","OFarrell, C","0","155","25",,"117","6 mins 24.88s","384.88","12.4","117","24","6","National Hunt","42.852465626886115","8.4","2","2","5300","12","Handicap Chase","tracked leading pair, went 2nd 6th until 9th, chased leaders, mistake 11th, pushed along and outpaced before 4 out","4","None","Left Handed","CkPc","221","28","Sandmason","Flat","350",
