racedate,racetime,track,race_name,race_restrictions_age,race_class,major,race_distance,prize_money,going_description,number_of_runners,place,distbt,horse_name,stall,trainer,horse_age,jockey_name,jockeys_claim,pounds,odds,fav,official_rating,comptime,comptime_numeric,TotalDstBt,MedianOR,Dist_Furlongs,placing_numerical,RCode,BFSP,BFSP_Place,PlcsPaid,BFPlcsPaid,Yards,RailMove,RaceType,Comment,CardNo,StallPositioning,TrackDirection,Headgear,dayssincelr,careerruns,stallion,surfacetype,horse_prizewin,
"2013-01-15","13:10:00","Ffos Las","Stradey Park Maiden Hurdle ","4yo+","Class 5",,"2m6f ","1949","Heavy","9","1st",,"Bob Ford (IRE)","0","Curtis, Miss Rebecca","6","Scudamore, Tom","0","160","4",,"0","6 mins 34.80s","394.8",,"0","22","1","National Hunt","5.4618365516005","1.73","3","3","4840","0","Maiden Hurdle","not always fluent, led after 1st, hit 7th, clear 3 out, stayed on","1","None","Left Handed",,"10","1","Vinnie Roe (IRE)","Flat","1949",
"2013-01-15","13:10:00","Ffos Las","Stradey Park Maiden Hurdle ","4yo+","Class 5",,"2m6f ","1949","Heavy","9","2nd","6","Water Wagtail","0","Lavelle, Miss E C","6","Elsworth, Dominic","0","160","2.25",,"0","6 mins 34.80s","394.8","6","0","22","2","National Hunt","3.48813004983976","1.402528688","3","3","4840","0","Maiden Hurdle","held up on outside, headway approaching 6th, not fluent 2 out, chased winner soon after, stayed on same pace, no impression","8","None","Left Handed",,"29","2","Kahyasi (IRE)","Flat","572",
"2013-01-15","13:10:00","Ffos Las","Stradey Park Maiden Hurdle ","4yo+","Class 5",,"2m6f ","1949","Heavy","9","3rd","4","Shanks A Lot","0","Jones, Lucy","6","Wallis, C","5","155","150",,"0","6 mins 34.80s","394.8","10","0","22","3","National Hunt","564.644357102141","42","3","3","4840","0","Maiden Hurdle","not fluent, chased leaders, mistake 7th, one pace before 3 out","6","None","Left Handed",,"20","3","Beat All (USA)","Flat","286",
"2013-01-15","13:10:00","Ffos Las","Stradey Park Maiden Hurdle ","4yo+","Class 5",,"2m6f ","1949","Heavy","9","4th","19","Kims Quest (IRE)","0","Roberts, Miss Beth","5","Johns, Alan","7","146","12",,"0","6 mins 34.80s","394.8","29","0","22","4","National Hunt","17.2793839653131","2.81581099465231","3","3","4840","0","Maiden Hurdle","held up in rear, took keen hold, headway after 5th, chased winner before 8th, not fluent 3 out, weakened before last","10","None","Left Handed",,"164","4","Needle Gun (IRE)","Flat","143",
"2013-01-15","13:10:00","Ffos Las","Stradey Park Maiden Hurdle ","4yo+","Class 5",,"2m6f ","1949","Heavy","9","5th","22","Cornerhouse Sam (IRE)","0","Barber, Marc","8","Barber, Matthew","7","153","66",,"0","6 mins 34.80s","394.8","51","0","22","5","National Hunt","209.514276709175","26","3","3","4840","0","Maiden Hurdle","held up towards rear, not fluent 4th or 5th, ridden and weakened after 8th, tailed off","3","None","Left Handed"," TT","41","1","Norwich","Flat","0",
"2013-01-15","13:10:00","Ffos Las","Stradey Park Maiden Hurdle ","4yo+","Class 5",,"2m6f ","1949","Heavy","9","6th","3.5","Bredon Hill Lad","0","Gardner, Mrs S","6","Thomas, Sam","0","160","66",,"0","6 mins 34.80s","394.8","54.5","0","22","6","National Hunt","125.342192239","14.5","3","3","4840","0","Maiden Hurdle","held up in rear, not fluent 1st, struggling 8th, tailed off","2","None","Left Handed",,"59","2","Kirkwall","Flat","0",
"2013-01-15","13:10:00","Ffos Las","Stradey Park Maiden Hurdle ","4yo+","Class 5",,"2m6f ","1949","Heavy","9","7th","4","In The Post (IRE)","0","Curtis, Miss Rebecca","8","Corbett, Patrick E","7","153","20",,"0","6 mins 34.80s","394.8","58.5","0","22","7","National Hunt","21.9771302834771","3.55","3","3","4840","0","Maiden Hurdle","led until after 1st, tracked leaders, jumped left and lost place 5th, ridden and weakened after next, tailed off","4","None","Left Handed",,"20","2","Oscar (IRE)","Flat","0",
"2013-01-15","13:10:00","Ffos Las","Stradey Park Maiden Hurdle ","4yo+","Class 5",,"2m6f ","1949","Heavy","9","8th","39","Mumbles Bay (IRE)","0","Bowen, P","7","Devereux, Donal","3","157","20",,"0","6 mins 34.80s","394.8","97.5","0","22","8","National Hunt","33.0748340307828","5.1","3","3","4840","0","Maiden Hurdle","tracked leaders, wnet 2nd 2nd, ridden after 8th, weakened before 3 out, tailed off","5","None","Left Handed",,"65","4","Oscar (IRE)","Flat","0",
"2013-01-15","13:10:00","Ffos Las","Stradey Park Maiden Hurdle ","4yo+","Class 5",,"2m6f ","1949","Heavy","9","PU",,"Theatre Evening (IRE)","0","ONeill, Jonjo","5","McCoy, A P","0","160","1.38","(Fav)","0","6 mins 34.80s","394.8",,"0","22","PU","National Hunt","2.60064024912906","1.33","3","3","4840","0","Maiden Hurdle","held up in touch, weakened 3 out, 5th when pulled up before 2 out","7","None","Left Handed",,"None","0","Kings Theatre (IRE)","Flat",,
"2013-01-15","13:40:00","Ffos Las","lindleygroup.com Handicap Chase ","5yo+","Class 4",,"3m ","3769","Heavy","6","1st",,"Shaking Hands (IRE)","0","Pipe, D E","9","Scudamore, Tom","0","166","3",,"119","7 mins 6.90s","426.9",,"116","24","1","National Hunt","4.01978873030108","2.249127462","2","2","5280","0","Handicap Chase","made all, reminders after 3rd and before 8th, clear 2 out, ridden out","1","None","Left Handed","Blnk TT","26","18","Bach (IRE)","Flat","3769",
