racedate,racetime,track,race_name,race_restrictions_age,race_class,major,race_distance,prize_money,going_description,number_of_runners,place,distbt,horse_name,stall,trainer,horse_age,jockey_name,jockeys_claim,pounds,odds,fav,official_rating,comptime,comptime_numeric,TotalDstBt,MedianOR,Dist_Furlongs,placing_numerical,RCode,BFSP,BFSP_Place,PlcsPaid,BFPlcsPaid,Yards,RailMove,RaceType,Comment,CardNo,StallPositioning,TrackDirection,Headgear,dayssincelr,careerruns,stallion,surfacetype,horse_prizewin,
"2022-06-21","13:45:00","Beverley","Go Racing In Yorkshire Future Stars Apprentice Handicap","3yo","Class 6",,"5f ","3186","Good To Firm","11","1st",,"Sherdil (IRE)","4","Midgley, P T","3","Sexton, Ryan","0","133","4.5",,"63","1 mins 3.00s","63",,"59","5","1","Flat","6.67055859281143","2.22","3","3","1100","0","Handicap","held up towards rear, not much room 2f out, headway when not much room over 1f out, stayed on well inside final furlong, led close home","2","Inside","Straight",,"19","12","Dandy Man (IRE)","Flat","3186",
"2022-06-21","13:45:00","Beverley","Go Racing In Yorkshire Future Stars Apprentice Handicap","3yo","Class 6",,"5f ","3186","Good To Firm","11","2nd","NK","The Grey Lass","10","Easterby, M W","3","Breslin, Andrew","0","116","20",,"46","1 mins 3.00s","63","0.15","59","5","2","Flat","22.843466805681377","5.918703346730837","3","3","1100","0","Handicap","led early, with leader, edged left 1f out, led towards finish, headed close home","11","Inside","Straight",,"239","7","Outstrip","Flat","1496",
"2022-06-21","13:45:00","Beverley","Go Racing In Yorkshire Future Stars Apprentice Handicap","3yo","Class 6",,"5f ","3186","Good To Firm","11","3rd","0.5","Golden Gal (IRE)","3","Pears, Ollie","3","McSweeney, O","0","129","3.5","(Fav)","59","1 mins 3.00s","63","0.65","59","5","3","Flat","4.991031045490558","1.976557247","3","3","1100","0","Handicap","soon led, ridden and hard pressed from 2f out, headed towards finish","5","Inside","Straight",,"18","12","Galileo Gold","Flat","748",
"2022-06-21","13:45:00","Beverley","Go Racing In Yorkshire Future Stars Apprentice Handicap","3yo","Class 6",,"5f ","3186","Good To Firm","11","4th","0.5","Vaunted","2","Tinkler, N","3","Jary, Alex","8","127","6.5",,"65","1 mins 3.00s","63","1.15","59","5","4","Flat","8.278432346544573","2.94","3","3","1100","0","Handicap","awkward start, behind, ridden over 2f out, headway on outside 1f out, ran on inside final furlong, nearest finish","1","Inside","Straight","Hood","24","7","Ardad (IRE)","Flat","374",
"2022-06-21","13:45:00","Beverley","Go Racing In Yorkshire Future Stars Apprentice Handicap","3yo","Class 6",,"5f ","3186","Good To Firm","11","5th","1.5","Enraged","1","Camacho, Miss J A","3","Peate, Jonny","3","119","4.5",,"52","1 mins 3.00s","63","2.65","59","5","5","Flat","5.368725698849712","2.153733595","3","3","1100","0","Handicap","prominent early, chased leaders, driven over 1f out, not clear run and snatched up well inside final furlong, no impression after","8","Inside","Straight","CkPc","64","8","Adaay (IRE)","Flat","300",
"2022-06-21","13:45:00","Beverley","Go Racing In Yorkshire Future Stars Apprentice Handicap","3yo","Class 6",,"5f ","3186","Good To Firm","11","6th","1","Waverley Star","11","Brown, A D","3","Brookes, Aiden","3","124","14",,"57","1 mins 3.00s","63","3.65","59","5","6","Flat","22","5.7","3","3","1100","0","Handicap","prominent, ridden over 2f out, no extra well inside final furlong","7","Inside","Straight","CkPc","27","11","Peace Envoy (FR)","Flat","300",
"2022-06-21","13:45:00","Beverley","Go Racing In Yorkshire Future Stars Apprentice Handicap","3yo","Class 6",,"5f ","3186","Good To Firm","11","7th","1.5","Arkid","8","Eyre, J L","3","Keeley, Aidan","3","114","14",,"47","1 mins 3.00s","63","5.15","59","5","7","Flat","19.5","5.2","3","3","1100","0","Handicap","in touch in mid-division, ridden 2f out, weakened inside final furlong","10","Inside","Straight"," TT","27","9","Ardad (IRE)","Flat","0",
"2022-06-21","13:45:00","Beverley","Go Racing In Yorkshire Future Stars Apprentice Handicap","3yo","Class 6",,"5f ","3186","Good To Firm","11","8th","0.5","Fylingdale (IRE)","9","Easterby, T D","3","Kirrane, Sean","3","126","5.5",,"59","1 mins 3.00s","63","5.65","59","5","8","Flat","8.907374526563508","2.76","3","3","1100","0","Handicap","slowly away, behind, ridden over 2f out, never dangerous","6","Inside","Straight",,"18","5","National Defense","Flat","0",
"2022-06-21","13:45:00","Beverley","Go Racing In Yorkshire Future Stars Apprentice Handicap","3yo","Class 6",,"5f ","3186","Good To Firm","11","9th","1.25","Brazen Akoya","6","Makin, Phillip","3","Howarth, Christian","3","128","12",,"61","1 mins 3.00s","63","6.9","59","5","9","Flat","18.5","5.151728759882317","3","3","1100","0","Handicap","chased leaders, ridden over 2f out, weakened over 1f out","3","Inside","Straight"," TT","24","12","Brazen Beau (AUS)","Flat",,
"2022-06-21","13:45:00","Beverley","Go Racing In Yorkshire Future Stars Apprentice Handicap","3yo","Class 6",,"5f ","3186","Good To Firm","11","10th","1.25","Next Second","7","Carr, Mrs R A","3","Wheatley, Zak","3","116","40",,"49","1 mins 3.00s","63","8.15","59","5","10","Flat","83.09121103256415","15","3","3","1100","0","Handicap","held up towards rear, headway on outside over 2f out, lost place over 1f out, weakened inside final furlong","9","Inside","Straight","Blnk","22","10","Hot Streak (IRE)","Flat",,
