trainer,7Day_Runs,7Day_Wins,7Day_Places,7Day_Win_Strike,7Day_Place_Strike,7Day_SP_ProfitLoss,14Day_Runs,14Day_Wins,14Day_Places,14Day_Win_Strike,14Day_Place_Strike,14Day_SP_ProfitLoss,2YR_Runs,2YR_Wins,2YR_Places,2YR_Win_Strike,2YR_Place_Strike,2YR_SP_ProfitLoss,DaysSinceWin,RunsSinceWin,1YR_Runs,1YR_Wins,1YR_Places,1YR_Win_Strike,1YR_Place_Strike,1YR_SP_ProfitLoss,2yr_fav_Runs,2yr_fav_Wins,2yr_fav_Places,2yr_fav_Win_Strike,2yr_fav_Place_Strike,2yr_fav_SP_ProfitLoss,2yr_hcap_Runs,2yr_hcap_Wins,2yr_hcap_Places,2yr_hcap_Win_Strike,2yr_hcap_Place_Strike,2yr_hcap_SP_ProfitLoss,
"Allan, Miss Louise","3","0","0","0","0","-3","3","0","0","0","0","-3","87","4","12","4.6","13.79","-50.17","16","5","53","2","6","3.77","11.32","-42.17","0","0","0","0","0","0","52","4","11","7.69","7.69","-15.17",
"Alston, E J","1","0","0","0","0","-1","4","2","2","50","50","11.5","199","20","53","10.05","26.63","-71.63","8","2","92","5","20","5.43","21.74","-53.42","26","8","19","30.77","30.77","3.79","176","20","49","11.36","11.36","-48.63",
"Appleby, Charlie","14","4","7","28.57","50","-1.26","17","5","9","29.41","52.94","2.24","803","241","453","30.01","56.41","-29.83","1","2","442","137","246","31","55.66","-23.68","359","152","252","42.34","42.34","-17.11","186","47","87","25.27","25.27","-32.07",
"Appleby, M","18","1","3","5.56","16.67","-10.5","38","2","8","5.26","21.05","-24","2064","225","591","10.9","28.63","-261.6","6","15","914","121","265","13.24","28.99","-48.41","262","77","152","29.39","29.39","-27.3","1779","201","532","11.3","11.3","-191.42",
"Baker, George","9","0","1","0","11.11","-9","19","0","4","0","21.05","-19","456","57","141","12.5","30.92","-4.99","39","44","219","25","63","11.42","28.77","-35.12","40","12","25","30","30","-4.25","344","44","107","12.79","12.79","6",
"Balding, A M","29","6","12","20.69","41.38","12.08","46","9","20","19.57","43.48","12.83","1893","291","705","15.37","37.24","-81.92","1","1","962","150","364","15.59","37.84","-6.98","308","98","188","31.82","31.82","-57.5","871","129","313","14.81","14.81","-111.01",
"Bandey, R J","0","0","0","0","0","0","0","0","0","0","0","0","153","21","59","13.73","38.56","35.54","51","6","88","18","40","20.45","45.45","-11.96","30","11","22","36.67","36.67","-5.46","95","18","45","18.95","18.95","88.88",
"Barclay, Stella","3","0","1","0","33.33","-3","9","0","2","0","22.22","-9","420","24","78","5.71","18.57","-121.79","64","41","204","13","39","6.37","19.12","13.88","13","6","8","46.15","46.15","6.96","333","21","66","6.31","6.31","-47.29",
"Barr, Brian","1","0","0","0","0","-1","2","0","0","0","0","-2","224","12","45","5.36","20.09","-141.25","19","3","107","9","21","8.41","19.63","-47.75","7","2","4","28.57","28.57","-0.75","157","8","32","5.1","5.1","-93.25",
"Barron, T D","9","2","3","22.22","33.33","-2.87","18","5","8","27.78","44.44","0.34","588","73","191","12.41","32.48","-82.72","1","2","255","42","94","16.47","36.86","57.89","91","31","51","34.07","34.07","17.04","455","61","157","13.41","13.41","-17.86",
