trainer,7Day_Runs,7Day_Wins,7Day_Places,7Day_Win_Strike,7Day_Place_Strike,7Day_SP_ProfitLoss,14Day_Runs,14Day_Wins,14Day_Places,14Day_Win_Strike,14Day_Place_Strike,14Day_SP_ProfitLoss,2YR_Runs,2YR_Wins,2YR_Places,2YR_Win_Strike,2YR_Place_Strike,2YR_SP_ProfitLoss,DaysSinceWin,RunsSinceWin,1YR_Runs,1YR_Wins,1YR_Places,1YR_Win_Strike,1YR_Place_Strike,1YR_SP_ProfitLoss,2yr_fav_Runs,2yr_fav_Wins,2yr_fav_Places,2yr_fav_Win_Strike,2yr_fav_Place_Strike,2yr_fav_SP_ProfitLoss,2yr_hcap_Runs,2yr_hcap_Wins,2yr_hcap_Places,2yr_hcap_Win_Strike,2yr_hcap_Place_Strike,2yr_hcap_SP_ProfitLoss,
"Allen, C N","2","0","2","0","100","-2","6","2","4","33.33","66.67","4.13","200","24","70","12","35","-51.16","10","3","93","12","31","12.9","33.33","-15.12","27","7","14","25.93","25.93","-4.24","160","22","60","13.75","13.75","-18.91",
"Appleby, M","21","7","11","33.33","52.38","36.38","49","11","23","22.45","46.94","38.11","1872","222","570","11.86","30.45","-232.19","1","2","889","110","292","12.37","32.85","-191.9","257","78","150","30.35","30.35","-22.51","1618","193","509","11.93","11.93","-148.18",
"Bailey, K C","13","3","7","23.08","53.85","-3.7","22","4","10","18.18","45.45","-1.7","560","85","194","15.18","34.64","-103.58","2","1","271","44","100","16.24","36.9","-21.55","96","30","61","31.25","31.25","-14.35","323","43","103","13.31","13.31","-66.81",
"Balding, A M","13","6","9","46.15","69.23","19.7","17","7","11","41.18","64.71","41.7","1859","290","678","15.6","36.47","-107.36","4","5","930","135","333","14.52","35.81","-176.94","304","100","188","32.89","32.89","-40.18","858","134","308","15.62","15.62","-38.26",
"Barclay, Stella","3","0","1","0","33.33","-3","5","0","1","0","20","-5","433","25","88","5.77","20.32","5.79","75","41","238","11","47","4.62","19.75","1.41","21","6","12","28.57","28.57","-2.96","362","23","77","6.35","6.35","69.29",
"Barron, T D","2","0","0","0","0","-2","7","0","0","0","0","-7","513","71","168","13.84","32.75","-48.88","28","11","223","32","78","14.35","34.98","-39.92","89","27","49","30.34","30.34","10.8","407","59","139","14.5","14.5","-15.79",
"Bedi, Miss J","0","0","0","0","0","0","3","0","0","0","0","-3","87","4","14","4.6","16.09","-69.25","42","4","40","2","5","5","12.5","-29.5","3","1","1","33.33","33.33","-0.75","70","4","12","5.71","5.71","-52.25",
"Bell, M L W","2","0","0","0","0","-2","7","1","1","14.29","14.29","-3","675","92","220","13.63","32.59","-224","9","3","334","39","116","11.68","34.73","-166","113","38","61","33.63","33.63","-9.74","407","55","133","13.51","13.51","-147.69",
"Best, John & Jewell, Karen","6","1","2","16.67","33.33","-1.5","11","1","3","9.09","27.27","-6.5","167","16","42","9.58","25.15","-41.74","5","2","134","11","30","8.21","22.39","-66.74","13","2","6","15.38","15.38","-7.49","127","15","38","11.81","11.81","-27.74",
"Bethell, Ed","0","0","0","0","0","0","3","1","1","33.33","33.33","-0.25","355","47","126","13.24","35.49","-29.81","10","3","202","24","66","11.88","32.67","-18.55","60","11","32","18.33","18.33","-32.64","207","32","75","15.46","15.46","27.3",
"Boanas, Miss G","3","0","0","0","0","-3","3","0","0","0","0","-3","271","27","85","9.96","31.37","-66.82","120","36","142","12","38","8.45","26.76","-54.21","21","8","15","38.1","38.1","5.1","215","25","79","11.63","11.63","-18.57",
"Botti, M","9","0","2","0","22.22","-9","15","0","4","0","26.67","-15","798","100","253","12.53","31.7","92.66","22","19","396","49","126","12.37","31.82","60","101","23","50","22.77","22.77","-34.55","515","71","162","13.79","13.79","13.24",
"Boughey, George","9","1","4","11.11","44.44","-6.5","23","2","9","8.7","39.13","-16.17","1279","221","499","17.28","39.01","-300.79","4","5","791","134","307","16.94","38.81","-199.2","292","123","203","42.12","42.12","14.51","699","128","287","18.31","18.31","-84.56",
"Brittain, Antony","6","0","1","0","16.67","-6","14","1","3","7.14","21.43","-5.5","671","50","178","7.45","26.53","-274.14","11","14","292","21","71","7.19","24.32","-97.25","35","13","19","37.14","37.14","10.23","592","46","166","7.77","7.77","-241.02",
"Brown, A D","0","0","0","0","0","0","8","1","3","12.5","37.5","-5.8","202","20","51","9.9","25.25","10.53","8","2","130","14","33","10.77","25.38","-27.47","12","5","8","41.67","41.67","4.7","147","14","36","9.52","9.52","-39.72",
"Burke, K R","9","0","1","0","11.11","-9","19","2","6","10.53","31.58","-13.5","1562","216","557","13.83","35.66","-212.71","9","11","784","115","280","14.67","35.71","-33.14","224","88","142","39.29","39.29","36.3","827","100","274","12.09","12.09","-128.16",
"Camacho, Miss J A","2","0","1","0","50","-2","5","0","1","0","20","-5","553","68","168","12.3","30.38","-21.69","21","7","305","45","89","14.75","29.18","64.57","64","15","29","23.44","23.44","-14.43","416","52","131","12.5","12.5","-23.94",
"Carson, Anthony","2","0","1","0","50","-2","4","0","1","0","25","-4","205","9","33","4.39","16.1","-78","121","24","102","3","15","2.94","14.71","-82","7","0","3","0","0","-7","143","6","24","4.2","4.2","-68",
"Chapple-Hyam, Jane","2","0","0","0","0","-2","6","0","0","0","0","-6","472","56","158","11.86","33.47","-66.24","37","11","232","21","74","9.05","31.9","-83.98","65","18","36","27.69","27.69","-7.15","306","39","111","12.75","12.75","-28.11",
"Clarke, Ben","0","0","0","0","0","0","2","0","1","0","50","-2","105","18","35","17.14","33.33","23.01","17","5","60","13","22","21.67","36.67","37.95","15","6","7","40","40","6.18","50","10","17","20","20","16.95",
"Corbett, Mrs Susan","2","0","0","0","0","-2","5","0","3","0","60","-5","205","17","53","8.29","25.85","-24.17","69","28","101","10","27","9.9","26.73","4.33","17","5","8","29.41","29.41","0.33","143","17","45","11.89","11.89","37.83",
"Cowell, R M H","2","2","2","100","100","42.5","4","2","2","50","50","40.5","596","51","147","8.56","24.66","-101.77","4","1","276","17","53","6.16","19.2","-29.42","44","15","26","34.09","34.09","5.11","440","41","113","9.32","9.32","-36.64",
"Crate, Peter","0","0","0","0","0","0","1","0","0","0","0","-1","10","2","3","20","30","0.5","31","2","10","2","3","20","30","0.5","1","0","0","0","0","-1","7","2","3","28.57","28.57","3.5",
"Crisford, Simon","2","1","1","50","50","2","8","3","7","37.5","87.5","2.75","745","154","345","20.67","46.31","-112.31","1","1","351","83","170","23.65","48.43","-11.57","178","75","123","42.13","42.13","-0.84","306","59","118","19.28","19.28","-47.42",
"Cuthbert, Helen","0","0","0","0","0","0","2","1","2","50","100","6","31","2","10","6.45","32.26","-16","10","2","26","2","10","7.69","38.46","-11","2","0","0","0","0","-2","30","2","9","6.67","6.67","-15",
"Davidson, Tristan","0","0","0","0","0","0","1","0","0","0","0","-1","229","29","78","12.66","34.06","-67.7","86","12","76","5","15","6.58","19.74","-7","42","13","27","30.95","30.95","-3.66","191","26","73","13.61","13.61","-39.28",
"Dennis, David","3","0","0","0","0","-3","3","0","0","0","0","-3","133","15","41","11.28","30.83","-60.29","71","32","96","10","29","10.42","30.21","-50.62","5","2","3","40","40","1.75","109","15","37","13.76","13.76","-36.29",
"Duncan, I A","0","0","0","0","0","0","4","0","0","0","0","-4","98","2","14","2.04","14.29","-88","364","42","42","1","3","2.38","7.14","-37.5","1","0","1","0","0","-1","62","2","11","3.23","3.23","-52",
"Easterby, M W","7","1","1","14.29","14.29","-3.5","12","2","2","16.67","16.67","-4.5","894","78","232","8.72","25.95","-332.22","6","5","434","47","122","10.83","28.11","-72.82","105","24","52","22.86","22.86","-25.84","675","70","202","10.37","10.37","-145.09",
"Easterby, T D","5","1","1","20","20","6","13","1","4","7.69","30.77","-2","3004","276","816","9.19","27.16","-793.31","2","1","1538","127","397","8.26","25.81","-430.69","312","86","173","27.56","27.56","-29.82","2390","239","693","10","10","-445.81",
"Ellison, B","6","0","1","0","16.67","-6","15","1","3","6.67","20","-12","946","94","281","9.94","29.7","-357.97","8","11","458","46","139","10.04","30.35","-147.28","113","36","68","31.86","31.86","-4.76","697","73","215","10.47","10.47","-219.02",
"Eustace, Harry","0","0","0","0","0","0","0","0","0","0","0","0","250","39","106","15.6","42.4","8.96","43","3","120","25","51","20.83","42.5","58.97","40","13","27","32.5","32.5","-4.67","157","29","70","18.47","18.47","12.48",
"Evans, P D","10","1","3","10","30","-6.25","22","3","9","13.64","40.91","-4.75","1121","133","337","11.86","30.06","-219.78","3","4","537","64","176","11.92","32.77","-165.17","124","38","72","30.65","30.65","-10.64","820","104","262","12.68","12.68","-183.87",
"Fahey, R A","2","0","0","0","0","-2","9","3","3","33.33","33.33","11","2124","231","608","10.88","28.63","-486.61","8","3","879","105","253","11.95","28.78","-88.14","196","65","114","33.16","33.16","8.99","1496","165","411","11.03","11.03","-319.14",
"Fairhurst, C W","1","0","0","0","0","-1","2","0","1","0","50","-2","128","10","27","7.81","21.09","29.33","210","40","63","5","14","7.94","22.22","64.75","7","1","4","14.29","14.29","-2.67","100","8","22","8","8","-44.67",
"Fell, Roger","5","0","0","0","0","-5","10","2","2","20","20","20.33","981","83","255","8.46","25.99","-274.46","10","6","516","42","126","8.14","24.42","-115.78","76","24","39","31.58","31.58","-0.62","802","71","214","8.85","8.85","-226.94",
"Fellowes, Charlie","4","0","1","0","25","-4","7","0","1","0","14.29","-7","621","75","188","12.08","30.27","-155.14","44","25","293","34","91","11.6","31.06","-109.64","84","29","50","34.52","34.52","1.62","401","54","126","13.47","13.47","-91",
"Foster, Miss J E","0","0","0","0","0","0","0","0","0","0","0","0","105","8","22","7.62","20.95","-8","110","17","42","4","8","9.52","19.05","0.5","5","1","3","20","20","-3","92","6","19","6.52","6.52","-33.5",
"French, Alex","1","0","0","0","0","-1","1","0","0","0","0","-1","55","5","19","9.09","34.55","14.58","143","17","39","4","13","10.26","33.33","27.33","5","1","4","20","20","-1.75","37","3","13","8.11","8.11","21.58",
"Frost, Kevin","7","0","1","0","14.29","-7","13","1","2","7.69","15.38","-5.5","290","31","71","10.69","24.48","37.08","13","12","161","23","47","14.29","29.19","50.83","20","8","13","40","40","7.83","222","27","58","12.16","12.16","63.83",
"Furtado, Ivan","8","0","3","0","37.5","-8","16","0","4","0","25","-16","723","74","196","10.24","27.11","-278.13","23","27","378","34","93","8.99","24.6","-180.87","89","27","55","30.34","30.34","-14.54","540","59","161","10.93","10.93","-166.12",
"Goldie, J S","2","0","0","0","0","-2","7","0","0","0","0","-7","931","105","248","11.28","26.64","-177.28","86","39","557","61","147","10.95","26.39","-201.61","92","34","53","36.96","36.96","9.93","809","100","235","12.36","12.36","-104.28",
"Gosden, John and Thady","2","1","2","50","100","6","2","1","2","50","100","6","1300","279","616","21.46","47.38","-178.74","1","1","593","130","283","21.92","47.72","-72.17","380","152","263","40","40","-61.03","390","61","158","15.64","15.64","-75.41",
