trainer,1Day_Runs,1Day_Wins,1Day_Places,1Day_Win_Strike,1Day_Place_Strike,1Day_SP_ProfitLoss,3Day_Runs,3Day_Wins,3Day_Places,3Day_Win_Strike,3Day_Place_Strike,3Day_SP_ProfitLoss,7Day_Runs,7Day_Wins,7Day_Places,7Day_Win_Strike,7Day_Place_Strike,7Day_SP_ProfitLoss,14Day_Runs,14Day_Wins,14Day_Places,14Day_Win_Strike,14Day_Place_Strike,14Day_SP_ProfitLoss,2YR_Runs,2YR_Wins,2YR_Places,2YR_Win_Strike,2YR_Place_Strike,2YR_SP_ProfitLoss,DaysSinceWin,RunsSinceWin,1YR_Runs,1YR_Wins,1YR_Places,1YR_Win_Strike,1YR_Place_Strike,1YR_SP_ProfitLoss,2yr_fav_Runs,2yr_fav_Wins,2yr_fav_Places,2yr_fav_Win_Strike,2yr_fav_Place_Strike,2yr_fav_SP_ProfitLoss,2yr_hcap_Runs,2yr_hcap_Wins,2yr_hcap_Places,2yr_hcap_Win_Strike,2yr_hcap_Place_Strike,2yr_hcap_SP_ProfitLoss,
"Bethell, Harriet","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","1","1","25","25","1.5","161","26","64","16.15","39.75","7.06","13","4","70","10","27","14.29","38.57","4","26","6","13","23.08","23.08","-9.19","157","26","63","16.56","16.56","11.06",
"Boughey, George","0","0","0","0","0","0","6","0","3","0","50","-6","12","0","4","0","33.33","-12","29","3","10","10.34","34.48","-3.75","1481","235","553","15.87","37.34","-312.4","11","15","708","110","265","15.54","37.43","-140.12","303","106","196","34.98","34.98","-38.76","837","139","320","16.61","16.61","-69.28",
"Bourke, D F","0","0","0","0","0","0","2","1","1","50","50","21","4","1","1","25","25","19","5","1","1","20","20","18","218","21","58","9.63","26.61","-46.5","2","1","119","10","30","8.4","25.21","-50.25","21","5","11","23.81","23.81","-3.25","182","19","50","10.44","10.44","-26.75",
"Bowen, Peter / Michael","0","0","0","0","0","0","5","1","2","20","40","-2.62","7","1","3","14.29","42.86","-4.62","15","3","7","20","46.67","-5.42","496","71","154","14.31","31.05","-122.94","2","2","253","32","80","12.65","31.62","-67.22","91","36","58","39.56","39.56","7.22","377","53","114","14.06","14.06","-57.28",
"Boyle, J R","0","0","0","0","0","0","4","2","2","50","50","5.33","7","2","2","28.57","28.57","2.33","14","2","4","14.29","28.57","-4.67","397","36","109","9.07","27.46","-165.38","2","1","204","21","59","10.29","28.92","-79.46","37","9","19","24.32","24.32","-9.62","346","36","102","10.4","10.4","-114.38",
"Brittain, Antony","0","0","0","0","0","0","1","0","0","0","0","-1","8","1","2","12.5","25","-3.67","19","1","2","5.26","10.53","-14.67","562","33","136","5.87","24.2","-295.71","6","3","246","9","46","3.66","18.7","-175.29","19","7","11","36.84","36.84","3.71","484","31","117","6.4","6.4","-225.84",
"Bromhead, Henry De","0","0","0","0","0","0","0","0","0","0","0","0","3","1","2","33.33","66.67","2","17","7","9","41.18","52.94","10.65","1403","201","505","14.33","35.99","-227.3","5","1","757","115","277","15.19","36.59","-118.43","229","76","151","33.19","33.19","-31.06","546","56","163","10.26","10.26","-61.79",
"Brown, G","0","0","0","0","0","0","1","0","0","0","0","-1","2","0","0","0","0","-2","7","1","2","14.29","28.57","-1","153","20","47","13.07","30.72","4.82","12","3","96","12","24","12.5","25","-2.44","16","4","10","25","25","-6.39","110","16","38","14.55","14.55","34.51",
"Browne, Michael J","1","0","0","0","0","-1","1","0","0","0","0","-1","1","0","0","0","0","-1","2","0","0","0","0","-2","59","2","16","3.39","27.12","-38","151","13","30","1","7","3.33","23.33","-22","2","0","1","0","0","-2","36","2","11","5.56","5.56","-15",
"Browne, W P","0","0","0","0","0","0","0","0","0","0","0","0","4","0","1","0","25","-4","4","0","1","0","25","-4","124","15","43","12.1","34.68","-8.48","135","30","60","8","20","13.33","33.33","14.16","11","6","10","54.55","54.55","3.44","40","5","13","12.5","12.5","23.13",
"Budds, David Kenneth","0","0","0","0","0","0","0","0","0","0","0","0","2","0","1","0","50","-2","5","0","3","0","60","-5","176","8","42","4.55","23.86","-103.5","18","6","85","5","22","5.88","25.88","-31","5","1","3","20","20","-3","119","8","32","6.72","6.72","-46.5",
"Bunyan, Darren / OLeary, G","1","0","0","0","0","-1","2","1","1","50","50","9","3","1","2","33.33","66.67","8","10","1","2","10","20","1","294","23","57","7.82","19.39","-115.01","2","2","189","14","34","7.41","17.99","-91.84","22","6","10","27.27","27.27","1.49","188","20","43","10.64","10.64","-25.34",
"Butler, John","0","0","0","0","0","0","1","1","1","100","100","4","13","3","4","23.08","30.77","-1.25","24","4","8","16.67","33.33","-8.25","991","70","227","7.06","22.91","-439.89","3","1","495","29","108","5.86","21.82","-249.41","83","25","54","30.12","30.12","-2.11","760","59","188","7.76","7.76","-320.15",
"Cahill, Mark","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","105","8","25","7.62","23.81","48","67","6","57","2","15","3.51","26.32","-9.5","2","0","2","0","0","-2","80","7","21","8.75","8.75","66.5",
"Camacho, Miss J A","0","0","0","0","0","0","1","0","0","0","0","-1","8","2","3","25","37.5","7.5","24","4","7","16.67","29.17","2","634","64","171","10.09","26.97","-77.89","4","2","354","31","94","8.76","26.55","-45.65","60","14","30","23.33","23.33","-6.05","512","50","142","9.77","9.77","-65.32",
"Candlish, Jennie","0","0","0","0","0","0","2","0","0","0","0","-2","6","0","2","0","33.33","-6","12","0","5","0","41.67","-12","469","55","141","11.73","30.06","-113.82","16","13","222","28","67","12.61","30.18","-57.34","54","20","37","37.04","37.04","-4.48","350","44","111","12.57","12.57","-41.48",
"Candy, H","0","0","0","0","0","0","1","0","0","0","0","-1","3","0","0","0","0","-3","4","0","0","0","0","-4","224","21","59","9.38","26.34","-25.25","28","13","101","4","21","3.96","20.79","-33","17","4","12","23.53","23.53","-4.25","131","12","38","9.16","9.16","-69.25",
"Carr, Mrs R A","1","0","0","0","0","-1","6","0","1","0","16.67","-6","12","1","4","8.33","33.33","-7","32","3","10","9.38","31.25","-5","871","96","258","11.02","29.62","-152.4","4","8","478","49","129","10.25","26.99","-102.92","84","25","38","29.76","29.76","4.27","819","92","247","11.23","11.23","-127.4",
"Carroll, A W","0","0","0","0","0","0","0","0","0","0","0","0","19","1","2","5.26","10.53","-15","38","4","9","10.53","23.68","-22.02","1955","178","495","9.1","25.32","-501.25","6","9","932","95","252","10.19","27.04","-224.52","173","57","111","32.95","32.95","-2.49","1616","154","420","9.53","9.53","-340.41",
"Carroll, D","3","0","2","0","66.67","-3","3","0","2","0","66.67","-3","5","0","3","0","60","-5","12","0","4","0","33.33","-12","470","35","111","7.45","23.62","-247.91","28","27","232","9","50","3.88","21.55","-171.12","46","8","16","17.39","17.39","-15.29","365","30","95","8.22","8.22","-161.17",
"Coakley, D J","0","0","0","0","0","0","0","0","0","0","0","0","3","0","1","0","33.33","-3","9","1","3","11.11","33.33","-2.5","186","15","45","8.06","24.19","-94.37","11","8","92","9","26","9.78","28.26","-39.5","17","4","9","23.53","23.53","-5.62","145","14","42","9.66","9.66","-56.62",
"Coakley, D P","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","38","6","12","15.79","31.58","29.83","187","10","22","3","7","13.64","31.82","-6","4","1","1","25","25","-1","35","5","11","14.29","14.29","28.5",
"Cole, Miss D","0","0","0","0","0","0","1","0","0","0","0","-1","1","0","0","0","0","-1","3","0","0","0","0","-3","105","11","35","10.48","33.33","-42.5","56","8","55","7","21","12.73","38.18","-22.5","6","3","6","50","50","3.25","79","10","29","12.66","12.66","-25",
"Coleman, Kevin","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","-3","9","0","1","0","11.11","-9","306","25","82","8.17","26.8","-0.63","32","15","129","9","35","6.98","27.13","50.75","32","5","16","15.63","15.63","-15.88","201","16","53","7.96","7.96","-72.25",
"Condon, K J","0","0","0","0","0","0","0","0","0","0","0","0","2","0","1","0","50","-2","5","0","2","0","40","-5","208","15","53","7.21","25.48","-69.53","74","23","74","4","17","5.41","22.97","-30.9","16","3","9","18.75","18.75","-10.03","84","7","22","8.33","8.33","-11",
"Conlon, Joe","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","37","3","8","8.11","21.62","-26.54","28","2","22","3","6","13.64","27.27","-11.54","6","3","4","50","50","4.46","20","3","5","15","15","-9.54",
"Cotter, Kieran P","1","0","0","0","0","-1","1","0","0","0","0","-1","1","0","0","0","0","-1","4","0","1","0","25","-4","217","16","45","7.37","20.74","-61.01","97","27","87","6","14","6.9","16.09","-21.5","15","3","7","20","20","-2.01","84","7","19","8.33","8.33","-22.84",
"Coulson, Jake Thomas","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-1","2","0","0","0","0","-2","144","4","14","2.78","9.72","-62","55","13","72","2","8","2.78","11.11","-14","3","0","3","0","0","-3","73","1","7","1.37","1.37","-64",
"Coyle, Tony","0","0","0","0","0","0","1","0","0","0","0","-1","1","0","0","0","0","-1","2","0","0","0","0","-2","213","21","56","9.86","26.29","-66.75","36","10","113","10","32","8.85","28.32","-47.5","32","7","16","21.88","21.88","-8.75","169","19","51","11.24","11.24","-34.75",
"Cunha, Dylan","0","0","0","0","0","0","0","0","0","0","0","0","2","0","1","0","50","-2","8","1","3","12.5","37.5","9","336","39","101","11.61","30.06","-36.87","10","4","264","28","80","10.61","30.3","-42.13","41","17","23","41.46","41.46","7.13","230","31","76","13.48","13.48","-9.25",
"Davidson, Tristan","1","1","1","100","100","3","1","1","1","100","100","3","4","2","2","50","50","13","6","2","3","33.33","50","11","264","29","78","10.98","29.55","-6.75","1","1","152","16","47","10.53","30.92","-29.5","28","7","17","25","25","-1.5","212","26","68","12.26","12.26","30.25",
"Davis, D J S Ffrench","0","0","0","0","0","0","2","2","2","100","100","8","3","2","3","66.67","100","7","8","2","4","25","50","2","387","45","120","11.63","31.01","-38.31","2","1","207","23","68","11.11","32.85","8.05","38","11","26","28.95","28.95","-9.89","222","23","72","10.36","10.36","4.08",
"Davison, Jack W","0","0","0","0","0","0","0","0","0","0","0","0","4","2","3","50","75","5.67","9","3","5","33.33","55.56","3.8","270","32","76","11.85","28.15","-59.3","5","3","164","23","51","14.02","31.1","-17.63","31","12","19","38.71","38.71","2.79","126","16","35","12.7","12.7","0.08",
"Dias, Diego","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","-4","4","0","0","0","0","-4","85","7","28","8.24","32.94","-28.75","82","34","71","5","23","7.04","32.39","-43.25","11","2","8","18.18","18.18","-3.25","28","4","11","14.29","14.29","0.5",
"Dods, M","2","0","0","0","0","-2","4","0","0","0","0","-4","16","0","1","0","6.25","-16","41","4","7","9.76","17.07","-15.59","1118","114","336","10.2","30.05","-291.01","8","18","561","54","159","9.63","28.34","-129.78","120","37","65","30.83","30.83","5.12","918","85","275","9.26","9.26","-280.79",
"Dowling, Thomas","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","-2","4","0","0","0","0","-4","103","4","12","3.88","11.65","-77.12","301","54","63","1","6","1.59","9.52","-59","7","2","5","28.57","28.57","-0.62","78","4","11","5.13","5.13","-52.12",
"Down, C J","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","-4","182","14","43","7.69","23.63","-18.29","104","24","108","7","24","6.48","22.22","30.23","16","5","12","31.25","31.25","-3.04","142","12","35","8.45","8.45","7.21",
"Doyle, Timothy","2","0","1","0","50","-2","5","0","1","0","20","-5","8","0","1","0","12.5","-8","14","1","3","7.14","21.43","-6.5","356","27","99","7.58","27.81","-101.27","8","9","183","15","54","8.2","29.51","-86.27","26","9","17","34.62","34.62","8.73","237","23","77","9.7","9.7","-10.87",
"Duffield, Mrs A","2","0","1","0","50","-2","2","0","1","0","50","-2","2","0","1","0","50","-2","9","0","1","0","11.11","-9","210","13","40","6.19","19.05","-138.92","62","25","94","3","18","3.19","19.15","-76.5","12","2","7","16.67","16.67","-6.25","172","13","35","7.56","7.56","-100.92",
"Dunlop, E A L","0","0","0","0","0","0","0","0","0","0","0","0","8","2","3","25","37.5","2","28","3","6","10.71","21.43","-5","999","127","305","12.71","30.53","-106.04","4","1","511","59","148","11.55","28.96","-15.45","105","36","72","34.29","34.29","2.67","742","109","253","14.69","14.69","56.53",
"Durkan, William","1","0","0","0","0","-1","1","0","0","0","0","-1","2","0","0","0","0","-2","3","1","1","33.33","33.33","4.5","77","11","22","14.29","28.57","5.03","13","3","55","8","18","14.55","32.73","16.75","6","1","1","16.67","16.67","-2.75","30","4","10","13.33","13.33","7",
"Dwyer, C A","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-1","4","0","0","0","0","-4","191","18","53","9.42","27.75","-108.76","56","15","110","13","38","11.82","34.55","-54.26","25","8","15","32","32","1.24","148","18","47","12.16","12.16","-65.76",
"Easterby, M W","2","0","0","0","0","-2","6","0","0","0","0","-6","10","0","0","0","0","-10","21","2","4","9.52","19.05","-11","966","97","295","10.04","30.54","-170.31","10","11","466","45","148","9.66","31.76","-75.15","108","19","52","17.59","17.59","-49.62","769","80","247","10.4","10.4","-166.83",
"Easterby, T D","8","0","2","0","25","-8","14","0","3","0","21.43","-14","35","1","7","2.86","20","-26","65","4","16","6.15","24.62","-38","2700","212","696","7.85","25.78","-1031.85","4","16","1245","102","342","8.19","27.47","-477.71","211","46","119","21.8","21.8","-57.22","2220","190","610","8.56","8.56","-733.79",
"Edmunds, Stuart","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","-2","2","0","0","0","0","-2","390","61","143","15.64","36.67","-29.69","77","11","190","34","72","17.89","37.89","31.38","56","20","40","35.71","35.71","-0.39","259","45","101","17.37","17.37","24.31",
"Ender, Miss S J","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","-2","144","8","33","5.56","22.92","-65.25","72","15","74","2","12","2.7","16.22","-36","6","1","3","16.67","16.67","-3.75","106","5","23","4.72","4.72","-49.25",
"Eustace, Harry","0","0","0","0","0","0","3","0","0","0","0","-3","6","0","0","0","0","-6","14","0","3","0","21.43","-14","433","50","148","11.55","34.18","-92.86","39","39","262","22","82","8.4","31.3","-81.21","69","23","47","33.33","33.33","0.6","249","35","93","14.06","14.06","15",
"Evans, H J","0","0","0","0","0","0","0","0","0","0","0","0","2","1","2","50","100","4","3","1","2","33.33","66.67","3","300","39","97","13","32.33","-39.79","6","2","160","16","47","10","29.38","-42.92","30","8","18","26.67","26.67","-4.87","257","34","88","13.23","13.23","-51.62",
"Fahey, James","0","0","0","0","0","0","1","0","1","0","100","-1","2","0","1","0","50","-2","2","0","1","0","50","-2","153","9","36","5.88","23.53","-3.17","47","15","83","4","17","4.82","20.48","-49.5","3","0","1","0","0","-3","67","4","16","5.97","5.97","-33.5",
"Fahey, Jarlath P","0","0","0","0","0","0","0","0","0","0","0","0","3","1","2","33.33","66.67","9","7","1","3","14.29","42.86","5","206","20","51","9.71","24.76","-20.92","6","3","106","9","23","8.49","21.7","-10.17","13","4","8","30.77","30.77","5.5","109","15","37","13.76","13.76","31.33",
"Fahey, Mark","1","1","1","100","100","3.5","1","1","1","100","100","3.5","5","2","2","40","40","3.25","11","3","4","27.27","36.36","18.25","265","33","67","12.45","25.28","68.45","1","1","164","20","44","12.2","26.83","-20.43","36","12","20","33.33","33.33","6.62","159","26","51","16.35","16.35","107.82",
"Fahey, R A","1","0","0","0","0","-1","10","0","2","0","20","-10","25","0","8","0","32","-25","43","3","13","6.98","30.23","-7.5","1816","206","554","11.34","30.51","-421.4","8","26","940","92","256","9.79","27.23","-262.44","181","59","99","32.6","32.6","5.34","1304","140","380","10.74","10.74","-255.17",
"Fanshawe, J R","0","0","0","0","0","0","1","0","0","0","0","-1","12","2","5","16.67","41.67","-5.17","27","7","15","25.93","55.56","13.28","659","99","257","15.02","39","-154.51","4","3","366","57","150","15.57","40.98","-55.23","136","46","86","33.82","33.82","-10.92","436","74","187","16.97","16.97","-89.54",
"Fell, R / Murray, S","1","0","0","0","0","-1","4","0","0","0","0","-4","11","1","3","9.09","27.27","6","19","1","5","5.26","26.32","-2","940","80","242","8.51","25.74","-284.12","6","7","439","30","105","6.83","23.92","-126.04","69","24","44","34.78","34.78","13.97","770","70","204","9.09","9.09","-190.7",
"Fenton, M P","1","0","0","0","0","-1","1","0","0","0","0","-1","1","0","0","0","0","-1","2","0","0","0","0","-2","101","4","17","3.96","16.83","-67.5","26","6","60","3","12","5","20","-35.5","5","1","3","20","20","0","84","4","17","4.76","4.76","-50.5",
"Flint, J L","0","0","0","0","0","0","0","0","0","0","0","0","3","0","1","0","33.33","-3","7","1","2","14.29","28.57","-4","263","27","61","10.27","23.19","-1.79","8","4","137","12","29","8.76","21.17","41.66","18","11","12","61.11","61.11","16.88","245","25","58","10.2","10.2","1.21",
"Flynn, Patrick J","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-1","5","0","0","0","0","-5","227","15","50","6.61","22.03","-88","18","6","116","10","30","8.62","25.86","-10.5","12","2","6","16.67","16.67","-3","165","11","36","6.67","6.67","-66.5",
"Fry, Harry","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","358","61","154","17.04","43.02","-121.84","114","12","150","22","62","14.67","41.33","-70.07","91","39","62","42.86","42.86","4.41","229","28","85","12.23","12.23","-93.64",
"Gansera-Leveque, Mrs Ilka","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-1","2","0","0","0","0","-2","99","12","34","12.12","34.34","42.25","186","21","58","7","22","12.07","37.93","17","3","1","1","33.33","33.33","1.5","88","11","32","12.5","12.5","36.25",
"Geary, David J","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13","3","3","23.08","23.08","15","114","2","4","1","1","25","25","0.5","0","0","0","0","0","0","2","1","1","50","50","15",
"Goldie, J S","0","0","0","0","0","0","1","0","1","0","100","-1","11","1","4","9.09","36.36","-5.5","20","3","6","15","30","-3.87","1227","141","355","11.49","28.93","-348.44","7","8","572","73","171","12.76","29.9","-88.86","164","55","103","33.54","33.54","12.91","1124","134","341","11.92","11.92","-289.04",
"Greenall, O / Guerriero, J","1","0","0","0","0","-1","2","0","1","0","50","-2","10","0","2","0","20","-10","13","0","2","0","15.38","-13","837","126","265","15.05","31.66","-126.71","62","36","421","65","127","15.44","30.17","-98.01","155","57","95","36.77","36.77","4.92","608","97","212","15.95","15.95","-19.68",
"Haggas, W J","0","0","0","0","0","0","2","0","0","0","0","-2","29","6","8","20.69","27.59","35.5","50","10","16","20","32","27.6","1359","277","594","20.38","43.71","-103.17","4","3","696","131","286","18.82","41.09","-35.47","404","148","260","36.63","36.63","-53.05","547","112","236","20.48","20.48","-17.85",
"Hamer, Mrs D A","0","0","0","0","0","0","2","0","0","0","0","-2","3","0","1","0","33.33","-3","4","0","1","0","25","-4","92","11","23","11.96","25","-24.95","52","12","46","5","11","10.87","23.91","-17.7","9","2","4","22.22","22.22","-3.2","70","10","20","14.29","14.29","-9.95",
"Hanmer, G D","0","0","0","0","0","0","0","0","0","0","0","0","8","1","4","12.5","50","5","8","1","4","12.5","50","5","379","34","90","8.97","23.75","-127.44","4","4","180","17","40","9.44","22.22","-44.08","26","11","20","42.31","42.31","5.73","295","26","74","8.81","8.81","-64.41",
"Hannon (Jnr), Richard","0","0","0","0","0","0","0","0","0","0","0","0","35","2","7","5.71","20","-7","66","7","14","10.61","21.21","-10.91","1915","200","599","10.44","31.28","-425.12","6","22","911","89","264","9.77","28.98","-233.05","196","53","117","27.04","27.04","-51.93","1081","116","348","10.73","10.73","-100.77",
"Harrington, Mrs John","3","0","0","0","0","-3","3","0","0","0","0","-3","14","1","4","7.14","28.57","-7.5","30","3","10","10","33.33","-16","1347","147","411","10.91","30.51","-204.22","6","13","650","76","201","11.69","30.92","-52.74","143","36","84","25.17","25.17","-48.45","455","47","128","10.33","10.33","-19.92",
"Harris, Miss G","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","-3","10","2","2","20","20","-3.62","452","36","100","7.96","22.12","-145.89","8","4","238","20","54","8.4","22.69","-59.29","39","8","21","20.51","20.51","-14.72","392","33","91","8.42","8.42","-147.39",
"Haslam, B M R","2","0","0","0","0","-2","2","0","0","0","0","-2","2","0","0","0","0","-2","5","0","1","0","20","-5","490","58","133","11.84","27.14","-138.4","18","16","235","27","63","11.49","26.81","-75.29","66","22","41","33.33","33.33","3.34","443","52","118","11.74","11.74","-110.5",
"Hawker, Richard","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","38","0","5","0","13.16","-38","844","45","20","0","3","0","15","-20","1","0","1","0","0","-1","27","0","4","0","0","-27",
"Hitch,Mrs C","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","33","2","5","6.06","15.15","-23.67","366","13","12","0","1","0","8.33","-12","1","0","0","0","0","-1","20","1","4","5","5","-15",
"Hitchins, Daisy","0","0","0","0","0","0","1","0","1","0","100","-1","4","0","2","0","50","-4","9","0","3","0","33.33","-9","77","5","24","6.49","31.17","-41.25","18","12","77","5","24","6.49","31.17","-41.25","8","2","6","25","25","1","61","5","23","8.2","8.2","-25.25",
"Hogan, Denis Gerard","2","0","0","0","0","-2","4","0","1","0","25","-4","9","1","3","11.11","33.33","-6.12","16","2","4","12.5","25","-3.12","978","62","225","6.34","23.01","-384.7","6","9","384","18","89","4.69","23.18","-249.14","58","16","37","27.59","27.59","-6.2","620","39","139","6.29","6.29","-185.54",
"Hollinshead, Steph","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","-3","5","0","0","0","0","-5","209","18","49","8.61","23.44","-98.29","32","12","109","11","28","10.09","25.69","-47.54","14","4","10","28.57","28.57","-3.12","163","18","46","11.04","11.04","-52.29",
"Horsfall, Miss L","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","-2","101","8","21","7.92","20.79","18.08","99","17","67","6","14","8.96","20.9","-7.92","8","1","1","12.5","12.5","-5.25","40","4","9","10","10","3.33",
"Houghton, Eve Johnson","0","0","0","0","0","0","1","1","1","100","100","8.5","10","1","4","10","40","-0.5","30","3","11","10","36.67","-11","831","101","280","12.15","33.69","-117.48","2","1","466","58","147","12.45","31.55","-53.43","103","30","61","29.13","29.13","-16.07","508","64","167","12.6","12.6","-52.24",
"Hourigan, Michael","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","155","6","31","3.87","20","-113.59","102","28","83","1","16","1.2","19.28","-77.5","10","3","5","30","30","2.08","73","6","22","8.22","8.22","-31.59",
"Howell, Ms G","0","0","0","0","0","0","1","0","0","0","0","-1","1","0","0","0","0","-1","1","0","0","0","0","-1","80","0","5","0","6.25","-80","1057","121","38","0","3","0","7.89","-38","1","0","0","0","0","-1","72","0","5","0","0","-72",
