trainer,7Day_Runs,7Day_Wins,7Day_Places,7Day_Win_Strike,7Day_Place_Strike,7Day_SP_ProfitLoss,14Day_Runs,14Day_Wins,14Day_Places,14Day_Win_Strike,14Day_Place_Strike,14Day_SP_ProfitLoss,2YR_Runs,2YR_Wins,2YR_Places,2YR_Win_Strike,2YR_Place_Strike,2YR_SP_ProfitLoss,DaysSinceWin,RunsSinceWin,1YR_Runs,1YR_Wins,1YR_Places,1YR_Win_Strike,1YR_Place_Strike,1YR_SP_ProfitLoss,2yr_fav_Runs,2yr_fav_Wins,2yr_fav_Places,2yr_fav_Win_Strike,2yr_fav_Place_Strike,2yr_fav_SP_ProfitLoss,2yr_hcap_Runs,2yr_hcap_Wins,2yr_hcap_Places,2yr_hcap_Win_Strike,2yr_hcap_Place_Strike,2yr_hcap_SP_ProfitLoss,
"Aherne, Sean","3","0","1","0","33.33","-3","4","1","2","25","50","3","138","12","32","8.7","23.19","18","9","4","53","4","13","7.55","24.53","32.5","9","2","6","22.22","22.22","1","98","10","27","10.2","10.2","16",
"Alexander, N W","4","1","2","25","50","3","10","3","5","30","50","19.5","438","51","132","11.64","30.14","-93.47","7","4","184","24","59","13.04","32.07","-31.67","39","14","25","35.9","35.9","1.37","298","40","101","13.42","13.42","-26.91",
"Allen, C N","2","0","0","0","0","-2","5","0","1","0","20","-5","208","23","70","11.06","33.65","-62.29","29","12","103","11","30","10.68","29.13","-39.62","30","6","13","20","20","-10.37","165","22","58","13.33","13.33","-23.79",
"Appleby, Charlie","1","0","1","0","100","-1","4","1","3","25","75","-1.12","898","271","502","30.18","55.9","-16.15","8","2","480","152","271","31.67","56.46","15.07","415","187","295","45.06","45.06","-0.47","234","60","111","25.64","25.64","-15.58",
"Appleby, M","19","5","8","26.32","42.11","40.26","42","10","18","23.81","42.86","40.89","1858","234","574","12.59","30.89","-162.82","1","2","916","124","308","13.54","33.62","-97.49","269","87","162","32.34","32.34","-12.15","1604","203","510","12.66","12.66","-78.92",
"Bailey, K C","3","0","0","0","0","-3","6","0","0","0","0","-6","555","78","188","14.05","33.87","-141.46","46","29","251","35","87","13.94","34.66","-65.18","91","27","58","29.67","29.67","-21.23","323","41","103","12.69","12.69","-75.81",
"Baker, George","1","0","0","0","0","-1","3","0","1","0","33.33","-3","395","39","98","9.87","24.81","-69.74","39","4","213","18","49","8.45","23","-89.13","42","9","20","21.43","21.43","-14.37","304","33","83","10.86","10.86","-38.12",
"Balding, A M","7","3","4","42.86","57.14","0.54","16","7","10","43.75","62.5","9.54","1861","287","680","15.42","36.54","-126.52","3","3","944","138","343","14.62","36.33","-183.53","310","98","190","31.61","31.61","-49.84","855","132","309","15.44","15.44","-53.83",
"Barcoe, James M","0","0","0","0","0","0","2","0","1","0","50","-2","161","11","30","6.83","18.63","2.75","100","21","80","5","17","6.25","21.25","10","5","1","2","20","20","-1.25","116","9","25","7.76","7.76","-1.75",
"Barkley, Miss S","0","0","0","0","0","0","0","0","0","0","0","0","9","0","0","0","0","-9","2502","61","2","0","0","0","0","-2","0","0","0","0","0","0","6","0","0","0","0","-6",
