trainer,7Day_Runs,7Day_Wins,7Day_Places,7Day_Win_Strike,7Day_Place_Strike,7Day_SP_ProfitLoss,14Day_Runs,14Day_Wins,14Day_Places,14Day_Win_Strike,14Day_Place_Strike,14Day_SP_ProfitLoss,2YR_Runs,2YR_Wins,2YR_Places,2YR_Win_Strike,2YR_Place_Strike,2YR_SP_ProfitLoss,DaysSinceWin,RunsSinceWin,1YR_Runs,1YR_Wins,1YR_Places,1YR_Win_Strike,1YR_Place_Strike,1YR_SP_ProfitLoss,2yr_fav_Runs,2yr_fav_Wins,2yr_fav_Places,2yr_fav_Win_Strike,2yr_fav_Place_Strike,2yr_fav_SP_ProfitLoss,2yr_hcap_Runs,2yr_hcap_Wins,2yr_hcap_Places,2yr_hcap_Win_Strike,2yr_hcap_Place_Strike,2yr_hcap_SP_ProfitLoss,
"Ahern, G","1","0","0","0","0","-1","3","0","0","0","0","-3","66","4","8","6.06","12.12","-13","44","9","29","1","2","3.45","6.9","-17","0","0","0","0","0","0","42","3","7","7.14","7.14","0",
"Aherne, Sean","1","0","0","0","0","-1","2","0","0","0","0","-2","146","11","29","7.53","19.86","-29","43","4","61","5","17","8.2","27.87","3","9","2","6","22.22","22.22","1","100","9","24","9","9","-25",
"Appleby, Charlie","10","3","5","30","50","-1.49","25","6","12","24","48","-9.95","823","245","462","29.77","56.14","-22.72","1","1","462","144","250","31.17","54.11","-0.93","371","162","267","43.67","43.67","-1.71","193","45","87","23.32","23.32","-46.78",
"Appleby, M","18","2","7","11.11","38.89","-8.5","38","6","19","15.79","50","-13.25","2009","217","577","10.8","28.72","-295.55","1","1","904","114","264","12.61","29.2","-117.04","245","70","142","28.57","28.57","-30.92","1730","191","517","11.04","11.04","-237.87",
"Archdeacon, L J","0","0","0","0","0","0","0","0","0","0","0","0","69","0","3","0","4.35","-69","1154","78","34","0","1","0","2.94","-34","0","0","0","0","0","0","30","0","3","0","0","-30",
"Baker, George","7","0","0","0","0","-7","11","1","1","9.09","9.09","-2.5","456","58","139","12.72","30.48","0.51","10","10","220","23","61","10.45","27.73","-61.62","45","12","25","26.67","26.67","-8.25","341","46","106","13.49","13.49","17.5",
"Balding, A M","30","2","9","6.67","30","-22.5","53","8","18","15.09","33.96","-24.12","1884","285","693","15.13","36.78","-130.33","3","6","973","146","361","15.01","37.1","-77.34","307","99","188","32.25","32.25","-53.83","887","133","320","14.99","14.99","-113.46",
"Barcoe, James M","0","0","0","0","0","0","0","0","0","0","0","0","134","11","28","8.21","20.9","-19.25","35","4","81","8","18","9.88","22.22","16.75","8","2","5","25","25","-0.75","98","10","25","10.2","10.2","-24.25",
"Barron, T D","4","0","2","0","50","-4","10","1","3","10","30","-6","571","74","184","12.96","32.22","-57.95","9","6","257","40","94","15.56","36.58","47.3","93","32","52","34.41","34.41","22.31","451","63","155","13.97","13.97","-4.86",
"Barry, David Richard","0","0","0","0","0","0","0","0","0","0","0","0","19","2","2","10.53","10.53","8.5","39","2","8","2","2","25","25","19.5","0","0","0","0","0","0","8","2","2","25","25","19.5",
"Barry, Michael","0","0","0","0","0","0","0","0","0","0","0","0","15","1","5","6.67","33.33","-6","683","12","2","0","0","0","0","-2","0","0","0","0","0","0","6","1","2","16.67","16.67","3",
"Beckett, R M","24","4","8","16.67","33.33","4.83","43","9","16","20.93","37.21","7.46","1106","194","427","17.54","38.61","-88.43","1","3","536","82","192","15.3","35.82","-108.14","265","97","166","36.6","36.6","11.79","546","99","207","18.13","18.13","-58.12",
"Bell, M L W","14","3","4","21.43","28.57","-2.83","23","4","8","17.39","34.78","-5.83","692","94","224","13.58","32.37","-195.96","5","6","339","44","105","12.98","30.97","-121.98","118","36","66","30.51","30.51","-22.12","399","57","127","14.29","14.29","-84.97",
"Best, John & Jewell, Karen","0","0","0","0","0","0","5","0","0","0","0","-5","108","13","33","12.04","30.56","-1.74","42","15","108","13","33","12.04","30.56","-1.74","12","2","6","16.67","16.67","-6.49","88","12","30","13.64","13.64","-7.74",
"Bethell, Harriet","1","0","0","0","0","-1","2","0","0","0","0","-2","35","5","12","14.29","34.29","-3.25","26","3","35","5","12","14.29","34.29","-3.25","3","1","1","33.33","33.33","-1.5","34","4","11","11.76","11.76","-3.75",
"Black, Anthony John","0","0","0","0","0","0","0","0","0","0","0","0","7","0","1","0","14.29","-7","1173","11","3","0","1","0","33.33","-3","1","0","0","0","0","-1","1","0","0","0","0","-1",
"Bolger, E","1","0","0","0","0","-1","1","0","0","0","0","-1","265","28","67","10.57","25.28","-11.54","32","4","120","13","26","10.83","21.67","-52.32","47","15","24","31.91","31.91","-7.37","128","11","23","8.59","8.59","31.65",
"Botti, M","12","2","5","16.67","41.67","-2.25","21","3","9","14.29","42.86","-2.75","806","100","260","12.41","32.26","17.04","3","5","384","54","129","14.06","33.59","126.6","101","28","53","27.72","27.72","-21.59","509","69","160","13.56","13.56","-20.96",
"Boughey, George","16","4","8","25","50","1.16","38","7","13","18.42","34.21","-11.96","901","164","358","18.2","39.73","-145.92","2","6","586","99","222","16.89","37.88","-149.07","214","89","146","41.59","41.59","13.75","485","90","198","18.56","18.56","-43.46",
"Bowe, Michael J","1","0","0","0","0","-1","2","0","1","0","50","-2","56","5","14","8.93","25","-16.87","50","8","11","1","2","9.09","18.18","0","2","1","1","50","50","0.63","36","3","9","8.33","8.33","-13.37",
"Braddish, S","1","0","0","0","0","-1","1","0","0","0","0","-1","50","3","9","6","18","-8","44","6","37","1","4","2.7","10.81","-11","1","0","1","0","0","-1","31","3","9","9.68","9.68","11",
"Brassil, John","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2839","38","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"Brisland, Robyn","5","0","0","0","0","-5","7","0","1","0","14.29","-7","761","57","162","7.49","21.29","-302.6","38","26","341","28","76","8.21","22.29","-113.4","49","14","21","28.57","28.57","-12.42","573","46","128","8.03","8.03","-222.17",
"Broderick, J P","0","0","0","0","0","0","0","0","0","0","0","0","45","0","7","0","15.56","-45","2142","57","17","0","4","0","23.53","-17","3","0","3","0","0","-3","19","0","6","0","0","-19",
"Bromhead, Henry De","16","1","8","6.25","50","-13.12","22","1","9","4.55","40.91","-19.12","1680","236","572","14.05","34.05","-554.4","7","11","781","105","267","13.44","34.19","-266.13","302","107","187","35.43","35.43","-59.54","613","43","149","7.01","7.01","-255.17",
"Burke, John M","3","1","2","33.33","66.67","4.5","5","1","3","20","60","2.5","85","5","16","5.88","18.82","-55.5","7","3","50","2","8","4","16","-37","2","0","1","0","0","-2","53","4","13","7.55","7.55","-27.5",
"Burke, K R","24","6","10","25","41.67","17.67","39","7","13","17.95","33.33","11.67","1512","200","516","13.23","34.13","-185.39","1","1","802","121","290","15.09","36.16","-79.2","205","78","131","38.05","38.05","23.06","811","91","257","11.22","11.22","-43.57",
"Burke, W J","0","0","0","0","0","0","0","0","0","0","0","0","230","18","50","7.83","21.74","-58.43","180","30","102","3","10","2.94","9.8","-66","14","4","9","28.57","28.57","2.07","67","6","16","8.96","8.96","-2",
"Byrne, Sean","2","0","0","0","0","-2","2","0","0","0","0","-2","85","1","10","1.18","11.76","-62","711","79","47","0","6","0","12.77","-47","1","0","1","0","0","-1","49","1","7","2.04","2.04","-26",
"Byrnes, C","4","0","0","0","0","-4","7","1","2","14.29","28.57","-0.5","350","40","103","11.43","29.43","-108.74","8","6","193","21","53","10.88","27.46","-52.74","63","18","38","28.57","28.57","-6.32","159","21","46","13.21","13.21","-10.37",
"Carr, Mrs R A","8","1","2","12.5","25","-1.5","18","2","3","11.11","16.67","9.5","761","40","141","5.26","18.53","-273.09","6","7","367","20","66","5.45","17.98","-100.34","27","2","11","7.41","7.41","-18.92","707","37","131","5.23","5.23","-241.42",
"Carroll, A W","15","3","5","20","33.33","5.5","41","4","13","9.76","31.71","-18","1974","177","517","8.97","26.19","-529.12","2","6","1000","87","275","8.7","27.5","-212.43","143","43","84","30.07","30.07","-2.07","1685","160","468","9.5","9.5","-407.14",
"Carroll, D","5","0","0","0","0","-5","19","4","7","21.05","36.84","9.75","426","32","101","7.51","23.71","-116.63","9","7","216","21","52","9.72","24.07","9.75","33","9","13","27.27","27.27","-5.13","337","24","82","7.12","7.12","-114.05",
"Carroll, Vincent","0","0","0","0","0","0","1","0","0","0","0","-1","3","0","1","0","33.33","-3","9999","9999","3","0","1","0","33.33","-3","1","0","0","0","0","-1","2","0","1","0","0","-2",
"Cawley, Brian Francis","0","0","0","0","0","0","0","0","0","0","0","0","63","1","1","1.59","1.59","-53.5","234","9","24","1","1","4.17","4.17","-14.5","0","0","0","0","0","0","29","1","1","3.45","3.45","-19.5",
"Chamings, P R","4","0","0","0","0","-4","7","0","0","0","0","-7","322","24","87","7.45","27.02","-16","48","31","157","12","43","7.64","27.39","-13.5","22","2","9","9.09","9.09","-13.5","282","22","79","7.8","7.8","9",
"Channon, M R","15","0","4","0","26.67","-15","27","1","7","3.7","25.93","-22","1061","89","297","8.39","27.99","-454.22","11","22","479","35","127","7.31","26.51","-256.14","110","26","57","23.64","23.64","-21.56","678","59","199","8.7","8.7","-258.84",
"Chapple-Hyam, Jane","3","1","1","33.33","33.33","0","12","1","5","8.33","41.67","-9","480","59","156","12.29","32.5","63.95","1","2","254","32","85","12.6","33.46","-15.05","61","18","32","29.51","29.51","0.87","339","40","118","11.8","11.8","-32.43",
"Clifford, John O","1","0","0","0","0","-1","1","0","0","0","0","-1","47","2","5","4.26","10.64","-7","88","7","20","1","1","5","5","14","1","0","0","0","0","-1","12","2","4","16.67","16.67","28",
"Clover, Tom","4","1","1","25","25","4.5","11","1","2","9.09","18.18","-2.5","469","57","151","12.15","32.2","-141.53","4","3","241","31","77","12.86","31.95","-67.26","75","24","42","32","32","-11.44","315","28","87","8.89","8.89","-161.54",
"Cluskey, P","1","0","0","0","0","-1","3","0","0","0","0","-3","64","4","8","6.25","12.5","-2.67","225","20","42","2","4","4.76","9.52","-6","2","1","1","50","50","2.33","40","4","8","10","10","21.33",
"Cole, P F I","3","1","2","33.33","66.67","1.33","5","1","3","20","60","-0.67","341","40","116","11.73","34.02","5.44","1","1","144","23","60","15.97","41.67","-7.89","46","10","28","21.74","21.74","-11.3","215","29","71","13.49","13.49","67.83",
"Collins, C M","1","0","0","0","0","-1","1","0","0","0","0","-1","6","0","1","0","16.67","-6","9999","9999","6","0","1","0","16.67","-6","0","0","0","0","0","0","1","0","0","0","0","-1",
"Condon, K J","8","1","5","12.5","62.5","-4.25","16","3","11","18.75","68.75","-5.15","394","42","130","10.66","32.99","-47.26","6","6","218","21","68","9.63","31.19","-98.71","47","12","31","25.53","25.53","-13.09","145","15","46","10.34","10.34","-10.42",
"Connell, B","0","0","0","0","0","0","0","0","0","0","0","0","149","22","51","14.77","34.23","-25.12","41","3","65","11","23","16.92","35.38","-4.75","22","8","15","36.36","36.36","4","61","8","19","13.11","13.11","-6",
"Connors, Rosemary","1","0","0","0","0","-1","1","0","0","0","0","-1","2","0","0","0","0","-2","9999","9999","2","0","0","0","0","-2","0","0","0","0","0","0","1","0","0","0","0","-1",
"Cooper, Thomas","3","0","1","0","33.33","-3","4","0","1","0","25","-4","165","7","27","4.24","16.36","-116.17","141","31","71","5","11","7.04","15.49","-37.17","6","1","3","16.67","16.67","-1.67","85","4","19","4.71","4.71","-55.67",
"Costello, F","0","0","0","0","0","0","0","0","0","0","0","0","51","1","7","1.96","13.73","-25","103","4","22","1","5","4.55","22.73","4","2","0","1","0","0","-2","18","1","2","5.56","5.56","8",
"Cowell, R M H","11","1","1","9.09","9.09","-6","20","2","3","10","15","-2","608","62","162","10.2","26.64","-111","4","7","311","24","70","7.72","22.51","-43.19","50","17","30","34","34","1.63","436","49","119","11.24","11.24","-10.97",
