trainer,7Day_Runs,7Day_Wins,7Day_Places,7Day_Win_Strike,7Day_Place_Strike,7Day_SP_ProfitLoss,14Day_Runs,14Day_Wins,14Day_Places,14Day_Win_Strike,14Day_Place_Strike,14Day_SP_ProfitLoss,2YR_Runs,2YR_Wins,2YR_Places,2YR_Win_Strike,2YR_Place_Strike,2YR_SP_ProfitLoss,DaysSinceWin,RunsSinceWin,1YR_Runs,1YR_Wins,1YR_Places,1YR_Win_Strike,1YR_Place_Strike,1YR_SP_ProfitLoss,2yr_fav_Runs,2yr_fav_Wins,2yr_fav_Places,2yr_fav_Win_Strike,2yr_fav_Place_Strike,2yr_fav_SP_ProfitLoss,2yr_hcap_Runs,2yr_hcap_Wins,2yr_hcap_Places,2yr_hcap_Win_Strike,2yr_hcap_Place_Strike,2yr_hcap_SP_ProfitLoss,
"Allan, Miss Louise","0","0","0","0","0","0","1","0","0","0","0","-1","65","3","13","4.62","20","-54.29","340","21","25","1","5","4","20","-22.62","4","2","4","50","50","2.38","38","2","10","5.26","5.26","-31.29",
"Appleby, M","12","2","6","16.67","50","3.5","28","3","10","10.71","35.71","6.5","1807","207","573","11.46","31.71","-420.98","1","3","881","93","272","10.56","30.87","-247.7","280","77","148","27.5","27.5","-57.05","1539","167","483","10.85","10.85","-366",
"Bailey, K C","1","0","0","0","0","-1","5","1","1","20","20","0","469","68","158","14.5","33.69","-90.83","11","4","209","33","69","15.79","33.01","-13.98","80","25","48","31.25","31.25","-13.01","304","48","103","15.79","15.79","-9.77",
"Balding, A M","19","3","7","15.79","36.84","-10.37","35","6","13","17.14","37.14","-12.21","1949","287","715","14.73","36.69","-392.25","4","7","999","142","372","14.21","37.24","-232.71","343","112","212","32.65","32.65","-47.97","857","127","291","14.82","14.82","-113.67",
"Bandey, R J","1","1","1","100","100","0.62","1","1","1","100","100","0.62","175","25","60","14.29","34.29","-45.29","5","1","89","9","26","10.11","29.21","-59.85","36","10","17","27.78","27.78","-13.2","131","15","42","11.45","11.45","-57.84",
"Beckett, R M","4","1","3","25","75","-2.27","7","1","3","14.29","42.86","-5.27","1243","226","497","18.18","39.98","-201","2","1","646","133","282","20.59","43.65","-87.71","288","107","186","37.15","37.15","-9.36","527","100","194","18.98","18.98","-69.81",
"Bolger, J S","7","0","2","0","28.57","-7","12","1","3","8.33","25","-8.25","676","52","165","7.69","24.41","-252.15","13","9","346","26","93","7.51","26.88","-157.59","47","15","27","31.91","31.91","-7.78","268","21","70","7.84","7.84","-17.8",
"Botti, M","6","0","0","0","0","-6","21","1","4","4.76","19.05","-12.5","827","93","259","11.25","31.32","-32.17","14","18","441","51","132","11.56","29.93","-46.16","83","15","39","18.07","18.07","-40.41","513","60","153","11.7","11.7","-30.45",
"Boughey, George","11","1","3","9.09","27.27","-6.5","20","2","7","10","35","-11.17","1486","240","545","16.15","36.68","-318.4","5","8","682","101","236","14.81","34.6","-140.88","302","119","202","39.4","39.4","-8.18","834","145","322","17.39","17.39","-61.69",
"Bowen, P","1","0","0","0","0","-1","6","0","1","0","16.67","-6","435","65","143","14.94","32.87","-119.91","34","17","214","36","74","16.82","34.58","-28.09","83","33","55","39.76","39.76","3.38","342","55","122","16.08","16.08","-53.05",
"Breen, Leanne","0","0","0","0","0","0","2","0","0","0","0","-2","121","6","22","4.96","18.18","-76.75","87","17","65","3","15","4.62","23.08","-47.25","5","2","5","40","40","2","105","6","21","5.71","5.71","-60.75",
"Bromhead, Henry De","8","2","4","25","50","-2.52","34","7","13","20.59","38.24","-6.32","1393","192","491","13.78","35.25","-254","1","2","683","103","251","15.08","36.75","-80.85","214","73","141","34.11","34.11","-32.01","549","53","154","9.65","9.65","-88.93",
"Brown, A D","3","0","1","0","33.33","-3","6","0","1","0","16.67","-6","319","36","99","11.29","31.03","-62.79","57","32","178","18","59","10.11","33.15","-54.33","42","10","21","23.81","23.81","-11.03","250","31","80","12.4","12.4","-48.84",
"Brown, Miss Katy","0","0","0","0","0","0","0","0","0","0","0","0","42","2","7","4.76","16.67","-21","226","26","27","1","3","3.7","11.11","-17","2","0","0","0","0","-2","18","0","1","0","0","-18",
"Browne, Michael J","1","0","0","0","0","-1","2","0","0","0","0","-2","57","2","17","3.51","29.82","-35","563","41","19","0","6","0","31.58","-19","2","0","1","0","0","-2","36","2","12","5.56","5.56","-14",
"Burke, John M","2","0","0","0","0","-2","3","0","0","0","0","-3","101","2","17","1.98","16.83","-86","279","34","53","1","6","1.89","11.32","-45.5","3","0","2","0","0","-3","52","2","12","3.85","3.85","-37",
"Burke, K R","14","2","6","14.29","42.86","6.5","30","3","8","10","26.67","-5.5","1526","236","573","15.47","37.55","-103.96","4","9","741","125","291","16.87","39.27","-43.91","261","94","157","36.02","36.02","-2.54","726","96","238","13.22","13.22","-117.74",
"Burns, R P","0","0","0","0","0","0","0","0","0","0","0","0","64","0","4","0","6.25","-64","2769","121","37","0","1","0","2.7","-37","0","0","0","0","0","0","46","0","3","0","0","-46",
"Byrnes, C","4","1","2","25","50","4.5","10","2","3","20","30","17.5","492","54","139","10.98","28.25","-114.53","1","3","284","22","61","7.75","21.48","-101.64","66","23","39","34.85","34.85","7.39","237","31","64","13.08","13.08","-25.99",
"Candlish, Jennie","0","0","0","0","0","0","3","0","0","0","0","-3","457","49","129","10.72","28.23","-141.19","18","6","219","29","69","13.24","31.51","-70.53","60","19","40","31.67","31.67","-13.48","346","39","102","11.27","11.27","-63.85",
"Candy, H","0","0","0","0","0","0","0","0","0","0","0","0","240","27","60","11.25","25","-63.43","146","10","109","15","30","13.76","27.52","-8.25","21","10","16","47.62","47.62","8.07","125","15","36","12","12","-45.3",
"Carr, Mrs R A","11","1","4","9.09","36.36","-1","23","5","11","21.74","47.83","8.25","799","86","232","10.76","29.04","-128.32","3","7","430","48","134","11.16","31.16","-121.91","68","22","32","32.35","32.35","8.85","748","80","220","10.7","10.7","-118.32",
"Carroll, A W","16","0","4","0","25","-16","30","0","8","0","26.67","-30","1987","175","515","8.81","25.92","-447.94","15","33","973","80","241","8.22","24.77","-265.02","164","48","99","29.27","29.27","-20.43","1675","159","454","9.49","9.49","-311.73",
"Carson, Anthony","0","0","0","0","0","0","2","0","0","0","0","-2","162","10","37","6.17","22.84","-68.25","60","9","69","7","23","10.14","33.33","4.75","13","3","7","23.08","23.08","-1.75","126","9","34","7.14","7.14","-58.25",
"Chapman, M C","0","0","0","0","0","0","2","0","0","0","0","-2","85","1","1","1.18","1.18","-4","228","19","38","1","1","2.63","2.63","43","0","0","0","0","0","0","67","1","1","1.49","1.49","14",
"Chapple-Hyam, Jane","4","1","2","25","50","11","10","1","4","10","40","5","458","50","147","10.92","32.1","-72.09","1","1","239","28","71","11.72","29.71","-13.86","52","16","31","30.77","30.77","-9.25","240","27","91","11.25","11.25","-17.56",
"Clarke, Keith Henry","0","0","0","0","0","0","0","0","0","0","0","0","120","4","18","3.33","15","-12","42","9","56","1","8","1.79","14.29","11","6","0","1","0","0","-6","111","3","16","2.7","2.7","-70",
"Coleman, Kevin","1","0","0","0","0","-1","3","0","1","0","33.33","-3","298","30","84","10.07","28.19","-3.38","28","6","141","15","45","10.64","31.91","-12.8","34","7","17","20.59","20.59","-12.13","184","21","54","11.41","11.41","49.5",
"Collins, Tracey / Halford, Mick","1","0","0","0","0","-1","1","0","0","0","0","-1","263","25","69","9.51","26.24","-3.12","42","8","256","25","68","9.77","26.56","3.88","28","6","10","21.43","21.43","-9.95","171","16","49","9.36","9.36","-52.6",
"Comer, Luke","11","1","1","9.09","9.09","10","11","1","1","9.09","9.09","10","769","25","98","3.25","12.74","-169","7","11","445","16","54","3.6","12.13","25","17","2","8","11.76","11.76","-7","454","19","73","4.19","4.19","-160",
"Corbett, Mrs Susan","6","1","4","16.67","66.67","5","8","1","4","12.5","50","3","255","26","70","10.2","27.45","-18.71","7","4","149","16","46","10.74","30.87","-31.79","16","5","8","31.25","31.25","1.71","178","23","61","12.92","12.92","24.04",
"Coyle, Thomas","2","1","1","50","50","8","2","1","1","50","50","8","91","6","18","6.59","19.78","1.5","2","1","45","4","10","8.89","22.22","9.5","1","1","1","100","100","4.5","69","5","15","7.25","7.25","-2.5",
"Crawford, S R B","1","0","0","0","0","-1","4","0","0","0","0","-4","523","49","149","9.37","28.49","-52.7","20","12","253","26","77","10.28","30.43","25.88","46","18","30","39.13","39.13","0.47","188","21","59","11.17","11.17","48.67",
"Cromwell, Gavin Patrick","5","0","1","0","20","-5","32","4","9","12.5","28.13","-0.5","1647","182","514","11.05","31.21","-591.62","8","7","831","99","264","11.91","31.77","-245.26","225","76","148","33.78","33.78","-3.53","849","88","266","10.37","10.37","-229.91",
"Cunha, Dylan","8","1","2","12.5","25","-5.12","12","1","4","8.33","33.33","-9.12","196","26","64","13.27","32.65","-20.34","7","8","161","23","54","14.29","33.54","0.78","28","12","14","42.86","42.86","4.16","153","22","51","14.38","14.38","-1.34",
"Daly, H D","3","1","1","33.33","33.33","2.5","6","2","3","33.33","50","8","354","55","129","15.54","36.44","-44.38","4","2","207","26","73","12.56","35.27","-64.07","55","22","31","40","40","8.54","218","39","88","17.89","17.89","25.44",
"Davis, D J S Ffrench","3","1","1","33.33","33.33","3.5","6","1","2","16.67","33.33","0.5","322","38","96","11.8","29.81","-39.06","2","3","214","27","69","12.62","32.24","-15.89","31","9","23","29.03","29.03","-8.14","191","20","61","10.47","10.47","-3.17",
"Davis, Sean","2","0","0","0","0","-2","2","0","0","0","0","-2","53","0","1","0","1.89","-53","9999","9999","53","0","1","0","1.89","-53","4","0","1","0","0","-4","29","0","0","0","0","-29",
"Dias, Diego","1","0","0","0","0","-1","1","0","0","0","0","-1","31","4","9","12.9","29.03","13.5","35","4","31","4","9","12.9","29.03","13.5","3","0","1","0","0","-3","10","3","4","30","30","13.5",
"Dickin, Harriet","6","1","1","16.67","16.67","-3.37","11","3","3","27.27","27.27","13.51","150","5","26","3.33","17.33","-91.49","6","6","92","3","21","3.26","22.83","-67.49","5","2","4","40","40","0.51","89","5","21","5.62","5.62","-30.49",
"Dixon, Scott","11","0","3","0","27.27","-11","21","0","5","0","23.81","-21","952","65","205","6.83","21.53","-262.74","17","27","461","28","98","6.07","21.26","-171.62","41","6","19","14.63","14.63","-19.62","874","58","186","6.64","6.64","-250.87",
"Dowling, Thomas","2","0","0","0","0","-2","2","0","0","0","0","-2","82","7","13","8.54","15.85","-14.62","149","15","42","3","6","7.14","14.29","-26.12","6","2","4","33.33","33.33","0.38","56","7","13","12.5","12.5","11.38",
"Dunlop, E A L","10","2","3","20","30","9","19","2","5","10.53","26.32","0","1020","131","334","12.84","32.75","-284.72","4","5","539","76","193","14.1","35.81","-116.96","126","41","82","32.54","32.54","-4.59","729","105","269","14.4","14.4","-113.38",
"Dunne, M","0","0","0","0","0","0","0","0","0","0","0","0","61","3","10","4.92","16.39","-21","77","17","61","3","10","4.92","16.39","-21","2","0","1","0","0","-2","42","1","7","2.38","2.38","-36",
"Dwyer, C A","1","0","0","0","0","-1","4","1","2","25","50","0.5","182","17","49","9.34","26.92","-91.83","10","3","85","7","21","8.24","24.71","-49.67","18","6","9","33.33","33.33","1.54","127","16","36","12.6","12.6","-40.83",
"Edmunds, Stuart","3","1","1","33.33","33.33","1.5","6","3","3","50","50","5.25","391","59","149","15.09","38.11","-89.33","6","3","192","32","69","16.67","35.94","-13.54","59","23","43","38.98","38.98","0.47","247","40","97","16.19","16.19","-27.19",
"Elliott, Gordon","7","3","3","42.86","42.86","6.25","50","5","10","10","20","-15.25","2970","462","1086","15.56","36.57","-834.46","1","1","1461","230","536","15.74","36.69","-407.45","538","219","355","40.71","40.71","-53.21","1106","107","294","9.67","9.67","-418.64",
"Evans, H J","0","0","0","0","0","0","6","0","1","0","16.67","-6","291","38","92","13.06","31.62","-36.29","24","14","141","18","48","12.77","34.04","-7.67","28","7","18","25","25","-5.37","254","34","84","13.39","13.39","-49.62",
