trainer,7Day_Runs,7Day_Wins,7Day_Places,7Day_Win_Strike,7Day_Place_Strike,7Day_SP_ProfitLoss,14Day_Runs,14Day_Wins,14Day_Places,14Day_Win_Strike,14Day_Place_Strike,14Day_SP_ProfitLoss,2YR_Runs,2YR_Wins,2YR_Places,2YR_Win_Strike,2YR_Place_Strike,2YR_SP_ProfitLoss,DaysSinceWin,RunsSinceWin,1YR_Runs,1YR_Wins,1YR_Places,1YR_Win_Strike,1YR_Place_Strike,1YR_SP_ProfitLoss,2yr_fav_Runs,2yr_fav_Wins,2yr_fav_Places,2yr_fav_Win_Strike,2yr_fav_Place_Strike,2yr_fav_SP_ProfitLoss,2yr_hcap_Runs,2yr_hcap_Wins,2yr_hcap_Places,2yr_hcap_Win_Strike,2yr_hcap_Place_Strike,2yr_hcap_SP_ProfitLoss,
"Allen, C N","1","0","0","0","0","-1","5","0","0","0","0","-5","198","20","61","10.1","30.81","-82.79","60","17","91","11","31","12.09","34.07","-12.25","26","6","13","23.08","23.08","-5.87","157","18","52","11.46","11.46","-49.54",
"Appleby, Charlie","23","4","7","17.39","30.43","-12.48","33","8","13","24.24","39.39","-16.57","844","256","477","30.33","56.52","-29.62","4","7","480","151","262","31.46","54.58","-7.2","385","174","277","45.19","45.19","4.67","206","53","95","25.73","25.73","-36.85",
"Appleby, M","17","2","7","11.76","41.18","-2.56","27","3","12","11.11","44.44","-4.56","1978","236","587","11.93","29.68","-114.52","4","3","909","121","282","13.31","31.02","-78.55","261","76","150","29.12","29.12","-28.72","1708","204","524","11.94","11.94","-107.66",
"Attwater, M J","6","1","3","16.67","50","-3.12","13","2","4","15.38","30.77","-2.12","639","33","127","5.16","19.87","-276.01","3","3","327","19","73","5.81","22.32","-138.92","21","7","14","33.33","33.33","0.86","512","29","108","5.66","5.66","-208.92",
"Bailey, Liam","2","0","0","0","0","-2","6","0","0","0","0","-6","295","9","48","3.05","16.27","-189.75","83","46","136","5","19","3.68","13.97","-57.5","15","1","6","6.67","6.67","-12.5","262","7","42","2.67","2.67","-164.5",
"Balding, A M","28","3","8","10.71","28.57","-20.2","55","7","16","12.73","29.09","-25.45","1875","289","687","15.41","36.64","-59.32","2","1","950","132","341","13.89","35.89","-132.48","307","95","185","30.94","30.94","-62.4","880","133","311","15.11","15.11","-88.18",
"Barclay, Stella","5","0","1","0","20","-5","6","0","2","0","33.33","-6","420","26","84","6.19","20","-96.88","23","13","209","14","41","6.7","19.62","25.29","16","6","9","37.5","37.5","2.37","336","23","71","6.85","6.85","-25.38",
"Barr, R E","0","0","0","0","0","0","1","0","0","0","0","-1","20","0","0","0","0","-20","1121","55","11","0","0","0","0","-11","0","0","0","0","0","0","18","0","0","0","0","-18",
"Barrett, James M","0","0","0","0","0","0","3","0","0","0","0","-3","162","9","28","5.56","17.28","-57.75","79","20","67","3","10","4.48","14.93","-37.5","7","1","3","14.29","14.29","-4.25","74","6","16","8.11","8.11","-14.25",
"Bedi, Miss J","1","0","0","0","0","-1","1","0","0","0","0","-1","81","3","13","3.7","16.05","-69.25","52","4","36","1","5","2.78","13.89","-31.5","3","1","1","33.33","33.33","-0.75","59","3","11","5.08","5.08","-47.25",
