trainer,7Day_Runs,7Day_Wins,7Day_Places,7Day_Win_Strike,7Day_Place_Strike,7Day_SP_ProfitLoss,14Day_Runs,14Day_Wins,14Day_Places,14Day_Win_Strike,14Day_Place_Strike,14Day_SP_ProfitLoss,2YR_Runs,2YR_Wins,2YR_Places,2YR_Win_Strike,2YR_Place_Strike,2YR_SP_ProfitLoss,DaysSinceWin,RunsSinceWin,1YR_Runs,1YR_Wins,1YR_Places,1YR_Win_Strike,1YR_Place_Strike,1YR_SP_ProfitLoss,2yr_fav_Runs,2yr_fav_Wins,2yr_fav_Places,2yr_fav_Win_Strike,2yr_fav_Place_Strike,2yr_fav_SP_ProfitLoss,2yr_hcap_Runs,2yr_hcap_Wins,2yr_hcap_Places,2yr_hcap_Win_Strike,2yr_hcap_Place_Strike,2yr_hcap_SP_ProfitLoss,
"Allen, C N","3","0","2","0","66.67","-3","5","1","3","20","60","3.5","198","22","65","11.11","32.83","-59.29","10","5","93","11","29","11.83","31.18","-10.25","26","6","13","23.08","23.08","-5.87","158","20","56","12.66","12.66","-27.04",
"Appleby, Charlie","7","2","5","28.57","71.43","5.63","9","2","6","22.22","66.67","3.63","897","273","501","30.43","55.85","-18.01","3","2","493","153","272","31.03","55.17","2.97","416","191","295","45.91","45.91","6.1","236","62","115","26.27","26.27","-11.45",
"Appleby, M","17","2","8","11.76","47.06","-8.8","37","2","14","5.41","37.84","-28.8","1903","222","570","11.67","29.95","-276.25","2","5","895","106","281","11.84","31.4","-239.55","256","75","149","29.3","29.3","-24.57","1650","194","512","11.76","11.76","-191.51",
"Attwater, M J","2","0","1","0","50","-2","6","0","1","0","16.67","-6","633","37","129","5.85","20.38","-175.51","28","16","301","21","75","6.98","24.92","-69.42","22","7","12","31.82","31.82","-0.14","509","33","109","6.48","6.48","-111.42",
"Auvray, Jean-Rene","0","0","0","0","0","0","0","0","0","0","0","0","51","1","5","1.96","9.8","-22","17","2","35","1","5","2.86","14.29","-6","0","0","0","0","0","0","29","1","3","3.45","3.45","0",
"Balding, A M","5","0","0","0","0","-5","11","0","1","0","9.09","-11","1863","284","675","15.24","36.23","-165.73","33","23","929","133","330","14.32","35.52","-216.45","302","97","184","32.12","32.12","-45.38","862","133","309","15.43","15.43","-68.26",
"Banham, Chelsea","0","0","0","0","0","0","2","1","1","50","50","4.5","283","19","63","6.71","22.26","-136.36","8","2","121","10","30","8.26","24.79","-38.37","21","7","13","33.33","33.33","1.14","213","12","46","5.63","5.63","-104.12",
"Beckett, R M","4","0","0","0","0","-4","8","1","1","12.5","12.5","-5.12","1084","175","402","16.14","37.08","-159.21","11","6","572","91","208","15.91","36.36","-102.84","240","77","134","32.08","32.08","-26.66","515","79","175","15.34","15.34","-147.47",
"Berry, John","1","0","1","0","100","-1","2","0","1","0","50","-2","170","7","40","4.12","23.53","-118.12","156","43","90","4","19","4.44","21.11","-59.62","11","2","6","18.18","18.18","-4.62","133","7","33","5.26","5.26","-81.12",
"Best, John & Jewell, Karen","0","0","0","0","0","0","4","0","0","0","0","-4","155","14","38","9.03","24.52","-43.74","124","39","131","11","30","8.4","22.9","-47.24","13","2","6","15.38","15.38","-7.49","119","13","34","10.92","10.92","-33.74",
