trainer,7Day_Runs,7Day_Wins,7Day_Places,7Day_Win_Strike,7Day_Place_Strike,7Day_SP_ProfitLoss,14Day_Runs,14Day_Wins,14Day_Places,14Day_Win_Strike,14Day_Place_Strike,14Day_SP_ProfitLoss,2YR_Runs,2YR_Wins,2YR_Places,2YR_Win_Strike,2YR_Place_Strike,2YR_SP_ProfitLoss,DaysSinceWin,RunsSinceWin,1YR_Runs,1YR_Wins,1YR_Places,1YR_Win_Strike,1YR_Place_Strike,1YR_SP_ProfitLoss,2yr_fav_Runs,2yr_fav_Wins,2yr_fav_Places,2yr_fav_Win_Strike,2yr_fav_Place_Strike,2yr_fav_SP_ProfitLoss,2yr_hcap_Runs,2yr_hcap_Wins,2yr_hcap_Places,2yr_hcap_Win_Strike,2yr_hcap_Place_Strike,2yr_hcap_SP_ProfitLoss,
"Appleby, M","15","2","8","13.33","53.33","-6.5","35","5","17","14.29","48.57","-4.06","1980","236","589","11.92","29.75","-156.02","1","1","918","123","288","13.4","31.37","-79.05","261","77","151","29.5","29.5","-26.22","1712","204","526","11.92","11.92","-151.16",
"Attwater, M J","6","0","1","0","16.67","-6","13","1","3","7.69","23.08","-10.12","638","33","127","5.17","19.91","-275.01","8","7","323","19","72","5.88","22.29","-134.92","21","7","14","33.33","33.33","0.86","512","29","108","5.66","5.66","-208.92",
"Auvray, Jean-Rene","0","0","0","0","0","0","1","0","0","0","0","-1","47","0","4","0","8.51","-47","1144","83","30","0","4","0","13.33","-30","0","0","0","0","0","0","24","0","2","0","0","-24",
"Balding, A M","28","4","10","14.29","35.71","-17.38","62","7","18","11.29","29.03","-34.58","1896","291","694","15.35","36.6","-73.14","1","3","956","134","341","14.02","35.67","-132.74","312","95","188","30.45","30.45","-67.22","892","135","314","15.13","15.13","-93.18",
"Banham, Chelsea","1","0","0","0","0","-1","3","0","1","0","33.33","-3","322","22","72","6.83","22.36","-159.24","20","6","142","11","31","7.75","21.83","-32.5","24","8","15","33.33","33.33","2.76","245","16","56","6.53","6.53","-113.5",
"Barclay, Stella","5","0","0","0","0","-5","11","0","2","0","18.18","-11","422","26","83","6.16","19.67","-98.88","28","18","207","13","39","6.28","18.84","23.54","16","6","9","37.5","37.5","2.37","339","23","71","6.78","6.78","-28.38",
"Barcoe, James M","1","0","0","0","0","-1","3","0","1","0","33.33","-3","137","11","31","8.03","22.63","-20.75","15","4","87","9","22","10.34","25.29","19.25","8","2","5","25","25","-0.75","100","9","27","9","9","-33.25",
"Barnes, M A","2","0","0","0","0","-2","2","0","0","0","0","-2","291","16","45","5.5","15.46","-86.62","79","16","120","6","14","5","11.67","-83.75","6","1","1","16.67","16.67","-0.5","199","12","36","6.03","6.03","-118",
"Beckett, R M","11","3","10","27.27","90.91","4","40","10","20","25","50","9.75","1090","199","436","18.26","40","-77.25","2","5","536","88","207","16.42","38.62","-83.36","263","97","161","36.88","36.88","11.47","529","97","207","18.34","18.34","-91.13",
"Bedi, Miss J","2","0","0","0","0","-2","2","0","0","0","0","-2","82","3","13","3.66","15.85","-70.25","57","5","35","1","4","2.86","11.43","-30.5","3","1","1","33.33","33.33","-0.75","60","3","11","5","5","-48.25",
"Bell, M L W","9","0","1","0","11.11","-9","20","0","4","0","20","-20","681","91","214","13.36","31.42","-198.88","19","28","327","37","101","11.31","30.89","-169.83","109","33","56","30.28","30.28","-21.37","402","53","126","13.18","13.18","-111.94",
"Bethell, Ed","3","0","1","0","33.33","-3","12","1","4","8.33","33.33","14","278","37","102","13.31","36.69","-22.26","10","5","176","19","59","10.8","33.52","-25.8","46","8","24","17.39","17.39","-26.34","171","26","61","15.2","15.2","21.05",
"Bethell, Harriet","0","0","0","0","0","0","2","0","0","0","0","-2","42","7","15","16.67","35.71","2","43","6","42","7","15","16.67","35.71","2","3","1","1","33.33","33.33","-1.5","41","6","14","14.63","14.63","1.5",
"Birrane, F","1","0","0","0","0","-1","2","0","1","0","50","-2","102","2","9","1.96","8.82","5.5","24","5","49","2","7","4.08","14.29","58.5","3","0","0","0","0","-3","78","1","7","1.28","1.28","-71.5",
"Bolger, J S","3","0","0","0","0","-3","19","0","2","0","10.53","-19","889","81","203","9.11","22.83","-271.35","18","21","331","22","68","6.65","20.54","-183.06","68","25","39","36.76","36.76","12.69","394","33","95","8.38","8.38","-86.59",
"Botti, M","11","0","1","0","9.09","-11","24","1","4","4.17","16.67","-11","819","98","258","11.97","31.5","-13.34","10","16","396","53","127","13.38","32.07","103.69","108","28","54","25.93","25.93","-27.97","520","69","159","13.27","13.27","-25.34",
"Boughey, George","15","5","9","33.33","60","14.3","35","7","15","20","42.86","1.3","1005","173","386","17.21","38.41","-219.77","2","7","652","102","240","15.64","36.81","-223.11","232","96","158","41.38","41.38","11.07","537","92","207","17.13","17.13","-92.27",
"Bourke, D F","0","0","0","0","0","0","0","0","0","0","0","0","134","11","30","8.21","22.39","46.75","181","30","68","4","12","5.88","17.65","-29.25","7","1","2","14.29","14.29","-3.75","105","11","25","10.48","10.48","75.75",
