trainer,7Day_Runs,7Day_Wins,7Day_Places,7Day_Win_Strike,7Day_Place_Strike,7Day_SP_ProfitLoss,14Day_Runs,14Day_Wins,14Day_Places,14Day_Win_Strike,14Day_Place_Strike,14Day_SP_ProfitLoss,2YR_Runs,2YR_Wins,2YR_Places,2YR_Win_Strike,2YR_Place_Strike,2YR_SP_ProfitLoss,DaysSinceWin,RunsSinceWin,1YR_Runs,1YR_Wins,1YR_Places,1YR_Win_Strike,1YR_Place_Strike,1YR_SP_ProfitLoss,2yr_fav_Runs,2yr_fav_Wins,2yr_fav_Places,2yr_fav_Win_Strike,2yr_fav_Place_Strike,2yr_fav_SP_ProfitLoss,2yr_hcap_Runs,2yr_hcap_Wins,2yr_hcap_Places,2yr_hcap_Win_Strike,2yr_hcap_Place_Strike,2yr_hcap_SP_ProfitLoss,
"Ahern, G","1","0","0","0","0","-1","1","0","0","0","0","-1","82","1","7","1.22","8.54","-70","428","65","52","0","4","0","7.69","-52","1","0","1","0","0","-1","43","1","5","2.33","2.33","-31",
"Aherne, Sean","0","0","0","0","0","0","2","1","1","50","50","5.5","124","11","30","8.87","24.19","28.5","13","1","64","6","14","9.38","21.88","24.5","7","1","4","14.29","14.29","-1","86","9","26","10.47","10.47","32.5",
"Allen, C N","3","0","0","0","0","-3","4","0","0","0","0","-4","214","22","65","10.28","30.37","-42.79","48","18","119","9","34","7.56","28.57","-35.87","23","5","9","21.74","21.74","-6.62","168","20","54","11.9","11.9","-30.29",
"Allwood, S","0","0","0","0","0","0","1","0","0","0","0","-1","145","6","24","4.14","16.55","-123.65","295","71","73","1","9","1.37","12.33","-70.25","8","3","5","37.5","37.5","1.1","98","6","24","6.12","6.12","-76.65",
"Appleby, Charlie","7","2","2","28.57","28.57","-1.74","26","7","10","26.92","38.46","9.01","906","273","488","30.13","53.86","-32.78","6","3","438","128","233","29.22","53.2","-27.16","434","189","298","43.55","43.55","-28.51","231","58","106","25.11","25.11","-0.48",
"Appleby, M","18","4","7","22.22","38.89","6","34","5","11","14.71","32.35","-7.12","1835","231","570","12.59","31.06","-312.1","2","7","921","114","300","12.38","32.57","-182.94","282","89","165","31.56","31.56","-25.51","1579","195","492","12.35","12.35","-253.37",
"Attwater, M J","7","0","1","0","14.29","-7","15","0","1","0","6.67","-15","641","36","133","5.62","20.75","-287.04","37","32","308","18","59","5.84","19.16","-140.24","26","7","13","26.92","26.92","-5.75","530","31","108","5.85","5.85","-214.09",
"Balding, A M","17","2","8","11.76","47.06","-8.25","48","6","13","12.5","27.08","-13","1867","281","663","15.05","35.51","-278.74","2","4","894","135","307","15.1","34.34","-198.63","325","109","195","33.54","33.54","-38.67","837","125","281","14.93","14.93","-88.81",
"Barcoe, James M","5","1","1","20","20","2.5","5","1","1","20","20","2.5","166","12","34","7.23","20.48","5.75","2","2","88","4","15","4.55","17.05","-14","4","1","2","25","25","-0.25","118","10","29","8.47","8.47","4.25",
"Barron, T D","11","1","2","9.09","18.18","1","17","1","4","5.88","23.53","-5","492","61","169","12.4","34.35","-98.63","5","7","240","24","78","10","32.5","-99.26","75","18","44","24","24","-12.7","397","51","144","12.85","12.85","-61.21",
"Barry, Michael","0","0","0","0","0","0","1","0","1","0","100","-1","22","0","8","0","36.36","-22","1067","32","18","0","8","0","44.44","-18","4","0","4","0","0","-4","9","0","6","0","0","-9",
"Beckett, R M","20","6","11","30","55","-0.24","42","11","20","26.19","47.62","-3.59","1146","186","433","16.23","37.78","-199.11","1","1","615","106","239","17.24","38.86","-92.72","229","81","140","35.37","35.37","-12.31","515","91","186","17.67","17.67","-79.79",
"Bell, M L W","13","1","3","7.69","23.08","-9.5","25","2","7","8","28","-19.12","686","82","225","11.95","32.8","-257.59","1","2","349","39","117","11.17","33.52","-133.86","109","34","55","31.19","31.19","-10.25","411","50","134","12.17","12.17","-151.51",
"Berry, John","2","0","0","0","0","-2","5","0","0","0","0","-5","175","12","50","6.86","28.57","-76.14","28","9","83","6","26","7.23","31.33","-31.52","16","5","9","31.25","31.25","-0.64","141","12","43","8.51","8.51","-42.14",
"Bolger, J S","12","2","3","16.67","25","-4.25","19","2","5","10.53","26.32","-11.25","712","48","158","6.74","22.19","-298.56","5","2","349","25","82","7.16","23.5","-118.62","48","13","26","27.08","27.08","-12.44","290","20","70","6.9","6.9","-28.8",
"Boughey, George","11","1","1","9.09","9.09","0","20","3","5","15","25","-0.93","1400","232","525","16.57","37.5","-351.05","1","1","791","130","298","16.43","37.67","-184.05","304","129","212","42.43","42.43","8.63","782","137","308","17.52","17.52","-88.68",
"Bowe, Michael J","1","0","1","0","100","-1","2","0","1","0","50","-2","49","3","13","6.12","26.53","-20","54","5","36","2","11","5.56","30.56","-18","1","0","1","0","0","-1","33","2","11","6.06","6.06","-15",
"Bowen, P","9","4","6","44.44","66.67","30.91","14","5","7","35.71","50","30.24","463","63","137","13.61","29.59","-121.46","2","1","239","38","72","15.9","30.13","-61.34","76","32","51","42.11","42.11","14.83","358","53","114","14.8","14.8","-55.93",
"Boyle, J R","5","0","0","0","0","-5","11","0","2","0","18.18","-11","429","36","101","8.39","23.54","-194.5","30","20","223","19","57","8.52","25.56","-95.29","33","9","17","27.27","27.27","-0.54","349","35","93","10.03","10.03","-123",
"Brace, D","1","0","0","0","0","-1","1","0","0","0","0","-1","83","7","22","8.43","26.51","-45.42","51","8","24","1","4","4.17","16.67","-14","4","3","4","75","75","2.2","57","5","20","8.77","8.77","-24.1",
"Brassil, Martin","4","1","1","25","25","-2.64","6","2","2","33.33","33.33","-0.31","185","22","55","11.89","29.73","-39.85","6","1","97","9","23","9.28","23.71","-34.46","21","10","13","47.62","47.62","4.82","76","11","24","14.47","14.47","-1.99",
"Bridger, J / Cook, R","3","0","0","0","0","-3","7","1","1","14.29","14.29","-1","260","7","33","2.69","12.69","-192.5","12","6","120","5","13","4.17","10.83","-72","9","0","3","0","0","-9","193","7","33","3.63","3.63","-125.5",
"Brisland, Robyn","5","1","2","20","40","0.5","8","2","3","25","37.5","0.25","627","52","148","8.29","23.6","-163.36","1","3","306","30","80","9.8","26.14","3.87","45","14","22","31.11","31.11","-6.18","464","42","116","9.05","9.05","-148.61",
"Bromhead, Henry De","5","0","0","0","0","-5","16","4","7","25","43.75","3.19","1436","187","478","13.02","33.29","-409.39","13","7","666","87","226","13.06","33.93","-121.61","256","88","163","34.38","34.38","-40.06","549","44","136","8.01","8.01","-166.3",
"Brookhouse, B","3","1","1","33.33","33.33","-0.12","6","1","1","16.67","16.67","-3.12","78","10","26","12.82","33.33","1.75","5","2","78","10","26","12.82","33.33","1.75","17","4","9","23.53","23.53","-5.25","45","5","17","11.11","11.11","12.38",
"Brown, G","2","0","0","0","0","-2","4","0","0","0","0","-4","103","9","26","8.74","25.24","-32.87","49","7","50","8","19","16","38","14.13","3","1","3","33.33","33.33","-0.25","63","7","20","11.11","11.11","-1.62",
"Burke, K R","28","7","10","25","35.71","-7.46","42","9","16","21.43","38.1","-17.11","1549","227","569","14.65","36.73","-178.35","1","2","756","106","283","14.02","37.43","-127.19","244","91","151","37.3","37.3","10.44","798","98","272","12.28","12.28","-149.78",
"Burke, W J","5","0","1","0","20","-5","9","0","2","0","22.22","-9","200","7","28","3.5","14","-123","137","44","104","4","19","3.85","18.27","-63","4","0","2","0","0","-4","49","3","12","6.12","6.12","-22.5",
"Burrows, Owen","4","1","2","25","50","-1.5","6","1","4","16.67","66.67","-3.5","184","40","84","21.74","45.65","3.43","1","1","90","20","40","22.22","44.44","-14.01","44","15","25","34.09","34.09","2.77","67","15","28","22.39","22.39","9.37",
"Butler, John","7","1","2","14.29","28.57","-1.5","14","2","4","14.29","28.57","1.5","923","98","254","10.62","27.52","-150.64","7","7","490","45","124","9.18","25.31","-133.73","103","32","71","31.07","31.07","-5.33","728","81","210","11.13","11.13","-103.95",
"Butler, Padraig","0","0","0","0","0","0","0","0","0","0","0","0","24","4","8","16.67","33.33","-4.12","47","3","14","1","4","7.14","28.57","-12","2","2","2","100","100","2.38","8","0","2","0","0","-8",
"Byrne, Sean","0","0","0","0","0","0","1","0","1","0","100","-1","52","0","6","0","11.54","-52","1095","88","7","0","1","0","14.29","-7","0","0","0","0","0","0","32","0","4","0","0","-32",
"Byrnes, C","3","0","1","0","33.33","-3","5","0","3","0","60","-5","414","50","125","12.08","30.19","-123.13","43","21","229","31","74","13.54","32.31","-78.14","63","24","39","38.1","38.1","19.96","200","28","60","14","14","-41.19",
"Candlish, Jennie","3","1","1","33.33","33.33","-0.37","8","1","2","12.5","25","-5.37","494","47","149","9.51","30.16","-154.35","2","1","242","25","71","10.33","29.34","-61.98","68","16","39","23.53","23.53","-34.31","400","37","124","9.25","9.25","-89.5",
"Carr, Mrs R A","9","1","5","11.11","55.56","-5","14","1","7","7.14","50","-10","768","68","195","8.85","25.39","-133.07","1","1","396","49","128","12.37","32.32","-22.4","52","19","28","36.54","36.54","14.43","713","64","184","8.98","8.98","-105.4",
"Casey, Francis","0","0","0","0","0","0","0","0","0","0","0","0","69","3","14","4.35","20.29","-60.93","438","34","30","0","2","0","6.67","-30","9","2","5","22.22","22.22","-5.43","43","1","9","2.33","2.33","-38.5",
"Chamings, P R","5","1","2","20","40","12","8","1","2","12.5","25","9","282","26","70","9.22","24.82","-29.42","3","2","133","14","31","10.53","23.31","-23.92","25","6","13","24","24","-3.42","244","25","66","10.25","10.25","0.58",
"Channon, Jack","7","0","4","0","57.14","-7","19","2","8","10.53","42.11","-7.27","181","25","75","13.81","41.44","-11.14","13","15","181","25","75","13.81","41.44","-11.14","36","13","24","36.11","36.11","-5.22","124","13","49","10.48","10.48","-63.93",
"Chapple-Hyam, P W","4","1","2","25","50","5.5","5","1","2","20","40","4.5","88","11","22","12.5","25","-26.15","2","2","43","6","12","13.95","27.91","-10.89","11","5","8","45.45","45.45","-0.15","55","8","18","14.55","14.55","-10.51",
