trainer,7Day_Runs,7Day_Wins,7Day_Places,7Day_Win_Strike,7Day_Place_Strike,7Day_SP_ProfitLoss,14Day_Runs,14Day_Wins,14Day_Places,14Day_Win_Strike,14Day_Place_Strike,14Day_SP_ProfitLoss,2YR_Runs,2YR_Wins,2YR_Places,2YR_Win_Strike,2YR_Place_Strike,2YR_SP_ProfitLoss,DaysSinceWin,RunsSinceWin,1YR_Runs,1YR_Wins,1YR_Places,1YR_Win_Strike,1YR_Place_Strike,1YR_SP_ProfitLoss,2yr_fav_Runs,2yr_fav_Wins,2yr_fav_Places,2yr_fav_Win_Strike,2yr_fav_Place_Strike,2yr_fav_SP_ProfitLoss,2yr_hcap_Runs,2yr_hcap_Wins,2yr_hcap_Places,2yr_hcap_Win_Strike,2yr_hcap_Place_Strike,2yr_hcap_SP_ProfitLoss,
"Alexander, N W","12","2","3","16.67","25","0.25","20","3","5","15","25","2.25","417","57","139","13.67","33.33","-39.09","1","1","229","32","78","13.97","34.06","-4.42","38","12","24","31.58","31.58","5.67","300","48","113","16","16","2.33",
"Allen, C N","2","0","0","0","0","-2","3","0","0","0","0","-3","204","20","59","9.8","28.92","-56.99","33","6","113","8","30","7.08","26.55","-43.87","19","6","9","31.58","31.58","0.01","159","19","49","11.95","11.95","-40.99",
"Appleby, M","24","2","6","8.33","25","-8","34","4","10","11.76","29.41","-5.5","1762","215","560","12.2","31.78","-382.02","4","11","868","107","271","12.33","31.22","-155.37","284","78","155","27.46","27.46","-58.42","1497","178","474","11.89","11.89","-324.41",
"Aprahamian, Billy","0","0","0","0","0","0","2","1","1","50","50","11","54","3","9","5.56","16.67","12.2","11","1","44","2","7","4.55","15.91","-28.8","2","1","1","50","50","0.2","42","3","9","7.14","7.14","24.2",
"Bailey, K C","7","0","0","0","0","-7","10","0","0","0","0","-10","510","78","182","15.29","35.69","-75.2","24","24","244","37","86","15.16","35.25","-49.35","90","28","53","31.11","31.11","-14.01","318","52","113","16.35","16.35","-12.14",
"Baker, George","1","1","1","100","100","7.5","1","1","1","100","100","7.5","406","41","123","10.1","30.3","-143.38","3","1","189","22","73","11.64","38.62","-51.76","52","12","23","23.08","23.08","-17.26","339","39","112","11.5","11.5","-86.26",
"Balding, A M","14","2","5","14.29","35.71","-2","18","2","7","11.11","38.89","-6","1916","280","700","14.61","36.53","-412.33","2","2","988","147","370","14.88","37.45","-221.44","337","109","203","32.34","32.34","-52.3","830","117","269","14.1","14.1","-129.25",
"Barclay, Stella","7","1","3","14.29","42.86","-2","7","1","3","14.29","42.86","-2","533","34","113","6.38","21.2","-61.18","4","7","292","23","66","7.88","22.6","-59.59","27","5","13","18.52","18.52","-11.26","452","31","99","6.86","6.86","-4.51",
"Barnes, M A","1","0","0","0","0","-1","2","0","0","0","0","-2","213","13","33","6.1","15.49","-131.49","196","41","104","6","18","5.77","17.31","-66.74","4","1","1","25","25","-1.62","121","11","23","9.09","9.09","-50.24",
"Barron, T D","4","1","2","25","50","2.5","6","2","3","33.33","50","29.5","466","59","157","12.66","33.69","-77","1","1","243","27","79","11.11","32.51","-37.08","68","16","41","23.53","23.53","-16.32","377","49","133","13","13","-25.46",
"Beamish, J","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","-2","3230","33","1","0","0","0","0","-1","0","0","0","0","0","0","2","0","0","0","0","-2",
"Bell, M L W","3","1","2","33.33","66.67","-1.09","4","1","2","25","50","-2.09","725","89","245","12.28","33.79","-260.38","2","2","392","49","128","12.5","32.65","-101.88","108","35","57","32.41","32.41","-12.96","423","51","139","12.06","12.06","-136.55",
"Best, Jim/Suzi","1","0","0","0","0","-1","1","0","0","0","0","-1","112","9","23","8.04","20.54","-20","46","12","78","5","16","6.41","20.51","-3.5","6","2","3","33.33","33.33","0","70","8","21","11.43","11.43","16.5",
"Bewley, G T","0","0","0","0","0","0","4","0","0","0","0","-4","200","22","57","11","28.5","-74.63","20","7","113","8","25","7.08","22.12","-64.75","19","6","9","31.58","31.58","0.04","147","21","51","14.29","14.29","-26.13",
"Boanas, Miss G","4","0","0","0","0","-4","7","1","1","14.29","14.29","5","255","21","65","8.24","25.49","-93.5","9","5","112","9","26","8.04","23.21","-38.29","17","6","13","35.29","35.29","4.09","195","20","57","10.26","10.26","-37.25",
"Boughey, George","9","1","3","11.11","33.33","0.5","15","2","6","13.33","40","-2.37","1482","240","550","16.19","37.11","-346.98","3","5","689","105","240","15.24","34.83","-152.78","301","121","206","40.2","40.2","-4.76","827","146","327","17.65","17.65","-68.92",
