trainer,7Day_Runs,7Day_Wins,7Day_Places,7Day_Win_Strike,7Day_Place_Strike,7Day_SP_ProfitLoss,14Day_Runs,14Day_Wins,14Day_Places,14Day_Win_Strike,14Day_Place_Strike,14Day_SP_ProfitLoss,2YR_Runs,2YR_Wins,2YR_Places,2YR_Win_Strike,2YR_Place_Strike,2YR_SP_ProfitLoss,DaysSinceWin,RunsSinceWin,1YR_Runs,1YR_Wins,1YR_Places,1YR_Win_Strike,1YR_Place_Strike,1YR_SP_ProfitLoss,2yr_fav_Runs,2yr_fav_Wins,2yr_fav_Places,2yr_fav_Win_Strike,2yr_fav_Place_Strike,2yr_fav_SP_ProfitLoss,2yr_hcap_Runs,2yr_hcap_Wins,2yr_hcap_Places,2yr_hcap_Win_Strike,2yr_hcap_Place_Strike,2yr_hcap_SP_ProfitLoss,
"Appleby, Charlie","1","0","0","0","0","-1","3","0","0","0","0","-3","845","255","449","30.18","53.14","-34.77","29","7","374","106","182","28.34","48.66","-49.45","407","179","275","43.98","43.98","-18.35","207","54","97","26.09","26.09","25.21",
"Appleby, M","16","1","5","6.25","31.25","-13.25","38","2","8","5.26","21.05","-33.05","1807","211","578","11.68","31.99","-408.32","2","6","880","93","272","10.57","30.91","-262.2","283","77","151","27.21","27.21","-58.22","1538","172","487","11.18","11.18","-349.84",
"Bailey, K C","5","0","3","0","60","-5","8","1","4","12.5","50","-1","475","68","162","14.32","34.11","-88.83","12","6","216","34","74","15.74","34.26","-18.65","80","25","48","31.25","31.25","-13.01","309","49","108","15.86","15.86","-1.77",
"Balding, A M","4","0","2","0","50","-4","9","3","6","33.33","66.67","18.25","1939","281","708","14.49","36.51","-399.3","10","5","999","143","370","14.31","37.04","-223.07","340","109","206","32.06","32.06","-51.77","847","125","288","14.76","14.76","-109.05",
"Barclay, Stella","5","0","0","0","0","-5","10","3","4","30","40","2.23","553","40","130","7.23","23.51","-43.7","10","6","281","26","73","9.25","25.98","-52.11","28","7","15","25","25","-6.53","462","36","111","7.79","7.79","19.22",
"Barcoe, James M","2","1","2","50","100","32","7","1","2","14.29","28.57","27","186","8","35","4.3","18.82","-47.5","1","2","100","3","16","3","16","-51.5","5","0","1","0","0","-5","134","7","29","5.22","5.22","-4",
"Barron, T D","0","0","0","0","0","0","6","0","2","0","33.33","-6","474","59","151","12.45","31.86","-78.4","43","17","242","26","71","10.74","29.34","-40.93","63","16","36","25.4","25.4","-13.22","381","50","128","13.12","13.12","-19.86",
"Beckett, R M","3","1","1","33.33","33.33","8","4","1","2","25","50","7","1239","226","497","18.24","40.11","-196.53","1","1","646","134","283","20.74","43.81","-76.94","290","107","187","36.9","36.9","-10.89","525","99","195","18.86","18.86","-69.54",
"Bell, M L W","3","0","2","0","66.67","-3","8","0","4","0","50","-8","732","90","251","12.3","34.29","-245.13","17","9","390","45","126","11.54","32.31","-95.64","111","36","59","32.43","32.43","-12.96","425","51","141","12","12","-124.8",
"Best-Turner, W De","1","0","0","0","0","-1","2","0","0","0","0","-2","19","2","2","10.53","10.53","34.63","387","12","11","0","0","0","0","-11","2","1","1","50","50","0.63","12","2","2","16.67","16.67","41.63",
"Bolger, J S","9","0","2","0","22.22","-9","9","0","2","0","22.22","-9","688","53","169","7.7","24.56","-276.15","114","14","360","26","97","7.22","26.94","-191.39","51","17","31","33.33","33.33","-5.03","274","21","71","7.66","7.66","-40.3",
"Botti, M","6","1","3","16.67","50","-0.5","14","2","5","14.29","35.71","-4","821","95","260","11.57","31.67","11.71","3","5","435","52","132","11.95","30.34","-34.66","84","15","40","17.86","17.86","-41.41","499","61","152","12.22","12.22","19.05",
"Boughey, George","8","1","4","12.5","50","15","19","1","6","5.26","31.58","4","1488","242","549","16.26","36.9","-305.85","1","2","698","105","242","15.04","34.67","-117.71","303","120","204","39.6","39.6","-7.63","836","147","326","17.58","17.58","-47.52",
"Bowen, P","4","0","2","0","50","-4","6","0","2","0","33.33","-6","434","66","145","15.21","33.41","-109.91","15","7","210","37","75","17.62","35.71","-21.84","84","33","55","39.29","39.29","2.38","342","56","124","16.37","16.37","-44.05",
"Bromhead, Henry De","3","0","0","0","0","-3","35","5","18","14.29","51.43","5.63","1384","187","485","13.51","35.04","-269.21","11","20","683","98","247","14.35","36.16","-89.53","214","71","140","33.18","33.18","-36.47","543","52","155","9.58","9.58","-93.93",
"Brown, G","2","0","0","0","0","-2","3","0","0","0","0","-3","132","19","43","14.39","32.58","14.07","17","5","89","14","32","15.73","35.96","9.82","14","5","11","35.71","35.71","-1.64","91","14","31","15.38","15.38","37.51",
"Burke, K R","9","1","4","11.11","44.44","-7.75","14","2","8","14.29","57.14","-8.25","1523","236","575","15.5","37.75","-110.96","4","9","732","122","288","16.67","39.34","-59.41","263","94","159","35.74","35.74","-4.54","724","96","239","13.26","13.26","-119.74",
"Butler, John","4","0","1","0","25","-4","17","0","3","0","17.65","-17","1009","83","249","8.23","24.68","-383.95","34","39","553","28","117","5.06","21.16","-286.37","99","31","65","31.31","31.31","-5.27","782","71","211","9.08","9.08","-265.94",
"Byrnes, C","4","0","2","0","50","-4","8","1","3","12.5","37.5","4","482","52","135","10.79","28.01","-132.03","8","5","280","23","62","8.21","22.14","-105.81","65","23","38","35.38","35.38","8.39","233","30","63","12.88","12.88","-30.49",
"Carroll, D","2","0","0","0","0","-2","7","0","0","0","0","-7","442","47","111","10.63","25.11","-88.63","190","54","226","21","54","9.29","23.89","-106.17","39","12","18","30.77","30.77","5.41","326","40","91","12.27","12.27","-31.51",
"Case, B I","1","1","1","100","100","4.5","4","1","1","25","25","1.5","230","18","52","7.83","22.61","-122.43","6","1","122","10","27","8.2","22.13","-47.92","14","6","8","42.86","42.86","4.82","178","16","46","8.99","8.99","-91.34",
"Channon, Jack","3","1","1","33.33","33.33","-1.17","4","1","1","25","25","-2.17","373","53","147","14.21","39.41","-16.8","6","3","345","49","133","14.2","38.55","1.74","60","20","38","33.33","33.33","-8.75","251","33","101","13.15","13.15","-34.36",
"Cody, Patrick","0","0","0","0","0","0","1","0","0","0","0","-1","184","22","57","11.96","30.98","-46.62","15","2","86","11","26","12.79","30.23","-16.62","20","7","12","35","35","2","91","12","27","13.19","13.19","-4",
"Commins, Donal","0","0","0","0","0","0","0","0","0","0","0","0","45","1","4","2.22","8.89","-28","540","23","9","0","0","0","0","-9","2","0","2","0","0","-2","25","1","2","4","4","-8",
"Connell, B","3","0","0","0","0","-3","4","0","0","0","0","-4","150","28","54","18.67","36","-8.31","28","10","85","10","28","11.76","32.94","-25.42","35","12","20","34.29","34.29","-3.39","52","7","20","13.46","13.46","-4.62",
"Cooper, Thomas","0","0","0","0","0","0","0","0","0","0","0","0","147","6","31","4.08","21.09","-118.59","46","5","64","4","17","6.25","26.56","-47.59","8","2","7","25","25","-0.67","71","0","10","0","0","-71",
"Coyle, Thomas","1","0","0","0","0","-1","2","0","0","0","0","-2","87","5","17","5.75","19.54","-4.5","95","8","42","3","9","7.14","21.43","2.5","1","1","1","100","100","4.5","65","4","14","6.15","6.15","-8.5",
"Coyle, Tony","3","0","2","0","66.67","-3","9","0","5","0","55.56","-9","221","19","59","8.6","26.7","-66","148","38","126","11","33","8.73","26.19","-55.25","32","8","18","25","25","-6","176","18","55","10.23","10.23","-26.5",
"Cromwell, Gavin Patrick","19","0","7","0","36.84","-19","36","4","14","11.11","38.89","-21.62","1665","180","521","10.81","31.29","-631.78","9","23","841","98","264","11.65","31.39","-268.03","227","75","149","33.04","33.04","-7.15","855","87","267","10.18","10.18","-254.66",
"Cullen, D W","0","0","0","0","0","0","0","0","0","0","0","0","124","8","17","6.45","13.71","31.5","140","14","61","4","8","6.56","13.11","-7.5","3","0","3","0","0","-3","83","6","15","7.23","7.23","-13",
"Curtis, Miss Rebecca","4","1","1","25","25","-1.62","4","1","1","25","25","-1.62","187","17","44","9.09","23.53","-49.44","7","2","96","7","27","7.29","28.13","-9.87","17","7","9","41.18","41.18","2.56","122","14","29","11.48","11.48","-47.82",
"Daly, H D","7","1","3","14.29","42.86","-2.5","13","2","6","15.38","46.15","-5.5","347","52","124","14.99","35.73","-55.88","7","5","201","23","68","11.44","33.83","-76.57","56","22","32","39.29","39.29","7.54","209","36","84","17.22","17.22","15.94",
"Dascombe, Tom","1","0","0","0","0","-1","5","0","1","0","20","-5","289","25","80","8.65","27.68","-140.83","30","8","183","16","49","8.74","26.78","-85.79","27","8","17","29.63","29.63","-6.16","135","12","41","8.89","8.89","-53.75",
"Davis, D J S Ffrench","2","1","1","50","50","32","4","1","1","25","25","30","317","37","93","11.67","29.34","-40.56","1","1","211","27","68","12.8","32.23","-9.39","30","9","22","30","30","-7.14","190","20","60","10.53","10.53","-2.17",
"Davis, Sean","0","0","0","0","0","0","2","0","1","0","50","-2","49","0","1","0","2.04","-49","9999","9999","49","0","1","0","2.04","-49","3","0","1","0","0","-3","26","0","0","0","0","-26",
"Davison, Jack W","3","0","0","0","0","-3","4","0","0","0","0","-4","250","27","65","10.8","26","-44.36","23","5","124","15","35","12.1","28.23","-24.82","21","8","14","38.1","38.1","2.23","102","15","29","14.71","14.71","21.96",
