trainer,7Day_Runs,7Day_Wins,7Day_Places,7Day_Win_Strike,7Day_Place_Strike,7Day_SP_ProfitLoss,14Day_Runs,14Day_Wins,14Day_Places,14Day_Win_Strike,14Day_Place_Strike,14Day_SP_ProfitLoss,2YR_Runs,2YR_Wins,2YR_Places,2YR_Win_Strike,2YR_Place_Strike,2YR_SP_ProfitLoss,DaysSinceWin,RunsSinceWin,1YR_Runs,1YR_Wins,1YR_Places,1YR_Win_Strike,1YR_Place_Strike,1YR_SP_ProfitLoss,2yr_fav_Runs,2yr_fav_Wins,2yr_fav_Places,2yr_fav_Win_Strike,2yr_fav_Place_Strike,2yr_fav_SP_ProfitLoss,2yr_hcap_Runs,2yr_hcap_Wins,2yr_hcap_Places,2yr_hcap_Win_Strike,2yr_hcap_Place_Strike,2yr_hcap_SP_ProfitLoss,
"Allen, C N","1","0","0","0","0","-1","4","1","1","25","25","11","197","21","61","10.66","30.96","-66.79","14","4","88","12","29","13.64","32.95","5.75","26","6","13","23.08","23.08","-5.87","157","19","52","12.1","12.1","-34.54",
"Appleby, Charlie","15","6","9","40","60","-3.53","20","8","12","40","60","-3.8","851","261","481","30.67","56.52","-31.17","1","1","485","152","265","31.34","54.64","-9.03","392","180","282","45.92","45.92","7.12","210","53","95","25.24","25.24","-42.87",
"Appleby, M","15","2","5","13.33","33.33","-8","37","5","14","13.51","37.84","-13.5","1982","236","592","11.91","29.87","-158.02","4","8","926","123","291","13.28","31.43","-86.18","265","78","153","29.43","29.43","-25.72","1714","204","529","11.9","11.9","-153.16",
"Balding, A M","19","2","7","10.53","36.84","0","52","5","17","9.62","32.69","-24.38","1880","286","684","15.21","36.38","-72.64","1","4","947","132","340","13.94","35.9","-122.94","307","93","185","30.29","30.29","-66.97","885","134","311","15.14","15.14","-91.68",
"Barclay, Stella","5","0","3","0","60","-5","14","1","4","7.14","28.57","-7.5","426","27","87","6.34","20.42","-96.38","8","6","209","13","42","6.22","20.1","25.41","16","6","9","37.5","37.5","2.37","343","24","75","7","7","-25.88",
"Barfoot-Saunt, Mrs Tracey","0","0","0","0","0","0","2","0","0","0","0","-2","32","0","0","0","0","-32","774","37","7","0","0","0","0","-7","0","0","0","0","0","0","9","0","0","0","0","-9",
"Beckett, R M","19","1","6","5.26","31.58","-13.5","33","5","17","15.15","51.52","-9.62","1086","198","432","18.23","39.78","-75.83","6","11","550","87","209","15.82","38","-100.02","261","97","160","37.16","37.16","15.22","520","96","200","18.46","18.46","-87.58",
"Bell, M L W","9","2","5","22.22","55.56","8.33","20","2","6","10","30","-2.67","677","92","216","13.59","31.91","-185.05","5","7","324","35","101","10.8","31.17","-163.83","107","33","57","30.84","30.84","-19.37","400","54","129","13.5","13.5","-100.11",
"Best, John & Jewell, Karen","3","0","0","0","0","-3","4","0","0","0","0","-4","125","14","36","11.2","28.8","-13.74","23","9","125","14","36","11.2","28.8","-13.74","12","2","6","16.67","16.67","-6.49","101","13","33","12.87","12.87","-15.74",
"Birrane, F","0","0","0","0","0","0","2","0","0","0","0","-2","101","2","9","1.98","8.91","6.5","33","6","47","2","7","4.26","14.89","60.5","3","0","0","0","0","-3","77","1","7","1.3","1.3","-70.5",
