trainer,7Day_Runs,7Day_Wins,7Day_Places,7Day_Win_Strike,7Day_Place_Strike,7Day_SP_ProfitLoss,14Day_Runs,14Day_Wins,14Day_Places,14Day_Win_Strike,14Day_Place_Strike,14Day_SP_ProfitLoss,2YR_Runs,2YR_Wins,2YR_Places,2YR_Win_Strike,2YR_Place_Strike,2YR_SP_ProfitLoss,DaysSinceWin,RunsSinceWin,1YR_Runs,1YR_Wins,1YR_Places,1YR_Win_Strike,1YR_Place_Strike,1YR_SP_ProfitLoss,2yr_fav_Runs,2yr_fav_Wins,2yr_fav_Places,2yr_fav_Win_Strike,2yr_fav_Place_Strike,2yr_fav_SP_ProfitLoss,2yr_hcap_Runs,2yr_hcap_Wins,2yr_hcap_Places,2yr_hcap_Win_Strike,2yr_hcap_Place_Strike,2yr_hcap_SP_ProfitLoss,
"Allen, C N","2","0","1","0","50","-2","3","0","1","0","33.33","-3","207","21","63","10.14","30.43","-33.12","30","7","116","9","33","7.76","28.45","-35.87","23","5","9","21.74","21.74","-6.62","164","19","53","11.59","11.59","-23.62",
"Allwood, S","2","0","0","0","0","-2","3","0","0","0","0","-3","149","6","24","4.03","16.11","-127.65","330","76","77","1","9","1.3","11.69","-74.25","8","3","5","37.5","37.5","1.1","100","6","24","6","6","-78.65",
"Appleby, Charlie","7","2","3","28.57","42.86","-0.97","13","3","6","23.08","46.15","-3.47","901","270","484","29.97","53.72","-38.78","4","2","420","118","220","28.1","52.38","-33.64","429","185","291","43.12","43.12","-34.77","225","57","104","25.33","25.33","1.97",
"Appleby, M","20","2","5","10","25","0","42","2","10","4.76","23.81","-22","1839","229","575","12.45","31.27","-300.14","5","13","916","105","286","11.46","31.22","-224.09","278","87","165","31.29","31.29","-25.8","1577","195","495","12.37","12.37","-232.24",
"Balding, A M","43","5","14","11.63","32.56","-22.05","65","7","26","10.77","40","-35.9","1860","270","660","14.52","35.48","-307.57","1","4","900","137","319","15.22","35.44","-160.83","317","105","188","33.12","33.12","-42.04","833","122","276","14.65","14.65","-107.35",
"Banham, Chelsea","1","0","0","0","0","-1","3","0","0","0","0","-3","236","17","52","7.2","22.03","-91.04","50","18","95","6","21","6.32","22.11","-59.54","15","3","7","20","20","-5.37","164","11","38","6.71","6.71","-55.87",
"Barclay, Stella","4","0","0","0","0","-4","8","1","1","12.5","12.5","2","520","38","110","7.31","21.15","48.95","14","7","312","24","70","7.69","22.44","19.91","26","6","14","23.08","23.08","-7.63","433","35","97","8.08","8.08","112.62",
"Bell, M L W","14","2","7","14.29","50","-1.87","25","5","10","20","40","6.26","687","82","229","11.94","33.33","-277.51","1","1","359","45","128","12.53","35.65","-106.68","107","34","53","31.78","31.78","-14.3","405","49","135","12.1","12.1","-150.92",
"Berry, John","0","0","0","0","0","0","2","0","0","0","0","-2","173","11","47","6.36","27.17","-78.14","63","17","76","6","27","7.89","35.53","-24.52","15","4","8","26.67","26.67","-3.64","139","11","41","7.91","7.91","-44.14",
"Bethell, Ed","9","2","4","22.22","44.44","-0.17","16","2","6","12.5","37.5","-7.17","399","63","147","15.79","36.84","-37.28","1","1","221","42","86","19","38.91","-14.98","84","24","49","28.57","28.57","-21.61","229","43","91","18.78","18.78","27.49",
