trainer,7Day_Runs,7Day_Wins,7Day_Places,7Day_Win_Strike,7Day_Place_Strike,7Day_SP_ProfitLoss,14Day_Runs,14Day_Wins,14Day_Places,14Day_Win_Strike,14Day_Place_Strike,14Day_SP_ProfitLoss,2YR_Runs,2YR_Wins,2YR_Places,2YR_Win_Strike,2YR_Place_Strike,2YR_SP_ProfitLoss,DaysSinceWin,RunsSinceWin,1YR_Runs,1YR_Wins,1YR_Places,1YR_Win_Strike,1YR_Place_Strike,1YR_SP_ProfitLoss,2yr_fav_Runs,2yr_fav_Wins,2yr_fav_Places,2yr_fav_Win_Strike,2yr_fav_Place_Strike,2yr_fav_SP_ProfitLoss,2yr_hcap_Runs,2yr_hcap_Wins,2yr_hcap_Places,2yr_hcap_Win_Strike,2yr_hcap_Place_Strike,2yr_hcap_SP_ProfitLoss,
"Ahern, G","3","0","1","0","33.33","-3","3","0","1","0","33.33","-3","71","3","6","4.23","8.45","-33","216","34","43","1","4","2.33","9.3","-31","0","0","0","0","0","0","36","2","4","5.56","5.56","-9",
"Aherne, Sean","2","0","0","0","0","-2","2","0","0","0","0","-2","136","11","30","8.09","22.06","13","72","15","58","4","15","6.9","25.86","29","9","2","6","22.22","22.22","1","98","9","25","9.18","9.18","9",
"Appleby, M","15","1","8","6.67","53.33","-12.75","30","4","16","13.33","53.33","-17.75","1887","216","564","11.45","29.89","-303.05","5","4","895","106","285","11.84","31.84","-242.38","254","74","146","29.13","29.13","-27.37","1635","188","507","11.5","11.5","-219.31",
"Armson, R J","0","0","0","0","0","0","0","0","0","0","0","0","40","2","10","5","25","-27","208","3","12","1","6","8.33","50","-6.5","2","0","2","0","0","-2","36","2","9","5.56","5.56","-23",
"Attwater, M J","4","0","0","0","0","-4","6","0","0","0","0","-6","635","37","129","5.83","20.31","-177.51","38","22","301","21","73","6.98","24.25","-69.42","22","7","12","31.82","31.82","-0.14","511","33","109","6.46","6.46","-113.42",
"Bailey, K C","11","1","2","9.09","18.18","-6.5","11","1","2","9.09","18.18","-6.5","550","82","187","14.91","34","-111.78","7","10","266","41","98","15.41","36.84","-32.52","97","30","60","30.93","30.93","-14.92","318","42","100","13.21","13.21","-65.88",
"Bandey, R J","2","0","1","0","50","-2","2","0","1","0","50","-2","176","31","75","17.61","42.61","80.72","21","4","85","22","39","25.88","45.88","41.48","38","15","27","39.47","39.47","-4.03","107","21","52","19.63","19.63","99.38",
"Banham, Chelsea","2","1","2","50","100","3","2","1","2","50","100","3","282","20","64","7.09","22.7","-130.36","6","1","123","11","32","8.94","26.02","-35.37","21","7","13","33.33","33.33","1.14","213","13","47","6.1","6.1","-99.12",
"Barr, Brian","1","0","0","0","0","-1","1","0","0","0","0","-1","197","13","37","6.6","18.78","-98.75","49","8","78","5","19","6.41","24.36","-22","6","2","3","33.33","33.33","0.25","136","9","25","6.62","6.62","-56.75",
"Beckett, R M","3","0","0","0","0","-3","8","0","0","0","0","-8","1087","174","401","16.01","36.89","-167.21","21","11","574","90","207","15.68","36.06","-110.84","240","77","134","32.08","32.08","-26.66","518","79","175","15.25","15.25","-150.47",
"Bell, M L W","0","0","0","0","0","0","2","0","1","0","50","-2","674","93","224","13.8","33.23","-212.67","29","7","330","39","116","11.82","35.15","-159.5","113","38","62","33.63","33.63","-9.74","407","56","135","13.76","13.76","-137.36",
"Berry, J A","1","0","0","0","0","-1","1","0","0","0","0","-1","47","1","4","2.13","8.51","-40.5","135","10","28","1","3","3.57","10.71","-21.5","0","0","0","0","0","0","10","0","0","0","0","-10",
"Botti, M","4","1","1","25","25","-0.25","13","2","2","15.38","15.38","-4.25","797","101","252","12.67","31.62","104.66","6","3","400","53","128","13.25","32","82.88","98","23","48","23.47","23.47","-31.55","515","71","162","13.79","13.79","13.24",
"Boughey, George","14","3","7","21.43","50","0.54","29","4","10","13.79","34.48","-11.58","1260","220","490","17.46","38.89","-286.62","1","2","788","136","306","17.26","38.83","-187.15","288","123","200","42.71","42.71","18.01","685","126","279","18.39","18.39","-77.39",
"Bowen, P","9","2","2","22.22","22.22","21","9","2","2","22.22","22.22","21","476","70","148","14.71","31.09","-78.09","5","3","227","31","70","13.66","30.84","-75.57","93","36","60","38.71","38.71","15.7","388","64","132","16.49","16.49","-12.76",
"Brace, D","0","0","0","0","0","0","0","0","0","0","0","0","95","10","29","10.53","30.53","-27.17","208","18","44","5","9","11.36","20.45","-19.3","7","3","5","42.86","42.86","-0.8","68","8","27","11.76","11.76","-4.85",
"Brassil, Martin","5","1","1","20","20","1","7","1","1","14.29","14.29","-1","160","23","50","14.38","31.25","28.64","1","1","90","7","25","7.78","27.78","-31.5","18","8","11","44.44","44.44","3.81","66","12","21","18.18","18.18","18.01",
"Brisland, Robyn","3","0","1","0","33.33","-3","11","1","2","9.09","18.18","6","765","63","172","8.24","22.48","-267.26","13","7","356","26","72","7.3","20.22","-165.63","47","16","22","34.04","34.04","-4.08","558","51","133","9.14","9.14","-174.01",
"Bromhead, Henry De","18","4","7","22.22","38.89","7.75","23","5","10","21.74","43.48","7.25","1573","217","544","13.8","34.58","-531.3","1","6","714","89","237","12.46","33.19","-248.02","298","104","185","34.9","34.9","-54.74","605","43","155","7.11","7.11","-245.96",
"Brooke, Daniel","1","0","0","0","0","-1","2","0","0","0","0","-2","221","16","49","7.24","22.17","-79.83","35","7","110","9","26","8.18","23.64","-56.83","10","3","6","30","30","1.54","184","16","44","8.7","8.7","-42.83",
"Brookhouse, B","2","0","1","0","50","-2","4","0","3","0","75","-4","4","0","3","0","75","-4","9999","9999","4","0","3","0","75","-4","2","0","2","0","0","-2","3","0","3","0","0","-3",
"Burke, W J","3","0","0","0","0","-3","3","0","0","0","0","-3","209","9","38","4.31","18.18","-124","54","11","79","3","13","3.8","16.46","-42","4","0","1","0","0","-4","52","3","10","5.77","5.77","-19",
"Butler, John","5","0","0","0","0","-5","19","2","2","10.53","10.53","-8.87","878","92","234","10.48","26.65","-187.9","8","7","471","58","137","12.31","29.09","-79.77","82","26","58","31.71","31.71","-5.62","701","77","195","10.98","10.98","-132.74",
"Byrnes, C","2","0","0","0","0","-2","4","0","1","0","25","-4","348","46","114","13.22","32.76","-98.31","20","9","195","25","63","12.82","32.31","-40.47","66","25","41","37.88","37.88","16.86","165","26","55","15.76","15.76","-14.02",
"Candlish, Jennie","4","1","2","25","50","25","4","1","2","25","50","25","505","46","151","9.11","29.9","-187.58","5","3","246","17","62","6.91","25.2","-79.54","65","13","35","20","20","-23.87","431","38","130","8.82","8.82","-143.4",
"Candy, H","1","0","1","0","100","-1","2","0","2","0","100","-2","310","30","79","9.68","25.48","-136.16","48","15","140","12","34","8.57","24.29","-64.18","42","17","24","40.48","40.48","6.34","178","18","49","10.11","10.11","-96.04",
"Carroll, A W","11","0","3","0","27.27","-11","26","0","3","0","11.54","-26","1942","170","505","8.75","26","-486","15","28","972","87","265","8.95","27.26","-133.29","129","34","70","26.36","26.36","-22.61","1652","151","450","9.14","9.14","-375.72",
"Case, B I","2","0","0","0","0","-2","3","0","0","0","0","-3","186","18","46","9.68","24.73","-68","37","17","92","9","22","9.78","23.91","-44.46","27","10","17","37.04","37.04","7.25","128","13","38","10.16","10.16","-56.12",
"Casey, Francis","2","0","1","0","50","-2","2","0","1","0","50","-2","64","7","18","10.94","28.13","-28.68","226","20","35","3","8","8.57","22.86","-26.93","10","3","6","30","30","-1.43","39","2","10","5.13","5.13","-29.5",
