trainer,7Day_Runs,7Day_Wins,7Day_Places,7Day_Win_Strike,7Day_Place_Strike,7Day_SP_ProfitLoss,14Day_Runs,14Day_Wins,14Day_Places,14Day_Win_Strike,14Day_Place_Strike,14Day_SP_ProfitLoss,2YR_Runs,2YR_Wins,2YR_Places,2YR_Win_Strike,2YR_Place_Strike,2YR_SP_ProfitLoss,DaysSinceWin,RunsSinceWin,1YR_Runs,1YR_Wins,1YR_Places,1YR_Win_Strike,1YR_Place_Strike,1YR_SP_ProfitLoss,2yr_fav_Runs,2yr_fav_Wins,2yr_fav_Places,2yr_fav_Win_Strike,2yr_fav_Place_Strike,2yr_fav_SP_ProfitLoss,2yr_hcap_Runs,2yr_hcap_Wins,2yr_hcap_Places,2yr_hcap_Win_Strike,2yr_hcap_Place_Strike,2yr_hcap_SP_ProfitLoss,
"Alexander, N W","0","0","0","0","0","0","13","0","4","0","30.77","-13","436","57","149","13.07","34.17","-69.83","19","20","232","34","82","14.66","35.34","-12.57","44","15","29","34.09","34.09","9.6","319","49","125","15.36","15.36","-19.41",
"Allwood, S","0","0","0","0","0","0","3","0","3","0","100","-3","153","2","23","1.31","15.03","-143.25","137","43","79","1","14","1.27","17.72","-72","4","0","2","0","0","-4","102","2","21","1.96","1.96","-92.25",
"Appleby, Charlie","10","2","3","20","30","0.5","13","4","5","30.77","38.46","1.13","826","240","430","29.06","52.06","-61.64","1","5","374","105","182","28.07","48.66","-46.81","393","169","260","43","43","-31.72","194","47","86","24.23","24.23","14",
"Appleby, M","14","2","4","14.29","28.57","7","32","4","9","12.5","28.13","8.5","1793","203","571","11.32","31.85","-411.44","1","1","876","96","274","10.96","31.28","-211.7","275","74","145","26.91","26.91","-60.68","1535","164","483","10.68","10.68","-362.13",
"Armson, R J","0","0","0","0","0","0","1","0","0","0","0","-1","20","2","7","10","35","-9","24","2","10","1","2","10","20","-4.5","2","0","2","0","0","-2","16","2","7","12.5","12.5","-5",
"Balding, A M","21","6","15","28.57","71.43","6.5","37","10","24","27.03","64.86","16.25","1918","287","708","14.96","36.91","-345.91","2","5","1002","146","386","14.57","38.52","-193.12","342","112","213","32.75","32.75","-44.55","841","127","284","15.1","15.1","-89.75",
"Barclay, Stella","9","0","2","0","22.22","-9","16","0","5","0","31.25","-16","567","41","136","7.23","23.99","-73.2","24","22","272","22","69","8.09","25.37","-64.81","30","7","15","23.33","23.33","-8.53","471","37","117","7.86","7.86","-5.28",
"Barnes, M A","1","0","0","0","0","-1","1","0","0","0","0","-1","189","11","29","5.82","15.34","-127.74","315","55","89","4","16","4.49","17.98","-71.24","4","1","1","25","25","-1.62","106","9","19","8.49","8.49","-55.49",
"Barron, T D","6","2","2","33.33","33.33","2.5","15","2","3","13.33","20","-6.5","473","56","143","11.84","30.23","-117.65","2","4","238","26","69","10.92","28.99","-35.68","60","16","34","26.67","26.67","-8.97","381","47","121","12.34","12.34","-60.11",
"Beckett, R M","9","0","1","0","11.11","-9","18","0","5","0","27.78","-18","1240","222","496","17.9","40","-219.5","24","27","648","128","277","19.75","42.75","-109.91","288","107","188","37.15","37.15","-9.36","524","100","196","19.08","19.08","-66.81",
"Bell, M L W","13","1","3","7.69","23.08","0","22","2","7","9.09","31.82","-6.9","750","90","254","12","33.87","-251.76","1","2","395","44","126","11.14","31.9","-114.77","117","35","60","29.91","29.91","-23.51","444","52","147","11.71","11.71","-127.2",
"Berry, John","4","1","1","25","25","4","5","1","1","20","20","3","163","14","48","8.59","29.45","-51.81","4","2","80","9","20","11.25","25","-24.69","16","5","8","31.25","31.25","-1.14","135","13","41","9.63","9.63","-28.14",
"Best, Jim/Suzi","4","0","1","0","25","-4","5","0","1","0","20","-5","134","10","27","7.46","20.15","-36.75","54","15","75","5","14","6.67","18.67","-33","6","2","3","33.33","33.33","-1.25","90","9","23","10","10","1.75",
"Bethell, Ed","8","2","5","25","62.5","-3.5","13","2","6","15.38","46.15","-8.5","447","72","169","16.11","37.81","-74.44","2","1","232","38","95","16.38","40.95","-71.94","103","32","57","31.07","31.07","-19.65","257","46","99","17.9","17.9","-7.63",
"Bewley, G T","0","0","0","0","0","0","3","0","0","0","0","-3","200","23","55","11.5","27.5","-67.8","19","5","114","9","26","7.89","22.81","-60.92","17","6","8","35.29","35.29","2.04","155","22","48","14.19","14.19","-27.3",
"Boanas, Miss G","2","0","0","0","0","-2","5","0","0","0","0","-5","211","15","49","7.11","23.22","-89.16","84","21","109","8","24","7.34","22.02","-45.29","10","3","7","30","30","-2.24","156","13","39","8.33","8.33","-46.41",
"Bolger, E","3","0","0","0","0","-3","3","0","0","0","0","-3","157","18","46","11.46","29.3","-78.81","100","23","80","12","29","15","36.25","-26.54","24","10","16","41.67","41.67","5.86","82","11","27","13.41","13.41","-31.96",
"Bolger, J S","7","0","2","0","28.57","-7","22","1","4","4.55","18.18","-15.5","673","52","164","7.73","24.37","-253.65","11","12","334","26","88","7.78","26.35","-141.34","47","15","27","31.91","31.91","-7.78","265","21","70","7.92","7.92","-14.8",
"Botti, M","9","1","4","11.11","44.44","1","20","4","8","20","40","13.5","833","97","264","11.64","31.69","-4.67","7","7","450","52","139","11.56","30.89","-34.16","82","15","40","18.29","18.29","-39.41","527","63","161","11.95","11.95","-16.95",
"Boughey, George","13","2","6","15.38","46.15","-7.12","31","3","11","9.68","35.48","-19.62","1481","235","544","15.87","36.73","-359.55","1","1","677","96","231","14.18","34.12","-142.67","304","117","201","38.49","38.49","-13.5","832","143","319","17.19","17.19","-80.07",
"Boyle, J R","9","1","3","11.11","33.33","-3.5","17","2","6","11.76","35.29","-8.5","434","42","118","9.68","27.19","-166","3","4","187","17","55","9.09","29.41","-82.42","41","9","21","21.95","21.95","-11.12","369","41","109","11.11","11.11","-109.5",
