trainer,1Day_Runs,1Day_Wins,1Day_Places,1Day_Win_Strike,1Day_Place_Strike,1Day_SP_ProfitLoss,3Day_Runs,3Day_Wins,3Day_Places,3Day_Win_Strike,3Day_Place_Strike,3Day_SP_ProfitLoss,7Day_Runs,7Day_Wins,7Day_Places,7Day_Win_Strike,7Day_Place_Strike,7Day_SP_ProfitLoss,14Day_Runs,14Day_Wins,14Day_Places,14Day_Win_Strike,14Day_Place_Strike,14Day_SP_ProfitLoss,2YR_Runs,2YR_Wins,2YR_Places,2YR_Win_Strike,2YR_Place_Strike,2YR_SP_ProfitLoss,DaysSinceWin,RunsSinceWin,1YR_Runs,1YR_Wins,1YR_Places,1YR_Win_Strike,1YR_Place_Strike,1YR_SP_ProfitLoss,2yr_fav_Runs,2yr_fav_Wins,2yr_fav_Places,2yr_fav_Win_Strike,2yr_fav_Place_Strike,2yr_fav_SP_ProfitLoss,2yr_hcap_Runs,2yr_hcap_Wins,2yr_hcap_Places,2yr_hcap_Win_Strike,2yr_hcap_Place_Strike,2yr_hcap_SP_ProfitLoss,
"Channon, Jack","0","0","0","0","0","0","1","0","0","0","0","-1","7","0","3","0","42.86","-7","25","3","10","12","40","-15.77","630","97","256","15.4","40.63","9.72","8","8","369","63","156","17.07","42.28","29.23","103","35","69","33.98","33.98","-11.31","431","66","185","15.31","15.31","13.4",
"Chapple-Hyam, P W","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-1","3","1","1","33.33","33.33","5.5","140","22","46","15.71","32.86","16.9","9","3","85","12","26","14.12","30.59","21.21","20","8","15","40","40","1.9","79","17","30","21.52","21.52","28.44",
"Charlton, Anthony","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","-2","5","0","0","0","0","-5","120","13","35","10.83","29.17","-49.7","16","7","120","13","35","10.83","29.17","-49.7","11","4","7","36.36","36.36","-1.28","59","5","11","8.47","8.47","-26.17",
"Charlton, Roger/Harry","2","0","0","0","0","-2","6","0","1","0","16.67","-6","8","1","2","12.5","25","-6.8","17","2","7","11.76","41.18","-13.17","508","72","188","14.17","37.01","-153.01","7","8","245","36","93","14.69","37.96","-101.47","113","38","71","33.63","33.63","-12.31","282","44","110","15.6","15.6","-81.08",
"Clover, Tom","1","0","1","0","100","-1","3","0","2","0","66.67","-3","5","1","3","20","60","-1","11","4","8","36.36","72.73","10.36","418","52","160","12.44","38.28","-114.33","5","4","230","32","93","13.91","40.43","-39.25","57","24","39","42.11","42.11","7.42","217","25","77","11.52","11.52","-17.74",
"Coleman, Kevin","1","0","0","0","0","-1","1","0","0","0","0","-1","5","0","1","0","20","-5","8","0","1","0","12.5","-8","306","25","82","8.17","26.8","-0.63","28","13","127","9","35","7.09","27.56","52.75","33","5","16","15.15","15.15","-16.88","201","16","53","7.96","7.96","-72.25",
"Collier, Tjade","0","0","0","0","0","0","1","0","0","0","0","-1","1","0","0","0","0","-1","1","0","0","0","0","-1","128","12","30","9.38","23.44","-65.67","137","14","61","4","10","6.56","16.39","-45.92","11","5","9","45.45","45.45","6","101","12","30","11.88","11.88","-38.67",
"Collins, C M","2","0","1","0","50","-2","8","1","2","12.5","25","7","9","1","3","11.11","33.33","6","16","2","7","12.5","43.75","5.5","387","30","86","7.75","22.22","-110.71","3","8","245","18","54","7.35","22.04","-60.97","24","3","12","12.5","12.5","-17.54","181","17","48","9.39","9.39","-19.42",
"Collins, Tracey / Halford, Mick","1","0","1","0","100","-1","2","0","1","0","50","-2","5","0","1","0","20","-5","12","1","2","8.33","16.67","-5","373","41","112","10.99","30.03","-4.99","14","10","234","28","77","11.97","32.91","-29.07","43","11","21","25.58","25.58","-10.82","242","29","80","11.98","11.98","-33.3",
"Condon, K J","0","0","0","0","0","0","1","0","1","0","100","-1","3","0","1","0","33.33","-3","4","0","2","0","50","-4","208","15","54","7.21","25.96","-69.53","70","22","76","5","18","6.58","23.68","-15.9","16","3","9","18.75","18.75","-10.03","84","7","22","8.33","8.33","-11",
"Coulson, Jake Thomas","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","-5","143","4","14","2.8","9.79","-61","51","12","71","2","8","2.82","11.27","-13","3","0","3","0","0","-3","72","1","7","1.39","1.39","-63",
"Cowell, R M H","0","0","0","0","0","0","4","1","2","25","50","1","14","4","5","28.57","35.71","11.75","18","4","6","22.22","33.33","7.75","486","49","147","10.08","30.25","-139.36","3","4","239","29","73","12.13","30.54","-56.74","41","13","21","31.71","31.71","-4.86","378","38","121","10.05","10.05","-144.78",
"Cox, C G","1","0","0","0","0","-1","3","0","0","0","0","-3","5","0","0","0","0","-5","17","1","6","5.88","35.29","-12.5","844","112","297","13.27","35.19","-179.89","10","15","369","53","139","14.36","37.67","-60.5","119","44","75","36.97","36.97","1.66","477","53","149","11.11","11.11","-137.74",
"Crisford, Simon","3","0","1","0","33.33","-3","9","1","3","11.11","33.33","-6.5","15","2","5","13.33","33.33","-9.5","38","6","13","15.79","34.21","-14.62","721","141","321","19.56","44.52","-129.16","3","9","366","71","160","19.4","43.72","-60.58","172","66","113","38.37","38.37","-17.32","320","69","138","21.56","21.56","10.95",
"Cromwell, Gavin Patrick","5","0","2","0","40","-5","7","0","2","0","28.57","-7","12","1","4","8.33","33.33","-1","39","5","14","12.82","35.9","-5.62","1772","210","559","11.85","31.55","-508.54","5","9","945","127","325","13.44","34.39","-186.64","245","86","163","35.1","35.1","-6.11","905","96","273","10.61","10.61","-203.36",
"Cunha, Dylan","0","0","0","0","0","0","1","0","0","0","0","-1","3","1","1","33.33","33.33","14","11","2","4","18.18","36.36","10.5","336","39","100","11.61","29.76","-36.87","6","3","264","28","79","10.61","29.92","-42.13","40","17","22","42.5","42.5","8.13","231","31","76","13.42","13.42","-10.25",
"Cusack, Liam P","0","0","0","0","0","0","1","0","0","0","0","-1","1","0","0","0","0","-1","4","0","0","0","0","-4","146","13","35","8.9","23.97","52.08","88","17","74","8","17","10.81","22.97","87.58","10","4","7","40","40","6.58","93","11","31","11.83","11.83","97.08",
"Dascombe, Tom","1","0","0","0","0","-1","4","0","0","0","0","-4","6","0","0","0","0","-6","12","0","1","0","8.33","-12","318","28","82","8.81","25.79","-136.71","28","21","156","12","36","7.69","23.08","-80.25","24","9","14","37.5","37.5","1.71","147","11","39","7.48","7.48","-73.13",
"Davies, Miss Sarah-Jayne","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","-2","199","5","21","2.51","10.55","-142.17","55","7","105","5","17","4.76","16.19","-48.17","1","0","0","0","0","-1","157","5","20","3.18","3.18","-100.17",
"De Giles, Ed","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","1","0","50","-2","271","21","73","7.75","26.94","-100.21","19","5","114","11","38","9.65","33.33","-53.84","21","5","9","23.81","23.81","0.66","239","19","66","7.95","7.95","-112.96",
"Delany, E D","1","0","0","0","0","-1","1","0","0","0","0","-1","2","0","0","0","0","-2","4","0","0","0","0","-4","99","3","18","3.03","18.18","-76","20","5","53","2","8","3.77","15.09","-34","4","1","2","25","25","0","68","2","14","2.94","2.94","-49",
"Dennis, David","0","0","0","0","0","0","1","0","0","0","0","-1","1","0","0","0","0","-1","1","0","0","0","0","-1","201","18","54","8.96","26.87","-37.62","95","13","95","9","24","9.47","25.26","11.63","8","1","2","12.5","12.5","-5.37","152","15","47","9.87","9.87","-9.62",
"Dias, Diego","2","0","0","0","0","-2","3","0","0","0","0","-3","3","0","0","0","0","-3","5","0","0","0","0","-5","84","7","28","8.33","33.33","-27.75","78","33","70","5","23","7.14","32.86","-42.25","11","2","8","18.18","18.18","-3.25","28","4","11","14.29","14.29","0.5",
"Dixon, Scott","0","0","0","0","0","0","4","0","2","0","50","-4","11","0","2","0","18.18","-11","25","0","5","0","20","-25","911","64","203","7.03","22.28","-179.49","18","32","498","38","119","7.63","23.9","-83.12","48","8","23","16.67","16.67","-20.62","837","57","182","6.81","6.81","-171.62",
"Dods, M","2","0","0","0","0","-2","4","0","0","0","0","-4","14","2","3","14.29","21.43","1","38","5","10","13.16","26.32","-2.59","1109","114","335","10.28","30.21","-282.01","4","6","561","58","164","10.34","29.23","-109.45","120","37","65","30.83","30.83","5.12","911","85","274","9.33","9.33","-273.79",
"Donoghue, C P","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-1","1","0","0","0","0","-1","39","0","4","0","10.26","-39","2502","91","20","0","0","0","0","-20","0","0","0","0","0","0","25","0","4","0","0","-25",
"Dowling, Thomas","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-1","3","0","0","0","0","-3","101","4","12","3.96","11.88","-75.12","297","52","61","1","6","1.64","9.84","-57","7","2","5","28.57","28.57","-0.62","76","4","11","5.26","5.26","-50.12",
"Duffy, S M","1","0","0","0","0","-1","1","0","0","0","0","-1","2","0","0","0","0","-2","3","0","0","0","0","-3","112","4","11","3.57","9.82","-41.5","361","52","54","1","6","1.85","11.11","-49.5","3","0","1","0","0","-3","87","4","11","4.6","4.6","-16.5",
"Dunlop, E A L","2","0","0","0","0","-2","3","1","1","33.33","33.33","0.5","14","1","1","7.14","7.14","-10.5","31","2","4","6.45","12.9","-14.5","997","127","306","12.74","30.69","-104.54","2","3","514","59","148","11.48","28.79","-20.45","106","36","73","33.96","33.96","1.67","739","109","253","14.75","14.75","59.03",
"Dunn, Mrs Alex","1","0","0","0","0","-1","1","0","0","0","0","-1","4","0","0","0","0","-4","8","0","2","0","25","-8","385","17","56","4.42","14.55","-222.62","295","109","172","3","19","1.74","11.05","-103","12","2","4","16.67","16.67","-6.5","310","16","49","5.16","5.16","-157.62",
"Dunne, M","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","1","2","20","40","-1.5","105","5","22","4.76","20.95","-57","8","1","90","4","19","4.44","21.11","-59","4","0","1","0","0","-4","70","3","15","4.29","4.29","-56",
"Durkan, William","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","1","50","50","5.5","75","11","22","14.67","29.33","7.03","9","1","53","8","18","15.09","33.96","18.75","6","1","1","16.67","16.67","-2.75","30","4","10","13.33","13.33","7",
"Easterby, T D","3","0","0","0","0","-3","8","0","0","0","0","-8","17","1","2","5.88","11.76","-13.5","66","4","16","6.06","24.24","-42.5","2682","211","692","7.87","25.8","-1022.85","7","15","1235","101","336","8.18","27.21","-476.71","210","46","118","21.9","21.9","-56.22","2207","189","606","8.56","8.56","-729.79",
"Edmunds, Stuart","1","0","0","0","0","-1","1","0","0","0","0","-1","1","0","0","0","0","-1","2","0","0","0","0","-2","389","61","143","15.68","36.76","-28.69","73","10","190","34","72","17.89","37.89","31.38","56","20","40","35.71","35.71","-0.39","258","45","101","17.44","17.44","25.31",
"Elliott, Gordon","4","0","0","0","0","-4","8","0","1","0","12.5","-8","10","0","1","0","10","-10","34","2","8","5.88","23.53","-17.5","2959","433","1059","14.63","35.79","-858.7","8","12","1467","206","494","14.04","33.67","-323.09","494","199","331","40.28","40.28","-61.52","1147","101","302","8.81","8.81","-367.9",
"Ellison, B","4","0","0","0","0","-4","4","0","0","0","0","-4","8","0","1","0","12.5","-8","19","5","7","26.32","36.84","8.25","834","95","251","11.39","30.1","-23.05","8","9","435","52","132","11.95","30.34","119.63","71","24","43","33.8","33.8","1.83","627","75","197","11.96","11.96","-94.81",
"England, Sam","2","0","0","0","0","-2","2","0","0","0","0","-2","2","0","0","0","0","-2","11","1","3","9.09","27.27","-3.5","499","60","151","12.02","30.26","-164.22","10","5","279","32","77","11.47","27.6","-91.33","87","23","50","26.44","26.44","-16.76","413","53","137","12.83","12.83","-134.17",
"Eustace, Harry","0","0","0","0","0","0","1","0","0","0","0","-1","7","0","1","0","14.29","-7","16","0","5","0","31.25","-16","428","50","148","11.68","34.58","-87.86","35","34","261","22","83","8.43","31.8","-80.21","69","23","47","33.33","33.33","0.6","245","35","93","14.29","14.29","19",
"Evans, H J","1","0","1","0","100","-1","2","1","2","50","100","4","3","1","2","33.33","66.67","3","4","1","3","25","75","2","304","39","98","12.83","32.24","-43.79","2","2","160","16","47","10","29.38","-42.92","30","8","18","26.67","26.67","-4.87","260","34","89","13.08","13.08","-54.62",
"Evans, Mrs N S","0","0","0","0","0","0","2","0","0","0","0","-2","2","0","0","0","0","-2","2","0","0","0","0","-2","179","8","23","4.47","12.85","-110.54","116","35","94","6","17","6.38","18.09","-50.04","3","3","3","100","100","8.96","146","7","22","4.79","4.79","-92.54",
"Evans, P D","0","0","0","0","0","0","2","0","0","0","0","-2","6","0","1","0","16.67","-6","18","1","6","5.56","33.33","-10","949","100","285","10.54","30.03","-75.34","8","10","442","45","122","10.18","27.6","30.29","99","25","60","25.25","25.25","-11.82","738","91","251","12.33","12.33","-142.92",
"Fahey, Jarlath P","0","0","0","0","0","0","2","1","2","50","100","10","4","1","2","25","50","8","8","2","4","25","50","16","206","20","51","9.71","24.76","-20.92","2","2","106","9","23","8.49","21.7","-10.17","13","4","8","30.77","30.77","5.5","109","15","37","13.76","13.76","31.33",
"Fahey, R A","4","0","2","0","50","-4","9","0","4","0","44.44","-9","17","1","7","5.88","41.18","-8.5","43","3","13","6.98","30.23","-7.5","1803","206","551","11.43","30.56","-408.4","4","10","942","96","259","10.19","27.49","-253.81","179","59","99","32.96","32.96","7.34","1293","140","377","10.83","10.83","-244.17",
"Fanshawe, J R","1","0","0","0","0","-1","7","1","2","14.29","28.57","-4.5","16","6","9","37.5","56.25","19.95","28","7","17","25","60.71","12.45","655","98","254","14.96","38.78","-154.84","2","2","366","56","149","15.3","40.71","-59.56","136","46","86","33.82","33.82","-10.92","433","73","185","16.86","16.86","-90.87",
"Faulkner, T","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","-3","7","0","1","0","14.29","-7","13","0","2","0","15.38","-13","9999","9999","13","0","2","0","15.38","-13","1","0","1","0","0","-1","13","0","2","0","0","-13",
"Feane, John James","0","0","0","0","0","0","0","0","0","0","0","0","3","0","1","0","33.33","-3","4","0","1","0","25","-4","200","15","58","7.5","29","-84.29","48","14","112","11","32","9.82","28.57","-26.62","29","6","17","20.69","20.69","-6.62","126","10","33","7.94","7.94","-26.5",
"Fell, R / Murray, S","0","0","0","0","0","0","5","1","3","20","60","12","6","1","4","16.67","66.67","11","19","1","7","5.26","36.84","-2","934","80","242","8.57","25.91","-278.12","2","1","441","31","108","7.03","24.49","-121.54","69","24","44","34.78","34.78","13.97","766","70","204","9.14","9.14","-186.7",
"Fellowes, Charlie","1","0","0","0","0","-1","1","0","0","0","0","-1","6","0","3","0","50","-6","23","2","9","8.7","39.13","-16.12","616","68","189","11.04","30.68","-148.75","9","11","298","34","102","11.41","34.23","-65.76","73","23","43","31.51","31.51","-5.21","396","47","127","11.87","11.87","-49.53",
"Ferguson, James","1","1","1","100","100","1.88","6","1","2","16.67","33.33","-3.12","9","1","2","11.11","22.22","-6.12","12","3","4","25","33.33","-5.19","503","64","168","12.72","33.4","-144.82","1","1","247","32","79","12.96","31.98","-41.95","85","31","54","36.47","36.47","2.72","256","39","96","15.23","15.23","-2.27",
"Flynn, Paul W","0","0","0","0","0","0","0","0","0","0","0","0","4","1","1","25","25","5","7","1","2","14.29","28.57","2","505","50","137","9.9","27.13","-88.62","7","4","309","31","86","10.03","27.83","-42.11","56","16","32","28.57","28.57","0.63","399","44","125","11.03","11.03","-62.5",
"Foster, Mrs Denise","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-1","2","0","0","0","0","-2","142","7","34","4.93","23.94","-49.5","75","13","70","3","12","4.29","17.14","-21.5","6","0","1","0","0","-6","111","7","31","6.31","6.31","-18.5",
"Foy, Kevin","1","0","0","0","0","-1","6","0","2","0","33.33","-6","9","0","3","0","33.33","-9","15","0","4","0","26.67","-15","801","97","268","12.11","33.46","-215.76","21","26","342","32","97","9.36","28.36","-175.82","123","38","74","30.89","30.89","-18.05","514","69","182","13.42","13.42","-94.9",
"Freire, Raphael","0","0","0","0","0","0","0","0","0","0","0","0","2","0","1","0","50","-2","5","1","4","20","80","3","26","3","8","11.54","30.77","-7.75","8","3","26","3","8","11.54","30.77","-7.75","3","1","2","33.33","33.33","0.25","3","0","1","0","0","-3",
"Frost, Kevin","2","0","0","0","0","-2","5","1","1","20","20","18","7","1","1","14.29","14.29","16","15","1","3","6.67","20","8","599","41","136","6.84","22.7","-252.35","2","4","344","21","79","6.1","22.97","-171.84","57","13","30","22.81","22.81","-11.26","501","38","125","7.58","7.58","-204.35",
