trainer,7Day_Runs,7Day_Wins,7Day_Places,7Day_Win_Strike,7Day_Place_Strike,7Day_SP_ProfitLoss,14Day_Runs,14Day_Wins,14Day_Places,14Day_Win_Strike,14Day_Place_Strike,14Day_SP_ProfitLoss,2YR_Runs,2YR_Wins,2YR_Places,2YR_Win_Strike,2YR_Place_Strike,2YR_SP_ProfitLoss,DaysSinceWin,RunsSinceWin,1YR_Runs,1YR_Wins,1YR_Places,1YR_Win_Strike,1YR_Place_Strike,1YR_SP_ProfitLoss,2yr_fav_Runs,2yr_fav_Wins,2yr_fav_Places,2yr_fav_Win_Strike,2yr_fav_Place_Strike,2yr_fav_SP_ProfitLoss,2yr_hcap_Runs,2yr_hcap_Wins,2yr_hcap_Places,2yr_hcap_Win_Strike,2yr_hcap_Place_Strike,2yr_hcap_SP_ProfitLoss,
"Appleby, Charlie","4","3","3","75","75","2.15","11","4","7","36.36","63.64","-3.05","806","237","422","29.4","52.36","-36.24","1","1","347","105","173","30.26","49.86","-20.03","387","168","255","43.41","43.41","-19.94","178","46","81","25.84","25.84","27.8",
"Appleby, M","21","1","4","4.76","19.05","-4","37","2","7","5.41","18.92","-17","1763","203","568","11.51","32.22","-402.54","1","4","860","90","260","10.47","30.23","-223.72","274","76","148","27.74","27.74","-54.78","1508","164","480","10.88","10.88","-351.3",
"Aprahamian, Billy","2","0","1","0","50","-2","4","0","2","0","50","-4","91","5","20","5.49","21.98","-9.8","22","7","63","4","15","6.35","23.81","-32.8","6","2","4","33.33","33.33","0.2","69","5","17","7.25","7.25","12.2",
"Attwater, M J","2","0","0","0","0","-2","7","0","1","0","14.29","-7","590","38","125","6.44","21.19","-296.12","91","48","275","19","59","6.91","21.45","-157.88","32","7","16","21.88","21.88","-14.16","491","33","102","6.72","6.72","-222.17",
"Bailey, K C","2","0","0","0","0","-2","3","0","0","0","0","-3","480","66","155","13.75","32.29","-110.58","23","9","213","29","64","13.62","30.05","-52.23","77","23","45","29.87","29.87","-13.13","313","47","103","15.02","15.02","-30.4",
"Balding, A M","21","4","7","19.05","33.33","-8","56","10","22","17.86","39.29","-17.06","1928","289","708","14.99","36.72","-359.94","1","1","1031","152","399","14.74","38.7","-192.9","347","117","218","33.72","33.72","-42.75","826","119","271","14.41","14.41","-123.3",
"Barclay, Stella","1","1","1","100","100","8","8","1","1","12.5","12.5","1","563","43","135","7.64","23.98","-36.7","1","1","262","20","63","7.63","24.05","-53.19","31","7","16","22.58","22.58","-9.53","467","39","116","8.35","8.35","31.22",
"Barcoe, James M","0","0","0","0","0","0","3","1","2","33.33","66.67","2","210","7","38","3.33","18.1","-92.67","13","2","127","4","23","3.15","18.11","-76.17","6","1","2","16.67","16.67","-1","149","6","32","4.03","4.03","-40.17",
"Barron, T D","6","1","1","16.67","16.67","0.5","17","3","4","17.65","23.53","-2","473","52","141","10.99","29.81","-140.61","7","5","240","27","64","11.25","26.67","-38.68","56","15","33","26.79","26.79","-10.35","386","44","120","11.4","11.4","-85.19",
"Beckett, R M","16","3","8","18.75","50","-10.58","43","8","20","18.6","46.51","-9.83","1256","232","515","18.47","41","-188.9","4","7","650","127","281","19.54","43.23","-115.28","296","110","194","37.16","37.16","-9.68","525","99","203","18.86","18.86","-65.3",
"Bell, M L W","6","1","1","16.67","16.67","2.5","21","4","7","19.05","33.33","2.9","752","93","248","12.37","32.98","-195.05","7","5","402","51","128","12.69","31.84","-51.91","112","36","57","32.14","32.14","-12.42","460","55","146","11.96","11.96","-100.88",
"Bethell, Ed","12","3","4","25","33.33","-2.21","19","4","9","21.05","47.37","-6.58","467","77","182","16.49","38.97","-88.82","4","7","246","37","100","15.04","40.65","-94.88","109","37","60","33.94","33.94","-14.28","267","49","105","18.35","18.35","-16.21",
