trainer,7Day_Runs,7Day_Wins,7Day_Places,7Day_Win_Strike,7Day_Place_Strike,7Day_SP_ProfitLoss,14Day_Runs,14Day_Wins,14Day_Places,14Day_Win_Strike,14Day_Place_Strike,14Day_SP_ProfitLoss,2YR_Runs,2YR_Wins,2YR_Places,2YR_Win_Strike,2YR_Place_Strike,2YR_SP_ProfitLoss,DaysSinceWin,RunsSinceWin,1YR_Runs,1YR_Wins,1YR_Places,1YR_Win_Strike,1YR_Place_Strike,1YR_SP_ProfitLoss,2yr_fav_Runs,2yr_fav_Wins,2yr_fav_Places,2yr_fav_Win_Strike,2yr_fav_Place_Strike,2yr_fav_SP_ProfitLoss,2yr_hcap_Runs,2yr_hcap_Wins,2yr_hcap_Places,2yr_hcap_Win_Strike,2yr_hcap_Place_Strike,2yr_hcap_SP_ProfitLoss,
"Allan, Miss Louise","0","0","0","0","0","0","0","0","0","0","0","0","90","4","13","4.44","14.44","-72.79","66","9","39","2","7","5.13","17.95","-32.62","4","2","4","50","50","2.38","52","3","10","5.77","5.77","-38.79",
"Appleby, Charlie","4","1","3","25","75","-2.67","16","8","11","50","68.75","7.9","896","272","487","30.36","54.35","-41.56","6","2","436","130","238","29.82","54.59","-38.05","428","190","297","44.39","44.39","-20.54","223","57","103","25.56","25.56","-5.78",
"Appleby, M","23","4","6","17.39","26.09","0.38","47","6","10","12.77","21.28","-3.62","1829","231","569","12.63","31.11","-267.23","1","1","922","118","304","12.8","32.97","-141.69","277","87","162","31.41","31.41","-26.39","1576","195","492","12.37","12.37","-207.5",
"Attwater, M J","2","0","1","0","50","-2","8","0","3","0","37.5","-8","646","38","135","5.88","20.9","-277.13","23","17","306","19","61","6.21","19.93","-134.24","27","8","14","29.63","29.63","-4.84","526","32","109","6.08","6.08","-197.09",
"Baker, George","7","0","2","0","28.57","-7","8","0","3","0","37.5","-8","410","39","114","9.51","27.8","-151.33","15","9","187","18","55","9.63","29.41","-71.21","50","12","26","24","24","-14.21","325","34","97","10.46","10.46","-117.71",
"Balding, A M","23","3","9","13.04","39.13","-14.55","40","10","21","25","52.5","-1.82","1855","283","664","15.26","35.8","-261.9","1","2","890","140","307","15.73","34.49","-169.43","325","111","198","34.15","34.15","-36.08","827","127","283","15.36","15.36","-70.21",
"Barclay, Stella","12","1","1","8.33","8.33","11","17","1","1","5.88","5.88","6","524","38","113","7.25","21.56","42.87","4","3","314","22","73","7.01","23.25","11.58","29","8","16","27.59","27.59","-4.63","436","36","100","8.26","8.26","111.87",
"Barfoot-Saunt, Mrs Tracey","1","0","0","0","0","-1","1","0","0","0","0","-1","30","0","0","0","0","-30","1083","54","20","0","0","0","0","-20","0","0","0","0","0","0","5","0","0","0","0","-5",
"Barron, T D","5","0","1","0","20","-5","15","1","4","6.67","26.67","-6.5","495","65","173","13.13","34.95","-53.13","8","6","235","25","78","10.64","33.19","-97.43","77","20","46","25.97","25.97","-3.7","397","55","148","13.85","13.85","-12.71",
"Beckett, R M","15","3","8","20","53.33","-0.87","28","6","16","21.43","57.14","-5.24","1134","184","426","16.23","37.57","-182.52","5","7","600","100","230","16.67","38.33","-98.13","227","81","138","35.68","35.68","-11.72","508","84","178","16.54","16.54","-100.42",
"Bedi, Miss J","2","0","0","0","0","-2","4","0","0","0","0","-4","91","4","13","4.4","14.29","-68.25","51","11","52","2","6","3.85","11.54","-36","2","1","1","50","50","0.25","78","4","12","5.13","5.13","-55.25",
"Bell, M L W","8","0","2","0","25","-8","19","0","3","0","15.79","-19","681","83","223","12.19","32.75","-244.64","19","24","343","38","117","11.08","34.11","-131.91","106","34","55","32.08","32.08","-6.13","407","49","133","12.04","12.04","-147.39",
"Boanas, Miss G","2","1","2","50","100","0.88","5","1","2","20","40","-2.12","268","28","86","10.45","32.09","-39.5","7","2","107","8","25","7.48","23.36","-51.04","15","6","11","40","40","6.09","213","27","77","12.68","12.68","11.75",
"Bolger, J S","3","2","2","66.67","66.67","16.5","25","2","6","8","24","-5.5","709","47","155","6.63","21.86","-295.81","5","1","350","24","82","6.86","23.43","-124.49","47","12","25","25.53","25.53","-14.19","288","20","70","6.94","6.94","-26.8",
"Botti, M","5","0","0","0","0","-5","15","0","4","0","26.67","-15","747","90","241","12.05","32.26","73.43","17","18","362","35","112","9.67","30.94","-59.67","87","16","40","18.39","18.39","-41.78","490","62","154","12.65","12.65","-23.74",
"Boughey, George","9","2","4","22.22","44.44","3","25","7","12","28","48","3.65","1401","231","529","16.49","37.76","-364.99","1","3","806","132","305","16.38","37.84","-206.92","306","129","214","42.16","42.16","8.06","780","138","309","17.69","17.69","-83.68",
"Bowring, S R","3","0","2","0","66.67","-3","3","0","2","0","66.67","-3","170","27","63","15.88","37.06","47.81","23","4","80","11","30","13.75","37.5","27.3","33","9","16","27.27","27.27","-4.44","152","25","58","16.45","16.45","50.81",
"Boyle, J R","0","0","0","0","0","0","7","0","0","0","0","-7","435","37","105","8.51","24.14","-195.5","16","9","230","22","58","9.57","25.22","-85.29","34","9","17","26.47","26.47","-1.54","353","36","97","10.2","10.2","-122",
"Bridger, J / Cook, R","3","0","0","0","0","-3","6","1","1","16.67","16.67","7","264","6","34","2.27","12.88","-202.5","8","4","116","4","13","3.45","11.21","-74","9","0","3","0","0","-9","197","6","33","3.05","3.05","-135.5",
"Brisland, Robyn","10","2","5","20","50","19","14","2","5","14.29","35.71","15","645","55","153","8.53","23.72","-121.28","1","2","304","28","78","9.21","25.66","-2.38","44","13","21","29.55","29.55","-7.93","475","43","117","9.05","9.05","-127.03",
"Broad, D","3","0","0","0","0","-3","4","0","0","0","0","-4","89","4","12","4.49","13.48","-19","132","21","48","1","5","2.08","10.42","-41","0","0","0","0","0","0","56","4","12","7.14","7.14","14",
"Bromhead, Henry De","11","2","3","18.18","27.27","-3","17","2","4","11.76","23.53","-9","1453","190","485","13.08","33.38","-405.55","5","5","679","88","226","12.96","33.28","-136.78","261","87","165","33.33","33.33","-46.97","557","45","140","8.08","8.08","-163.3",
"Brooke, Daniel","3","0","1","0","33.33","-3","4","0","2","0","50","-4","199","14","44","7.04","22.11","-95.83","185","31","86","8","23","9.3","26.74","-46.83","11","4","7","36.36","36.36","4.04","165","14","38","8.48","8.48","-61.83",
"Burke, K R","34","10","15","29.41","44.12","36.55","49","13","23","26.53","46.94","28.99","1550","225","569","14.52","36.71","-176.13","1","4","756","104","278","13.76","36.77","-106.08","242","88","149","36.36","36.36","5.54","796","96","271","12.06","12.06","-145.26",
"Burke, Kieran","1","0","1","0","100","-1","3","0","1","0","33.33","-3","180","26","58","14.44","32.22","2.09","27","10","109","15","31","13.76","28.44","-43.57","28","16","19","57.14","57.14","18.76","124","24","46","19.35","19.35","53.47",
"Burrows, Owen","4","0","0","0","0","-4","7","0","0","0","0","-7","187","41","84","21.93","44.92","7.18","17","8","87","22","39","25.29","44.83","0.49","45","16","26","35.56","35.56","7.27","68","17","28","25","25","17.62",
"Butler, John","11","0","3","0","27.27","-11","26","1","7","3.85","26.92","25","927","97","253","10.46","27.29","-165.64","13","21","496","46","125","9.27","25.2","-139.1","103","32","70","31.07","31.07","-5.33","734","80","210","10.9","10.9","-120.95",
"Camacho, Miss J A","4","1","2","25","50","1","13","3","5","23.08","38.46","-1.57","572","76","180","13.29","31.47","-14.76","7","3","289","43","91","14.88","31.49","54.17","73","18","33","24.66","24.66","-10.41","445","58","145","13.03","13.03","-37.34",
"Candlish, Jennie","0","0","0","0","0","0","4","0","0","0","0","-4","502","49","153","9.76","30.48","-147.98","27","13","241","25","71","10.37","29.46","-54.11","68","15","39","22.06","22.06","-36.94","408","39","128","9.56","9.56","-83.13",
"Candy, H","4","0","2","0","50","-4","6","1","3","16.67","50","-3.25","277","33","78","11.91","28.16","-80.54","12","5","139","19","41","13.67","29.5","-5.13","29","14","20","48.28","48.28","10.96","150","20","50","13.33","13.33","-52.79",
"Carroll, A W","20","1","4","5","20","-15.67","41","2","10","4.88","24.39","-33.42","1985","170","525","8.56","26.45","-522.75","7","18","986","83","247","8.42","25.05","-314.69","138","42","83","30.43","30.43","-9.16","1657","152","466","9.17","9.17","-388.21",
"Carroll, D","7","0","2","0","28.57","-7","15","1","5","6.67","33.33","-11.25","435","49","111","11.26","25.52","-44.13","13","14","224","29","61","12.95","27.23","-51.88","45","14","20","31.11","31.11","7.41","330","41","90","12.42","12.42","-24.01",
"Carter, Lee","2","1","1","50","50","15","3","1","1","33.33","33.33","14","173","4","26","2.31","15.03","-137.25","1","2","83","4","16","4.82","19.28","-47.25","8","1","5","12.5","12.5","-4.25","153","4","24","2.61","2.61","-117.25",
"Channon, Jack","8","3","4","37.5","50","-0.42","16","4","6","25","37.5","3.58","162","23","67","14.2","41.36","-3.87","1","2","162","23","67","14.2","41.36","-3.87","34","12","22","35.29","35.29","-4.95","109","11","41","10.09","10.09","-60.66",
"Chapman, M C","2","0","0","0","0","-2","2","0","0","0","0","-2","84","0","0","0","0","-84","1708","166","44","0","0","0","0","-44","0","0","0","0","0","0","67","0","0","0","0","-67",
"Chapple-Hyam, Jane","4","1","1","25","25","37","6","1","2","16.67","33.33","35","475","52","150","10.95","31.58","-69.58","7","4","219","19","62","8.68","28.31","-56.28","64","17","35","26.56","26.56","-12.74","283","33","99","11.66","11.66","-20.11",
"Chapple-Hyam, P W","1","0","0","0","0","-1","2","0","0","0","0","-2","85","10","22","11.76","25.88","-32.65","40","6","41","5","10","12.2","24.39","-18.39","10","5","7","50","50","0.85","53","7","17","13.21","13.21","-18.01",
"Charlton, Roger/Harry","10","1","4","10","40","-7.37","17","3","8","17.65","47.06","-2.37","611","103","230","16.86","37.64","-130.74","7","9","275","42","103","15.27","37.45","-92.35","130","52","85","40","40","-3.94","335","61","128","18.21","18.21","-56.62",
"Christie, D M","4","1","3","25","75","6","5","1","3","20","60","5","163","23","50","14.11","30.67","31.36","4","2","90","11","27","12.22","30","-35.55","20","9","16","45","45","-0.72","57","7","13","12.28","12.28","81.5",
"Clover, Tom","5","2","2","40","40","4.86","14","4","5","28.57","35.71","3.16","419","52","140","12.41","33.41","-140.76","1","2","180","19","62","10.56","34.44","-90.13","76","25","46","32.89","32.89","-13.34","252","23","73","9.13","9.13","-125.36",
"Coakley, D J","3","0","0","0","0","-3","4","0","0","0","0","-4","174","16","42","9.2","24.14","-38.53","26","8","87","6","17","6.9","19.54","-46.87","20","4","9","20","20","-6.11","138","15","37","10.87","10.87","-5.78",
"Cogan, Miss Tara Lee","1","0","0","0","0","-1","1","0","0","0","0","-1","29","0","2","0","6.9","-29","1878","54","14","0","0","0","0","-14","1","0","0","0","0","-1","17","0","1","0","0","-17",
"Cole, P F I","2","0","1","0","50","-2","2","0","1","0","50","-2","312","43","135","13.78","43.27","-59.81","16","5","169","20","75","11.83","44.38","-52.92","47","14","36","29.79","29.79","-9.06","191","22","77","11.52","11.52","-66.04",
"Collins, Tracey / Halford, Mick","9","1","3","11.11","33.33","-1.5","15","1","6","6.67","40","-7.5","74","5","20","6.76","27.03","7.08","1","1","74","5","20","6.76","27.03","7.08","7","1","2","14.29","14.29","-3.75","52","2","14","3.85","3.85","-40.17",
"Condon, K J","4","0","0","0","0","-4","10","0","3","0","30","-10","352","32","108","9.09","30.68","-163.59","15","12","134","11","40","8.21","29.85","-64.88","38","12","20","31.58","31.58","-5.17","160","15","53","9.38","9.38","-30.42",
"Connell, B","0","0","0","0","0","0","0","0","0","0","0","0","136","31","51","22.79","37.5","12.24","21","1","70","20","28","28.57","40","17.99","25","13","16","52","52","13.86","55","10","20","18.18","18.18","-1.12",
"Cosgrave, J G","0","0","0","0","0","0","0","0","0","0","0","0","27","2","5","7.41","18.52","-14.5","178","5","11","2","2","18.18","18.18","1.5","1","0","0","0","0","-1","8","0","1","0","0","-8",
"Cox, C G","15","1","1","6.67","6.67","-10","28","4","7","14.29","25","-5.09","980","141","345","14.39","35.2","-183.91","7","15","477","57","158","11.95","33.12","-133.84","152","66","101","43.42","43.42","36.71","565","80","195","14.16","14.16","-108.45",
"Crate, Peter","0","0","0","0","0","0","2","0","0","0","0","-2","17","2","4","11.76","23.53","-6.5","213","9","17","2","4","11.76","23.53","-6.5","1","0","0","0","0","-1","13","2","4","15.38","15.38","-2.5",
"Crawford, S R B","2","1","1","50","50","1.25","2","1","1","50","50","1.25","522","42","141","8.05","27.01","-92.94","7","2","274","27","76","9.85","27.74","0.12","38","15","22","39.47","39.47","-1.02","166","14","49","8.43","8.43","-12.96",
"Crisford, Simon","17","1","5","5.88","29.41","-15.33","31","5","12","16.13","38.71","-14.03","726","154","335","21.21","46.14","-103.6","7","15","355","79","170","22.25","47.89","-34.32","170","76","116","44.71","44.71","4.83","315","64","128","20.32","20.32","-25.9",
"Cromwell, Gavin Patrick","31","4","7","12.9","22.58","-14.03","42","5","9","11.9","21.43","-20.53","1626","163","482","10.02","29.64","-581.81","2","5","827","90","248","10.88","29.99","-310.26","205","62","129","30.24","30.24","-21.03","840","82","252","9.76","9.76","-202.37",
"Cunha, Dylan","3","0","1","0","33.33","-3","5","0","1","0","20","-5","65","9","20","13.85","30.77","-5.74","18","7","57","9","17","15.79","29.82","2.26","13","4","4","30.77","30.77","-1.74","50","7","14","14","14","3.88",
"Dascombe, Tom","9","0","2","0","22.22","-9","13","1","4","7.69","30.77","-8.5","408","41","115","10.05","28.19","-188.99","13","13","150","13","46","8.67","30.67","-63.54","36","10","21","27.78","27.78","-0.74","224","29","68","12.95","12.95","-72.45",
"Davis, D J S Ffrench","7","0","1","0","14.29","-7","11","0","2","0","18.18","-11","254","26","73","10.24","28.74","-77.11","24","25","152","22","48","14.47","31.58","-16.11","21","6","18","28.57","28.57","-7.19","160","14","50","8.75","8.75","-50.17",
"Dobbs, Mrs Prunella","3","0","0","0","0","-3","3","0","0","0","0","-3","104","3","10","2.88","9.62","-58.5","177","25","53","2","4","3.77","7.55","-16","4","0","2","0","0","-4","47","3","7","6.38","6.38","-1.5",
"Dods, M","23","1","4","4.35","17.39","-15.5","35","3","10","8.57","28.57","-18.75","1056","111","333","10.51","31.53","-228.85","2","3","532","60","169","11.28","31.77","-134.87","124","36","74","29.03","29.03","-6.76","814","83","254","10.2","10.2","-163.36",
"Dow, S","3","0","0","0","0","-3","8","0","1","0","12.5","-8","324","22","75","6.79","23.15","-161.81","106","51","110","9","23","8.18","20.91","-51.75","29","5","15","17.24","17.24","-13.55","284","20","67","7.04","7.04","-129.14",
"Doyle, Miss Elizabeth","4","0","0","0","0","-4","6","0","0","0","0","-6","284","19","83","6.69","29.23","-70","78","28","150","10","37","6.67","24.67","-18","26","2","10","7.69","7.69","-19.5","153","10","44","6.54","6.54","-28.5",
"Dunlop, E A L","16","0","2","0","12.5","-16","30","2","8","6.67","26.67","-18.4","905","106","282","11.71","31.16","-235.01","9","18","477","58","152","12.16","31.87","-139.57","100","32","61","32","32","-7.38","617","83","219","13.45","13.45","-97.12",
"Durack, S","1","0","1","0","100","-1","1","0","1","0","100","-1","109","5","21","4.59","19.27","-84.3","276","46","60","1","12","1.67","20","-48","10","3","6","30","30","-1.3","83","5","18","6.02","6.02","-58.3",
